osmid,oneway,highway,reversed,length,geometry,name,lanes
200280003,False,unclassified,True,173.078,"LINESTRING (99.8303852 17.3116746, 99.8299022 17.3127849, 99.8297972 17.3131247)",,
292559407,True,secondary,False,41.003,"LINESTRING (99.8303852 17.3116746, 99.8303938 17.3117894, 99.8304195 17.3118631, 99.8305054 17.3120188)",ถนนจรดวิถีถ่อง,
1075535836,False,secondary,False,177.931,"LINESTRING (99.8305054 17.3120188, 99.8309953 17.3129248, 99.831134 17.3131814, 99.8312742 17.3134407)",ถนนจรดวิถีถ่อง,
1075535840,True,secondary,False,129.164,"LINESTRING (99.8305054 17.3120188, 99.8304783 17.3118374, 99.8304783 17.3116889, 99.8305158 17.3115199, 99.830764 17.310907)",ถนนจรดวิถีถ่อง,
200280555,False,residential,True,41.22,"LINESTRING (99.8325351 17.3190014, 99.8324219 17.3186468)",,
254841724,False,residential,True,38.832,"LINESTRING (99.8325351 17.3190014, 99.8328926 17.3189274)",,
23299328,False,residential,False,85.704,"LINESTRING (99.8343423 17.3178371, 99.8346959 17.31853)",,
23299330,False,residential,False,125.494,"LINESTRING (99.8343423 17.3178371, 99.8354026 17.317338)",,
23299330,False,residential,True,78.351,"LINESTRING (99.8343423 17.3178371, 99.8340128 17.3179777, 99.8336705 17.3181289)",,
23299328,False,residential,True,85.704,"LINESTRING (99.8346959 17.31853, 99.8343423 17.3178371)",,
254841345,False,residential,False,95.809,"LINESTRING (99.8346959 17.31853, 99.8354187 17.318014)",,
254841721,False,residential,True,51.031,"LINESTRING (99.8336348 17.3180591, 99.8331693 17.3181737)",,
1075535836,False,secondary,False,8.637,"LINESTRING (99.8336348 17.3180591, 99.8336705 17.3181289)",ถนนจรดวิถีถ่อง,
1075535836,False,secondary,True,47.123,"LINESTRING (99.8336348 17.3180591, 99.8334402 17.3176782)",ถนนจรดวิถีถ่อง,
59509751,False,residential,False,69.387,"LINESTRING (99.8313887 17.3161991, 99.8320394 17.3162582)",,
200280149,False,unclassified,True,18.305,"LINESTRING (99.8313887 17.3161991, 99.8314485 17.3160447)",,
59509029,False,unclassified,False,182.86799999999997,"LINESTRING (99.8313887 17.3161991, 99.831014 17.3167985, 99.8309102 17.3169618, 99.8307854 17.3171613, 99.8306278 17.3174131, 99.8304908 17.3176021)",หน้าเมือง,
1075535836,False,secondary,False,69.586,"LINESTRING (99.8327374 17.3163034, 99.8330249 17.3168658)",ถนนจรดวิถีถ่อง,
1075535836,False,secondary,True,89.724,"LINESTRING (99.8327374 17.3163034, 99.8323668 17.3155782)",ถนนจรดวิถีถ่อง,
59509751,False,residential,True,27.024,"LINESTRING (99.8327374 17.3163034, 99.832677 17.3163148, 99.8324842 17.3163064)",,
23299097,False,unclassified,False,39.863,"LINESTRING (99.8297879 17.3108497, 99.8294789 17.3110534)",,
292565845,False,residential,True,108.212,"LINESTRING (99.8297879 17.3108497, 99.8289759 17.3102614)",,
59510175,False,unclassified,False,105.566,"LINESTRING (99.8297879 17.3108497, 99.8300339 17.3112346, 99.8303923 17.3115971)",,
292559407,True,secondary,False,8.651,"LINESTRING (99.8303923 17.3115971, 99.8303852 17.3116746)",ถนนจรดวิถีถ่อง,
59510175,False,unclassified,True,105.566,"LINESTRING (99.8303923 17.3115971, 99.8300339 17.3112346, 99.8297879 17.3108497)",,
109986683,False,residential,True,108.715,"LINESTRING (99.835556 17.3108693, 99.8357226 17.3108365, 99.8365694 17.310731)",,2
109986684,False,residential,True,136.399,"LINESTRING (99.835556 17.3108693, 99.8354721 17.3109535, 99.8348858 17.3111868, 99.8344027 17.3113901)",,
109986685,False,unclassified,True,141.406,"LINESTRING (99.835556 17.3108693, 99.8355058 17.3108628, 99.8353847 17.3108334, 99.8352686 17.3107982, 99.8349736 17.3108238, 99.8346356 17.3108494, 99.8342386 17.3108084)",ถนนเทศบาลดำริ 1,
109986686,False,residential,False,145.947,"LINESTRING (99.835556 17.3108693, 99.8356413 17.3109404, 99.8358508 17.3121281)",ถนนพิศาสุนทรกิจ,
109986685,False,unclassified,True,53.474,"LINESTRING (99.8342386 17.3108084, 99.8337465 17.3107057)",ถนนเทศบาลดำริ 1,
109986685,False,unclassified,False,141.406,"LINESTRING (99.8342386 17.3108084, 99.8346356 17.3108494, 99.8349736 17.3108238, 99.8352686 17.3107982, 99.8353847 17.3108334, 99.8355058 17.3108628, 99.835556 17.3108693)",ถนนเทศบาลดำริ 1,
109986780,False,residential,True,135.034,"LINESTRING (99.8344027 17.3113901, 99.8349654 17.3124792)",,
109986684,False,residential,False,136.399,"LINESTRING (99.8344027 17.3113901, 99.8348858 17.3111868, 99.8354721 17.3109535, 99.835556 17.3108693)",,
109986684,False,residential,True,174.382,"LINESTRING (99.8344027 17.3113901, 99.8339135 17.311596, 99.8335484 17.3118313, 99.833425 17.3119227, 99.8330211 17.3122221)",,
254843633,False,unclassified,False,132.122,"LINESTRING (99.8354115 17.3155668, 99.8366457 17.3154135)",ถนนพิชัยนอก,
254843903,False,residential,True,18.483,"LINESTRING (99.8354115 17.3155668, 99.8352463 17.3156193)",,
109986686,False,residential,True,389.34400000000005,"LINESTRING (99.8354115 17.3155668, 99.8358594 17.313863, 99.8359144 17.3136141, 99.8359262 17.3133014, 99.8359305 17.3129416, 99.8358986 17.3124451, 99.8358508 17.3121281)",ถนนพิศาสุนทรกิจ,
109986780,False,residential,False,135.034,"LINESTRING (99.8349654 17.3124792, 99.8344027 17.3113901)",,
109986783,False,residential,False,101.777,"LINESTRING (99.8349654 17.3124792, 99.8358508 17.3121281)",,
109986783,False,residential,True,128.321,"LINESTRING (99.8349654 17.3124792, 99.8338505 17.3129251)",,
109986684,False,residential,True,32.223,"LINESTRING (99.8330211 17.3122221, 99.8327979 17.3124185)",,
109986782,False,residential,True,102.391,"LINESTRING (99.8330211 17.3122221, 99.8323664 17.3115459)",,
