osmid,oneway,lanes,name,highway,reversed,length,geometry,tunnel,ref
284769917,True,1,Calle Industria,residential,False,134.887,"LINESTRING (-103.3909811 20.7250217, -103.3908362 20.7249959, -103.3901195 20.724868, -103.3900487 20.724855, -103.3897071 20.7247943)",,
284941106,True,,Calle Pino Suárez,residential,False,99.918,"LINESTRING (-103.3909811 20.7250217, -103.3910003 20.7249191, -103.3910337 20.7247399, -103.3910932 20.7244209, -103.3911463 20.7241365)",,
285293929,True,,Calle Eva Briseño,residential,False,94.262,"LINESTRING (-103.3911463 20.7241365, -103.3912965 20.7233005)",,
828940855,True,,Calle Juan Manuel,residential,False,80.955,"LINESTRING (-103.3911463 20.7241365, -103.3919135 20.7242596)",,
285293966,True,,Calle Panteón,residential,False,99.271,"LINESTRING (-103.3877639 20.7244415, -103.3876203 20.7253241)",,
284769917,True,1,Calle Industria,residential,False,48.075,"LINESTRING (-103.3877639 20.7244415, -103.3873506 20.7243732, -103.3873308 20.7243691, -103.3873091 20.7243644)",,
285293995,True,2,Calle 5 de Mayo,residential,False,187.69099999999997,"LINESTRING (-103.3891345 20.7180233, -103.3890885 20.7181499, -103.3889593 20.7187425, -103.3888699 20.7191094, -103.3888489 20.7191951, -103.3887885 20.7194842, -103.3887523 20.7196718)",,
558437653,False,,Calle Sofía Camarena de Jiménez,residential,False,230.28799999999995,"LINESTRING (-103.3891345 20.7180233, -103.389471 20.7181297, -103.3896648 20.718191, -103.3899406 20.7184133, -103.3900152 20.7184758, -103.3901769 20.7186657, -103.3904761 20.7190066, -103.3905261 20.7190775, -103.3905866 20.7191634, -103.390644 20.7192775, -103.3906632 20.7193916)",,
558437653,False,,Calle Sofía Camarena de Jiménez,residential,True,78.632,"LINESTRING (-103.3891345 20.7180233, -103.3889958 20.7179833, -103.388412 20.717815)",,
654534722,True,,Calle 5 de Mayo,residential,False,68.619,"LINESTRING (-103.3884689 20.7212921, -103.3883585 20.7219005)",,
654534723,False,,Calle 5 de Mayo,residential,True,11.69,"LINESTRING (-103.3884689 20.7212921, -103.3884886 20.7211886)",,
156661816,True,2,Avenida Hidalgo,secondary,False,95.4,"LINESTRING (-103.3884689 20.7212921, -103.3887128 20.721334, -103.3893723 20.7214408)",,
654534723,False,,Calle 5 de Mayo,residential,False,11.69,"LINESTRING (-103.3884886 20.7211886, -103.3884689 20.7212921)",,
978896467,True,2,Avenida Hidalgo,secondary,False,113.159,"LINESTRING (-103.3884886 20.7211886, -103.387499 20.7210583, -103.3874623 20.7210455, -103.3874128 20.7210468)",,
284941104,True,,Calle Morelos,residential,False,32.402,"LINESTRING (-103.3880772 20.7227749, -103.3877929 20.7227305, -103.3877805 20.7227284, -103.38777 20.7227264)",,
285293966,True,,Calle Panteón,residential,False,95.369,"LINESTRING (-103.3880772 20.7227749, -103.3880511 20.7228644, -103.3879123 20.7236182)",,
828940855,True,,Calle Juan Manuel,residential,False,109.095,"LINESTRING (-103.3879123 20.7236182, -103.3889462 20.723784)",,
285293966,True,,Calle Panteón,residential,False,92.919,"LINESTRING (-103.3879123 20.7236182, -103.3879121 20.723669, -103.3877639 20.7244415)",,
124370231,True,,Calle Emiliano Zapata,residential,False,66.941,"LINESTRING (-103.3906632 20.7193916, -103.3905632 20.7199863)",,
558437653,False,,Calle Sofía Camarena de Jiménez,residential,True,230.28799999999995,"LINESTRING (-103.3906632 20.7193916, -103.390644 20.7192775, -103.3905866 20.7191634, -103.3905261 20.7190775, -103.3904761 20.7190066, -103.3901769 20.7186657, -103.3900152 20.7184758, -103.3899406 20.7184133, -103.3896648 20.718191, -103.389471 20.7181297, -103.3891345 20.7180233)",,
284769917,True,1,Calle Industria,residential,False,95.039,"LINESTRING (-103.3935541 20.7255022, -103.3926602 20.7253246)",,
284769928,True,,Calle Moctezuma,residential,False,105.704,"LINESTRING (-103.3935541 20.7255022, -103.3937364 20.724567)",,
"[870598509, 655128886]",True,1,,primary_link,False,403.87100000000004,"LINESTRING (-103.3873712 20.7212919, -103.387364 20.7211904, -103.3873885 20.7208302, -103.3874333 20.7205566, -103.3876237 20.7199413, -103.3878182 20.7193814, -103.3882064 20.7182628, -103.388412 20.717815)",yes,
978896467,True,2,Avenida Hidalgo,secondary,False,231.577,"LINESTRING (-103.3915779 20.7217292, -103.3903092 20.7215014, -103.3898599 20.7214271, -103.3893887 20.7213491)",,
284769917,True,1,Calle Industria,residential,False,108.414,"LINESTRING (-103.3887872 20.7246275, -103.3877639 20.7244415)",,
124314987,True,,Calle Pedro Moreno,residential,False,95.239,"LINESTRING (-103.3887872 20.7246275, -103.3888459 20.7243161, -103.3889462 20.723784)",,
325033881,True,,Calle 28 de Enero,residential,False,10.338,"LINESTRING (-103.3893723 20.7214408, -103.3893887 20.7213491)",,
156661816,True,2,Avenida Hidalgo,secondary,False,231.64,"LINESTRING (-103.3893723 20.7214408, -103.3902935 20.7215939, -103.3910122 20.721718, -103.3915629 20.7218171)",,
124314987,True,,Calle Pedro Moreno,residential,False,93.844,"LINESTRING (-103.3889462 20.723784, -103.3891019 20.7229527)",,
828940855,True,,Calle Juan Manuel,residential,False,96.504,"LINESTRING (-103.3889462 20.723784, -103.3898608 20.7239305)",,
978896467,True,2,Avenida Hidalgo,secondary,False,95.298,"LINESTRING (-103.3893887 20.7213491, -103.3884886 20.7211886)",,
325033881,True,,Calle 28 de Enero,residential,False,171.2,"LINESTRING (-103.3893887 20.7213491, -103.3895003 20.7207248, -103.3896413 20.7199407, -103.3896611 20.7198307)",,
284941104,True,,Calle Morelos,residential,False,108.388,"LINESTRING (-103.3891019 20.7229527, -103.3880772 20.7227749)",,
