osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge
808204201,Calle San Pedro,residential,False,True,131.636,"LINESTRING (-98.6708816 21.2114054, -98.6710552 21.2109271, -98.6711414 21.2106759, -98.6712509 21.2102735)",,,
1053783266,Calle San Pedro,tertiary,False,True,75.711,"LINESTRING (-98.6708816 21.2114054, -98.6708412 21.2115797, -98.6706868 21.2120612)",80,,
"[208150729, 1053786075, 1053785756]",Carretera Tamazunchale-Huejulta de Reyes,primary,False,False,181.349,"LINESTRING (-98.6708816 21.2114054, -98.6703184 21.2109217, -98.6700558 21.2107014, -98.6695872 21.2103083)",,MEX 102,yes
1053785756,Carretera Tamazunchale-Huejulta de Reyes,primary,False,True,60.263,"LINESTRING (-98.6708816 21.2114054, -98.671058 21.2115125, -98.6712359 21.2115973, -98.6714014 21.2116375)",,MEX 102,
208152960,Calle Emilio Gálvez,residential,False,True,51.219,"LINESTRING (-98.6714014 21.2116375, -98.6714995 21.2113208, -98.671522 21.2111915)",,,
1053785756,Carretera Tamazunchale-Huejulta de Reyes,primary,False,False,60.263000000000005,"LINESTRING (-98.6714014 21.2116375, -98.6712359 21.2115973, -98.671058 21.2115125, -98.6708816 21.2114054)",,MEX 102,
1053785756,Carretera Tamazunchale-Huejulta de Reyes,primary,False,True,86.17699999999999,"LINESTRING (-98.6714014 21.2116375, -98.6716221 21.2116723, -98.6722271 21.2117236)",,MEX 102,
208150758,Calle 8 de Mayo,residential,False,True,57.29,"LINESTRING (-98.6688487 21.2097019, -98.6691859 21.2094871, -98.6692929 21.2093969)",,,
1053786075,Carretera Tamazunchale-Huejulta de Reyes,primary,False,False,18.744,"LINESTRING (-98.6688487 21.2097019, -98.66872 21.2096319, -98.6686913 21.2096191)",,MEX 102,
1053786075,Carretera Tamazunchale-Huejulta de Reyes,primary,False,True,64.263,"LINESTRING (-98.6688487 21.2097019, -98.6689774 21.2097969, -98.6693162 21.2100811)",,MEX 102,
208150758,Calle 8 de Mayo,residential,False,False,61.072,"LINESTRING (-98.6718288 21.2076787, -98.6713176 21.2079517)",,,
208150957,Calle Hermenegildo Galeana,residential,False,True,6.693,"LINESTRING (-98.6718288 21.2076787, -98.6718624 21.2077301)",,,
208150957,Calle Hermenegildo Galeana,residential,False,False,58.997,"LINESTRING (-98.6718288 21.2076787, -98.6716731 21.207419, -98.6716259 21.2073092, -98.671509 21.2072732)",,,
208150949,Calle 20 de Noviembre,residential,False,False,52.303,"LINESTRING (-98.6709533 21.2092407, -98.6713363 21.2089345)",,,
208150949,Calle 20 de Noviembre,residential,False,True,24.665,"LINESTRING (-98.6709533 21.2092407, -98.6707566 21.2093655)",,,
208150952,Calle Vicente Guerrero,residential,False,False,23.02,"LINESTRING (-98.6709533 21.2092407, -98.6711195 21.209378)",,,
208150952,Calle Vicente Guerrero,residential,False,True,61.451,"LINESTRING (-98.6709533 21.2092407, -98.6705374 21.2088469)",,,
1053787284,Calle Benito Juárez,residential,False,False,32.574,"LINESTRING (-98.6711406 21.2087053, -98.6713363 21.2089345)",,,
1053787284,Calle Benito Juárez,residential,False,True,31.457,"LINESTRING (-98.6711406 21.2087053, -98.6709381 21.2084946)",,,
"[208150960, 208150948]",Calle General Lázaro Cárdenas,residential,False,True,63.708999999999996,"LINESTRING (-98.6711406 21.2087053, -98.6713802 21.2085067, -98.6713865 21.2084905, -98.6713828 21.2084733, -98.6712333 21.2082788)",,,
