osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed
776294427,True,3,Calle José María Morelos,primary,False,99.378,"LINESTRING (-100.1904617 25.7853936, -100.1903132 25.7851566, -100.1899816 25.7846114)",,
"[776302212, 801751807]",True,2,Calle Oaxaca,tertiary,False,97.82999999999998,"LINESTRING (-100.1904617 25.7853936, -100.1902935 25.7854684, -100.1902308 25.7855039, -100.1900997 25.7855666, -100.1898463 25.7856888, -100.1895944 25.7857979)",,
559220698,True,2,Calle Ignacio Zaragoza,tertiary,False,91.871,"LINESTRING (-100.1913978 25.7848025, -100.1910518 25.7843748, -100.1909653 25.7842552, -100.1909485 25.7842154, -100.1909472 25.7841773, -100.1909539 25.7841411, -100.1909677 25.7841063)",910,50
289467432,True,3,Calle José María Morelos,primary,False,100.062,"LINESTRING (-100.1899816 25.7846114, -100.1894928 25.7838265)",,
289467433,True,2,Calle Reforma,tertiary,False,98.329,"LINESTRING (-100.1899816 25.7846114, -100.1891265 25.7850463)",,
91491839,False,,Calle General Mariano Escobedo,residential,False,27.364,"LINESTRING (-100.191709 25.7837615, -100.1918502 25.7839722)",,
615631053,True,2,Calle Reforma,tertiary,False,99.666,"LINESTRING (-100.191709 25.7837615, -100.1922103 25.7835082, -100.1925747 25.7833191)",,
91190677,True,2,Calle Porfirio Díaz,residential,False,100.827,"LINESTRING (-100.1925747 25.7833191, -100.1920965 25.7825211)",,
992551337,False,2,Calle Reforma,tertiary,False,97.919,"LINESTRING (-100.1925747 25.7833191, -100.1934269 25.7828871)",,
992551337,False,2,Calle Reforma,tertiary,True,97.919,"LINESTRING (-100.1934269 25.7828871, -100.1925747 25.7833191)",,
93669989,True,,Calle Manuel Mariano Jiménez,residential,False,97.504,"LINESTRING (-100.1874094 25.7859012, -100.1873746 25.7858465, -100.1869252 25.7851404)",,
187801667,True,2,Calle 5 de Mayo,tertiary,False,43.477,"LINESTRING (-100.1895944 25.7857979, -100.1897943 25.786145)",,
776302210,True,2,Calle 5 de Mayo,tertiary,False,95.809,"LINESTRING (-100.1895944 25.7857979, -100.1891265 25.7850463)",,
776302211,True,2,Calle 5 de Mayo,residential,False,101.661,"LINESTRING (-100.1891265 25.7850463, -100.188634 25.7842468)",,
776302208,True,2,Calle Reforma,tertiary,False,96.96000000000001,"LINESTRING (-100.1891265 25.7850463, -100.1887722 25.7852257, -100.1886815 25.7852716, -100.1882824 25.7854737)",,
776302208,True,2,Calle Reforma,tertiary,False,99.497,"LINESTRING (-100.1882824 25.7854737, -100.1874094 25.7859012)",,
800461172,True,3,Calle General Ignacio Zaragoza,primary,False,42.696,"LINESTRING (-100.1920139 25.7856026, -100.1917683 25.7852887)",910,50
91365832,False,,Calle Aarón Lozano,residential,True,81.202,"LINESTRING (-100.1920139 25.7856026, -100.1925867 25.785301, -100.1926129 25.7852817, -100.1926263 25.7852575, -100.1926243 25.7852279, -100.192608 25.7851847)",,
91365825,True,,Calle Padre Mier,residential,False,98.127,"LINESTRING (-100.1863673 25.7823545, -100.1868313 25.7831318)",,
243609698,True,2,Calle Miguel Hidalgo y Costilla,residential,False,97.694,"LINESTRING (-100.1863673 25.7823545, -100.1872082 25.7819089)",,
91365825,True,,Calle Padre Mier,residential,False,101.117,"LINESTRING (-100.1858644 25.7815659, -100.1863673 25.7823545)",,
91366908,True,2,Calle Mariano Matamoros,residential,False,97.631,"LINESTRING (-100.1858644 25.7815659, -100.1850142 25.7819958)",,
91190676,True,2,Calle General Mariano Escobedo,residential,False,43.993,"LINESTRING (-100.1883439 25.7782795, -100.1885667 25.7786205)",,
91366911,True,2,Calle Garza García,tertiary,False,100.204,"LINESTRING (-100.1883439 25.7782795, -100.1878206 25.7785319, -100.1877536 25.7785683, -100.1874719 25.7787211)",,
91366906,True,2,Calle Ignacio Aldama,residential,False,98.849,"LINESTRING (-100.1847963 25.7780427, -100.183944 25.7784913)",,
776302211,True,2,Calle 5 de Mayo,residential,False,70.394,"LINESTRING (-100.1847963 25.7780427, -100.184463 25.7774853)",,
91366906,True,2,Calle Ignacio Aldama,residential,False,98.448,"LINESTRING (-100.1856522 25.777607, -100.1854157 25.7777296, -100.1847963 25.7780427)",,
243609698,True,2,Calle Miguel Hidalgo y Costilla,residential,False,98.776,"LINESTRING (-100.1889315 25.781066, -100.1897925 25.7806324)",,
89506245,True,3,Calle Ignacio Zaragoza,primary,False,99.078,"LINESTRING (-100.1889315 25.781066, -100.1891115 25.7813627, -100.1891799 25.7814798, -100.1892433 25.7815883, -100.1894037 25.781849)",,40
91365829,True,,Calle San Francisco,residential,False,98.312,"LINESTRING (-100.1846346 25.7832348, -100.185108 25.7840094)",,
243609698,True,2,Calle Miguel Hidalgo y Costilla,residential,False,98.492,"LINESTRING (-100.1846346 25.7832348, -100.1854896 25.7827968)",,
