osmid,oneway,ref,name,highway,reversed,length,lanes,maxspeed,geometry,junction
96521018,True,MEX 135,Avenida Independencia Oriente,primary,False,93.801,,,"LINESTRING (-97.3940579 18.4630082, -97.3931692 18.4629759)",
917607798,True,,Avenida Reforma Sur,secondary,False,111.307,3,40,"LINESTRING (-97.3940579 18.4630082, -97.394084 18.4620075)",
96520985,True,,Avenida Reforma Sur,secondary,False,142.392,,,"LINESTRING (-97.3941188 18.4609321, -97.3941462 18.4602265, -97.3941684 18.4596524)",
762340822,True,,Calle 3 Sur,secondary,False,236.224,,,"LINESTRING (-97.3915288 18.4587272, -97.3914751 18.460851)",
928054027,True,,Calle 5 Oriente,secondary,False,130.231,2,,"LINESTRING (-97.3915288 18.4587272, -97.3907317 18.4587016, -97.3907033 18.4587005, -97.3902949 18.4586848)",
96520989,True,,Calle 5 Sur,residential,False,136.031,,,"LINESTRING (-97.3894768 18.4586676, -97.389497 18.4574444)",
928054027,True,,Calle 5 Oriente,secondary,False,82.13,2,,"LINESTRING (-97.3894768 18.4586676, -97.3886988 18.4586368)",
96520985,True,,Avenida Reforma Sur,secondary,False,27.641,,,"LINESTRING (-97.394084 18.4620075, -97.3940908 18.461759)",
96520989,True,,Calle 5 Sur,residential,False,239.256,,,"LINESTRING (-97.3894406 18.460819, -97.3894768 18.4586676)",
673221290,True,,Calle 3 Oriente,secondary,False,214.615,,,"LINESTRING (-97.3894406 18.460819, -97.3907216 18.4608362, -97.3914751 18.460851)",
673221290,True,,Calle 3 Oriente,secondary,False,113.236,,,"LINESTRING (-97.3914751 18.460851, -97.392548 18.4608878)",
762340822,True,,Calle 3 Sur,secondary,False,124.639,,,"LINESTRING (-97.3914751 18.460851, -97.3914477 18.4619716)",
96520989,True,,Calle 5 Sur,residential,False,147.811,,,"LINESTRING (-97.3894011 18.4628743, -97.3894174 18.4615451)",
96521018,True,MEX 135,Avenida Independencia Oriente,primary,False,129.144,,,"LINESTRING (-97.3894011 18.4628743, -97.3881773 18.4628368)",
146636367,True,,Calle 7 Sur,secondary,False,80.343,,,"LINESTRING (-97.3871106 18.4607763, -97.3871021 18.4614988)",
673221290,True,,Calle 3 Oriente,secondary,False,245.798,,,"LINESTRING (-97.3871106 18.4607763, -97.3882489 18.4607972, -97.3894406 18.460819)",
146636367,True,,Calle 7 Sur,secondary,False,30.862,,,"LINESTRING (-97.3871856 18.4585768, -97.3871761 18.4588542)",
928054027,True,,Calle 5 Oriente,secondary,False,61.006,2,,"LINESTRING (-97.3871856 18.4585768, -97.3866083 18.458543)",
762340823,True,,Calle 5 Sur,tertiary,False,39.217,,,"LINESTRING (-97.389501 18.4567558, -97.3895224 18.4564037)",
107450422,True,,Calle Mariano Ruiz Tirado,residential,False,55.533,,,"LINESTRING (-97.3905443 18.4564541, -97.3905493 18.4559547)",
1187438064,True,,Calle 7 Oriente,residential,False,105.643,,,"LINESTRING (-97.3905443 18.4564541, -97.3915445 18.4565041)",
107450296,True,,,residential,False,32.08,,,"LINESTRING (-97.3860455 18.4612607, -97.3859871 18.4612696, -97.3859275 18.461297, -97.3858792 18.4613403, -97.3858471 18.4613956, -97.385836 18.4614377)",roundabout
107449838,True,,Calle Josefa Ortiz de Domínguez,residential,False,164.815,,,"LINESTRING (-97.3872284 18.4573804, -97.3887903 18.4574245)",
146636367,True,,Calle 7 Sur,secondary,False,65.841,,,"LINESTRING (-97.3872284 18.4573804, -97.3872114 18.4579723)",
146636367,True,,Calle 7 Sur,secondary,False,122.321,,,"LINESTRING (-97.3872479 18.4562805, -97.3872284 18.4573804)",
945568782,True,,Calle 7 Oriente,residential,False,200.212,,,"LINESTRING (-97.3872479 18.4562805, -97.3878788 18.4563064, -97.3891443 18.4563585)",
107450002,True,,Avenida Héroes de la Independencia,tertiary,False,105.717,,,"LINESTRING (-97.3927267 18.4575159, -97.3927532 18.4565655)",
762964763,True,,Calle Josefa Ortiz de Domínguez,residential,False,68.603,,,"LINESTRING (-97.3927267 18.4575159, -97.3933767 18.4575381)",
190044653,True,,Calle 1 Sur,residential,False,35.831,,,"LINESTRING (-97.3932271 18.4617138, -97.3931986 18.4620349)",
1118480700,True,,Calle 1 Sur,residential,False,89.691,,,"LINESTRING (-97.3932271 18.4617138, -97.3932651 18.460908)",
906702684,True,,Avenida Juventud,tertiary,False,58.027,,,"LINESTRING (-97.3891443 18.4563585, -97.389501 18.4567558)",
107449828,True,,Calle Amado Nervo,residential,False,57.413,,,"LINESTRING (-97.3860512 18.4607444, -97.3860455 18.4612607)",
673221290,True,,Calle 3 Oriente,secondary,False,111.794,,,"LINESTRING (-97.3860512 18.4607444, -97.3871106 18.4607763)",
