osmid,oneway,name,highway,reversed,length,ref,maxspeed,bridge,geometry,lanes
97785324,True,Calle Norte 7,residential,False,93.497,,,,"LINESTRING (-97.1087574 18.8491834, -97.1084599 18.8483911)",
892458637,False,,residential,True,64.408,,,,"LINESTRING (-97.1087574 18.8491834, -97.1089575 18.8497308)",
"[675031571, 664813083, 675031572]",True,Avenida Poniente 4,residential,False,200.541,,,yes,"LINESTRING (-97.1087574 18.8491834, -97.1080169 18.8494604, -97.107733 18.8495578, -97.1076633 18.8495728, -97.1075517 18.8495868, -97.1074368 18.8496141, -97.1069868 18.8498309)",
803894978,True,Avenida Oriente 9,tertiary,False,96.349,,30,,"LINESTRING (-97.1028736 18.852954, -97.1037407 18.8526757)",
892801250,True,Calle Norte 8,tertiary,False,125.926,,,,"LINESTRING (-97.1028736 18.852954, -97.1032613 18.8540254)",
97785421,True,Calle Sur 7,tertiary,False,102.938,,,,"LINESTRING (-97.1021197 18.8475702, -97.1018173 18.8466898)",
157313399,True,Avenida Oriente 4,residential,False,95.31400000000001,,,,"LINESTRING (-97.1021197 18.8475702, -97.1016096 18.8477604, -97.1015519 18.8477814, -97.1012756 18.847881)",
892715210,True,Calle Norte 4,residential,False,100.028,,,,"LINESTRING (-97.104369 18.8515329, -97.1046311 18.8523976)",2
508025349,True,Avenida Oriente 7,tertiary,False,97.908,,,,"LINESTRING (-97.104369 18.8515329, -97.1038144 18.8517137, -97.1034886 18.8518177)",
97785387,False,Calle Norte 7,residential,False,6.099,,,,"LINESTRING (-97.1105824 18.8517391, -97.1105667 18.8516863)",
97785387,False,Calle Norte 7,residential,True,72.998,,,,"LINESTRING (-97.1105824 18.8517391, -97.1106541 18.8520614, -97.1107499 18.8523757)",
803894989,True,Avenida Oriente 7,tertiary,False,113.05,,,,"LINESTRING (-97.1025826 18.8521, -97.1015577 18.8524048)",
892801250,True,Calle Norte 8,tertiary,False,99.776,,,,"LINESTRING (-97.1025826 18.8521, -97.1028736 18.852954)",
693740491,True,Avenida Poniente 12,residential,False,99.799,,,,"LINESTRING (-97.1079264 18.8533686, -97.1070241 18.853645)",
892738302,True,Calle Norte 3,residential,False,103.531,,,,"LINESTRING (-97.1079264 18.8533686, -97.1076253 18.8524822)",
97785351,True,Calle Sur 5,residential,False,96.222,,,,"LINESTRING (-97.102965 18.847294, -97.1032596 18.8481132)",
892715214,True,Avenida Oriente 4,residential,False,94.106,,,,"LINESTRING (-97.102965 18.847294, -97.1021197 18.8475702)",
664813080,True,Avenida Poniente 6,tertiary,False,102.432,,,,"LINESTRING (-97.1079826 18.8504899, -97.1070444 18.8507354)",
664813081,True,Calle Norte 5,residential,False,22.357,,,,"LINESTRING (-97.1079826 18.8504899, -97.1080612 18.8506767)",
"[803499001, 892458635, 97785318]",False,"['Avenida Poniente 6', 'Privada Poniente 6']",residential,"[False, True]",190.40300000000002,,,,"LINESTRING (-97.1079826 18.8504899, -97.1080691 18.8504826, -97.108794 18.850258, -97.1088218 18.850259, -97.108849 18.8502755, -97.1089717 18.8503874, -97.1090052 18.8503972, -97.1090394 18.8503842, -97.1095192 18.849959)",
114024663,True,Avenida Oriente 5,residential,False,95.862,,,,"LINESTRING (-97.1049647 18.8504526, -97.1040918 18.8506992)",
892777216,True,Calle Norte 2,residential,False,117.50800000000001,,,,"LINESTRING (-97.1049647 18.8504526, -97.1047487 18.8498025, -97.1047285 18.8497906, -97.1047072 18.8497923, -97.1046111 18.8498139, -97.1045901 18.8498139, -97.1045658 18.8497985, -97.1045068 18.8496153)",
97785368,True,Avenida Oriente 3,residential,False,75.423,,,,"LINESTRING (-97.1038277 18.8498322, -97.1045068 18.8496153)",
892715210,True,Calle Norte 4,residential,False,100.332,,,,"LINESTRING (-97.1038277 18.8498322, -97.1040918 18.8506992)",2
97785336,True,Calle Sur 2,residential,False,100.17699999999999,,,,"LINESTRING (-97.1059359 18.8473014, -97.1057548 18.8467531, -97.1056674 18.8464373)",2
97785395,True,Avenida Poniente 3,residential,False,78.578,,,,"LINESTRING (-97.1059359 18.8473014, -97.1064896 18.8471244, -97.10663 18.8470474)",
97785368,True,Avenida Oriente 3,residential,False,98.105,,,,"LINESTRING (-97.1029381 18.8500961, -97.1038277 18.8498322)",
851949205,True,Calle Norte 6,tertiary,False,99.559,,,,"LINESTRING (-97.1029381 18.8500961, -97.1026652 18.8492388)",
664813080,True,Avenida Poniente 6,tertiary,False,103.984,,,,"LINESTRING (-97.1070444 18.8507354, -97.1061072 18.8510318)",
892738302,True,Calle Norte 3,residential,False,97.135,,,,"LINESTRING (-97.1070444 18.8507354, -97.1067499 18.8499075)",
664813081,True,Calle Norte 5,residential,False,102.447,,,,"LINESTRING (-97.1085607 18.8521838, -97.1088927 18.8530499)",
"[693744744, 892458636]",True,"['Avenida Poniente 10', 'Privada Norte 5']",residential,False,251.56700000000004,,,,"LINESTRING (-97.1085607 18.8521838, -97.1087236 18.8521331, -97.1087712 18.8521046, -97.1088088 18.8520703, -97.1088396 18.852024, -97.1088812 18.8519288, -97.1089134 18.8518793, -97.1089643 18.8518304, -97.109032 18.8517706, -97.1092547 18.8516337, -97.109308 18.851635, -97.1093425 18.8516712, -97.1093921 18.8518165, -97.1094263 18.8518901, -97.1094699 18.8519624, -97.109493 18.8519882, -97.1096483 18.8521388, -97.1097093 18.8522036, -97.1097402 18.852248, -97.1098032 18.8523698, -97.1099923 18.8527702)",
114024679,True,Avenida Poniente 10,residential,False,103.874,,,,"LINESTRING (-97.1076253 18.8524822, -97.1085607 18.8521838)",
892738302,True,Calle Norte 3,residential,False,104.97,,,,"LINESTRING (-97.1076253 18.8524822, -97.1073362 18.8515787)",
97785311,False,Avenida Poniente 12,residential,False,17.179,,,,"LINESTRING (-97.1105334 18.8527233, -97.1103724 18.8527489)",
851949201,True,Avenida Oriente 9,tertiary,False,98.668,,30,,"LINESTRING (-97.1037407 18.8526757, -97.1046311 18.8523976)",
851949202,True,Calle Norte 6,tertiary,False,99.025,,,,"LINESTRING (-97.1037407 18.8526757, -97.1034886 18.8518177)",
97785368,True,Avenida Oriente 3,residential,False,99.526,,,,"LINESTRING (-97.1020429 18.8503849, -97.1029381 18.8500961)",
657293614,True,Calle Norte 8,tertiary,False,98.882,,,,"LINESTRING (-97.1020429 18.8503849, -97.1023067 18.8512384)",
"[369325576, 97785358, 369325575]",False,Avenida Poniente 8,tertiary,True,115.043,,30,yes,"LINESTRING (-97.1091487 18.8510166, -97.1095685 18.8510414, -97.109799 18.851045, -97.10995 18.8510399, -97.1102384 18.8510032)",
369325578,True,Avenida Poniente 6A,tertiary,False,116.059,,,,"LINESTRING (-97.1091487 18.8510166, -97.1090357 18.8509422, -97.1084928 18.850685, -97.1084013 18.8506544, -97.1082523 18.8506316, -97.1081442 18.8506117)",
97785314,True,Calle Sur 3,residential,False,111.495,,,,"LINESTRING (-97.1038391 18.8470157, -97.1035332 18.8460557)",
892715214,True,Avenida Oriente 4,residential,False,97.05,,,,"LINESTRING (-97.1038391 18.8470157, -97.102965 18.847294)",
360414160,True,Calle Sur 7,residential,False,8.838,,,,"LINESTRING (-97.1018173 18.8466898, -97.1017886 18.8466151)",
770251817,True,Avenida Oriente 6,primary,False,95.707,MEX 150,70,,"LINESTRING (-97.1018173 18.8466898, -97.1026487 18.8463409)",
896612828,True,Avenida Oriente 13,residential,False,101.202,,,,"LINESTRING (-97.1070241 18.853645, -97.1061085 18.8539235)",
"[97785347, 442745812, 442745814]",True,Avenida Colón Poniente,tertiary,False,216.288,,,yes,"LINESTRING (-97.1081657 18.8475599, -97.1077488 18.8476926, -97.1075627 18.8477422, -97.1069054 18.8479546, -97.1068652 18.847968, -97.1065922 18.8480505, -97.1062147 18.8481709)",2
508025349,True,Avenida Oriente 7,tertiary,False,96.318,,,,"LINESTRING (-97.1052443 18.8512796, -97.104369 18.8515329)",
892777216,True,Calle Norte 2,residential,False,96.551,,,,"LINESTRING (-97.1052443 18.8512796, -97.1049647 18.8504526)",
97785336,True,Calle Sur 2,residential,False,101.038,,,,"LINESTRING (-97.1062147 18.8481709, -97.1059359 18.8473014)",2
"[886561435, 442745814]",True,Avenida Colón Poniente,tertiary,False,103.368,,,,"LINESTRING (-97.1062147 18.8481709, -97.1053251 18.848455, -97.1052839 18.8484679)",2
851949204,True,Avenida Oriente 7,tertiary,False,100.373,,,,"LINESTRING (-97.1034886 18.8518177, -97.1025826 18.8521)",
851949205,True,Calle Norte 6,tertiary,False,101.701,,,,"LINESTRING (-97.1034886 18.8518177, -97.1032197 18.8509392)",
97785402,True,Avenida Oriente 11,residential,False,86.247,,,,"LINESTRING (-97.1032613 18.8540254, -97.1040291 18.853754)",
114024663,True,Avenida Oriente 5,residential,False,95.573,,,,"LINESTRING (-97.1040918 18.8506992, -97.1032197 18.8509392)",
892715210,True,Calle Norte 4,residential,False,97.184,,,,"LINESTRING (-97.1040918 18.8506992, -97.104369 18.8515329)",2
896612828,True,Avenida Oriente 13,residential,False,109.302,,,,"LINESTRING (-97.1061085 18.8539235, -97.1051029 18.8541697)",
892777216,True,Calle Norte 2,residential,False,91.166,,,,"LINESTRING (-97.1061085 18.8539235, -97.1059835 18.8535423, -97.1058333 18.8531463)",
97785421,True,Calle Sur 7,tertiary,False,92.511,,,,"LINESTRING (-97.1023876 18.8483626, -97.1021197 18.8475702)",
851949208,True,Avenida Oriente 2,residential,False,95.862,,,,"LINESTRING (-97.1023876 18.8483626, -97.1032596 18.8481132)",
97785351,True,Calle Sur 5,residential,False,111.084,,,,"LINESTRING (-97.1026487 18.8463409, -97.102965 18.847294)",
770251817,True,Avenida Oriente 6,primary,False,98.333,MEX 150,70,,"LINESTRING (-97.1026487 18.8463409, -97.1035332 18.8460557)",
97785347,True,Avenida Colón Poniente,tertiary,False,106.935,,,,"LINESTRING (-97.1100459 18.8469107, -97.1090944 18.8472483)",2
664815077,False,Calle Norte 11,residential,True,100.202,,,,"LINESTRING (-97.1100459 18.8469107, -97.1103636 18.8477602)",
"[864533440, 554697211]",False,Calle Sur 10,residential,"[False, True]",113.87199999999999,,30,,"LINESTRING (-97.1100459 18.8469107, -97.1100354 18.846883, -97.1100138 18.8468312, -97.10976 18.846254, -97.1096206 18.8459693)",2
675031572,True,Avenida Poniente 4,residential,False,26.344,,,,"LINESTRING (-97.1069868 18.8498309, -97.1067499 18.8499075)",
97785374,True,Calle Norte 5,residential,False,129.476,,,,"LINESTRING (-97.1069868 18.8498309, -97.1070061 18.8498899, -97.1070988 18.8499622, -97.1079826 18.8504899)",
675031572,True,Avenida Poniente 4,residential,False,100.061,,,,"LINESTRING (-97.1067499 18.8499075, -97.1062408 18.8500435, -97.1059531 18.8501258, -97.1058383 18.8501629)",
892738302,True,Calle Norte 3,residential,False,100.447,,,,"LINESTRING (-97.1067499 18.8499075, -97.1066186 18.8494792, -97.1064706 18.8490438)",
97785402,True,Avenida Oriente 11,residential,False,100.293,,,,"LINESTRING (-97.1040291 18.853754, -97.1049249 18.853446)",
895618648,True,Calle Norte 6,tertiary,False,123.683,,,,"LINESTRING (-97.1040291 18.853754, -97.1037407 18.8526757)",
892715210,True,Calle Norte 4,residential,False,99.673,,,,"LINESTRING (-97.1035353 18.8489796, -97.1038277 18.8498322)",2
508025346,True,Avenida Colón Oriente,tertiary,False,95.99199999999999,,,,"LINESTRING (-97.1035353 18.8489796, -97.1031037 18.8491081, -97.1026652 18.8492388)",
442745848,True,Avenida Poniente 2,residential,False,101.743,,,,"LINESTRING (-97.1055518 18.8493286, -97.1057539 18.8492676, -97.1059398 18.8492081, -97.1064706 18.8490438)",
554697204,True,Calle Francisco I. Madero,residential,False,97.918,,,,"LINESTRING (-97.1055518 18.8493286, -97.1056566 18.8495263, -97.1058383 18.8501629)",
664813083,True,Avenida Poniente 4,residential,False,111.456,,,,"LINESTRING (-97.1097435 18.8488176, -97.1087574 18.8491834)",
803498824,False,,residential,False,23.063,,,,"LINESTRING (-97.1097435 18.8488176, -97.1098287 18.8490087)",
851949201,True,Avenida Oriente 9,tertiary,False,97.48,,30,,"LINESTRING (-97.1055155 18.852125, -97.1060632 18.8519867, -97.1061805 18.8519524, -97.1064083 18.8518915)",
892777216,True,Calle Norte 2,residential,False,98.24199999999999,,,,"LINESTRING (-97.1055155 18.852125, -97.1053586 18.8516431, -97.1052443 18.8512796)",
97785402,True,Avenida Oriente 11,residential,False,101.233,,,,"LINESTRING (-97.1049249 18.853446, -97.1058333 18.8531463)",
892715210,True,Calle Norte 4,residential,False,82.623,,,,"LINESTRING (-97.1049249 18.853446, -97.1051029 18.8541697)",2
114182725,True,Calle Norte 8,tertiary,False,102.442,,,,"LINESTRING (-97.1017666 18.8495015, -97.1020429 18.8503849)",
664813079,True,Avenida Poniente 8,tertiary,False,97.881,,,,"LINESTRING (-97.1082681 18.8513001, -97.1091487 18.8510166)",
664813081,True,Calle Norte 5,residential,False,102.974,,,,"LINESTRING (-97.1082681 18.8513001, -97.1085607 18.8521838)",
554697204,True,Calle Francisco I. Madero,residential,False,101.501,,,,"LINESTRING (-97.1064083 18.8518915, -97.106665 18.8527714)",
664813079,True,Avenida Poniente 8,tertiary,False,103.653,,,,"LINESTRING (-97.1064083 18.8518915, -97.1073362 18.8515787)",
851949206,True,Calle Norte 10,residential,False,104.107,,,,"LINESTRING (-97.1015577 18.8524048, -97.1012635 18.8515109)",
554697213,True,Calle Sur 3,residential,False,8.829,,,,"LINESTRING (-97.1035332 18.8460557, -97.1035066 18.8459804)",
770251817,True,Avenida Oriente 6,primary,False,101.99,MEX 150,70,,"LINESTRING (-97.1035332 18.8460557, -97.1044528 18.8457661)",
803894977,True,Calle Norte 10,residential,False,104.924,,,,"LINESTRING (-97.1018481 18.8533075, -97.1015577 18.8524048)",
803894978,True,Avenida Oriente 9,tertiary,False,114.849,,30,,"LINESTRING (-97.1018481 18.8533075, -97.1028736 18.852954)",
97785324,True,Calle Norte 7,residential,False,97.473,,,,"LINESTRING (-97.1084599 18.8483911, -97.1081657 18.8475599)",
664815076,True,Avenida Poniente 2,residential,False,109.669,,,,"LINESTRING (-97.1084599 18.8483911, -97.1094386 18.8480522)",
97785336,True,Calle Sur 2,residential,False,113.93799999999999,,,,"LINESTRING (-97.1056674 18.8464373, -97.105494 18.8458999, -97.1053337 18.8454627)",2
"[675030747, 892715214]",True,"['Avenida Oriente 4', 'Avenida Poniente 5']",residential,False,202.86700000000002,,,,"LINESTRING (-97.1056674 18.8464373, -97.1047635 18.8467287, -97.1047431 18.8467351, -97.1038391 18.8470157)",
97785421,True,Calle Sur 7,tertiary,False,101.714,,,,"LINESTRING (-97.1026652 18.8492388, -97.1023876 18.8483626)",
508025346,True,Avenida Colón Oriente,tertiary,False,98.97,,,,"LINESTRING (-97.1026652 18.8492388, -97.1017666 18.8495015)",
97785351,True,Calle Sur 5,residential,False,100.613,,,,"LINESTRING (-97.1032596 18.8481132, -97.1035353 18.8489796)",
851949208,True,Avenida Oriente 2,residential,False,95.196,,,,"LINESTRING (-97.1032596 18.8481132, -97.1041224 18.8478559)",
693744739,True,Calle Sur 4,residential,False,86.918,,,,"LINESTRING (-97.1065915 18.8462001, -97.1068628 18.8469384)",
675030747,True,Avenida Poniente 5,residential,False,100.787,,,,"LINESTRING (-97.1065915 18.8462001, -97.1061679 18.8462979, -97.1056674 18.8464373)",
657297645,True,Avenida Oriente 5,residential,False,113.882,,,,"LINESTRING (-97.1023067 18.8512384, -97.1012635 18.8515109)",
657297646,True,Calle Norte 8,tertiary,False,100.108,,,,"LINESTRING (-97.1023067 18.8512384, -97.1025826 18.8521)",
664813081,True,Calle Norte 5,residential,False,117.956,,,,"LINESTRING (-97.1088927 18.8530499, -97.1094721 18.853958)",
693740491,True,Avenida Poniente 12,residential,False,107.694,,,,"LINESTRING (-97.1088927 18.8530499, -97.1084426 18.853191, -97.1082763 18.8532468, -97.1079264 18.8533686)",
121498744,True,Avenida Poniente 7,primary,False,98.649,MEX 150,,,"LINESTRING (-97.1044528 18.8457661, -97.1053337 18.8454627)",
97785384,True,Calle Norte 9,residential,False,90.956,,,,"LINESTRING (-97.1094386 18.8480522, -97.1097435 18.8488176)",
664815076,True,Avenida Poniente 2,residential,False,102.613,,,,"LINESTRING (-97.1094386 18.8480522, -97.1103636 18.8477602)",
97785314,True,Calle Sur 3,residential,False,98.067,,,,"LINESTRING (-97.1041224 18.8478559, -97.1038391 18.8470157)",
"[851949208, 97785395]",True,"['Avenida Poniente 3', 'Avenida Oriente 2']",residential,False,200.58100000000002,,,,"LINESTRING (-97.1041224 18.8478559, -97.105013 18.847599, -97.1050354 18.8475925, -97.1059359 18.8473014)",
892707392,True,Avenida Oriente 8,residential,False,98.181,,,,"LINESTRING (-97.1014327 18.8456876, -97.1023008 18.8453641)",
97787130,True,Calle Sur 5,residential,False,106.581,,,,"LINESTRING (-97.1023008 18.8453641, -97.1026246 18.8462723)",
554697216,True,Avenida Oriente 6,primary,False,98.328,MEX 150,70,,"LINESTRING (-97.1035066 18.8459804, -97.1026246 18.8462723)",
97785387,False,Calle Norte 7,residential,False,72.998,,,,"LINESTRING (-97.1107499 18.8523757, -97.1106541 18.8520614, -97.1105824 18.8517391)",
892777216,True,Calle Norte 2,residential,False,40.949,,,,"LINESTRING (-97.1045068 18.8496153, -97.1044926 18.8495543, -97.1044863 18.8494917, -97.1045234 18.8493582, -97.1045413 18.8492547)",
554697212,True,Avenida oriente 3,residential,False,102.81800000000001,,20,,"LINESTRING (-97.1045413 18.8492547, -97.1045615 18.8492128, -97.1045871 18.8491882, -97.1046135 18.8491733, -97.1046311 18.8491683, -97.1047974 18.8491294, -97.1051461 18.849052, -97.1053651 18.8489983, -97.1053989 18.8489997, -97.1054501 18.8490136)",1
892777216,True,Calle Norte 2,residential,False,61.476,,,,"LINESTRING (-97.1045413 18.8492547, -97.1045565 18.8491613, -97.1044127 18.8487236)",
"[97785395, 154730668, 154730669]",True,"['Poniente 3', 'Avenida Poniente 3']",residential,False,204.802,,,yes,"LINESTRING (-97.1068628 18.8469384, -97.107039 18.8468829, -97.1070567 18.8468761, -97.1080811 18.8465303, -97.108187 18.8464909, -97.1086947 18.8463169)",
442745801,False,Calle Sur 4,residential,True,41.510000000000005,,,,"LINESTRING (-97.1068628 18.8469384, -97.1069091 18.8470573, -97.1070221 18.8472795)",
97785441,True,Calle Sur 9,tertiary,False,100.421,,,,"LINESTRING (-97.1015333 18.8486258, -97.1017666 18.8495015)",
851949208,True,Avenida Oriente 2,residential,False,94.544,,,,"LINESTRING (-97.1015333 18.8486258, -97.1018518 18.8485277, -97.1023876 18.8483626)",
442745801,False,Calle Sur 4,residential,False,41.510000000000005,,,,"LINESTRING (-97.1070221 18.8472795, -97.1069091 18.8470573, -97.1068628 18.8469384)",
97785384,True,Calle Norte 9,residential,False,96.449,,,,"LINESTRING (-97.1090944 18.8472483, -97.1094386 18.8480522)",
97785347,True,Avenida Colón Poniente,tertiary,False,103.695,,,,"LINESTRING (-97.1090944 18.8472483, -97.1086323 18.8474003, -97.1085901 18.8474159, -97.1081657 18.8475599)",2
487281759,True,Avenida Poniente 8,tertiary,False,14.283,,,,"LINESTRING (-97.1102384 18.8510032, -97.110374 18.8510088)",
"[369325576, 97785358, 369325575]",False,Avenida Poniente 8,tertiary,False,115.043,,30,yes,"LINESTRING (-97.1102384 18.8510032, -97.10995 18.8510399, -97.109799 18.851045, -97.1095685 18.8510414, -97.1091487 18.8510166)",
97785387,False,Calle Norte 7,residential,False,6.497,,,,"LINESTRING (-97.110374 18.8510088, -97.1103591 18.8509521)",
97785387,False,Calle Norte 7,residential,True,78.016,,,,"LINESTRING (-97.110374 18.8510088, -97.1105667 18.8516863)",
97785311,False,Avenida Poniente 12,residential,True,40.068,,,,"LINESTRING (-97.1099923 18.8527702, -97.1103724 18.8527489)",
1024692800,True,Avenida Poniente 12,residential,False,120.641,,,,"LINESTRING (-97.1099923 18.8527702, -97.1096652 18.8527949, -97.1096025 18.8528112, -97.1095534 18.8528283, -97.1088927 18.8530499)",
97785314,True,Calle Sur 3,residential,False,101.205,,,,"LINESTRING (-97.1044127 18.8487236, -97.1041224 18.8478559)",
508025346,True,Avenida Colón Oriente,tertiary,False,96.62700000000001,,,,"LINESTRING (-97.1044127 18.8487236, -97.1043784 18.8487314, -97.1035353 18.8489796)",
114024663,True,Avenida Oriente 5,residential,False,97.411,,,,"LINESTRING (-97.1058383 18.8501629, -97.1049647 18.8504526)",
554697204,True,Calle Francisco I. Madero,residential,False,100.676,,,,"LINESTRING (-97.1058383 18.8501629, -97.1061072 18.8510318)",
360414160,True,Calle Sur 7,residential,False,109.723,,,,"LINESTRING (-97.1017886 18.8466151, -97.1014327 18.8456876)",
803498824,False,,residential,True,23.063,,,,"LINESTRING (-97.1098287 18.8490087, -97.1097435 18.8488176)",
"[803499001, 892458635, 97785318]",False,"['Avenida Poniente 6', 'Privada Poniente 6']",residential,"[False, True]",190.40300000000002,,,,"LINESTRING (-97.1095192 18.849959, -97.1090394 18.8503842, -97.1090052 18.8503972, -97.1089717 18.8503874, -97.108849 18.8502755, -97.1088218 18.850259, -97.108794 18.850258, -97.1080691 18.8504826, -97.1079826 18.8504899)",
97785402,True,Avenida Oriente 11,residential,False,58.054,,,,"LINESTRING (-97.1027432 18.8542048, -97.1032613 18.8540254)",
"[805804080, 892801252]",False,"['Privada Norte 10', 'Privada Oriente 11']",residential,False,138.665,,,,"LINESTRING (-97.1027432 18.8542048, -97.1025073 18.8535204, -97.1019884 18.8537121)",
897173982,True,Calle Norte 10,residential,False,47.35,,40,,"LINESTRING (-97.1019884 18.8537121, -97.1018481 18.8533075)",1
"[805804080, 892801252]",False,"['Privada Norte 10', 'Privada Oriente 11']",residential,True,138.665,,,,"LINESTRING (-97.1019884 18.8537121, -97.1025073 18.8535204, -97.1027432 18.8542048)",
97785311,False,Avenida Poniente 12,residential,False,40.068,,,,"LINESTRING (-97.1103724 18.8527489, -97.1099923 18.8527702)",
97785311,False,Avenida Poniente 12,residential,True,17.179,,,,"LINESTRING (-97.1103724 18.8527489, -97.1105334 18.8527233)",
807401311,False,Privada Poniente 12,residential,False,56.768,,,,"LINESTRING (-97.1103724 18.8527489, -97.1101615 18.852279)",
892693186,False,Calle Norte 5,residential,True,20.359,,,,"LINESTRING (-97.1103724 18.8527489, -97.1103834 18.8529317)",
807401311,False,Privada Poniente 12,residential,True,56.768,,,,"LINESTRING (-97.1101615 18.852279, -97.1103724 18.8527489)",
508025346,True,Avenida Colón Oriente,tertiary,False,96.011,,,,"LINESTRING (-97.1052839 18.8484679, -97.105226 18.8484897, -97.1048766 18.8485898, -97.1048067 18.8486102, -97.1044763 18.8487034, -97.1044127 18.8487236)",
554697204,True,Calle Francisco I. Madero,residential,False,63.153000000000006,,,,"LINESTRING (-97.1052839 18.8484679, -97.1053471 18.8486646, -97.1054501 18.8490136)",
554697204,True,Calle Francisco I. Madero,residential,False,36.625,,,,"LINESTRING (-97.1054501 18.8490136, -97.1055518 18.8493286)",
369325578,True,Avenida Poniente 6A,tertiary,False,21.74,,,,"LINESTRING (-97.1081442 18.8506117, -97.1079826 18.8504899)",
871052487,True,Calle Norte 5,residential,False,11.337,,,,"LINESTRING (-97.1081442 18.8506117, -97.1080612 18.8506767)",
442745864,True,Calle Sur 8,residential,False,36.485,,,,"LINESTRING (-97.1085632 18.8460133, -97.1086947 18.8463169)",
