osmid,oneway,highway,reversed,length,name,geometry,ref,lanes
752371319,False,tertiary,False,18.076,,"LINESTRING (-109.0572835 25.5990135, -109.0574636 25.5990068)",,
113372813,False,tertiary,False,15.994,Calle Francisco Labastida Ochoa,"LINESTRING (-109.0572835 25.5990135, -109.0571855 25.5990187, -109.0571242 25.5990169)",,
752371319,False,tertiary,True,18.076,,"LINESTRING (-109.0574636 25.5990068, -109.0572835 25.5990135)",,
113372846,False,residential,False,117.876,Calle Eje 4,"LINESTRING (-109.0574636 25.5990068, -109.0575636 25.5989831, -109.0576667 25.598952, -109.0577907 25.5988927, -109.0578518 25.5988358, -109.0578739 25.5987838, -109.057888 25.5987119, -109.0579416 25.5981798)",,
154115889,True,primary,False,109.657,,"LINESTRING (-109.0574636 25.5990068, -109.0574558 25.5983562, -109.057437 25.5980211)",,
113372829,False,residential,True,12.084,Calle Pez Pargo,"LINESTRING (-109.0566591 25.6044025, -109.0567787 25.6043892)",,
113372829,False,residential,False,55.338,Calle Pez Pargo,"LINESTRING (-109.0566591 25.6044025, -109.0564594 25.6044263, -109.0564008 25.6044413, -109.0561294 25.6045322)",,
752347891,True,tertiary,False,80.319,Boulevard Adolfo López Mateos,"LINESTRING (-109.0566591 25.6044025, -109.0567504 25.6047069, -109.0568054 25.6049016, -109.0568489 25.6051039)",SIN 123,
113372829,False,residential,False,12.084,Calle Pez Pargo,"LINESTRING (-109.0567787 25.6043892, -109.0566591 25.6044025)",,
752347887,True,tertiary,False,237.73399999999998,Boulevard Adolfo López Mateos,"LINESTRING (-109.0567787 25.6043892, -109.0567485 25.6043114, -109.0566672 25.60413, -109.0565559 25.6039341, -109.056403 25.6037345, -109.0562609 25.6035761, -109.0561201 25.6034467, -109.0552579 25.6027987)",SIN 123,
752347892,False,tertiary,True,6.885,Boulevard Adolfo López Mateos,"LINESTRING (-109.0518514 25.6002973, -109.0518021 25.6002542)",SIN 123,
752347891,True,tertiary,False,68.533,Boulevard Adolfo López Mateos,"LINESTRING (-109.0518514 25.6002973, -109.0518862 25.6003868, -109.0523344 25.6007163)",SIN 123,
113372838,False,residential,True,125.364,,"LINESTRING (-109.0557895 25.5973508, -109.0553584 25.5976038, -109.0553034 25.5976244, -109.0552296 25.5976341, -109.0551545 25.597628, -109.055015 25.597593, -109.0549358 25.5975785, -109.0548058 25.5975724, -109.0546354 25.597576)",,
113372805,False,residential,True,68.178,Boulevard Adolfo López Mateos,"LINESTRING (-109.0509434 25.5996575, -109.0514794 25.6000347)",,
113372854,False,residential,False,52.870999999999995,Calle Pesquera de Topolobampo,"LINESTRING (-109.0509434 25.5996575, -109.0506671 25.59962, -109.0504212 25.5995922)",,
113372854,False,residential,True,118.861,Calle Pesquera de Topolobampo,"LINESTRING (-109.0509434 25.5996575, -109.0511177 25.5996406, -109.0512264 25.5996225, -109.0514034 25.5995813, -109.0516703 25.5995354, -109.0518741 25.5995185, -109.0521142 25.59951)",,
113372793,False,residential,True,118.982,,"LINESTRING (-109.0536397 25.6009456, -109.0527187 25.600271)",,
752347889,False,residential,False,53.694,Calle Venustiano Carranza,"LINESTRING (-109.0536397 25.6009456, -109.0534593 25.6011609, -109.0533021 25.6013199)",,
752347889,False,residential,True,134.548,Calle Venustiano Carranza,"LINESTRING (-109.0536397 25.6009456, -109.0536786 25.6009027, -109.053696 25.6008652, -109.0537021 25.6008338, -109.0537235 25.5997519)",,
