osmid,name,highway,oneway,reversed,length,ref,geometry,bridge
401954335,Morelos,residential,False,True,37.981,,"LINESTRING (-96.3638056 16.9180139, -96.3635482 16.9182506)",
666694105,Avenida Internacional,primary,False,True,4.506,MEX 179,"LINESTRING (-96.3638056 16.9180139, -96.363844 16.9179968)",
1242107405,Avenida Zempoaltepetl,primary,False,False,74.769,MEX 179,"LINESTRING (-96.3638056 16.9180139, -96.3635632 16.9181005, -96.3631472 16.9182492)",
1242107405,Avenida Zempoaltepetl,primary,False,True,6.214,MEX 179,"LINESTRING (-96.3579542 16.9201052, -96.3580112 16.920093)",
53055179,,residential,False,True,115.13,,"LINESTRING (-96.3579542 16.9201052, -96.3580792 16.9203319, -96.3581859 16.920432, -96.3583921 16.9205988, -96.3586318 16.920899)",
401954335,Morelos,residential,False,False,65.33,,"LINESTRING (-96.3628428 16.92164, -96.3629327 16.9210588)",
48248117,Avenida Indepencia,residential,False,True,163.933,,"LINESTRING (-96.3628428 16.92164, -96.3622776 16.9215495, -96.3614149 16.9214116, -96.3613227 16.9213981)",
370388260,Calle 5 de Febrero,residential,False,True,139.856,,"LINESTRING (-96.3628428 16.92164, -96.3627635 16.9222332, -96.3624707 16.9227007, -96.3624121 16.9228008)",
401954333,Benito Juárez,residential,False,False,121.334,,"LINESTRING (-96.3628428 16.92164, -96.3635547 16.9217885, -96.3639588 16.921865)",
48248117,Avenida Indepencia,residential,False,False,10.267,,"LINESTRING (-96.3592118 16.9210357, -96.3593067 16.9210525)",
48248117,Avenida Indepencia,residential,False,True,36.067,,"LINESTRING (-96.3592118 16.9210357, -96.3588792 16.9209728)",
666694322,Segunda Cerrada de Independencia,residential,False,False,99.28899999999999,,"LINESTRING (-96.3592118 16.9210357, -96.3592409 16.9206464, -96.3593176 16.9203235, -96.3593311 16.9202384, -96.35934 16.9201534)",
48248117,Avenida Indepencia,residential,False,False,27.568,,"LINESTRING (-96.3586318 16.920899, -96.3588792 16.9209728)",
48248117,Avenida Indepencia,residential,False,True,114.611,,"LINESTRING (-96.3586318 16.920899, -96.3575803 16.9206745)",
53055179,,residential,False,False,115.13,,"LINESTRING (-96.3586318 16.920899, -96.3583921 16.9205988, -96.3581859 16.920432, -96.3580792 16.9203319, -96.3579542 16.9201052)",
401954335,Morelos,residential,False,False,37.981,,"LINESTRING (-96.3635482 16.9182506, -96.3638056 16.9180139)",
401954335,Morelos,residential,False,True,168.087,,"LINESTRING (-96.3635482 16.9182506, -96.3633002 16.9185286, -96.3631795 16.9187429, -96.3631218 16.9190399, -96.3630058 16.9196302)",
666696554,Avenida Insurgentes,residential,False,True,118.60900000000001,,"LINESTRING (-96.3635482 16.9182506, -96.3641124 16.918153, -96.3645484 16.9182081, -96.3646439 16.9182418)",
666694318,Privada Insurgentes,residential,False,False,31.939,,"LINESTRING (-96.3651465 16.9183856, -96.3651731 16.9180995)",
666696554,Avenida Insurgentes,residential,False,True,72.433,,"LINESTRING (-96.3651465 16.9183856, -96.3658047 16.9185523)",
666696554,Avenida Insurgentes,residential,False,False,56.040000000000006,,"LINESTRING (-96.3651465 16.9183856, -96.3649156 16.9183433, -96.3646439 16.9182418)",
