osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,access
436613034,residential,False,False,246.062,"LINESTRING (-102.4231955 22.7802175, -102.4225096 22.7823381)",,,,
436613036,residential,False,False,79.206,"LINESTRING (-102.4231955 22.7802175, -102.4239364 22.7804194)",,,,
436613036,residential,False,False,108.981,"LINESTRING (-102.4245937 22.7806282, -102.4255747 22.7810057)",,,,
"[436612917, 912755207]",residential,False,True,104.8,"LINESTRING (-102.4245937 22.7806282, -102.4242014 22.7814459, -102.4241833 22.7814913)",,,,
436613036,residential,False,True,47.126000000000005,"LINESTRING (-102.4245937 22.7806282, -102.4244052 22.7805557, -102.4241621 22.7804834)",,,,
436613071,residential,False,False,53.055,"LINESTRING (-102.4176206 22.7808623, -102.4181107 22.7810155)",,,,
892158987,residential,False,True,45.708,"LINESTRING (-102.4176206 22.7808623, -102.4173242 22.7808938, -102.4171768 22.7808983)",,,,
930928180,residential,False,False,27.957,"LINESTRING (-102.4176206 22.7808623, -102.417465 22.7807875, -102.4173678 22.7807857)",,,,
436612752,residential,False,False,17.069,"LINESTRING (-102.4255747 22.7810057, -102.425521 22.781151)",,,,
436613036,residential,False,True,108.981,"LINESTRING (-102.4255747 22.7810057, -102.4245937 22.7806282)",,,,
436612969,residential,False,True,108.932,"LINESTRING (-102.4194539 22.7813915, -102.4191584 22.7823325)",,,,
436613071,residential,False,False,41.803,"LINESTRING (-102.4194539 22.7813915, -102.4198404 22.7815113)",,,,
892158986,residential,False,True,172.97899999999998,"LINESTRING (-102.4194539 22.7813915, -102.4195437 22.7811065, -102.4196671 22.7808506, -102.4197288 22.7807925, -102.4199165 22.7808333, -102.4199809 22.7809062, -102.419993 22.7810274, -102.4198404 22.7815113)",,,,
436613071,residential,False,True,72.365,"LINESTRING (-102.4194539 22.7813915, -102.4187785 22.7812024)",,,,
436613071,residential,False,False,76.088,"LINESTRING (-102.4204824 22.7817104, -102.4211859 22.7819284)",,,,
436613076,residential,False,False,100.658,"LINESTRING (-102.4204824 22.7817104, -102.4202267 22.7825844)",,,,
436613071,residential,False,True,69.442,"LINESTRING (-102.4204824 22.7817104, -102.4198623 22.7815181, -102.4198404 22.7815113)",,,,
436613071,residential,False,False,72.167,"LINESTRING (-102.4211859 22.7819284, -102.4218531 22.7821353)",,,,
436613071,residential,False,True,76.088,"LINESTRING (-102.4211859 22.7819284, -102.4204824 22.7817104)",,,,
436613093,residential,False,True,95.067,"LINESTRING (-102.4211859 22.7819284, -102.4209332 22.782751)",,,,
436612749,residential,False,True,89.733,"LINESTRING (-102.4218531 22.7821353, -102.4216144 22.7829117)",,,,
436613071,residential,False,False,70.982,"LINESTRING (-102.4218531 22.7821353, -102.4225096 22.7823381)",,,,
436613071,residential,False,True,72.167,"LINESTRING (-102.4218531 22.7821353, -102.4211859 22.7819284)",,,,
436612746,residential,False,False,73.733,"LINESTRING (-102.4177788 22.7820252, -102.4184779 22.7821809)",,,,
773623126,residential,False,False,117.317,"LINESTRING (-102.4177788 22.7820252, -102.4181107 22.7810155)",,,,
773623126,residential,False,True,87.419,"LINESTRING (-102.4177788 22.7820252, -102.4174694 22.7827578)",,,,
912739357,secondary,True,False,206.207,"LINESTRING (-102.4234539 22.7822205, -102.4240144 22.7804395)",2,ZAC 175,Carretera Pozo de Gamboa-Santa Mónica,yes
931659708,secondary_link,False,True,8.96,"LINESTRING (-102.4234539 22.7822205, -102.423373 22.78219)",,,,
436612746,residential,False,False,43.099,"LINESTRING (-102.4191584 22.7823325, -102.4195657 22.7824285)",,,,
436612746,residential,False,True,71.773,"LINESTRING (-102.4191584 22.7823325, -102.4184779 22.7821809)",,,,
436612969,residential,False,False,108.932,"LINESTRING (-102.4191584 22.7823325, -102.4194539 22.7813915)",,,,
436612969,residential,False,True,97.595,"LINESTRING (-102.4191584 22.7823325, -102.4188785 22.7831714)",,,,
436613034,residential,False,False,84.545,"LINESTRING (-102.4225096 22.7823381, -102.4222901 22.783071)",,,,
436613034,residential,False,True,246.062,"LINESTRING (-102.4225096 22.7823381, -102.4231955 22.7802175)",,,,
436613071,residential,False,False,80.31,"LINESTRING (-102.4225096 22.7823381, -102.4232727 22.7825013)",,,,
436613071,residential,False,True,70.982,"LINESTRING (-102.4225096 22.7823381, -102.4218531 22.7821353)",,,,
436612746,residential,False,False,69.948,"LINESTRING (-102.4195657 22.7824285, -102.4202267 22.7825844)",,,,
436612746,residential,False,True,43.099,"LINESTRING (-102.4195657 22.7824285, -102.4191584 22.7823325)",,,,
436612955,residential,False,False,105.805,"LINESTRING (-102.4195657 22.7824285, -102.4198404 22.7815113)",,,,
436612955,residential,False,True,97.209,"LINESTRING (-102.4195657 22.7824285, -102.4192916 22.7832654)",,,,
436612746,residential,False,False,74.762,"LINESTRING (-102.4202267 22.7825844, -102.4209332 22.782751)",,,,
436612746,residential,False,True,69.948,"LINESTRING (-102.4202267 22.7825844, -102.4195657 22.7824285)",,,,
436613076,residential,False,False,96.982,"LINESTRING (-102.4202267 22.7825844, -102.419989 22.7834286)",,,,
436613076,residential,False,True,100.658,"LINESTRING (-102.4202267 22.7825844, -102.4204824 22.7817104)",,,,
436612807,residential,False,True,108.882,"LINESTRING (-102.4247861 22.7826521, -102.4244644 22.7835853)",,,,
436612874,residential,False,False,74.338,"LINESTRING (-102.4247861 22.7826521, -102.4254318 22.7829563)",,,,
436612874,residential,False,True,8.807,"LINESTRING (-102.4247861 22.7826521, -102.424707 22.7826212)",,,,
436612746,residential,False,False,72.086,"LINESTRING (-102.4209332 22.782751, -102.4216144 22.7829117)",,,,
436612746,residential,False,True,74.762,"LINESTRING (-102.4209332 22.782751, -102.4202267 22.7825844)",,,,
436613093,residential,False,False,95.067,"LINESTRING (-102.4209332 22.782751, -102.4211859 22.7819284)",,,,
436613093,residential,False,True,96.532,"LINESTRING (-102.4209332 22.782751, -102.4206767 22.7835863)",,,,
436613063,residential,False,False,73.721,"LINESTRING (-102.4174694 22.7827578, -102.4181682 22.7829142)",,,,
773623126,residential,False,False,87.419,"LINESTRING (-102.4174694 22.7827578, -102.4177788 22.7820252)",,,,
773623126,residential,False,True,11.492,"LINESTRING (-102.4174694 22.7827578, -102.4174287 22.7828541)",,,,
436612746,residential,False,False,71.501,"LINESTRING (-102.4216144 22.7829117, -102.4222901 22.783071)",,,,
436612746,residential,False,True,72.086,"LINESTRING (-102.4216144 22.7829117, -102.4209332 22.782751)",,,,
436612749,residential,False,False,89.733,"LINESTRING (-102.4216144 22.7829117, -102.4218531 22.7821353)",,,,
436612749,residential,False,True,100.227,"LINESTRING (-102.4216144 22.7829117, -102.4213478 22.7837789)",,,,
436612752,residential,False,False,91.383,"LINESTRING (-102.4254318 22.7829563, -102.4251911 22.7837476)",,,,
436612752,residential,False,True,14.253,"LINESTRING (-102.4254318 22.7829563, -102.4254606 22.7828309)",,,,
436612874,residential,False,True,74.338,"LINESTRING (-102.4254318 22.7829563, -102.4247861 22.7826521)",,,,
436612744,residential,False,True,78.02799999999999,"LINESTRING (-102.4254318 22.7829563, -102.4255398 22.7830367, -102.4255534 22.7836103)",,,,
436612746,residential,False,False,80.869,"LINESTRING (-102.4222901 22.783071, -102.4230668 22.783198)",,,,
436612746,residential,False,True,71.501,"LINESTRING (-102.4222901 22.783071, -102.4216144 22.7829117)",,,,
436613034,residential,False,False,103.926,"LINESTRING (-102.4222901 22.783071, -102.4220218 22.7839723)",,,,
436613034,residential,False,True,84.545,"LINESTRING (-102.4222901 22.783071, -102.4225096 22.7823381)",,,,
436612969,residential,False,False,97.595,"LINESTRING (-102.4188785 22.7831714, -102.4191584 22.7823325)",,,,
436612969,residential,False,True,117.279,"LINESTRING (-102.4188785 22.7831714, -102.4183863 22.7841235)",,,,
436613063,residential,False,False,43.621,"LINESTRING (-102.4188785 22.7831714, -102.4192916 22.7832654)",,,,
436613063,residential,False,True,78.234,"LINESTRING (-102.4188785 22.7831714, -102.4181682 22.7829142)",,,,
436612955,residential,False,False,97.209,"LINESTRING (-102.4192916 22.7832654, -102.4195657 22.7824285)",,,,
436612955,residential,False,True,117.42,"LINESTRING (-102.4192916 22.7832654, -102.4189623 22.7842768)",,,,
436613063,residential,False,False,73.764,"LINESTRING (-102.4192916 22.7832654, -102.419989 22.7834286)",,,,
436613063,residential,False,True,43.621,"LINESTRING (-102.4192916 22.7832654, -102.4188785 22.7831714)",,,,
436613063,residential,False,False,72.65,"LINESTRING (-102.419989 22.7834286, -102.4206767 22.7835863)",,,,
436613063,residential,False,True,73.764,"LINESTRING (-102.419989 22.7834286, -102.4192916 22.7832654)",,,,
436613076,residential,False,False,121.676,"LINESTRING (-102.419989 22.7834286, -102.4196631 22.7844808)",,,,
436613076,residential,False,True,96.982,"LINESTRING (-102.419989 22.7834286, -102.4202267 22.7825844)",,,,
436612852,residential,False,True,125.273,"LINESTRING (-102.4236918 22.7833544, -102.4233555 22.7844375)",,,,
931365295,unclassified,False,False,36.148,"LINESTRING (-102.4236918 22.7833544, -102.4240176 22.7834787)",,,,
931365295,unclassified,False,True,58.57,"LINESTRING (-102.4236918 22.7833544, -102.4231406 22.7832159)",,,,
436612991,residential,False,True,117.789,"LINESTRING (-102.4240176 22.7834787, -102.4238205 22.7845223)",,,,
931365295,unclassified,False,False,47.314,"LINESTRING (-102.4240176 22.7834787, -102.4244644 22.7835853)",,,,
931365295,unclassified,False,True,36.148,"LINESTRING (-102.4240176 22.7834787, -102.4236918 22.7833544)",,,,
436612807,residential,False,False,108.882,"LINESTRING (-102.4244644 22.7835853, -102.4247861 22.7826521)",,,,
931365295,unclassified,False,False,25.434,"LINESTRING (-102.4244644 22.7835853, -102.4247055 22.7836392)",,,,
931365295,unclassified,False,True,47.314,"LINESTRING (-102.4244644 22.7835853, -102.4240176 22.7834787)",,,,
436613063,residential,False,False,72.057,"LINESTRING (-102.4206767 22.7835863, -102.4213478 22.7837789)",,,,
436613063,residential,False,True,72.65,"LINESTRING (-102.4206767 22.7835863, -102.419989 22.7834286)",,,,
436613093,residential,False,False,96.532,"LINESTRING (-102.4206767 22.7835863, -102.4209332 22.782751)",,,,
436613093,residential,False,True,123.291,"LINESTRING (-102.4206767 22.7835863, -102.4203336 22.784649)",,,,
436612752,residential,False,True,91.383,"LINESTRING (-102.4251911 22.7837476, -102.4254318 22.7829563)",,,,
931365295,unclassified,False,True,51.222,"LINESTRING (-102.4251911 22.7837476, -102.4247055 22.7836392)",,,,
436612752,residential,False,False,177.525,"LINESTRING (-102.4251911 22.7837476, -102.425172 22.7837883, -102.4248048 22.7853031)",,,,
892144479,unclassified,False,True,41.504,"LINESTRING (-102.4251911 22.7837476, -102.4253185 22.7837464, -102.4255534 22.7836103)",,,,
436612749,residential,False,False,100.227,"LINESTRING (-102.4213478 22.7837789, -102.4216144 22.7829117)",,,,
436612749,residential,False,True,119.068,"LINESTRING (-102.4213478 22.7837789, -102.421031 22.7848091)",,,,
436613063,residential,False,False,72.367,"LINESTRING (-102.4213478 22.7837789, -102.4220218 22.7839723)",,,,
436613063,residential,False,True,72.057,"LINESTRING (-102.4213478 22.7837789, -102.4206767 22.7835863)",,,,
436613034,residential,False,False,119.874,"LINESTRING (-102.4220218 22.7839723, -102.4217123 22.7850119)",,,,
436613034,residential,False,True,103.926,"LINESTRING (-102.4220218 22.7839723, -102.4222901 22.783071)",,,,
436613063,residential,False,False,77.596,"LINESTRING (-102.4220218 22.7839723, -102.4227449 22.7841785)",,,,
436613063,residential,False,True,72.367,"LINESTRING (-102.4220218 22.7839723, -102.4213478 22.7837789)",,,,
436612969,residential,False,False,117.279,"LINESTRING (-102.4183863 22.7841235, -102.4188785 22.7831714)",,,,
436612969,residential,False,True,135.588,"LINESTRING (-102.4183863 22.7841235, -102.4180262 22.7852968)",,,,
