osmid,oneway,name,highway,reversed,length,junction,geometry,bridge,lanes
185939744,False,Calle Barita,residential,False,39.303,,"LINESTRING (-101.3047291 19.6796454, -101.3047942 19.6792973)",,
185939744,False,Calle Barita,residential,True,39.097,,"LINESTRING (-101.3047291 19.6796454, -101.3046621 19.6799913)",,
185939754,False,Calle Unaquita,residential,False,91.813,,"LINESTRING (-101.3047291 19.6796454, -101.305593 19.6797871)",,
185961377,True,Avenida de las Avés,tertiary,False,16.991,,"LINESTRING (-101.3044368 19.6755074, -101.3042827 19.6755553)",,
860695569,True,,tertiary,False,43.321,roundabout,"LINESTRING (-101.3044368 19.6755074, -101.3043724 19.6756925, -101.3043744 19.6758873)",,
185939736,False,Calle Tanzanita,residential,False,90.905,,"LINESTRING (-101.3055317 19.6801336, -101.3063865 19.6802769)",,
185939736,False,Calle Tanzanita,residential,True,92.412,,"LINESTRING (-101.3055317 19.6801336, -101.3046621 19.6799913)",,
185939746,False,Calle De La Anglesita,residential,False,39.06,,"LINESTRING (-101.3055317 19.6801336, -101.305593 19.6797871)",,
185939746,False,Calle De La Anglesita,residential,True,39.376,,"LINESTRING (-101.3056548 19.6794378, -101.305593 19.6797871)",,
185939757,False,Calle De La Andalucita,residential,False,90.956,,"LINESTRING (-101.3056548 19.6794378, -101.306511 19.6795762)",,
185939757,False,Calle De La Andalucita,residential,True,91.45,,"LINESTRING (-101.3056548 19.6794378, -101.3047942 19.6792973)",,
185939754,False,Calle Unaquita,residential,True,90.931,,"LINESTRING (-101.3064494 19.6799231, -101.305593 19.6797871)",,
185940697,False,Calle De La Turquesa,residential,False,39.888,,"LINESTRING (-101.3064494 19.6799231, -101.3063865 19.6802769)",,
185940697,False,Calle De La Turquesa,residential,True,39.109,,"LINESTRING (-101.3064494 19.6799231, -101.306511 19.6795762)",,
185939744,False,Calle Barita,residential,False,36.306,,"LINESTRING (-101.3047942 19.6792973, -101.3048604 19.6789768)",,
185939744,False,Calle Barita,residential,True,39.303,,"LINESTRING (-101.3047942 19.6792973, -101.3047291 19.6796454)",,
185939757,False,Calle De La Andalucita,residential,False,91.45,,"LINESTRING (-101.3047942 19.6792973, -101.3056548 19.6794378)",,
185939739,True,Avenida de la Cantera,tertiary,False,38.0,,"LINESTRING (-101.3078977 19.6798014, -101.3079634 19.6794653)",,
185939727,True,,tertiary,False,8.971,roundabout,"LINESTRING (-101.3085152 19.6764902, -101.3085532 19.6764717, -101.3085835 19.6764431)",,
860695576,True,,tertiary,False,16.546,roundabout,"LINESTRING (-101.3085835 19.6764431, -101.308602 19.6764103, -101.3086101 19.6763738, -101.3086069 19.6763368, -101.3085928 19.676302)",,
185939757,False,Calle De La Andalucita,residential,True,132.079,,"LINESTRING (-101.3077545 19.6797761, -101.306511 19.6795762)",,
185939748,True,Avenida de la Cantera,tertiary,False,10.075,,"LINESTRING (-101.3078379 19.6793495, -101.3078204 19.6794386)",,
296686557,True,Avenida Del Murano,tertiary,False,125.907,,"LINESTRING (-101.3078379 19.6793495, -101.3066537 19.6791525)",,
185940678,False,Retorno Hematita,residential,False,65.363,,"LINESTRING (-101.30844 19.6802856, -101.3079679 19.680211, -101.307825 19.6801848)",,
185940681,False,Calle Citrino,residential,False,15.772,,"LINESTRING (-101.3090543 19.6774923, -101.3090804 19.6773526)",,
185940681,False,Calle Citrino,residential,True,38.277,,"LINESTRING (-101.3090543 19.6774923, -101.3089908 19.6778313)",,
185940690,False,Calle Azurita,residential,False,78.772,,"LINESTRING (-101.3094834 19.6792754, -101.3087431 19.6791491)",,
185940708,False,Calle Ankerita,residential,True,37.328,,"LINESTRING (-101.3094834 19.6792754, -101.3096438 19.6789756)",,
185940708,False,Calle Ankerita,residential,False,39.505,,"LINESTRING (-101.3094834 19.6792754, -101.3093747 19.679543, -101.3093379 19.6796024)",,
185940692,False,Calle Calcita,residential,False,17.604,,"LINESTRING (-101.3088317 19.678673, -101.3088654 19.6785179)",,
185940692,False,Calle Calcita,residential,True,17.271,,"LINESTRING (-101.3088317 19.678673, -101.3088065 19.6788265)",,
185940700,False,Calle Alejandrita Oriente,residential,False,30.42,,"LINESTRING (-101.3088317 19.678673, -101.3085452 19.6786275)",,
185940689,False,Calle Espinela,residential,False,6.584,,"LINESTRING (-101.3087052 19.6773186, -101.3087162 19.6772603)",,
185940689,False,Calle Espinela,residential,True,50.936,,"LINESTRING (-101.3087052 19.6773186, -101.3086237 19.6777702)",,
912646298,True,Calle Amazonita Oriente,residential,False,6.426,,"LINESTRING (-101.3087052 19.6773186, -101.3087632 19.6772997)",,
185940702,False,Circuito C,residential,True,15.369,,"LINESTRING (-101.3077721 19.6783535, -101.3076273 19.6783308)",,
185940695,False,Calle Alejandrita Sur,residential,False,88.528,,"LINESTRING (-101.309698 19.6786566, -101.3088654 19.6785179)",,
185940708,False,Calle Ankerita,residential,False,35.922,,"LINESTRING (-101.309698 19.6786566, -101.3096438 19.6789756)",,
185940688,False,Calle Alejandrita Norte,residential,False,89.22,,"LINESTRING (-101.3096438 19.6789756, -101.3088065 19.6788265)",,
185940708,False,Calle Ankerita,residential,False,37.328,,"LINESTRING (-101.3096438 19.6789756, -101.3094834 19.6792754)",,
185940708,False,Calle Ankerita,residential,True,35.922,,"LINESTRING (-101.3096438 19.6789756, -101.309698 19.6786566)",,
185940679,False,Circuito C,residential,True,15.517,,"LINESTRING (-101.3076702 19.6789243, -101.3075248 19.6788973)",,
185940679,False,Circuito C,residential,False,17.595,,"LINESTRING (-101.3061226 19.6786793, -101.3062889 19.6787021)",,
185940708,False,Calle Ankerita,residential,True,39.505,,"LINESTRING (-101.3093379 19.6796024, -101.3093747 19.679543, -101.3094834 19.6792754)",,
296686557,True,Avenida Del Murano,tertiary,False,144.56699999999998,,"LINESTRING (-101.3093379 19.6796024, -101.3092889 19.6795784, -101.3079813 19.6793738)",,
185940688,False,Calle Alejandrita Norte,residential,True,89.22,,"LINESTRING (-101.3088065 19.6788265, -101.3096438 19.6789756)",,
185940692,False,Calle Calcita,residential,False,17.271,,"LINESTRING (-101.3088065 19.6788265, -101.3088317 19.678673)",,
185940692,False,Calle Calcita,residential,True,36.481,,"LINESTRING (-101.3088065 19.6788265, -101.3087431 19.6791491)",,
185940690,False,Calle Azurita,residential,True,78.772,,"LINESTRING (-101.3087431 19.6791491, -101.3094834 19.6792754)",,
185940692,False,Calle Calcita,residential,False,36.481,,"LINESTRING (-101.3087431 19.6791491, -101.3088065 19.6788265)",,
"[185940689, 185940690]",False,"['Calle Espinela', 'Calle Azurita']",residential,False,87.378,,"LINESTRING (-101.3087431 19.6791491, -101.3083971 19.679091, -101.3084814 19.6786431)",,
185939763,False,Cerrada Segunda,residential,False,26.733,,"LINESTRING (-101.3071949 19.6786018, -101.307149 19.6788383)",,
185939763,False,Cerrada Segunda,residential,True,38.04,,"LINESTRING (-101.3071949 19.6786018, -101.3072598 19.6782652)",,
185940682,False,Cerrada Primera,residential,False,92.116,,"LINESTRING (-101.3071949 19.6786018, -101.3063291 19.6784546)",,
185939763,False,Cerrada Segunda,residential,False,38.04,,"LINESTRING (-101.3072598 19.6782652, -101.3071949 19.6786018)",,
185940702,False,Circuito C,residential,False,39.163,,"LINESTRING (-101.3072598 19.6782652, -101.3076273 19.6783308)",,
185940702,False,Circuito C,residential,True,92.384,,"LINESTRING (-101.3072598 19.6782652, -101.3063908 19.6781212)",,
185939763,False,Cerrada Segunda,residential,True,26.733,,"LINESTRING (-101.307149 19.6788383, -101.3071949 19.6786018)",,
185940679,False,Circuito C,residential,False,39.89,,"LINESTRING (-101.307149 19.6788383, -101.3075248 19.6788973)",,
185940679,False,Circuito C,residential,True,44.493,,"LINESTRING (-101.307149 19.6788383, -101.3067294 19.678775)",,
185939739,True,Avenida de la Cantera,tertiary,False,7.22,,"LINESTRING (-101.308131 19.6785931, -101.308142 19.678529)",,
185940685,True,Calle Alejandrita Oriente,residential,False,37.114,,"LINESTRING (-101.308131 19.6785931, -101.3084306 19.6786382, -101.3084814 19.6786431)",,
185940679,False,Circuito C,residential,False,37.741,,"LINESTRING (-101.3062889 19.6787021, -101.3066438 19.6787615)",,
185940679,False,Circuito C,residential,True,17.595,,"LINESTRING (-101.3062889 19.6787021, -101.3061226 19.6786793)",,
185940706,False,Circuito C,residential,True,27.841,,"LINESTRING (-101.3062889 19.6787021, -101.3063291 19.6784546)",,
185940679,False,Circuito C,residential,False,15.517,,"LINESTRING (-101.3075248 19.6788973, -101.3076702 19.6789243)",,
185940679,False,Circuito C,residential,True,39.89,,"LINESTRING (-101.3075248 19.6788973, -101.307149 19.6788383)",,
185940703,False,Circuito C,residential,False,63.9,,"LINESTRING (-101.3075248 19.6788973, -101.3076273 19.6783308)",,
185939739,True,Avenida de la Cantera,tertiary,False,43.306,,"LINESTRING (-101.307825 19.6801848, -101.3078977 19.6798014)",,
185940678,False,Retorno Hematita,residential,True,65.363,,"LINESTRING (-101.307825 19.6801848, -101.3079679 19.680211, -101.30844 19.6802856)",,
185940689,False,Calle Espinela,residential,False,38.759,,"LINESTRING (-101.3085602 19.6781136, -101.3086237 19.6777702)",,
185940689,False,Calle Espinela,residential,True,52.615,,"LINESTRING (-101.3085602 19.6781136, -101.3084905 19.6785822)",,
185940696,False,Calle Mármol,residential,False,35.542,,"LINESTRING (-101.3085602 19.6781136, -101.3082259 19.6780581)",,
185940696,False,Calle Mármol,residential,True,39.257,,"LINESTRING (-101.3085602 19.6781136, -101.30893 19.6781719)",,
185940702,False,Circuito C,residential,False,15.369,,"LINESTRING (-101.3076273 19.6783308, -101.3077721 19.6783535)",,
185940702,False,Circuito C,residential,True,39.163,,"LINESTRING (-101.3076273 19.6783308, -101.3072598 19.6782652)",,
185940703,False,Circuito C,residential,True,63.9,,"LINESTRING (-101.3076273 19.6783308, -101.3075248 19.6788973)",,
185942059,False,Calle Mármol,residential,False,171.823,,"LINESTRING (-101.3064646 19.677779, -101.3080817 19.6780422)",,
185942059,False,Calle Mármol,residential,True,44.455,,"LINESTRING (-101.3064646 19.677779, -101.3060468 19.6777078)",,
185942071,False,Andador Dos,residential,False,42.297,,"LINESTRING (-101.3064646 19.677779, -101.3065143 19.6774015)",,
717644949,False,Andador C,residential,False,38.828,,"LINESTRING (-101.3064646 19.677779, -101.3063908 19.6781212)",,
185940692,False,Calle Calcita,residential,False,39.064,,"LINESTRING (-101.3088654 19.6785179, -101.30893 19.6781719)",,
185940692,False,Calle Calcita,residential,True,17.604,,"LINESTRING (-101.3088654 19.6785179, -101.3088317 19.678673)",,
185940695,False,Calle Alejandrita Sur,residential,True,88.528,,"LINESTRING (-101.3088654 19.6785179, -101.309698 19.6786566)",,
296686557,True,Avenida Del Murano,tertiary,False,82.049,,"LINESTRING (-101.3065788 19.6791397, -101.3058074 19.6790097)",,
717644947,True,Calle De La Turquesa,residential,False,11.656,,"LINESTRING (-101.3065788 19.6791397, -101.3065649 19.6792437)",,
185940692,False,Calle Calcita,residential,True,39.064,,"LINESTRING (-101.30893 19.6781719, -101.3088654 19.6785179)",,
185940696,False,Calle Mármol,residential,False,39.257,,"LINESTRING (-101.30893 19.6781719, -101.3085602 19.6781136)",,
296686557,True,Avenida Del Murano,tertiary,False,15.255,,"LINESTRING (-101.3079813 19.6793738, -101.3078379 19.6793495)",,
185939739,True,Avenida de la Cantera,tertiary,False,88.215,,"LINESTRING (-101.3079813 19.6793738, -101.3080961 19.6787862, -101.308131 19.6785931)",,
185940681,False,Calle Citrino,residential,True,37.045,,"LINESTRING (-101.30917 19.6768739, -101.3091086 19.677202)",,
"[185940689, 185940694]",False,"['Calle Del Brillante', 'Calle Espinela']",residential,True,89.224,,"LINESTRING (-101.30917 19.6768739, -101.3088034 19.6768155, -101.3087162 19.6772603)",,
185940681,False,Calle Citrino,residential,False,17.004,,"LINESTRING (-101.3090804 19.6773526, -101.3091086 19.677202)",,
185940681,False,Calle Citrino,residential,True,15.772,,"LINESTRING (-101.3090804 19.6773526, -101.3090543 19.6774923)",,
185940699,False,Calle Amazonita Oriente,residential,False,33.728,,"LINESTRING (-101.3090804 19.6773526, -101.3087632 19.6772997)",,
185940680,False,Calle Jadeita,residential,False,39.032,,"LINESTRING (-101.3086237 19.6777702, -101.3089908 19.6778313)",,
185940689,False,Calle Espinela,residential,False,50.936,,"LINESTRING (-101.3086237 19.6777702, -101.3087052 19.6773186)",,
185940689,False,Calle Espinela,residential,True,38.759,,"LINESTRING (-101.3086237 19.6777702, -101.3085602 19.6781136)",,
185940680,False,Calle Jadeita,residential,True,39.032,,"LINESTRING (-101.3089908 19.6778313, -101.3086237 19.6777702)",,
185940681,False,Calle Citrino,residential,False,38.277,,"LINESTRING (-101.3089908 19.6778313, -101.3090543 19.6774923)",,
185940679,False,Circuito C,residential,False,9.087,,"LINESTRING (-101.3066438 19.6787615, -101.3067294 19.678775)",,
185940679,False,Circuito C,residential,True,37.741,,"LINESTRING (-101.3066438 19.6787615, -101.3062889 19.6787021)",,
717644947,True,Calle De La Turquesa,residential,False,42.601,,"LINESTRING (-101.3066438 19.6787615, -101.3065788 19.6791397)",,
185940702,False,Circuito C,residential,False,92.384,,"LINESTRING (-101.3063908 19.6781212, -101.3072598 19.6782652)",,
185940706,False,Circuito C,residential,False,37.631,,"LINESTRING (-101.3063908 19.6781212, -101.3063291 19.6784546)",,
717644949,False,Andador C,residential,True,38.828,,"LINESTRING (-101.3063908 19.6781212, -101.3064646 19.677779)",,
185939739,True,Avenida de la Cantera,tertiary,False,79.969,,"LINESTRING (-101.30838 19.677198, -101.3084877 19.6766243, -101.3085152 19.6764902)",,
185940681,False,Calle Citrino,residential,False,37.045,,"LINESTRING (-101.3091086 19.677202, -101.30917 19.6768739)",,
185940681,False,Calle Citrino,residential,True,17.004,,"LINESTRING (-101.3091086 19.677202, -101.3090804 19.6773526)",,
185939739,True,Avenida de la Cantera,tertiary,False,53.094,,"LINESTRING (-101.308142 19.678529, -101.3082259 19.6780581)",,
185940682,False,Cerrada Primera,residential,True,92.116,,"LINESTRING (-101.3063291 19.6784546, -101.3071949 19.6786018)",,
185940706,False,Circuito C,residential,False,27.841,,"LINESTRING (-101.3063291 19.6784546, -101.3062889 19.6787021)",,
185940706,False,Circuito C,residential,True,37.631,,"LINESTRING (-101.3063291 19.6784546, -101.3063908 19.6781212)",,
185939739,True,Avenida de la Cantera,tertiary,False,89.305,,"LINESTRING (-101.3082259 19.6780581, -101.3083681 19.6772662)",,
185940696,False,Calle Mármol,residential,True,35.542,,"LINESTRING (-101.3082259 19.6780581, -101.3085602 19.6781136)",,
185942061,True,Avenida de las Aves,tertiary,False,102.818,,"LINESTRING (-101.3083655 19.6762798, -101.3074 19.676111)",,
185939727,True,,tertiary,False,15.383000000000001,roundabout,"LINESTRING (-101.3083655 19.6762798, -101.3083404 19.6763194, -101.3083315 19.6763647, -101.3083397 19.6764102)",,
185942066,False,Circuito D,residential,False,28.934,,"LINESTRING (-101.3049558 19.6784995, -101.3049941 19.6782418)",,
185942066,False,Circuito D,residential,True,16.125,,"LINESTRING (-101.3049558 19.6784995, -101.3049302 19.6786425)",,
185942080,False,Circuito D,residential,True,56.818,,"LINESTRING (-101.3049558 19.6784995, -101.3054897 19.678591)",,
185942066,False,Circuito D,residential,False,7.905,,"LINESTRING (-101.3049941 19.6782418, -101.3050038 19.6781713)",,
185942066,False,Circuito D,residential,True,28.934,,"LINESTRING (-101.3049941 19.6782418, -101.3049558 19.6784995)",,
185942063,False,Cerrada Tercera,residential,False,24.652,,"LINESTRING (-101.3069783 19.6769064, -101.3069378 19.6771248)",,
185942063,False,Cerrada Tercera,residential,True,38.884,,"LINESTRING (-101.3069783 19.6769064, -101.3070402 19.6765616)",,
185942076,False,Cerrada Segunda,residential,True,93.546,,"LINESTRING (-101.3069783 19.6769064, -101.3078606 19.6770389)",,
185942063,False,Cerrada Tercera,residential,True,37.823,,"LINESTRING (-101.3068836 19.6774611, -101.3069378 19.6771248)",,
185942065,False,Circuito G,residential,False,39.23,,"LINESTRING (-101.3068836 19.6774611, -101.3065143 19.6774015)",,
185942065,False,Circuito G,residential,True,92.12,,"LINESTRING (-101.3068836 19.6774611, -101.3077508 19.677601)",,
185942055,False,Circuito D,residential,False,10.713,,"LINESTRING (-101.3054897 19.678591, -101.3054709 19.6786857)",,
185942055,False,Circuito D,residential,True,66.897,,"LINESTRING (-101.3054897 19.678591, -101.3055943 19.6779975)",,
185942080,False,Circuito D,residential,False,56.818,,"LINESTRING (-101.3054897 19.678591, -101.3049558 19.6784995)",,
185942059,False,Calle Mármol,residential,False,44.455,,"LINESTRING (-101.3060468 19.6777078, -101.3064646 19.677779)",,
185942059,False,Calle Mármol,residential,True,98.447,,"LINESTRING (-101.3060468 19.6777078, -101.3051207 19.6775547)",,
185958852,False,Calle Cinco,residential,False,146.919,,"LINESTRING (-101.3060468 19.6777078, -101.3058074 19.6790097)",,
185958852,False,Calle Cinco,residential,True,42.933,,"LINESTRING (-101.3060468 19.6777078, -101.3061158 19.6773272)",,
185942055,False,Circuito D,residential,False,66.897,,"LINESTRING (-101.3055943 19.6779975, -101.3054897 19.678591)",,
185942064,False,Circuito D,residential,False,8.534,,"LINESTRING (-101.3055943 19.6779975, -101.3056747 19.6780101)",,
185942064,False,Circuito D,residential,True,57.528,,"LINESTRING (-101.3055943 19.6779975, -101.3050531 19.6779082)",,
185939766,True,,tertiary,False,59.343,roundabout,"LINESTRING (-101.3050854 19.6763679, -101.3052443 19.6763371, -101.3053627 19.6762763, -101.3054648 19.6761934, -101.305546 19.676092)",,
185942057,False,Circuito K,residential,False,100.795,,"LINESTRING (-101.306002 19.6760378, -101.3058193 19.6769278)",,
185942075,True,Avenida de las Aves,tertiary,False,36.124,,"LINESTRING (-101.306002 19.6760378, -101.3063431 19.6760866)",,
185942075,True,Avenida de las Aves,tertiary,False,9.79,,"LINESTRING (-101.3072842 19.6762199, -101.3073763 19.6762351)",,
185942062,True,Circuito G,residential,False,42.053,,"LINESTRING (-101.3072842 19.6762199, -101.3072665 19.676318, -101.3072125 19.676592)",,
185942064,False,Circuito D,residential,False,57.528,,"LINESTRING (-101.3050531 19.6779082, -101.3055943 19.6779975)",,
185942066,False,Circuito D,residential,False,14.986,,"LINESTRING (-101.3050531 19.6779082, -101.3050749 19.677775)",,
185942066,False,Circuito D,residential,True,29.707,,"LINESTRING (-101.3050531 19.6779082, -101.3050038 19.6781713)",,
185942066,False,Circuito D,residential,True,14.986,,"LINESTRING (-101.3050749 19.677775, -101.3050531 19.6779082)",,
185942056,False,Circuito G,residential,False,38.566,,"LINESTRING (-101.3079231 19.6766971, -101.3078606 19.6770389)",,
185942072,False,Circuito G,residential,False,15.682,,"LINESTRING (-101.3079231 19.6766971, -101.30807 19.6767246)",,
185942072,False,Circuito G,residential,True,65.777,,"LINESTRING (-101.3079231 19.6766971, -101.3073028 19.6766034)",,
185942061,True,Avenida de las Aves,tertiary,False,99.505,,"LINESTRING (-101.3073058 19.6760957, -101.3063694 19.6759429)",,
185942067,True,Circuito G,residential,False,13.994,,"LINESTRING (-101.3073058 19.6760957, -101.3072842 19.6762199)",,
185942056,False,Circuito G,residential,False,25.344,,"LINESTRING (-101.3078606 19.6770389, -101.307817 19.6772631)",,
185942056,False,Circuito G,residential,True,38.566,,"LINESTRING (-101.3078606 19.6770389, -101.3079231 19.6766971)",,
185942076,False,Cerrada Segunda,residential,False,93.546,,"LINESTRING (-101.3078606 19.6770389, -101.3069783 19.6769064)",,
185942054,True,Circuito E,residential,False,9.475,,"LINESTRING (-101.3046119 19.6781115, -101.3045234 19.6780937)",,
185942077,True,Avenida de la Perla,tertiary,False,70.369,,"LINESTRING (-101.3046119 19.6781115, -101.3047226 19.6774873)",,
185939766,True,,tertiary,False,47.653999999999996,roundabout,"LINESTRING (-101.3056153 19.6756301, -101.305559 19.6754974, -101.3054711 19.6753811, -101.3053563 19.6752876)",,
185942057,False,Circuito K,residential,True,100.795,,"LINESTRING (-101.3058193 19.6769278, -101.306002 19.6760378)",,
185942078,False,Circuito K,residential,False,60.982,,"LINESTRING (-101.3058193 19.6769278, -101.3052456 19.6768332)",,
185942078,False,Circuito K,residential,True,38.141,,"LINESTRING (-101.3058193 19.6769278, -101.3061781 19.6769871)",,
185942077,True,Avenida de la Perla,tertiary,False,8.782,,"LINESTRING (-101.3045981 19.6781894, -101.3046119 19.6781115)",,
185942060,True,Circuito D,residential,False,41.870999999999995,,"LINESTRING (-101.3045981 19.6781894, -101.304819 19.6782171, -101.3049941 19.6782418)",,
185942056,False,Circuito G,residential,True,38.207,,"LINESTRING (-101.3077508 19.677601, -101.307817 19.6772631)",,
185942065,False,Circuito G,residential,False,92.12,,"LINESTRING (-101.3077508 19.677601, -101.3068836 19.6774611)",,
185942065,False,Circuito G,residential,True,17.952,,"LINESTRING (-101.3077508 19.677601, -101.3079197 19.6776288)",,
185942072,False,Circuito G,residential,False,9.539,,"LINESTRING (-101.3072125 19.676592, -101.3073028 19.6766034)",,
185942072,False,Circuito G,residential,True,18.354,,"LINESTRING (-101.3072125 19.676592, -101.3070402 19.6765616)",,
185942068,False,Calle Paladio,residential,True,98.301,,"LINESTRING (-101.3061158 19.6773272, -101.3051893 19.6771842)",,
185958852,False,Calle Cinco,residential,False,42.933,,"LINESTRING (-101.3061158 19.6773272, -101.3060468 19.6777078)",,
185958852,False,Calle Cinco,residential,True,38.376,,"LINESTRING (-101.3061158 19.6773272, -101.3061781 19.6769871)",,
185942061,True,Avenida de las Aves,tertiary,False,37.684,,"LINESTRING (-101.3063694 19.6759429, -101.306014 19.6758894)",,
185958852,False,Calle Cinco,residential,False,16.214,,"LINESTRING (-101.3063694 19.6759429, -101.3063431 19.6760866)",,
185958852,False,Calle Cinco,residential,True,36.615,,"LINESTRING (-101.3063694 19.6759429, -101.3064374 19.6756199)",,
185942075,True,Avenida de las Aves,tertiary,False,99.644,,"LINESTRING (-101.3063431 19.6760866, -101.3072842 19.6762199)",,
185958852,False,Calle Cinco,residential,False,101.611,,"LINESTRING (-101.3063431 19.6760866, -101.3061781 19.6769871)",,
185958852,False,Calle Cinco,residential,True,16.214,,"LINESTRING (-101.3063431 19.6760866, -101.3063694 19.6759429)",,
185942063,False,Cerrada Tercera,residential,False,37.823,,"LINESTRING (-101.3069378 19.6771248, -101.3068836 19.6774611)",,
185942063,False,Cerrada Tercera,residential,True,24.652,,"LINESTRING (-101.3069378 19.6771248, -101.3069783 19.6769064)",,
185942074,False,Cerrada Primera,residential,False,93.33,,"LINESTRING (-101.3069378 19.6771248, -101.307817 19.6772631)",,
185942059,False,Calle Mármol,residential,False,42.35,,"LINESTRING (-101.3047226 19.6774873, -101.3051207 19.6775547)",,
