osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,width,geometry
700172447,Calle 5 de Mayo,residential,False,False,13.208,,,,,"LINESTRING (-99.3209885 21.1817511, -99.3210401 21.1818597)"
714478095,San Juan del Río - Xilitla,primary,False,False,8.798,2,MEX 120,60,10.0,"LINESTRING (-99.3209885 21.1817511, -99.3210378 21.1816867)"
714478095,San Juan del Río - Xilitla,primary,False,True,44.721,2,MEX 120,60,10.0,"LINESTRING (-99.3209885 21.1817511, -99.3207305 21.1820734)"
700172458,Calle Corregidora,residential,False,True,19.115,,,,,"LINESTRING (-99.3201949 21.182786, -99.320174 21.1826152)"
704704776,Calle Corregidora,tertiary,False,True,16.225,2,,60,7.0,"LINESTRING (-99.3201949 21.182786, -99.3202012 21.1829318)"
714478095,San Juan del Río - Xilitla,primary,False,False,96.76,2,MEX 120,60,10.0,"LINESTRING (-99.3201949 21.182786, -99.3207305 21.1820734)"
714478095,San Juan del Río - Xilitla,primary,False,True,40.405,2,MEX 120,60,10.0,"LINESTRING (-99.3201949 21.182786, -99.3199733 21.1830849)"
700172446,Calle Cayetano Rubio,residential,False,False,138.34,,,,,"LINESTRING (-99.3204417 21.185017, -99.319111 21.1851083)"
700172446,Calle Cayetano Rubio,residential,False,True,95.546,,,,,"LINESTRING (-99.3204417 21.185017, -99.321362 21.1849723)"
704704776,Calle Corregidora,tertiary,False,False,48.436,2,,60,7.0,"LINESTRING (-99.3204417 21.185017, -99.3203852 21.1845846)"
704704776,Calle Corregidora,tertiary,False,True,32.988,2,,60,7.0,"LINESTRING (-99.3204417 21.185017, -99.3204687 21.1853126)"
704702585,,residential,False,True,43.798,,,,,"LINESTRING (-99.3206067 21.186753, -99.3208869 21.1867551, -99.3209378 21.1867689, -99.3209687 21.1867926, -99.3209969 21.1868302)"
704704776,Calle Corregidora,tertiary,False,False,160.803,2,,60,7.0,"LINESTRING (-99.3206067 21.186753, -99.3205362 21.1860199, -99.3204687 21.1853126)"
704704776,Calle Corregidora,tertiary,False,True,178.07600000000002,2,,60,7.0,"LINESTRING (-99.3206067 21.186753, -99.3206884 21.1875392, -99.3207565 21.1883483)"
700172432,Calle Constitución,residential,False,False,13.293,,,,,"LINESTRING (-99.3214711 21.181048, -99.3215653 21.1811291)"
