osmid,oneway,name,highway,reversed,length,geometry,ref,bridge
180179152,True,Calle Mariano Matamoros,tertiary,False,126.884,"LINESTRING (-100.7618035 20.7181989, -100.7628726 20.7176492)",,
182555370,True,Calle Melchor Ocampo,residential,False,105.878,"LINESTRING (-100.7597031 20.7241725, -100.7597943 20.7241419, -100.7604841 20.7235709)",,
751671588,False,Calle Vasco de Quiroga,tertiary,False,274.46299999999997,"LINESTRING (-100.7597031 20.7241725, -100.7596824 20.7240067, -100.7591813 20.723308, -100.7581764 20.7221907)",,
180177821,False,Calle Vicente Guerrero,tertiary,False,51.999,"LINESTRING (-100.7597916 20.7203034, -100.7597122 20.7198417)",MEX 51,
180177821,False,Calle Vicente Guerrero,tertiary,True,56.752,"LINESTRING (-100.7597916 20.7203034, -100.7598841 20.7208064)",MEX 51,
182545323,False,,residential,True,78.869,"LINESTRING (-100.7597916 20.7203034, -100.7594512 20.7203593, -100.759054 20.7204642)",,
180177821,False,Calle Vicente Guerrero,tertiary,True,51.999,"LINESTRING (-100.7597122 20.7198417, -100.7597916 20.7203034)",MEX 51,
180179643,False,Calle Magisterio,tertiary,False,373.828,"LINESTRING (-100.7597122 20.7198417, -100.7596303 20.719799, -100.7593579 20.7196622, -100.7584845 20.7192236, -100.7565461 20.7182502)",MEX 51,
180179644,True,Calle Magisterio,tertiary,False,98.646,"LINESTRING (-100.7597122 20.7198417, -100.7600075 20.7198761, -100.7603508 20.7198811, -100.7606479 20.7198067)",,
180182833,False,Calle Vicente Guerrero,tertiary,False,124.194,"LINESTRING (-100.7597122 20.7198417, -100.7596373 20.719713, -100.759294 20.7187973)",,
180177821,False,Calle Vicente Guerrero,tertiary,False,25.382,"LINESTRING (-100.7599316 20.7210303, -100.7598841 20.7208064)",MEX 51,
180177821,False,Calle Vicente Guerrero,tertiary,True,49.917,"LINESTRING (-100.7599316 20.7210303, -100.7600784 20.7214577)",MEX 51,
180185278,True,Calle Ignacio Allende,residential,False,192.505,"LINESTRING (-100.7599316 20.7210303, -100.7586664 20.7214777, -100.7587807 20.7219314)",,
182555370,True,Calle Melchor Ocampo,residential,False,175.753,"LINESTRING (-100.7604841 20.7235709, -100.7614627 20.7222823)",,
751671589,False,Vincente Guerrero,tertiary,True,46.679,"LINESTRING (-100.7604841 20.7235709, -100.7606249 20.7239695)",MEX 51,
180177821,False,Calle Vicente Guerrero,tertiary,False,239.36,"LINESTRING (-100.7604841 20.7235709, -100.7604087 20.7232497, -100.7603738 20.7229418, -100.7602896 20.7221991, -100.7600784 20.7214577)",MEX 51,
751651312,False,Calle Vasco de Quiroga,tertiary,False,191.451,"LINESTRING (-100.7581764 20.7221907, -100.7569904 20.7208739)",,
183224415,False,Calle 20 de Noviembre,tertiary,False,23.505000000000003,"LINESTRING (-100.7581764 20.7221907, -100.7580386 20.7222298, -100.7579572 20.7222391)",,
751671588,False,Calle Vasco de Quiroga,tertiary,True,274.46299999999997,"LINESTRING (-100.7581764 20.7221907, -100.7591813 20.723308, -100.7596824 20.7240067, -100.7597031 20.7241725)",,
180177505,False,Calle Mariano Matamoros,tertiary,True,77.843,"LINESTRING (-100.7628726 20.7176492, -100.763539 20.7173305)",,
180179153,True,Calle José María Morelos,tertiary,False,34.586,"LINESTRING (-100.7628726 20.7176492, -100.7627111 20.7173773)",,
180179154,True,Calle Agustín de Iturbide,tertiary,False,95.834,"LINESTRING (-100.7616503 20.7178853, -100.7608188 20.7182567)",,
180182830,True,Calle Mariano Arista,residential,False,38.339,"LINESTRING (-100.7616503 20.7178853, -100.7618035 20.7181989)",,
180179154,True,Calle Agustín de Iturbide,tertiary,False,123.948,"LINESTRING (-100.7627111 20.7173773, -100.7616503 20.7178853)",,
180179264,False,Calle José María Morelos,residential,False,87.327,"LINESTRING (-100.7627111 20.7173773, -100.7622839 20.7167012)",,
180179264,False,Calle José María Morelos,residential,False,81.284,"LINESTRING (-100.7622839 20.7167012, -100.7619653 20.7160337)",,
180179264,False,Calle José María Morelos,residential,True,87.327,"LINESTRING (-100.7622839 20.7167012, -100.7627111 20.7173773)",,
879147683,False,,residential,False,98.15400000000001,"LINESTRING (-100.7622839 20.7167012, -100.762703 20.716464, -100.7628532 20.7163398, -100.7628974 20.7162382, -100.763002 20.7161567)",,
180179299,True,Calle Mariano Arista,residential,False,64.975,"LINESTRING (-100.7623423 20.7192501, -100.7625623 20.719797)",,
180185229,True,Calle Mariano Arista,tertiary,False,129.627,"LINESTRING (-100.7623423 20.7192501, -100.7618035 20.7181989)",,
