osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,bridge,geometry
"[905241308, 31868199]","['Avenida Reforma', 'Avenida 20 de Noviembre']",secondary,,True,False,131.002,2,,,"LINESTRING (-98.1933571 19.2442445, -98.1925776 19.2440829, -98.192452 19.2440591, -98.1923948 19.2440583, -98.19214 19.2441252)"
31868236,Calle José María Morelos y Pavón,secondary,,False,False,64.111,,,,"LINESTRING (-98.1889903 19.2433769, -98.1889316 19.2434614, -98.1887396 19.243901)"
32064995,Avenida 20 de Noviembre,residential,40,False,False,109.59,,,,"LINESTRING (-98.1889903 19.2433769, -98.1888584 19.2433419, -98.1883831 19.2432057, -98.1883128 19.2431806, -98.188245 19.2431322, -98.1880539 19.24298)"
"[847233873, 68303131]",Calle José María Morelos,residential,40,False,False,149.127,,,,"LINESTRING (-98.1889903 19.2433769, -98.1892066 19.2428828, -98.1892101 19.2428413, -98.1891851 19.2428081, -98.1885459 19.2424079)"
31754157,Avenida Josefa Ortiz de Domínguez,secondary,40,True,False,150.126,,,,"LINESTRING (-98.1887396 19.243901, -98.1901098 19.2442874)"
31868236,Calle José María Morelos y Pavón,secondary,,False,False,166.17,,,,"LINESTRING (-98.1887396 19.243901, -98.1886608 19.2441605, -98.1883029 19.2453374)"
31868236,Calle José María Morelos y Pavón,secondary,,False,True,64.111,,,,"LINESTRING (-98.1887396 19.243901, -98.1889316 19.2434614, -98.1889903 19.2433769)"
847228908,Calle Emiliano Zapata,residential,40,False,True,56.173,,,,"LINESTRING (-98.1869928 19.2421256, -98.187156 19.2416445)"
32064995,Avenida 20 de Noviembre,residential,40,False,True,68.367,,,,"LINESTRING (-98.1869928 19.2421256, -98.1870648 19.2421585, -98.1875011 19.2425066)"
31754100,Calle Lázaro Cárdenas,residential,40,False,False,90.53,,,,"LINESTRING (-98.1930756 19.2451309, -98.1927852 19.2458975)"
31754100,Calle Lázaro Cárdenas,residential,40,False,True,102.898,,,,"LINESTRING (-98.1930756 19.2451309, -98.1933571 19.2442445)"
31754157,Avenida Josefa Ortiz de Domínguez,secondary,40,True,False,157.922,,,,"LINESTRING (-98.1930756 19.2451309, -98.1945143 19.2455457)"
31754100,Calle Lázaro Cárdenas,residential,40,False,False,187.028,,,,"LINESTRING (-98.1941992 19.2418935, -98.1936334 19.2434884)"
953675645,Avenida Benito Juárez,residential,40,False,False,217.109,,,,"LINESTRING (-98.1941992 19.2418935, -98.1921937 19.241417)"
953675645,Avenida Benito Juárez,residential,40,False,True,89.837,,,,"LINESTRING (-98.1941992 19.2418935, -98.1950246 19.2421067)"
31754100,Calle Lázaro Cárdenas,residential,40,False,True,85.385,,,,"LINESTRING (-98.1941992 19.2418935, -98.194366 19.2412994, -98.1943993 19.2411494)"
68303129,Avenida Independencia,residential,40,False,False,76.753,,,,"LINESTRING (-98.1914624 19.2412202, -98.1917024 19.2405682)"
108353300,Avenida Benito Juárez,residential,40,False,True,30.586,,,,"LINESTRING (-98.1914624 19.2412202, -98.1917373 19.2413113)"
108353300,Avenida Benito Juárez,residential,40,False,False,326.533,,,,"LINESTRING (-98.1914624 19.2412202, -98.1905128 19.2409835, -98.1900493 19.240868, -98.1884554 19.2404696)"
68303129,Avenida Independencia,residential,40,False,True,85.482,,,,"LINESTRING (-98.191964 19.2398402, -98.1917024 19.2405682)"
847233865,Calle Independencia,residential,40,False,False,123.123,,,,"LINESTRING (-98.191964 19.2398402, -98.1908423 19.239517)"
"[68303129, 146378634, 146378629]",Avenida Independencia,residential,40,False,False,39.68,,,yes,"LINESTRING (-98.191964 19.2398402, -98.1919929 19.239755, -98.1920409 19.2396157, -98.1920867 19.2395028)"
847283769,,residential,,False,True,83.821,,,,"LINESTRING (-98.191964 19.2398402, -98.1924108 19.2398608, -98.1922977 19.2401746)"
108353300,Avenida Benito Juárez,residential,40,False,False,97.869,,,,"LINESTRING (-98.1884554 19.2404696, -98.1875588 19.2402286)"
846540215,Avenida Insurgentes,residential,40,False,True,110.03,,,,"LINESTRING (-98.1884554 19.2404696, -98.1881511 19.2414165)"
108353300,Avenida Benito Juárez,residential,40,False,True,326.533,,,,"LINESTRING (-98.1884554 19.2404696, -98.1900493 19.240868, -98.1905128 19.2409835, -98.1914624 19.2412202)"
846540215,Avenida Insurgentes,residential,40,False,False,99.74600000000001,,,,"LINESTRING (-98.1884554 19.2404696, -98.1887444 19.2396155, -98.1887445 19.2396151)"
"[847215058, 847215059, 846540215]",Avenida Insurgentes,residential,40,False,True,37.71,,,yes,"LINESTRING (-98.1887032 19.2392805, -98.1887364 19.2393901, -98.1887427 19.2395406, -98.1887445 19.2396151)"
847297278,Avenida Insurgentes,residential,40,False,False,76.587,,,,"LINESTRING (-98.1887032 19.2392805, -98.1885703 19.2392262, -98.1880241 19.2390292)"
31869010,Avenida Miguel Hidalgo,residential,40,False,False,61.621,,,,"LINESTRING (-98.1883029 19.2453374, -98.1877197 19.2452747)"
31869010,Avenida Miguel Hidalgo,residential,40,False,True,95.733,,,,"LINESTRING (-98.1883029 19.2453374, -98.1892105 19.245421)"
31868236,Calle José María Morelos y Pavón,secondary,,False,False,183.38400000000001,,,,"LINESTRING (-98.1883029 19.2453374, -98.1882151 19.2456293, -98.1880907 19.2460425, -98.1880566 19.2461559, -98.1877945 19.2469149)"
31868236,Calle José María Morelos y Pavón,secondary,,False,True,166.17,,,,"LINESTRING (-98.1883029 19.2453374, -98.1886608 19.2441605, -98.1887396 19.243901)"
31754100,Calle Lázaro Cárdenas,residential,40,False,False,118.382,,,,"LINESTRING (-98.1927852 19.2458975, -98.192405 19.2468998)"
31754100,Calle Lázaro Cárdenas,residential,40,False,True,90.53,,,,"LINESTRING (-98.1927852 19.2458975, -98.1930756 19.2451309)"
31869010,Avenida Miguel Hidalgo,residential,40,False,True,121.337,,,,"LINESTRING (-98.1927852 19.2458975, -98.1934148 19.2468126)"
31869010,Avenida Miguel Hidalgo,residential,40,False,False,45.574,,,,"LINESTRING (-98.1927852 19.2458975, -98.1927004 19.2457981, -98.19262 19.2457548, -98.1925237 19.2457371, -98.1924156 19.2457314)"
917733389,Avenida Benito Juárez,tertiary,40,False,True,15.046,,,,"LINESTRING (-98.1951366 19.242131, -98.1952758 19.2421632)"
953675645,Avenida Benito Juárez,residential,40,False,False,12.065,,,,"LINESTRING (-98.1951366 19.242131, -98.1950246 19.2421067)"
847264089,Carretera Puebla - Belem,trunk,,True,False,176.95200000000003,2,MEX 121,,"LINESTRING (-98.1951366 19.242131, -98.1951381 19.2424965, -98.1951264 19.2428361, -98.1951501 19.2431039, -98.1951643 19.243531, -98.1951853 19.24372)"
847264089,Carretera Puebla - Belem,trunk,,True,False,104.713,2,MEX 121,,"LINESTRING (-98.1953555 19.2458931, -98.1954324 19.246832)"
31754144,Calle Aquiles Serdán,residential,40,False,False,58.232,,,,"LINESTRING (-98.1921937 19.241417, -98.1920028 19.2419087)"
953675645,Avenida Benito Juárez,residential,40,False,True,217.109,,,,"LINESTRING (-98.1921937 19.241417, -98.1941992 19.2418935)"
"[953675644, 953675645, 108353300]",Avenida Benito Juárez,residential,40,False,False,32.972,,,yes,"LINESTRING (-98.1921937 19.241417, -98.1919833 19.2413646, -98.1919223 19.2413482, -98.1918901 19.2413412)"
31869010,Avenida Miguel Hidalgo,residential,40,False,False,178.186,,,,"LINESTRING (-98.1908998 19.2455766, -98.1892105 19.245421)"
31869010,Avenida Miguel Hidalgo,residential,40,False,True,41.565,,,,"LINESTRING (-98.1908998 19.2455766, -98.1912939 19.2456125)"
847227161,Avenida Mariano Matamoros,residential,40,False,False,178.291,,,,"LINESTRING (-98.1908998 19.2455766, -98.19051 19.2471372)"
847227162,Avenida Mariano Matamoros,residential,40,False,True,112.774,,,,"LINESTRING (-98.1908998 19.2455766, -98.1911996 19.2446027)"
108353300,Avenida Benito Juárez,residential,40,False,True,97.869,,,,"LINESTRING (-98.1875588 19.2402286, -98.1884554 19.2404696)"
847228908,Calle Emiliano Zapata,residential,40,False,False,61.44,,,,"LINESTRING (-98.1875588 19.2402286, -98.1874175 19.2407648)"
847228908,Calle Emiliano Zapata,residential,40,False,False,38.816,,,,"LINESTRING (-98.187237 19.2413039, -98.187156 19.2416445)"
847228908,Calle Emiliano Zapata,residential,40,False,True,62.869,,,,"LINESTRING (-98.187237 19.2413039, -98.1874175 19.2407648)"
31868236,Calle José María Morelos y Pavón,secondary,,False,False,18.0,,,,"LINESTRING (-98.1877945 19.2469149, -98.1877373 19.2470675)"
31754248,Calle Venustiano Carranza,residential,40,False,False,113.827,,,,"LINESTRING (-98.1877945 19.2469149, -98.1881558 19.2469302, -98.1883846 19.2469376, -98.1886082 19.2469647, -98.1888715 19.2470131)"
31868236,Calle José María Morelos y Pavón,secondary,,False,True,183.38400000000001,,,,"LINESTRING (-98.1877945 19.2469149, -98.1880566 19.2461559, -98.1880907 19.2460425, -98.1882151 19.2456293, -98.1883029 19.2453374)"
31754248,Calle Venustiano Carranza,residential,40,False,False,105.791,,,,"LINESTRING (-98.19051 19.2471372, -98.1915037 19.246979)"
31754248,Calle Venustiano Carranza,residential,40,False,True,84.075,,,,"LINESTRING (-98.19051 19.2471372, -98.1897094 19.2471178)"
847227161,Avenida Mariano Matamoros,residential,40,False,True,178.291,,,,"LINESTRING (-98.19051 19.2471372, -98.1908998 19.2455766)"
31754100,Calle Lázaro Cárdenas,residential,40,False,False,97.314,,,,"LINESTRING (-98.192405 19.2468998, -98.1920927 19.2477238)"
31754100,Calle Lázaro Cárdenas,residential,40,False,True,118.382,,,,"LINESTRING (-98.192405 19.2468998, -98.1927852 19.2458975)"
31754248,Calle Venustiano Carranza,residential,40,False,True,77.495,,,,"LINESTRING (-98.192405 19.2468998, -98.1916707 19.2469712)"
31754248,Calle Venustiano Carranza,residential,40,False,False,92.744,,,,"LINESTRING (-98.192405 19.2468998, -98.1926297 19.2468939, -98.1929711 19.2468684, -98.1932852 19.2468341)"
31754248,Calle Venustiano Carranza,residential,40,False,True,13.814,,,,"LINESTRING (-98.1934148 19.2468126, -98.1932852 19.2468341)"
31869010,Avenida Miguel Hidalgo,residential,40,False,False,121.337,,,,"LINESTRING (-98.1934148 19.2468126, -98.1927852 19.2458975)"
31754248,Calle Venustiano Carranza,residential,40,False,False,85.113,,,,"LINESTRING (-98.1934148 19.2468126, -98.1938886 19.2467459, -98.1940812 19.2466644, -98.194198 19.2466358)"
31869010,Avenida Miguel Hidalgo,residential,40,False,True,94.243,,,,"LINESTRING (-98.1934148 19.2468126, -98.1936472 19.2471274, -98.1939322 19.2475052)"
847264088,Carretera Puebla - Belem,trunk,,True,False,98.387,2,MEX 121,,"LINESTRING (-98.1955327 19.2467798, -98.1954859 19.2461309, -98.1954629 19.2458975)"
847290841,Carretera Puebla - Belem,trunk,,True,False,23.891,2,MEX 121,,"LINESTRING (-98.1955104 19.240062, -98.1955454 19.2398497)"
68303124,,residential,40,False,True,50.327,,,,"LINESTRING (-98.195495 19.2412981, -98.1950559 19.2411165)"
95561949,,residential,40,False,False,99.03999999999999,,,,"LINESTRING (-98.195495 19.2412981, -98.1953998 19.2418015, -98.1953467 19.2421775)"
68303125,,residential,40,False,False,65.375,,,,"LINESTRING (-98.1901098 19.2442874, -98.1902842 19.243723)"
847227169,,residential,,False,True,68.259,,,,"LINESTRING (-98.1901098 19.2442874, -98.1899241 19.2448757)"
31754157,Avenida Josefa Ortiz de Domínguez,secondary,40,True,False,119.663,,,,"LINESTRING (-98.1901098 19.2442874, -98.1911789 19.2445956, -98.1911996 19.2446027)"
31868199,Avenida 20 de Noviembre,secondary,,True,False,68.399,,,,"LINESTRING (-98.1902842 19.243723, -98.1896555 19.2435616)"
68303125,,residential,40,False,True,65.375,,,,"LINESTRING (-98.1902842 19.243723, -98.1901098 19.2442874)"
31754144,Calle Aquiles Serdán,residential,40,False,False,78.121,,,,"LINESTRING (-98.1920028 19.2419087, -98.191807 19.2425865)"
31754144,Calle Aquiles Serdán,residential,40,False,True,58.232,,,,"LINESTRING (-98.1920028 19.2419087, -98.1921937 19.241417)"
"[847273923, 68303126]",Privada Juárez,residential,40,False,False,88.374,,,,"LINESTRING (-98.1920028 19.2419087, -98.1917989 19.2418306, -98.1917555 19.2418332, -98.1917292 19.2418572, -98.1915098 19.2423248)"
"[847273923, 68303126]",Privada Juárez,residential,40,False,True,88.374,,,,"LINESTRING (-98.1915098 19.2423248, -98.1917292 19.2418572, -98.1917555 19.2418332, -98.1917989 19.2418306, -98.1920028 19.2419087)"
847280361,,residential,40,False,False,165.63400000000001,,,,"LINESTRING (-98.1922029 19.2428648, -98.1929724 19.2432424, -98.1936334 19.2434884)"
31754100,Calle Lázaro Cárdenas,residential,40,False,False,88.938,,,,"LINESTRING (-98.1936334 19.2434884, -98.1933571 19.2442445)"
31754100,Calle Lázaro Cárdenas,residential,40,False,True,187.028,,,,"LINESTRING (-98.1936334 19.2434884, -98.1941992 19.2418935)"
"[847280360, 847280359, 68303127]",Privada Lázaro Cárdenas,residential,40,False,False,185.074,,,,"LINESTRING (-98.1936334 19.2434884, -98.1940713 19.243638, -98.1941268 19.2436419, -98.1941766 19.2436275, -98.1942459 19.2434588, -98.1942694 19.2434366, -98.194311 19.2434418, -98.1951853 19.24372)"
847280361,,residential,40,False,True,165.63400000000001,,,,"LINESTRING (-98.1936334 19.2434884, -98.1929724 19.2432424, -98.1922029 19.2428648)"
847264089,Carretera Puebla - Belem,trunk,,True,False,111.63,2,MEX 121,,"LINESTRING (-98.1951853 19.24372, -98.1952718 19.2445985, -98.1952691 19.2447201)"
"[847280360, 68303127, 847280359]",Privada Lázaro Cárdenas,residential,40,False,True,185.07399999999998,,,,"LINESTRING (-98.1951853 19.24372, -98.194311 19.2434418, -98.1942694 19.2434366, -98.1942459 19.2434588, -98.1941766 19.2436275, -98.1941268 19.2436419, -98.1940713 19.243638, -98.1936334 19.2434884)"
847280363,Privada 5 de Mayo,residential,,False,True,5.069,,,,"LINESTRING (-98.1952899 19.2430883, -98.1953327 19.2431094)"
847264088,Carretera Puebla - Belem,trunk,,True,False,102.947,2,MEX 121,,"LINESTRING (-98.1952899 19.2430883, -98.1952871 19.2430362, -98.1952656 19.2426655, -98.1952711 19.2424533, -98.1952758 19.2421632)"
"[847233873, 68303131]",Calle José María Morelos,residential,40,False,True,149.127,,,,"LINESTRING (-98.1885459 19.2424079, -98.1891851 19.2428081, -98.1892101 19.2428413, -98.1892066 19.2428828, -98.1889903 19.2433769)"
847233863,Privada Emiliano Zapata,residential,40,False,False,36.003,,,,"LINESTRING (-98.1880241 19.2390292, -98.1878972 19.23933)"
847297278,Avenida Insurgentes,residential,40,False,True,76.587,,,,"LINESTRING (-98.1880241 19.2390292, -98.1885703 19.2392262, -98.1887032 19.2392805)"
847233863,Privada Emiliano Zapata,residential,40,False,True,36.003,,,,"LINESTRING (-98.1878972 19.23933, -98.1880241 19.2390292)"
32064995,Avenida 20 de Noviembre,residential,40,False,True,78.351,,,,"LINESTRING (-98.1875011 19.2425066, -98.1880539 19.24298)"
32064995,Avenida 20 de Noviembre,residential,40,False,False,68.367,,,,"LINESTRING (-98.1875011 19.2425066, -98.1870648 19.2421585, -98.1869928 19.2421256)"
846540215,Avenida Insurgentes,residential,40,False,False,62.025999999999996,,,,"LINESTRING (-98.1875011 19.2425066, -98.1875704 19.2424497, -98.1879195 19.2421131)"
847193348,,residential,,False,False,104.582,,,,"LINESTRING (-98.1875011 19.2425066, -98.1872842 19.2426739, -98.1870723 19.2428402, -98.1868348 19.2429911, -98.1866901 19.2430416)"
846540215,Avenida Insurgentes,residential,40,False,False,19.124,,,,"LINESTRING (-98.1879195 19.2421131, -98.1879747 19.2419492)"
846540215,Avenida Insurgentes,residential,40,False,True,62.025999999999996,,,,"LINESTRING (-98.1879195 19.2421131, -98.1875704 19.2424497, -98.1875011 19.2425066)"
"[847228906, 847228907]",,residential,,False,True,433.308,,,,"LINESTRING (-98.1879195 19.2421131, -98.1882798 19.2421899, -98.1884221 19.2421553, -98.1886944 19.2419673, -98.1893165 19.2416065, -98.1895726 19.2414913, -98.189971 19.2414721, -98.1904224 19.2414899, -98.1906804 19.2415642, -98.1910402 19.241593, -98.1913736 19.241545, -98.1915728 19.2414357, -98.1917373 19.2413113)"
31754177,Calle Emiliano Zapata,residential,40,False,True,123.438,,,,"LINESTRING (-98.1862901 19.2450444, -98.1866481 19.243987)"
31869010,Avenida Miguel Hidalgo,residential,40,False,True,109.67099999999999,,,,"LINESTRING (-98.1862901 19.2450444, -98.1865872 19.2451542, -98.186782 19.2452015, -98.1873047 19.2452423)"
31867083,Avenida Benito Juárez,tertiary,,False,False,7.611,2,,,"LINESTRING (-98.1953467 19.2421775, -98.1952758 19.2421632)"
95561949,,residential,40,False,True,99.03999999999999,,,,"LINESTRING (-98.1953467 19.2421775, -98.1953998 19.2418015, -98.195495 19.2412981)"
847264089,Carretera Puebla - Belem,trunk,,True,False,80.015,2,MEX 121,,"LINESTRING (-98.1954324 19.246832, -98.1954932 19.2475493)"
31754248,Calle Venustiano Carranza,residential,40,False,True,133.959,,,,"LINESTRING (-98.1954324 19.246832, -98.1952548 19.2468161, -98.1950708 19.2467701, -98.1947092 19.2466424, -98.1945316 19.2465965, -98.1943645 19.2466044, -98.194198 19.2466358)"
31754144,Calle Aquiles Serdán,residential,40,False,True,164.251,,,,"LINESTRING (-98.1913077 19.2439864, -98.191807 19.2425865)"
31868199,Avenida 20 de Noviembre,secondary,,True,False,111.36999999999999,,,,"LINESTRING (-98.1913077 19.2439864, -98.1912804 19.2439798, -98.1912032 19.2439592, -98.1902842 19.243723)"
31754157,Avenida Josefa Ortiz de Domínguez,secondary,40,True,False,116.922,,,,"LINESTRING (-98.1920079 19.2448317, -98.1930756 19.2451309)"
615299946,Calle Plaza Principal,residential,,False,False,79.786,,,,"LINESTRING (-98.1920079 19.2448317, -98.1920593 19.2445206, -98.19214 19.2441252)"
952973005,,residential,,False,True,71.484,,,,"LINESTRING (-98.1920079 19.2448317, -98.1919062 19.2452795, -98.1919087 19.2453018, -98.1920099 19.2454332)"
31868199,Avenida 20 de Noviembre,secondary,,True,False,90.99000000000001,,,,"LINESTRING (-98.19214 19.2441252, -98.1920272 19.2441618, -98.1919545 19.2441667, -98.1916964 19.2441017, -98.1913077 19.2439864)"
615299946,Calle Plaza Principal,residential,,False,True,79.786,,,,"LINESTRING (-98.19214 19.2441252, -98.1920593 19.2445206, -98.1920079 19.2448317)"
847215056,,residential,,False,True,64.71000000000001,,,,"LINESTRING (-98.1876174 19.2411557, -98.1877005 19.2411557, -98.1879258 19.2412469, -98.1881511 19.2414165)"
846540215,Avenida Insurgentes,residential,40,False,False,110.03,,,,"LINESTRING (-98.1881511 19.2414165, -98.1884554 19.2404696)"
846540215,Avenida Insurgentes,residential,40,False,True,62.061,,,,"LINESTRING (-98.1881511 19.2414165, -98.1879747 19.2419492)"
847215056,,residential,,False,False,64.71000000000001,,,,"LINESTRING (-98.1881511 19.2414165, -98.1879258 19.2412469, -98.1877005 19.2411557, -98.1876174 19.2411557)"
847215057,Privada Emiliano Zapata,residential,,False,True,98.996,,,,"LINESTRING (-98.1865025 19.2405496, -98.1874175 19.2407648)"
847215057,Privada Emiliano Zapata,residential,,False,False,98.996,,,,"LINESTRING (-98.1874175 19.2407648, -98.1865025 19.2405496)"
847228908,Calle Emiliano Zapata,residential,40,False,False,62.869,,,,"LINESTRING (-98.1874175 19.2407648, -98.187237 19.2413039)"
847228908,Calle Emiliano Zapata,residential,40,False,True,61.44,,,,"LINESTRING (-98.1874175 19.2407648, -98.1875588 19.2402286)"
"[847215058, 847215059, 846540215]",Avenida Insurgentes,residential,40,False,False,37.71,,,yes,"LINESTRING (-98.1887445 19.2396151, -98.1887427 19.2395406, -98.1887364 19.2393901, -98.1887032 19.2392805)"
846540215,Avenida Insurgentes,residential,40,False,True,99.74600000000001,,,,"LINESTRING (-98.1887445 19.2396151, -98.1887444 19.2396155, -98.1884554 19.2404696)"
847233865,Calle Independencia,residential,40,False,True,224.077,,,,"LINESTRING (-98.1887445 19.2396151, -98.1889892 19.2395699, -98.1893586 19.239477, -98.1896528 19.2394329, -98.189899 19.2394287, -98.1905211 19.2394223, -98.1908423 19.239517)"
31754146,Avenida Independencia,unclassified,40,False,True,19.969,,,,"LINESTRING (-98.1920867 19.2395028, -98.1919098 19.2394368)"
"[68303129, 146378634, 146378629]",Avenida Independencia,residential,40,False,True,39.68,,,yes,"LINESTRING (-98.1920867 19.2395028, -98.1920409 19.2396157, -98.1919929 19.239755, -98.191964 19.2398402)"
"[847215061, 915406838]",Avenida Independencia,unclassified,40,False,False,88.782,,,,"LINESTRING (-98.1920867 19.2395028, -98.1921262 19.2394248, -98.1921675 19.2394032, -98.1922415 19.2394071, -98.1927169 19.2394918, -98.1928628 19.2395202)"
31754100,Calle Lázaro Cárdenas,residential,40,False,False,85.385,,,,"LINESTRING (-98.1943993 19.2411494, -98.194366 19.2412994, -98.1941992 19.2418935)"
68303124,,residential,40,False,False,73.298,,,,"LINESTRING (-98.1943993 19.2411494, -98.1945308 19.2410549, -98.1946226 19.2410429, -98.1950559 19.2411165)"
"[847290843, 847290844, 847280358]",Calle Lázaro Cárdenas,residential,40,False,True,213.59,,,,"LINESTRING (-98.1943993 19.2411494, -98.1943792 19.2410759, -98.1943966 19.2410291, -98.194453 19.2409974, -98.1947078 19.2409708, -98.1947909 19.240981, -98.1951041 19.2408803, -98.1951235 19.2408651, -98.1951322 19.2408379, -98.1951182 19.2408113, -98.1950907 19.2407809, -98.1949445 19.2406233, -98.1948969 19.2405676, -98.1948566 19.2404998, -98.1948459 19.2403757, -98.1950645 19.2399262)"
31754177,Calle Emiliano Zapata,residential,40,False,False,123.438,,,,"LINESTRING (-98.1866481 19.243987, -98.1862901 19.2450444)"
847217026,,residential,,False,True,34.798,,,,"LINESTRING (-98.1866481 19.243987, -98.1869683 19.2440679)"
31754177,Calle Emiliano Zapata,residential,40,False,True,105.63,,,,"LINESTRING (-98.1866481 19.243987, -98.1866988 19.2437351, -98.1866901 19.2430416)"
847217026,,residential,,False,False,34.798,,,,"LINESTRING (-98.1869683 19.2440679, -98.1866481 19.243987)"
847217027,,residential,,False,True,64.115,,,,"LINESTRING (-98.187869 19.2447156, -98.1877197 19.2452747)"
31869010,Avenida Miguel Hidalgo,residential,40,False,False,43.716,,,,"LINESTRING (-98.1877197 19.2452747, -98.1873047 19.2452423)"
31869010,Avenida Miguel Hidalgo,residential,40,False,True,61.621,,,,"LINESTRING (-98.1877197 19.2452747, -98.1883029 19.2453374)"
847217027,,residential,,False,False,64.115,,,,"LINESTRING (-98.1877197 19.2452747, -98.187869 19.2447156)"
847217031,,residential,,False,True,35.594,,,,"LINESTRING (-98.1872567 19.2474257, -98.1875811 19.2475188)"
31868236,Calle José María Morelos y Pavón,secondary,,False,True,52.794,,,,"LINESTRING (-98.1875811 19.2475188, -98.1877373 19.2470675)"
847217031,,residential,,False,False,35.594,,,,"LINESTRING (-98.1875811 19.2475188, -98.1872567 19.2474257)"
847217032,,residential,,False,True,48.786,,,,"LINESTRING (-98.1868163 19.2468117, -98.186924 19.2472385)"
915412574,Calle Venustiano Carranza,residential,40,False,False,100.784,,,,"LINESTRING (-98.1868163 19.2468117, -98.1877373 19.2470675)"
847217032,,residential,,False,False,48.786,,,,"LINESTRING (-98.186924 19.2472385, -98.1868163 19.2468117)"
31868236,Calle José María Morelos y Pavón,secondary,,False,False,52.794,,,,"LINESTRING (-98.1877373 19.2470675, -98.1875811 19.2475188)"
31868236,Calle José María Morelos y Pavón,secondary,,False,True,18.0,,,,"LINESTRING (-98.1877373 19.2470675, -98.1877945 19.2469149)"
915412574,Calle Venustiano Carranza,residential,40,False,True,100.784,,,,"LINESTRING (-98.1877373 19.2470675, -98.1868163 19.2468117)"
847217034,,residential,,False,True,53.186,,,,"LINESTRING (-98.1890122 19.2465536, -98.1888715 19.2470131)"
31754248,Calle Venustiano Carranza,residential,40,False,False,51.625,,,,"LINESTRING (-98.1888715 19.2470131, -98.189358 19.2470808)"
847217034,,residential,,False,False,53.186,,,,"LINESTRING (-98.1888715 19.2470131, -98.1890122 19.2465536)"
31754248,Calle Venustiano Carranza,residential,40,False,True,113.827,,,,"LINESTRING (-98.1888715 19.2470131, -98.1886082 19.2469647, -98.1883846 19.2469376, -98.1881558 19.2469302, -98.1877945 19.2469149)"
31754248,Calle Venustiano Carranza,residential,40,False,False,84.075,,,,"LINESTRING (-98.1897094 19.2471178, -98.19051 19.2471372)"
31754248,Calle Venustiano Carranza,residential,40,False,True,37.119,,,,"LINESTRING (-98.1897094 19.2471178, -98.1894711 19.2470918, -98.189358 19.2470808)"
31754248,Calle Venustiano Carranza,residential,40,False,True,51.625,,,,"LINESTRING (-98.189358 19.2470808, -98.1888715 19.2470131)"
31754248,Calle Venustiano Carranza,residential,40,False,False,37.119,,,,"LINESTRING (-98.189358 19.2470808, -98.1894711 19.2470918, -98.1897094 19.2471178)"
32064995,Avenida 20 de Noviembre,residential,40,False,False,78.351,,,,"LINESTRING (-98.1880539 19.24298, -98.1875011 19.2425066)"
32064995,Avenida 20 de Noviembre,residential,40,False,True,109.59,,,,"LINESTRING (-98.1880539 19.24298, -98.188245 19.2431322, -98.1883128 19.2431806, -98.1883831 19.2432057, -98.1888584 19.2433419, -98.1889903 19.2433769)"
"[847227160, 847227159]",Privada José María Morelos,residential,,False,True,111.67999999999999,,,,"LINESTRING (-98.1880539 19.24298, -98.1878655 19.2432121, -98.1875929 19.2435095, -98.1875878 19.2438281)"
