osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry
154819541,MEX 30,Calle Aldama,trunk,10,False,False,91.097,,"LINESTRING (-102.0612381 26.9882717, -102.0610262 26.9874745)"
154819541,MEX 30,Calle Aldama,trunk,10,False,True,10.091,,"LINESTRING (-102.0612381 26.9882717, -102.0612663 26.9883589)"
154819544,MEX 30,Boulevard Benito Juárez,trunk,30,True,False,104.218,1,"LINESTRING (-102.0612381 26.9882717, -102.0602122 26.9884784)"
1235605811,MEX 30,Calle Francisco I. Madero,trunk,20,False,False,93.185,,"LINESTRING (-102.065938 26.9835921, -102.0658087 26.983669, -102.0656142 26.9837264, -102.0650496 26.983845)"
154819544,MEX 30,Boulevard Benito Juárez,trunk,30,True,False,98.819,1,"LINESTRING (-102.0593566 26.9886636, -102.0583883 26.9888764)"
154900262,,Calle Víctor Arocha,residential,,False,True,10.971,,"LINESTRING (-102.0593566 26.9886636, -102.059378 26.9887604)"
154900262,,Calle Víctor Arocha,residential,,False,False,88.033,,"LINESTRING (-102.0593566 26.9886636, -102.0593307 26.9885257, -102.0592064 26.9878833)"
154819541,MEX 30,Calle Aldama,trunk,10,False,False,10.091,,"LINESTRING (-102.0612663 26.9883589, -102.0612381 26.9882717)"
154821620,,Boulevard Benito Juárez,secondary,10,True,False,96.535,,"LINESTRING (-102.0612663 26.9883589, -102.0622184 26.9881748)"
154899208,,Calle Aldama,residential,,False,True,96.305,,"LINESTRING (-102.0612663 26.9883589, -102.0614916 26.9892014)"
154819541,MEX 30,Calle Aldama,trunk,10,False,True,102.651,,"LINESTRING (-102.0603114 26.9848119, -102.0605595 26.9857082)"
154900267,,Calle Francisco I. Madero,tertiary,,False,False,103.421,,"LINESTRING (-102.0603114 26.9848119, -102.0592976 26.985033)"
316351369,MEX 30,Calle Francisco I. Madero,trunk,20,False,False,97.85,,"LINESTRING (-102.0603114 26.9848119, -102.0612744 26.9846171)"
316351369,MEX 30,Calle Francisco I. Madero,trunk,20,False,False,104.941,,"LINESTRING (-102.0640169 26.9840542, -102.0650496 26.983845)"
316351369,MEX 30,Calle Francisco I. Madero,trunk,20,False,True,96.84,,"LINESTRING (-102.0640169 26.9840542, -102.0631801 26.9842215, -102.0630641 26.9842478)"
154821621,,Calle Mariano Escobedo,residential,,False,False,98.589,,"LINESTRING (-102.0643763 26.9885812, -102.0634107 26.9887951)"
154821621,,Calle Mariano Escobedo,residential,,False,True,97.185,,"LINESTRING (-102.0643763 26.9885812, -102.0653312 26.9883816)"
154821626,,Calle Niños Héroes,residential,,False,False,94.538,,"LINESTRING (-102.0643763 26.9885812, -102.0641417 26.9877571)"
154821626,,Calle Niños Héroes,residential,,False,True,101.1,,"LINESTRING (-102.0643763 26.9885812, -102.0646191 26.9894643)"
419113925,,Calle Benito Juárez,tertiary,,True,False,96.575,,"LINESTRING (-102.0670124 26.9871336, -102.0679594 26.9869282)"
624160606,COAH 48,Calle Presidente Venustiano Carranza,secondary,30,True,False,98.878,,"LINESTRING (-102.0670124 26.9871336, -102.0668255 26.9864803, -102.066766 26.9862719)"
154821621,,Calle Mariano Escobedo,residential,,False,False,99.455,,"LINESTRING (-102.0634107 26.9887951, -102.0624371 26.9890126)"
154821621,,Calle Mariano Escobedo,residential,,False,True,98.589,,"LINESTRING (-102.0634107 26.9887951, -102.0643763 26.9885812)"
154821625,,Calles Vicente Guerrero,residential,,False,False,94.993,,"LINESTRING (-102.0634107 26.9887951, -102.063176 26.9879668)"
154821625,,Calles Vicente Guerrero,residential,,False,True,100.615,,"LINESTRING (-102.0634107 26.9887951, -102.0636494 26.9896746)"
154821625,,Calles Vicente Guerrero,residential,,False,True,99.14,,"LINESTRING (-102.0621715 26.9844355, -102.0624237 26.9852983)"
316351369,MEX 30,Calle Francisco I. Madero,trunk,20,False,False,90.876,,"LINESTRING (-102.0621715 26.9844355, -102.0630641 26.9842478)"
316351369,MEX 30,Calle Francisco I. Madero,trunk,20,False,True,91.158,,"LINESTRING (-102.0621715 26.9844355, -102.0612744 26.9846171)"
154821626,,Calle Niños Héroes,residential,,False,True,101.225,,"LINESTRING (-102.0630641 26.9842478, -102.0633222 26.9851286)"
316351369,MEX 30,Calle Francisco I. Madero,trunk,20,False,True,90.876,,"LINESTRING (-102.0630641 26.9842478, -102.0621715 26.9844355)"
316351369,MEX 30,Calle Francisco I. Madero,trunk,20,False,False,96.84,,"LINESTRING (-102.0630641 26.9842478, -102.0631801 26.9842215, -102.0640169 26.9840542)"
154821621,,Calle Mariano Escobedo,residential,,False,False,97.185,,"LINESTRING (-102.0653312 26.9883816, -102.0643763 26.9885812)"
154821621,,Calle Mariano Escobedo,residential,,False,True,98.542,,"LINESTRING (-102.0653312 26.9883816, -102.066305 26.9882017)"
154821623,,Calle José María Morelos,residential,,True,False,95.393,,"LINESTRING (-102.0653312 26.9883816, -102.065086 26.987552)"
154821621,,Calle Mariano Escobedo,residential,,False,False,65.003,,"LINESTRING (-102.0590964 26.9896878, -102.0584594 26.9898276)"
154821621,,Calle Mariano Escobedo,residential,,False,True,51.041,,"LINESTRING (-102.0590964 26.9896878, -102.0595981 26.9895837)"
154899215,,Calle Chabacanos,residential,,False,False,92.748,,"LINESTRING (-102.0590964 26.9896878, -102.05891 26.9888704)"
154899215,,Calle Chabacanos,residential,,False,True,93.295,,"LINESTRING (-102.0590964 26.9896878, -102.0592851 26.9905098)"
154821625,,Calles Vicente Guerrero,residential,,False,False,99.14,,"LINESTRING (-102.0624237 26.9852983, -102.0621715 26.9844355)"
154821625,,Calles Vicente Guerrero,residential,,False,True,102.651,,"LINESTRING (-102.0624237 26.9852983, -102.0626718 26.9861946)"
154891469,,Calle Mercado,residential,,False,False,93.18,,"LINESTRING (-102.0624237 26.9852983, -102.0615131 26.9855075)"
154891469,,Calle Mercado,residential,,False,True,91.009,,"LINESTRING (-102.0624237 26.9852983, -102.0633222 26.9851286)"
154821623,,Calle José María Morelos,residential,,True,False,76.23,,"LINESTRING (-102.0660125 26.9908028, -102.0658287 26.9901371)"
154891473,,Calle Nicolás Bravo,residential,,False,False,101.517,,"LINESTRING (-102.0660125 26.9908028, -102.067013 26.9906061)"
154821623,,Calle José María Morelos,residential,,True,False,102.209,,"LINESTRING (-102.0642932 26.9849398, -102.0640169 26.9840542)"
154891469,,Calle Mercado,residential,,False,False,98.479,,"LINESTRING (-102.0642932 26.9849398, -102.0633222 26.9851286)"
154891469,,Calle Mercado,residential,,False,True,102.854,,"LINESTRING (-102.0642932 26.9849398, -102.0653099 26.9847534)"
154821626,,Calle Niños Héroes,residential,,False,False,101.1,,"LINESTRING (-102.0646191 26.9894643, -102.0643763 26.9885812)"
154821626,,Calle Niños Héroes,residential,,False,True,99.105,,"LINESTRING (-102.0646191 26.9894643, -102.0648363 26.9903343)"
154891477,,Calle Agustín de Iturbide,residential,,False,False,98.468,,"LINESTRING (-102.0646191 26.9894643, -102.0655873 26.9892647)"
154891477,,Calle Agustín de Iturbide,residential,,False,True,98.887,,"LINESTRING (-102.0646191 26.9894643, -102.0636494 26.9896746)"
154821626,,Calle Niños Héroes,residential,,False,False,101.225,,"LINESTRING (-102.0633222 26.9851286, -102.0630641 26.9842478)"
154821626,,Calle Niños Héroes,residential,,False,True,101.718,,"LINESTRING (-102.0633222 26.9851286, -102.0635945 26.9860106)"
154891469,,Calle Mercado,residential,,False,False,91.009,,"LINESTRING (-102.0633222 26.9851286, -102.0624237 26.9852983)"
154891469,,Calle Mercado,residential,,False,True,98.479,,"LINESTRING (-102.0633222 26.9851286, -102.0642932 26.9849398)"
154891472,,Calle Ignacio Zaragoza,secondary,,True,False,75.264,,"LINESTRING (-102.0668202 26.9899514, -102.067013 26.9906061)"
154891475,,Calle Cuauhtémoc,residential,,False,True,100.389,,"LINESTRING (-102.0668202 26.9899514, -102.0658287 26.9901371)"
154891475,,Calle Cuauhtémoc,residential,,False,False,98.685,,"LINESTRING (-102.0668202 26.9899514, -102.0673706 26.9898306, -102.0677907 26.9897526)"
