osmid,oneway,highway,reversed,length,name,geometry,ref
863718254,False,residential,True,58.145,Calle 24 de Mayo,"LINESTRING (-89.9961188 19.482842, -89.9960604 19.483362)",
270173963,False,secondary,False,124.395,Carretera Edzná-Dzibalchén,"LINESTRING (-89.9961188 19.482842, -89.9969932 19.4833225, -89.9971438 19.4834057)",CAM
270173963,False,secondary,True,33.755,Carretera Edzná-Dzibalchén,"LINESTRING (-89.9975699 19.4836411, -89.9972921 19.4834876)",CAM
"[863718240, 863718243]",False,residential,False,211.019,Calle Nicaragua,"LINESTRING (-89.9975699 19.4836411, -89.9975351 19.4840456, -89.9975109 19.4840836, -89.9974465 19.4841291, -89.9973527 19.4841443, -89.9959933 19.4841106)",
863718237,False,residential,True,53.433,,"LINESTRING (-89.9926937 19.4817851, -89.9926856 19.4820329, -89.9926829 19.4822655)",
868882082,False,residential,False,31.47,,"LINESTRING (-89.9926829 19.4822655, -89.9925864 19.4825335)",
863718237,False,residential,False,53.433,,"LINESTRING (-89.9926829 19.4822655, -89.9926856 19.4820329, -89.9926937 19.4817851)",
863718237,False,residential,True,122.84700000000001,,"LINESTRING (-89.9926829 19.4822655, -89.9926883 19.4824501, -89.9927151 19.4825841, -89.992758 19.4826979, -89.9928466 19.4828269, -89.99315 19.4832483)",
270173965,False,residential,False,120.945,Calle Las Lomas,"LINESTRING (-89.99315 19.4832483, -89.994302 19.4833082)",
270173965,False,residential,True,62.247,Calle Las Lomas,"LINESTRING (-89.99315 19.4832483, -89.9925571 19.4832175)",
863718237,False,residential,False,122.84700000000001,,"LINESTRING (-89.99315 19.4832483, -89.9928466 19.4828269, -89.992758 19.4826979, -89.9927151 19.4825841, -89.9926883 19.4824501, -89.9926829 19.4822655)",
270173974,False,residential,True,80.67699999999999,Calle Platanal,"LINESTRING (-89.9911058 19.4824197, -89.9911004 19.48266, -89.991079 19.4828774, -89.9910592 19.4831436)",
863718238,False,residential,False,158.602,,"LINESTRING (-89.9911058 19.4824197, -89.9909341 19.4823919, -89.9907383 19.482402, -89.9905425 19.4824122, -89.9903226 19.4823995, -89.9895973 19.4823647)",
863718238,False,residential,True,157.72799999999998,,"LINESTRING (-89.9911058 19.4824197, -89.9911997 19.4824273, -89.9913338 19.48244, -89.9915296 19.4824349, -89.9924442 19.4824703, -89.9925488 19.4824931, -89.9925864 19.4825335)",
868882082,False,residential,True,31.47,,"LINESTRING (-89.9925864 19.4825335, -89.9926829 19.4822655)",
270173961,False,residential,True,76.144,Calle Nuevo Progreso,"LINESTRING (-89.9925864 19.4825335, -89.9925891 19.4825892, -89.9925571 19.4832175)",
863718238,False,residential,False,157.728,,"LINESTRING (-89.9925864 19.4825335, -89.9925488 19.4824931, -89.9924442 19.4824703, -89.9915296 19.4824349, -89.9913338 19.48244, -89.9911997 19.4824273, -89.9911058 19.4824197)",
270173961,False,residential,True,81.863,Calle Nuevo Progreso,"LINESTRING (-89.9925571 19.4832175, -89.9925182 19.4839528)",
270173965,False,residential,False,62.247,Calle Las Lomas,"LINESTRING (-89.9925571 19.4832175, -89.99315 19.4832483)",
270173965,False,residential,True,157.237,Calle Las Lomas,"LINESTRING (-89.9925571 19.4832175, -89.9910592 19.4831436)",
270173961,False,residential,False,76.144,Calle Nuevo Progreso,"LINESTRING (-89.9925571 19.4832175, -89.9925891 19.4825892, -89.9925864 19.4825335)",
270173950,False,residential,False,78.87,Calle Edzná,"LINESTRING (-89.989524 19.4837931, -89.9894769 19.484501)",
270173950,False,residential,True,80.674,Calle Edzná,"LINESTRING (-89.989524 19.4837931, -89.9895721 19.483069)",
863718240,False,residential,True,157.135,Calle Nicaragua,"LINESTRING (-89.989524 19.4837931, -89.9910207 19.4838711)",
270173974,False,residential,False,80.995,Calle Platanal,"LINESTRING (-89.9910207 19.4838711, -89.9910592 19.4831436)",
270173974,False,residential,True,78.778,Calle Platanal,"LINESTRING (-89.9910207 19.4838711, -89.9910042 19.4845794)",
863718240,False,residential,False,157.135,Calle Nicaragua,"LINESTRING (-89.9910207 19.4838711, -89.989524 19.4837931)",
863718240,False,residential,True,157.242,Calle Nicaragua,"LINESTRING (-89.9910207 19.4838711, -89.9925182 19.4839528)",
270173950,False,residential,False,78.526,Calle Edzná,"LINESTRING (-89.9894769 19.484501, -89.9894552 19.4852069)",
270173950,False,residential,True,78.87,Calle Edzná,"LINESTRING (-89.9894769 19.484501, -89.989524 19.4837931)",
863718246,False,residential,True,160.34,Calle Aguila,"LINESTRING (-89.9894769 19.484501, -89.9910042 19.4845794)",
270173974,False,residential,False,78.778,Calle Platanal,"LINESTRING (-89.9910042 19.4845794, -89.9910207 19.4838711)",
270173974,False,residential,True,75.965,Calle Platanal,"LINESTRING (-89.9910042 19.4845794, -89.9909883 19.4852624)",
863718246,False,residential,False,160.34,Calle Aguila,"LINESTRING (-89.9910042 19.4845794, -89.9894769 19.484501)",
863718246,False,residential,True,155.791,Calle Aguila,"LINESTRING (-89.9910042 19.4845794, -89.9924882 19.4846551)",
270173961,False,residential,False,78.156,Calle Nuevo Progreso,"LINESTRING (-89.9924882 19.4846551, -89.9925182 19.4839528)",
270173961,False,residential,True,75.196,Calle Nuevo Progreso,"LINESTRING (-89.9924882 19.4846551, -89.9924593 19.4853308)",
863718246,False,residential,False,155.791,Calle Aguila,"LINESTRING (-89.9924882 19.4846551, -89.9910042 19.4845794)",
863718246,False,residential,True,182.868,Calle Aguila,"LINESTRING (-89.9924882 19.4846551, -89.9942307 19.4847334)",
55531690,False,tertiary,False,76.816,Calle Avenida La Central,"LINESTRING (-89.9942307 19.4847334, -89.9941928 19.4854233)",
55531690,False,tertiary,True,77.463,Calle Avenida La Central,"LINESTRING (-89.9942307 19.4847334, -89.994269 19.4840377)",
863718246,False,residential,False,182.868,Calle Aguila,"LINESTRING (-89.9942307 19.4847334, -89.9924882 19.4846551)",
863718246,False,residential,True,179.22,Calle Aguila,"LINESTRING (-89.9942307 19.4847334, -89.9959385 19.4848089)",
55531690,False,tertiary,False,82.187,Calle Avenida La Central,"LINESTRING (-89.9943433 19.4825701, -89.994302 19.4833082)",
863718242,False,residential,True,100.791,,"LINESTRING (-89.9943433 19.4825701, -89.9953035 19.482617)",
863718242,False,residential,False,100.791,,"LINESTRING (-89.9953035 19.482617, -89.9943433 19.4825701)",
863728839,False,residential,False,46.159,Calle La Campechana,"LINESTRING (-89.9945226 19.4875756, -89.9940834 19.4875457)",
863728839,False,residential,True,134.376,Calle La Campechana,"LINESTRING (-89.9945226 19.4875756, -89.9958022 19.4876481)",
863718244,False,residential,True,157.392,,"LINESTRING (-89.9945226 19.4875756, -89.9945685 19.487664, -89.9946275 19.4877525, -89.9947751 19.4878764, -89.9949279 19.4880357, -89.9949977 19.4880838, -89.9950996 19.4880914, -89.9952981 19.4880787, -89.9957702 19.4881078)",
863718246,False,residential,False,179.22,Calle Aguila,"LINESTRING (-89.9959385 19.4848089, -89.9942307 19.4847334)",
863718246,False,residential,True,76.961,Calle Aguila,"LINESTRING (-89.9959385 19.4848089, -89.9966714 19.4848497)",
863718254,False,residential,False,77.86,Calle 24 de Mayo,"LINESTRING (-89.9959385 19.4848089, -89.9959933 19.4841106)",
863718254,False,residential,True,79.263,Calle 24 de Mayo,"LINESTRING (-89.9959385 19.4848089, -89.9959123 19.4855213)",
863718246,False,residential,False,76.961,Calle Aguila,"LINESTRING (-89.9966714 19.4848497, -89.9959385 19.4848089)",
270173956,False,residential,False,157.542,Calle Estrada,"LINESTRING (-89.997378 19.4863016, -89.9958777 19.4862184)",
863692822,False,residential,False,78.434,Calle Escondida,"LINESTRING (-89.997378 19.4863016, -89.997325 19.4870052)",
863692822,False,residential,True,82.447,Calle Escondida,"LINESTRING (-89.997378 19.4863016, -89.9974337 19.485562)",
863692822,False,residential,False,75.987,Calle Escondida,"LINESTRING (-89.9972507 19.4884428, -89.9972212 19.4891256)",
863692822,False,residential,True,78.627,Calle Escondida,"LINESTRING (-89.9972507 19.4884428, -89.9972888 19.4877366)",
863718253,False,residential,False,157.146,Calle Carranza,"LINESTRING (-89.9972507 19.4884428, -89.9957541 19.4883607)",
270173959,False,residential,False,154.917,Calle Tecum-Uman,"LINESTRING (-89.9958494 19.4869282, -89.997325 19.4870052)",
270173959,False,residential,True,183.059,Calle Tecum-Uman,"LINESTRING (-89.9958494 19.4869282, -89.9941055 19.4868415)",
863718254,False,residential,False,78.982,Calle 24 de Mayo,"LINESTRING (-89.9958494 19.4869282, -89.9958777 19.4862184)",
863718254,False,residential,True,80.202,Calle 24 de Mayo,"LINESTRING (-89.9958494 19.4869282, -89.9958022 19.4876481)",
863718254,False,residential,False,80.202,Calle 24 de Mayo,"LINESTRING (-89.9958022 19.4876481, -89.9958494 19.4869282)",
863718254,False,residential,True,51.226,Calle 24 de Mayo,"LINESTRING (-89.9958022 19.4876481, -89.9957702 19.4881078)",
863728839,False,residential,False,134.376,Calle La Campechana,"LINESTRING (-89.9958022 19.4876481, -89.9945226 19.4875756)",
863728839,False,residential,True,156.143,Calle La Campechana,"LINESTRING (-89.9958022 19.4876481, -89.9972888 19.4877366)",
863718254,False,residential,False,51.226,Calle 24 de Mayo,"LINESTRING (-89.9957702 19.4881078, -89.9958022 19.4876481)",
863718254,False,residential,True,28.172,Calle 24 de Mayo,"LINESTRING (-89.9957702 19.4881078, -89.9957541 19.4883607)",
863718244,False,residential,False,157.392,,"LINESTRING (-89.9957702 19.4881078, -89.9952981 19.4880787, -89.9950996 19.4880914, -89.9949977 19.4880838, -89.9949279 19.4880357, -89.9947751 19.4878764, -89.9946275 19.4877525, -89.9945685 19.487664, -89.9945226 19.4875756)",
863718253,False,residential,True,157.146,Calle Carranza,"LINESTRING (-89.9957541 19.4883607, -89.9972507 19.4884428)",
863718254,False,residential,False,28.172,Calle 24 de Mayo,"LINESTRING (-89.9957541 19.4883607, -89.9957702 19.4881078)",
863718254,False,residential,True,76.798,Calle 24 de Mayo,"LINESTRING (-89.9957541 19.4883607, -89.99575 19.4885756, -89.9957313 19.489051)",
270173950,False,residential,False,78.974,Calle Edzná,"LINESTRING (-89.9893751 19.4866206, -89.9893435 19.4873302)",
270173950,False,residential,True,79.374,Calle Edzná,"LINESTRING (-89.9893751 19.4866206, -89.9894069 19.4859074)",
270173959,False,residential,False,159.021,Calle Tecum-Uman,"LINESTRING (-89.9893751 19.4866206, -89.9908904 19.4866883)",
270173959,False,residential,False,155.093,Calle Tecum-Uman,"LINESTRING (-89.9908904 19.4866883, -89.992368 19.4867595)",
270173959,False,residential,True,159.021,Calle Tecum-Uman,"LINESTRING (-89.9908904 19.4866883, -89.9893751 19.4866206)",
270173974,False,residential,False,77.908,Calle Platanal,"LINESTRING (-89.9908904 19.4866883, -89.9909223 19.4859883)",
270173974,False,residential,True,79.122,Calle Platanal,"LINESTRING (-89.9908904 19.4866883, -89.990858 19.4873992)",
270173950,False,residential,False,80.209,Calle Edzná,"LINESTRING (-89.9893435 19.4873302, -89.9893114 19.4880509)",
270173950,False,residential,True,78.974,Calle Edzná,"LINESTRING (-89.9893435 19.4873302, -89.9893751 19.4866206)",
