osmid,lanes,name,highway,oneway,reversed,length,geometry,access
224736694,2,Calle Niños Héroes,tertiary,False,False,7.836,"LINESTRING (-99.7347727 19.2871408, -99.7348468 19.2871494)",
181767136,3,Avenida 16 de Septiembre,secondary,True,False,81.051,"LINESTRING (-99.7347727 19.2871408, -99.7347189 19.2872367, -99.7346847 19.2873297, -99.7346391 19.2874949, -99.7346082 19.2876487, -99.7345627 19.2878386)",
181767136,3,Avenida 16 de Septiembre,secondary,True,False,9.8,"LINESTRING (-99.7348305 19.2870737, -99.734791 19.2871062, -99.7347727 19.2871408)",
685947559,2,Avenida 16 de Septiembre,secondary,False,True,105.033,"LINESTRING (-99.7348305 19.2870737, -99.7348739 19.286912, -99.7350481 19.2861518)",
224736729,,Avenida Hermenegildo Galeana,residential,True,False,151.793,"LINESTRING (-99.7363234 19.2859139, -99.7364669 19.2853072, -99.7366574 19.2845858)",
685947562,2,Avenida José María Morelos,tertiary,True,False,144.898,"LINESTRING (-99.7363234 19.2859139, -99.7370826 19.2860525, -99.737674 19.2861828)",
858865899,,Calle Cristóbal Colón,tertiary,False,False,108.03999999999999,"LINESTRING (-99.7390835 19.2864904, -99.739188 19.2861261, -99.7393272 19.2855466)",
1069419719,,Calle Cristóbal Colón,tertiary,False,True,157.442,"LINESTRING (-99.7390835 19.2864904, -99.7388691 19.2873691, -99.7387469 19.2878702)",
181776191,2,Avenida José María Morelos,secondary,True,False,127.99,"LINESTRING (-99.7333099 19.2852844, -99.7345074 19.2855019)",
224736724,,Calle 2 De Abril,residential,False,False,156.917,"LINESTRING (-99.7333099 19.2852844, -99.7334924 19.2845828, -99.7336426 19.2839088)",
338810939,,Calle Cuauhtemotzin,residential,True,False,151.537,"LINESTRING (-99.7310316 19.2834253, -99.7307074 19.2847533)",
685947559,2,Avenida 16 de Septiembre,secondary,False,False,58.535,"LINESTRING (-99.7351606 19.2856362, -99.7350481 19.2861518)",
685947562,2,Avenida José María Morelos,tertiary,True,False,47.838,"LINESTRING (-99.7351606 19.2856362, -99.7356024 19.285742)",
1069419716,2,Avenida 16 de Septiembre,secondary,False,True,154.272,"LINESTRING (-99.7351606 19.2856362, -99.7352604 19.2852186, -99.735484 19.2842828)",
776827513,2,Calle Benito Juarez Garcia,secondary,True,False,68.947,"LINESTRING (-99.735484 19.2842828, -99.7353579 19.2842385, -99.7352453 19.2842094, -99.7348483 19.2841309)",
844018408,2,Avenida 16 de Septiembre,tertiary,False,True,160.882,"LINESTRING (-99.735484 19.2842828, -99.7355794 19.2838856, -99.7356532 19.2835666, -99.7358597 19.2828807)",
1069419716,2,Avenida 16 de Septiembre,secondary,False,False,154.272,"LINESTRING (-99.735484 19.2842828, -99.7352604 19.2852186, -99.7351606 19.2856362)",
224736722,,Calle Sebastián Lerdo De Tejada,residential,False,False,164.943,"LINESTRING (-99.7336426 19.2839088, -99.7339543 19.2824549)",
