osmid,name,highway,oneway,reversed,length,geometry,maxspeed,access,ref,lanes
128228436,Calle Pozo Grande,residential,False,True,66.15,"LINESTRING (-98.9692976 19.710674, -98.9691958 19.7106959, -98.9691333 19.7107193, -98.9690834 19.7107553, -98.9690506 19.7108136, -98.968934 19.7111015)",,,,
773249078,Avenida Felipe Villanueva,residential,True,False,141.129,"LINESTRING (-98.9692976 19.710674, -98.9691534 19.7105624, -98.9682262 19.7099038)",,,,
128228421,Calle San José,living_street,False,False,155.645,"LINESTRING (-98.9668754 19.7110378, -98.9655252 19.7104516)",,,,
129046674,Calle 16 de Septiembre,secondary,False,True,104.366,"LINESTRING (-98.9668754 19.7110378, -98.9662117 19.7117382)",,,,
773249074,Calle Texcoco,secondary,False,False,23.857999999999997,"LINESTRING (-98.9668754 19.7110378, -98.966947 19.7110124, -98.9670204 19.7110144, -98.9670945 19.7110372)",,,,
128228438,Avenida Felipe Villanueva,residential,True,False,74.797,"LINESTRING (-98.9715196 19.7113991, -98.970844 19.7111801)",,,,
773164880,Jose María Morelos,residential,False,False,54.895,"LINESTRING (-98.9715196 19.7113991, -98.9713075 19.7118506)",,,,
773164880,Jose María Morelos,residential,False,True,63.798,"LINESTRING (-98.9715196 19.7113991, -98.9717709 19.7108764)",,,,
128228418,Calle Mezquite,living_street,False,True,117.783,"LINESTRING (-98.9650768 19.7114231, -98.9655252 19.7104516)",,,,
772241303,Camino A San Juan,secondary,False,True,58.341,"LINESTRING (-98.9650768 19.7114231, -98.9655849 19.7116387)",50,,,
"[772236799, 772239989, 772241303]",Camino A San Juan,secondary,False,False,91.73500000000001,"LINESTRING (-98.9650768 19.7114231, -98.9646674 19.711248, -98.9643804 19.711133, -98.9642748 19.7110907)",50,,,
128228436,Calle Pozo Grande,residential,False,False,47.899,"LINESTRING (-98.968793 19.7115113, -98.968934 19.7111015)",,,,
128228436,Calle Pozo Grande,residential,False,True,56.521,"LINESTRING (-98.968793 19.7115113, -98.9685803 19.7119785)",,,,
129046674,Calle 16 de Septiembre,secondary,False,False,17.697,"LINESTRING (-98.9660992 19.711857, -98.9662117 19.7117382)",,,,
772241303,Camino A San Juan,secondary,False,False,59.056,"LINESTRING (-98.9660992 19.711857, -98.9655849 19.7116387)",50,,,
772241311,Calle 16 de Septiembre,residential,False,True,31.431,"LINESTRING (-98.9660992 19.711857, -98.9659248 19.7120871)",,,,
128228416,Calle Rayón,residential,False,True,200.159,"LINESTRING (-98.9659248 19.7120871, -98.9673292 19.7133087)",,,,
772241311,Calle 16 de Septiembre,residential,False,False,31.431,"LINESTRING (-98.9659248 19.7120871, -98.9660992 19.711857)",,,,
772241311,Calle 16 de Septiembre,residential,False,True,55.373,"LINESTRING (-98.9659248 19.7120871, -98.9656188 19.7124933)",,,,
128228427,Calle 5 de Mayo,residential,True,False,143.607,"LINESTRING (-98.971144 19.7121985, -98.9698343 19.7118141)",,,,
773164880,Jose María Morelos,residential,False,True,42.302,"LINESTRING (-98.971144 19.7121985, -98.9713075 19.7118506)",,,,
773164879,Calle José María Morelos,residential,True,False,71.022,"LINESTRING (-98.971144 19.7121985, -98.9711125 19.7122639, -98.9711065 19.7123135, -98.9711404 19.7127605, -98.9711362 19.7127972, -98.9711197 19.7128251)",,,,
128228440,Calle S. Hipólito,residential,False,False,30.618,"LINESTRING (-98.9677191 19.7125318, -98.9676103 19.7127874)",,,,
128228440,Calle S. Hipólito,residential,False,True,93.683,"LINESTRING (-98.9677191 19.7125318, -98.9680731 19.711758)",,,,
319462204,Calle Mesones,secondary,True,False,128.136,"LINESTRING (-98.9677191 19.7125318, -98.9688217 19.7130323)",,,,
128228414,Calle Mora,residential,False,True,210.453,"LINESTRING (-98.9686851 19.7126354, -98.9705687 19.7132971)",,,,
326173598,Correo,secondary,True,False,74.306,"LINESTRING (-98.9686851 19.7126354, -98.9685879 19.71223, -98.968572 19.7121066, -98.9685803 19.7119785)",,,,
773164881,Calle 5 de Febrero,residential,False,False,140.584,"LINESTRING (-98.972733 19.7126762, -98.9720916 19.713787)",,,,
773164881,Calle 5 de Febrero,residential,False,True,34.562,"LINESTRING (-98.972733 19.7126762, -98.9728924 19.712404)",,,,
128228427,Calle 5 de Mayo,residential,True,False,174.60999999999999,"LINESTRING (-98.972733 19.7126762, -98.9713476 19.7122597, -98.971144 19.7121985)",,,,
128228440,Calle S. Hipólito,residential,False,False,65.007,"LINESTRING (-98.9676103 19.7127874, -98.9673292 19.7133087)",,,,
128228440,Calle S. Hipólito,residential,False,True,30.618,"LINESTRING (-98.9676103 19.7127874, -98.9677191 19.7125318)",,,,
773157151,Calle Soledad,residential,False,False,191.132,"LINESTRING (-98.9676103 19.7127874, -98.9681271 19.714436)",,,,
773160985,Cerrada Segunda De Morelos,residential,False,True,51.541,"LINESTRING (-98.9711197 19.7128251, -98.971547 19.7130554)",,,,
773164879,Calle José María Morelos,residential,True,False,3.319,"LINESTRING (-98.9711197 19.7128251, -98.9710977 19.7128466)",,,,
326173598,Correo,secondary,True,False,46.392,"LINESTRING (-98.9688217 19.7130323, -98.9686851 19.7126354)",,,,
129046698,Legua,secondary,False,False,113.144,"LINESTRING (-98.9688217 19.7130323, -98.968966 19.7132469, -98.9691485 19.7134561, -98.9693344 19.7136636, -98.9695113 19.7138095)",,,,
128228414,Calle Mora,residential,False,False,210.453,"LINESTRING (-98.9705687 19.7132971, -98.9686851 19.7126354)",,,,
773164879,Calle José María Morelos,residential,True,False,106.187,"LINESTRING (-98.9705687 19.7132971, -98.9699185 19.7140301)",,,,
128228416,Calle Rayón,residential,False,False,200.159,"LINESTRING (-98.9673292 19.7133087, -98.9659248 19.7120871)",,,,
128228440,Calle S. Hipólito,residential,False,False,180.564,"LINESTRING (-98.9673292 19.7133087, -98.9667083 19.7148237)",,,,
128228440,Calle S. Hipólito,residential,False,True,65.007,"LINESTRING (-98.9673292 19.7133087, -98.9676103 19.7127874)",,,,
128228442,Calle Pozo Grande,residential,False,False,12.073,"LINESTRING (-98.9695113 19.7138095, -98.9695348 19.7139158)",,,,
773150687,Calle Legua,secondary,False,False,28.044,"LINESTRING (-98.9695113 19.7138095, -98.9697435 19.7139353)",,,,
129046698,Legua,secondary,False,True,113.14399999999999,"LINESTRING (-98.9695113 19.7138095, -98.9693344 19.7136636, -98.9691485 19.7134561, -98.968966 19.7132469, -98.9688217 19.7130323)",,,,
773150687,Calle Legua,secondary,False,True,21.135,"LINESTRING (-98.9699185 19.7140301, -98.9697435 19.7139353)",,,,
1052106459,Calle José María Morelos,residential,False,False,46.64,"LINESTRING (-98.9699185 19.7140301, -98.9696551 19.7143684)",,,,
773150687,Calle Legua,secondary,False,False,187.175,"LINESTRING (-98.9699185 19.7140301, -98.9703135 19.7142153, -98.9705063 19.7143404, -98.9708159 19.714556, -98.9709683 19.7146425, -98.9714567 19.7148798)",,,,
128228442,Calle Pozo Grande,residential,False,True,51.878,"LINESTRING (-98.9696551 19.7143684, -98.9695348 19.7139158)",,,,
1052106459,Calle José María Morelos,residential,False,True,46.64,"LINESTRING (-98.9696551 19.7143684, -98.9699185 19.7140301)",,,,
128228439,Calle Progreso,residential,False,True,206.958,"LINESTRING (-98.9696551 19.7143684, -98.9697643 19.7144739, -98.969814 19.7145283, -98.9701804 19.714958, -98.9704055 19.7152963, -98.9704683 19.7153866, -98.970547 19.7154707, -98.970875 19.7156825, -98.9709604 19.7157377)",,,,
773164881,Calle 5 de Febrero,residential,False,False,108.623,"LINESTRING (-98.9714567 19.7148798, -98.9709604 19.7157377)",,,,
773164881,Calle 5 de Febrero,residential,False,True,98.658,"LINESTRING (-98.9714567 19.7148798, -98.9719098 19.7141018)",,,,
773150687,Calle Legua,secondary,False,False,167.247,"LINESTRING (-98.9714567 19.7148798, -98.972268 19.7153163, -98.9728445 19.7156251)",,,,
773150687,Calle Legua,secondary,False,True,187.175,"LINESTRING (-98.9714567 19.7148798, -98.9709683 19.7146425, -98.9708159 19.714556, -98.9705063 19.7143404, -98.9703135 19.7142153, -98.9699185 19.7140301)",,,,
128228440,Calle S. Hipólito,residential,False,False,7.205,"LINESTRING (-98.9666346 19.7150106, -98.9666123 19.7150719)",,,,
128228440,Calle S. Hipólito,residential,False,True,22.168,"LINESTRING (-98.9666346 19.7150106, -98.9667083 19.7148237)",,,,
128228420,Calle Los Remedios,residential,False,False,52.38,"LINESTRING (-98.9666346 19.7150106, -98.9666985 19.7150406, -98.9670525 19.7152687)",,permissive,,
773164885,Carretera México-Pachuca,trunk,True,False,30.849,"LINESTRING (-98.9728445 19.7156251, -98.9727231 19.7158779)",,,MEX 85,
773150687,Calle Legua,secondary,False,False,16.497,"LINESTRING (-98.9728445 19.7156251, -98.9728969 19.7156536, -98.9729378 19.7156759, -98.9729809 19.7156994)",,,,
773150687,Calle Legua,secondary,False,True,167.247,"LINESTRING (-98.9728445 19.7156251, -98.972268 19.7153163, -98.9714567 19.7148798)",,,,
773164881,Calle 5 de Febrero,residential,False,True,108.623,"LINESTRING (-98.9709604 19.7157377, -98.9714567 19.7148798)",,,,
128228439,Calle Progreso,residential,False,False,206.958,"LINESTRING (-98.9709604 19.7157377, -98.970875 19.7156825, -98.970547 19.7154707, -98.9704683 19.7153866, -98.9704055 19.7152963, -98.9701804 19.714958, -98.969814 19.7145283, -98.9697643 19.7144739, -98.9696551 19.7143684)",,,,
773150687,Calle Legua,secondary,False,True,16.497,"LINESTRING (-98.9729809 19.7156994, -98.9729378 19.7156759, -98.9728969 19.7156536, -98.9728445 19.7156251)",,,,
773164878,Calle Cuauhtémoc,residential,False,False,54.712,"LINESTRING (-98.9714968 19.7092011, -98.9716889 19.7096587)",,,,
128228422,Calle Soto,residential,False,True,173.145,"LINESTRING (-98.9714968 19.7092011, -98.9713791 19.7091599, -98.9713079 19.709127, -98.9700874 19.7083915)",,,,
773164878,Calle Cuauhtémoc,residential,False,True,169.476,"LINESTRING (-98.9714968 19.7092011, -98.971206 19.7086144, -98.9711632 19.7085413, -98.9708159 19.7080045, -98.9707792 19.7079366, -98.9707454 19.707854)",,,,
319462281,1a del Calvario,living_street,False,True,107.152,"LINESTRING (-98.9707463 19.7107901, -98.969772 19.7104946)",,,,
773164882,Calle Francisco González Bocanegra,residential,True,False,91.42,"LINESTRING (-98.9697924 19.709812, -98.9705974 19.7101308)",,,,
319462229,2a de Bocanegra,residential,False,False,81.859,"LINESTRING (-98.9697924 19.709812, -98.9701695 19.7093706, -98.9702768 19.7092342)",,,,
128228412,Calle Calvario,residential,False,True,125.741,"LINESTRING (-98.9716889 19.7096587, -98.9705974 19.7101308)",,,,
773164878,Calle Cuauhtémoc,residential,False,False,106.979,"LINESTRING (-98.9716889 19.7096587, -98.9719076 19.7105985)",,,,
773164878,Calle Cuauhtémoc,residential,False,True,54.712,"LINESTRING (-98.9716889 19.7096587, -98.9714968 19.7092011)",,,,
128228412,Calle Calvario,residential,False,False,81.713,"LINESTRING (-98.9716889 19.7096587, -98.971961 19.7095601, -98.9720632 19.7095279, -98.9721721 19.7094995, -98.9724354 19.7094512)",,,,
319462203,Cerrada De los Remedios,living_street,False,True,112.395,"LINESTRING (-98.9674486 19.7143292, -98.9670525 19.7152687)",,,,
319462251,1a de Bocanegra,residential,False,True,98.595,"LINESTRING (-98.970018 19.7089956, -98.9696784 19.7093265, -98.9693783 19.7096461)",,,,
319462210,2a. de Iturbide,residential,False,True,49.501,"LINESTRING (-98.9643839 19.7137155, -98.964678 19.7140641)",,,,
772241311,Calle 16 de Septiembre,residential,False,False,20.525,"LINESTRING (-98.9643839 19.7137155, -98.9645412 19.7136053)",,,,
128228430,Calle Texcoco,tertiary,False,False,56.551,"LINESTRING (-98.9670656 19.7108539, -98.9669276 19.7103622)",,,,
928660032,Calle Texcoco,tertiary,False,True,20.605,"LINESTRING (-98.9670656 19.7108539, -98.9670945 19.7110372)",,,,
773249077,Calle Miguel Hidalgo,residential,False,True,66.56700000000001,"LINESTRING (-98.9670656 19.7108539, -98.967183 19.7108321, -98.9672558 19.7107951, -98.967572 19.7105159)",,,,
773249077,Calle Miguel Hidalgo,residential,False,False,43.391,"LINESTRING (-98.9707454 19.707854, -98.9704388 19.7081166)",,,,
773249077,Calle Miguel Hidalgo,residential,False,True,84.558,"LINESTRING (-98.9707454 19.707854, -98.9713338 19.707333)",,,,
773164878,Calle Cuauhtémoc,residential,False,False,169.476,"LINESTRING (-98.9707454 19.707854, -98.9707792 19.7079366, -98.9708159 19.7080045, -98.9711632 19.7085413, -98.971206 19.7086144, -98.9714968 19.7092011)",,,,
773323355,Calle Santiago,residential,False,True,71.015,"LINESTRING (-98.9707454 19.707854, -98.9707072 19.7077886, -98.9706574 19.707751, -98.9701915 19.7075029)",,,,
319462264,Privada Aldama,residential,False,True,68.598,"LINESTRING (-98.9673129 19.7083355, -98.9670476 19.7088996)",,,,
928660032,Calle Texcoco,tertiary,False,False,20.605,"LINESTRING (-98.9670945 19.7110372, -98.9670656 19.7108539)",,,,
326173615,Calle Soledad,secondary,False,True,45.624,"LINESTRING (-98.9670945 19.7110372, -98.9671445 19.7110756, -98.9671784 19.7111221, -98.9671995 19.7111985, -98.9672028 19.7114127)",,,,
773249074,Calle Texcoco,secondary,False,True,23.857999999999997,"LINESTRING (-98.9670945 19.7110372, -98.9670204 19.7110144, -98.966947 19.7110124, -98.9668754 19.7110378)",,,,
319462225,Callejón La Escondida,living_street,False,False,14.946,"LINESTRING (-98.9660046 19.7136209, -98.9659889 19.7134873)",,,,
773166501,Cerrada De La Escondida,residential,False,True,54.148,"LINESTRING (-98.9660046 19.7136209, -98.9665177 19.7136827)",,,,
319462225,Callejón La Escondida,living_street,False,True,136.071,"LINESTRING (-98.9660046 19.7136209, -98.966009 19.7137815, -98.9659562 19.7148434)",,,,
319462225,Callejón La Escondida,living_street,False,True,14.946,"LINESTRING (-98.9659889 19.7134873, -98.9660046 19.7136209)",,,,
319462225,Callejón La Escondida,living_street,False,False,117.53399999999999,"LINESTRING (-98.9659889 19.7134873, -98.9659299 19.7133219, -98.9658401 19.7130707, -98.965698 19.7126166, -98.9656188 19.7124933)",,,,
773166502,Cerrada Segunda De La Escondida,residential,False,False,73.54400000000001,"LINESTRING (-98.9659889 19.7134873, -98.9655143 19.7137087, -98.9654835 19.7137302, -98.9654164 19.71384)",,,,
319462210,2a. de Iturbide,residential,False,False,16.798,"LINESTRING (-98.965045 19.7144499, -98.964925 19.7143496)",,,,
319462210,2a. de Iturbide,residential,False,True,11.613,"LINESTRING (-98.965045 19.7144499, -98.9651334 19.714513)",,,,
773249080,Cerrada Segunda Iturbide,residential,False,False,27.127000000000002,"LINESTRING (-98.965045 19.7144499, -98.96512 19.7143576, -98.9652112 19.714263)",,,,
319462222,Calle Soledad,secondary,True,False,99.19300000000001,"LINESTRING (-98.9672525 19.7117683, -98.9673303 19.7119779, -98.9673741 19.7120761, -98.967499 19.7122862, -98.9676005 19.712423, -98.9677191 19.7125318)",,,,
773166500,,residential,False,True,69.30799999999999,"LINESTRING (-98.9672525 19.7117683, -98.9671952 19.7117978, -98.9671614 19.7118566, -98.9671158 19.7123497)",,,,
773249077,Calle Miguel Hidalgo,residential,False,False,45.038,"LINESTRING (-98.9716472 19.7070555, -98.9713338 19.707333)",,,,
319462253,Calle Las Margaritas,residential,False,True,166.391,"LINESTRING (-98.9716472 19.7070555, -98.9721409 19.7072722, -98.9726428 19.7074555, -98.973122 19.7076097)",,,,
773164882,Calle Francisco González Bocanegra,residential,True,False,47.11,"LINESTRING (-98.9693783 19.7096461, -98.9697924 19.709812)",,,,
319462251,1a de Bocanegra,residential,False,False,98.595,"LINESTRING (-98.9693783 19.7096461, -98.9696784 19.7093265, -98.970018 19.7089956)",,,,
128228440,Calle S. Hipólito,residential,False,True,7.205,"LINESTRING (-98.9666123 19.7150719, -98.9666346 19.7150106)",,,,
319462210,2a. de Iturbide,residential,False,False,73.228,"LINESTRING (-98.9666123 19.7150719, -98.9659562 19.7148434)",,,,
773155740,Calle S. Hipólito,residential,False,False,27.597,"LINESTRING (-98.9666123 19.7150719, -98.9665218 19.715305)",,,,
319462210,2a. de Iturbide,residential,False,True,73.228,"LINESTRING (-98.9659562 19.7148434, -98.9666123 19.7150719)",,,,
319462210,2a. de Iturbide,residential,False,False,93.78699999999999,"LINESTRING (-98.9659562 19.7148434, -98.9652891 19.7145963, -98.9651334 19.714513)",,,,
319462225,Callejón La Escondida,living_street,False,False,136.071,"LINESTRING (-98.9659562 19.7148434, -98.966009 19.7137815, -98.9660046 19.7136209)",,,,
772241311,Calle 16 de Septiembre,residential,False,False,55.373,"LINESTRING (-98.9656188 19.7124933, -98.9659248 19.7120871)",,,,
772241311,Calle 16 de Septiembre,residential,False,True,11.783,"LINESTRING (-98.9656188 19.7124933, -98.9655526 19.712579)",,,,
319462225,Callejón La Escondida,living_street,False,True,117.534,"LINESTRING (-98.9656188 19.7124933, -98.965698 19.7126166, -98.9658401 19.7130707, -98.9659299 19.7133219, -98.9659889 19.7134873)",,,,
128228434,Calle Ignacio Aldama,residential,False,False,20.712,"LINESTRING (-98.9670476 19.7088996, -98.9668755 19.7088077)",,,,
128228434,Calle Ignacio Aldama,residential,False,True,31.343,"LINESTRING (-98.9670476 19.7088996, -98.9673082 19.7090384)",,,,
319462264,Privada Aldama,residential,False,False,68.598,"LINESTRING (-98.9670476 19.7088996, -98.9673129 19.7083355)",,,,
773164880,Jose María Morelos,residential,False,False,28.29,"LINESTRING (-98.9718823 19.7106446, -98.9717709 19.7108764)",,,,
773164880,Jose María Morelos,residential,False,True,5.77,"LINESTRING (-98.9718823 19.7106446, -98.9719076 19.7105985)",,,,
773164882,Calle Francisco González Bocanegra,residential,True,False,139.425,"LINESTRING (-98.9718823 19.7106446, -98.9727425 19.7109931, -98.9731059 19.7111399)",,,,
319462229,2a de Bocanegra,residential,False,True,81.859,"LINESTRING (-98.9702768 19.7092342, -98.9701695 19.7093706, -98.9697924 19.709812)",,,,
773249077,Calle Miguel Hidalgo,residential,False,False,84.558,"LINESTRING (-98.9713338 19.707333, -98.9707454 19.707854)",,,,
773249077,Calle Miguel Hidalgo,residential,False,True,45.038,"LINESTRING (-98.9713338 19.707333, -98.9716472 19.7070555)",,,,
773438929,,residential,False,False,33.598,"LINESTRING (-98.9713338 19.707333, -98.9716284 19.7074529)",,,,
319462203,Cerrada De los Remedios,living_street,False,False,112.395,"LINESTRING (-98.9670525 19.7152687, -98.9674486 19.7143292)",,,,
128228420,Calle Los Remedios,residential,False,True,52.38,"LINESTRING (-98.9670525 19.7152687, -98.9666985 19.7150406, -98.9666346 19.7150106)",,permissive,,
128228412,Calle Calvario,residential,False,False,95.404,"LINESTRING (-98.969772 19.7104946, -98.9705974 19.7101308)",,,,
319462281,1a del Calvario,living_street,False,False,107.152,"LINESTRING (-98.969772 19.7104946, -98.9707463 19.7107901)",,,,
128228412,Calle Calvario,residential,False,True,53.624,"LINESTRING (-98.969772 19.7104946, -98.9694411 19.7106323, -98.9693713 19.7106572, -98.9692976 19.710674)",,,,
128228438,Avenida Felipe Villanueva,residential,True,False,171.38,"LINESTRING (-98.970844 19.7111801, -98.9692976 19.710674)",,,,
319462273,Calle Jaime Nunó,residential,False,False,95.968,"LINESTRING (-98.970844 19.7111801, -98.9712402 19.7104018)",,,,
319462222,Calle Soledad,secondary,True,False,39.932,"LINESTRING (-98.9672028 19.7114127, -98.9672096 19.7115259, -98.9672525 19.7117683)",,,,
326173615,Calle Soledad,secondary,False,False,45.624,"LINESTRING (-98.9672028 19.7114127, -98.9671995 19.7111985, -98.9671784 19.7111221, -98.9671445 19.7110756, -98.9670945 19.7110372)",,,,
319462273,Calle Jaime Nunó,residential,False,True,95.968,"LINESTRING (-98.9712402 19.7104018, -98.970844 19.7111801)",,,,
773164882,Calle Francisco González Bocanegra,residential,True,False,72.435,"LINESTRING (-98.9712402 19.7104018, -98.9718823 19.7106446)",,,,
128228436,Calle Pozo Grande,residential,False,False,56.521,"LINESTRING (-98.9685803 19.7119785, -98.968793 19.7115113)",,,,
773249079,Calle Correo,secondary,True,False,58.481,"LINESTRING (-98.9685803 19.7119785, -98.9680731 19.711758)",,,,
128228440,Calle S. Hipólito,residential,False,False,93.683,"LINESTRING (-98.9680731 19.711758, -98.9677191 19.7125318)",,,,
773249079,Calle Correo,secondary,True,False,98.863,"LINESTRING (-98.9680731 19.711758, -98.967852 19.7116707, -98.9677335 19.7116236, -98.9672028 19.7114127)",,,,
773155740,Calle S. Hipólito,residential,False,True,27.597,"LINESTRING (-98.9665218 19.715305, -98.9666123 19.7150719)",,,,
772433132,Calle Españita,residential,False,True,105.126,"LINESTRING (-98.9665218 19.715305, -98.966375 19.7153575, -98.9656324 19.7157415)",,,,
128228436,Calle Pozo Grande,residential,False,True,47.899,"LINESTRING (-98.968934 19.7111015, -98.968793 19.7115113)",,,,
773166494,Miguel Hidalgo,residential,False,True,156.74,"LINESTRING (-98.968934 19.7111015, -98.967572 19.7105159)",,,,
