osmid,name,highway,oneway,reversed,length,bridge,geometry,access
257465125,Hidalgo,residential,False,False,120.612,,"LINESTRING (-102.4846141 22.9427097, -102.4857857 22.942598)",
257465132,Zaragoza,residential,False,True,232.759,,"LINESTRING (-102.4880756 22.942075, -102.4858037 22.9421416)",
790631677,23 de Junio,tertiary,False,True,26.081,,"LINESTRING (-102.4880756 22.942075, -102.4880847 22.9423094)",
790631678,23 de Junio,tertiary,False,False,63.755,,"LINESTRING (-102.4880756 22.942075, -102.4880667 22.9419309, -102.4880502 22.9417886, -102.4880215 22.9416481, -102.4879798 22.9415104)",
790631690,Principal San Antonio del Ciprés,tertiary,False,False,34.555,,"LINESTRING (-102.4841456 22.9382465, -102.4841521 22.9385572)",
931016932,Principal San Antonio del Ciprés,tertiary,False,False,11.141,,"LINESTRING (-102.4841456 22.9382465, -102.4840368 22.9382463)",
931016932,Principal San Antonio del Ciprés,tertiary,False,True,41.34,,"LINESTRING (-102.4841456 22.9382465, -102.4845493 22.9382472)",
790631781,Del Olvido,residential,False,True,12.403,,"LINESTRING (-102.4848501 22.9398877, -102.4848868 22.9397814)",
257465122,Prof.ª María Díaz Ceballos,tertiary,False,False,145.181,,"LINESTRING (-102.4848501 22.9398877, -102.4850045 22.9399189, -102.4862048 22.9395669)",
257465122,Prof.ª María Díaz Ceballos,tertiary,False,True,181.188,,"LINESTRING (-102.4848501 22.9398877, -102.4840475 22.9397253, -102.4838003 22.939701, -102.4831143 22.9395772)",
790631795,,residential,False,True,62.427,,"LINESTRING (-102.4848501 22.9398877, -102.4848027 22.9400852, -102.4848139 22.9404442)",
790631702,,living_street,False,True,112.569,,"LINESTRING (-102.4874945 22.9403485, -102.4885476 22.9400581)",
790631680,23 de Junio,tertiary,True,False,13.54,,"LINESTRING (-102.4874945 22.9403485, -102.4874653 22.9402796, -102.4874445 22.9402358)",
899850184,,living_street,False,False,8.711,,"LINESTRING (-102.485501 22.9380887, -102.4854984 22.938167)",
790631689,Principal San Antonio del Ciprés,tertiary,True,False,24.351,,"LINESTRING (-102.485501 22.9380887, -102.4853953 22.9380753, -102.4853179 22.9380351, -102.4852876 22.938008)",
257465132,Zaragoza,residential,False,False,207.842,,"LINESTRING (-102.4824455 22.9423071, -102.4844706 22.9421811)",
257465132,Zaragoza,residential,False,True,114.969,,"LINESTRING (-102.4824455 22.9423071, -102.4813281 22.9424079)",
790631742,Carril Viejo,residential,False,False,60.383,,"LINESTRING (-102.4824455 22.9423071, -102.4824128 22.9417649)",
790631680,23 de Junio,tertiary,True,False,63.003,,"LINESTRING (-102.4877496 22.9408641, -102.4874945 22.9403485)",
931261758,,residential,False,False,8.979,,"LINESTRING (-102.4877496 22.9408641, -102.4876644 22.9408832)",
931261759,,residential,False,False,101.719,,"LINESTRING (-102.4877496 22.9408641, -102.4887339 22.9407409)",
931016933,,tertiary,False,True,19.167,,"LINESTRING (-102.4887749 22.9387068, -102.4889582 22.9387417)",
790631689,Principal San Antonio del Ciprés,tertiary,True,False,176.958,,"LINESTRING (-102.4887749 22.9387068, -102.4887125 22.9386568, -102.4886756 22.9386506, -102.4886041 22.9386397, -102.4885623 22.9386333, -102.4884907 22.9386228, -102.488263 22.9385806, -102.4880303 22.9385376, -102.487098 22.9383652)",
257465132,Zaragoza,residential,False,False,232.759,,"LINESTRING (-102.4858037 22.9421416, -102.4880756 22.942075)",
257465132,Zaragoza,residential,False,True,136.579,,"LINESTRING (-102.4858037 22.9421416, -102.4844706 22.9421811)",
257465133,Juárez,residential,False,False,58.744,,"LINESTRING (-102.4858037 22.9421416, -102.4858039 22.9416133)",
257465133,Juárez,residential,False,True,50.783,,"LINESTRING (-102.4858037 22.9421416, -102.4857857 22.942598)",
257465126,Francisco Villa,residential,False,False,25.943,,"LINESTRING (-102.4846316 22.941037, -102.4848569 22.9411437)",
257465126,Francisco Villa,residential,False,True,58.089,,"LINESTRING (-102.4846316 22.941037, -102.4841435 22.9407708)",
790631796,,residential,False,True,68.17500000000001,,"LINESTRING (-102.4846316 22.941037, -102.4846431 22.9412562, -102.4846638 22.9416494)",
30029098,Álamos,tertiary,False,False,88.466,,"LINESTRING (-102.4809433 22.9368125, -102.4818003 22.9369128)",yes
30029098,Álamos,tertiary,False,True,57.741,,"LINESTRING (-102.4809433 22.9368125, -102.4803829 22.9367551)",yes
"[790631656, 790631766]",Díaz Mori,residential,False,False,117.643,,"LINESTRING (-102.4809433 22.9368125, -102.4807853 22.9374714, -102.4803707 22.9374388)",
790631656,Díaz Mori,residential,False,True,141.83599999999998,,"LINESTRING (-102.4809433 22.9368125, -102.4811351 22.9359556, -102.4811807 22.9357519, -102.4812229 22.9355632)",
790631656,Díaz Mori,residential,False,False,141.836,,"LINESTRING (-102.4812229 22.9355632, -102.4811807 22.9357519, -102.4811351 22.9359556, -102.4809433 22.9368125)",
"[790631657, 790631686]","['Industrial', 'Río Bravo']",tertiary,False,"[False, True]",252.63600000000002,,"LINESTRING (-102.4841129 22.934442, -102.483791 22.9345445, -102.4835685 22.9345884, -102.4823564 22.9352619, -102.4822595 22.935378, -102.4821513 22.9356595)",
790631660,Del Papalote,tertiary,False,False,71.16499999999999,,"LINESTRING (-102.4841129 22.934442, -102.4842816 22.9350077, -102.4843384 22.9349972)",
790631659,Felipe Ángeles,tertiary,False,False,91.441,,"LINESTRING (-102.4839554 22.936875, -102.4841862 22.9367762, -102.484237 22.9367545, -102.4845736 22.9366441, -102.4847975 22.9366225)",yes
790631659,Felipe Ángeles,tertiary,False,True,138.518,,"LINESTRING (-102.4839554 22.936875, -102.4836117 22.9369558, -102.4833382 22.9370969, -102.4829501 22.9373285, -102.482767 22.9374441)",yes
790631688,Nicolás Bravo,tertiary,False,False,95.15400000000001,,"LINESTRING (-102.4839554 22.936875, -102.4839944 22.9369615, -102.4839696 22.9370324, -102.4839555 22.9370727, -102.4838971 22.9372913, -102.4839049 22.9374419, -102.483936 22.9375745, -102.4839661 22.9377053)",
790631660,Del Papalote,tertiary,False,True,402.82699999999994,,"LINESTRING (-102.4880155 22.9352976, -102.4878352 22.9351517, -102.4877263 22.9350906, -102.4873377 22.9348419, -102.4868924 22.9346411, -102.4864849 22.9346979, -102.4862859 22.9347197, -102.4860205 22.9347066, -102.485651 22.934711, -102.4853535 22.9347805, -102.4847555 22.9349204, -102.4843384 22.9349972)",
790631665,,residential,False,False,58.005,,"LINESTRING (-102.4880155 22.9352976, -102.4880474 22.935103, -102.4881729 22.9349623, -102.4882022 22.9348987, -102.4882181 22.9348265)",
"[790631685, 790631684, 790631669]",,tertiary,False,False,125.867,yes,"LINESTRING (-102.4880155 22.9352976, -102.4880017 22.9353901, -102.4879453 22.9355054, -102.4877842 22.9355494, -102.4876565 22.9355957, -102.4874873 22.9356787, -102.4873196 22.9357762, -102.4871987 22.9358478, -102.4871227 22.9359003, -102.4870805 22.9359347)",
30029098,Álamos,tertiary,False,True,88.466,,"LINESTRING (-102.4818003 22.9369128, -102.4809433 22.9368125)",yes
790631686,Río Bravo,tertiary,False,True,18.154,,"LINESTRING (-102.4818003 22.9369128, -102.4817783 22.9370748)",
790631686,Río Bravo,tertiary,False,False,144.12699999999998,,"LINESTRING (-102.4818003 22.9369128, -102.4818084 22.9368536, -102.4819144 22.9363775, -102.4820101 22.9360828, -102.4821276 22.9357211, -102.4821513 22.9356595)",
790631665,,residential,False,False,51.12699999999999,,"LINESTRING (-102.4882181 22.9348265, -102.4882441 22.9347079, -102.4882859 22.9345191, -102.4883299 22.9344093, -102.4883222 22.9343811)",
790631665,,residential,False,True,94.54899999999999,,"LINESTRING (-102.4882181 22.9348265, -102.4882022 22.9347908, -102.488152 22.9347118, -102.4881143 22.9346444, -102.4880662 22.9345461, -102.4880327 22.9344555, -102.4880369 22.934363, -102.4880474 22.9343187, -102.4880725 22.9342936, -102.4881415 22.9342859, -102.4882085 22.9342936, -102.4882566 22.934311, -102.4883173 22.934363, -102.4883222 22.9343811)",
790631665,,residential,False,True,58.005,,"LINESTRING (-102.4882181 22.9348265, -102.4882022 22.9348987, -102.4881729 22.9349623, -102.4880474 22.935103, -102.4880155 22.9352976)",
790631665,,residential,False,False,94.549,,"LINESTRING (-102.4883222 22.9343811, -102.4883173 22.934363, -102.4882566 22.934311, -102.4882085 22.9342936, -102.4881415 22.9342859, -102.4880725 22.9342936, -102.4880474 22.9343187, -102.4880369 22.934363, -102.4880327 22.9344555, -102.4880662 22.9345461, -102.4881143 22.9346444, -102.488152 22.9347118, -102.4882022 22.9347908, -102.4882181 22.9348265)",
790631665,,residential,False,True,51.127,,"LINESTRING (-102.4883222 22.9343811, -102.4883299 22.9344093, -102.4882859 22.9345191, -102.4882441 22.9347079, -102.4882181 22.9348265)",
"[790631666, 790631668]",,residential,False,False,142.20600000000002,,"LINESTRING (-102.4883222 22.9343811, -102.4883864 22.9343457, -102.4884826 22.934336, -102.4886479 22.9343611, -102.4891296 22.9344542, -102.4892301 22.9347429, -102.4894581 22.9347355)",
"[790631666, 790631668]",,residential,False,True,142.20600000000002,,"LINESTRING (-102.4894581 22.9347355, -102.4892301 22.9347429, -102.4891296 22.9344542, -102.4886479 22.9343611, -102.4884826 22.934336, -102.4883864 22.9343457, -102.4883222 22.9343811)",
790631659,Felipe Ángeles,tertiary,False,True,48.617,,"LINESTRING (-102.4859646 22.9363898, -102.4855183 22.9365389)",yes
790631672,,residential,False,False,65.349,,"LINESTRING (-102.4859646 22.9363898, -102.4859335 22.9358028)",
790631659,Felipe Ángeles,tertiary,False,False,63.28600000000001,,"LINESTRING (-102.4859646 22.9363898, -102.4863892 22.9362941, -102.486489 22.936281, -102.4865264 22.9362746, -102.4865665 22.936263)",yes
790631692,,residential,True,False,75.659,,"LINESTRING (-102.4865665 22.936263, -102.4863432 22.9369116)",
790631659,Felipe Ángeles,tertiary,False,False,9.539,,"LINESTRING (-102.4865665 22.936263, -102.4866043 22.936247, -102.4866475 22.9362211)",yes
790631659,Felipe Ángeles,tertiary,False,True,63.286,,"LINESTRING (-102.4865665 22.936263, -102.4865264 22.9362746, -102.486489 22.936281, -102.4863892 22.9362941, -102.4859646 22.9363898)",yes
790631659,Felipe Ángeles,tertiary,False,False,80.94099999999999,,"LINESTRING (-102.4869351 22.9360941, -102.4870638 22.9361695, -102.4874158 22.9363631, -102.4875639 22.9364478, -102.4876028 22.9364817)",yes
790631659,Felipe Ángeles,tertiary,False,True,34.596000000000004,,"LINESTRING (-102.4869351 22.9360941, -102.4869019 22.9360886, -102.4868638 22.9360884, -102.4868359 22.9360924, -102.4867992 22.9361036, -102.4867557 22.9361274, -102.4866475 22.9362211)",yes
790631684,,tertiary,False,True,23.172,,"LINESTRING (-102.4869351 22.9360941, -102.4870433 22.9359821, -102.4870805 22.9359347)",
790631659,Felipe Ángeles,tertiary,False,False,74.571,,"LINESTRING (-102.4847975 22.9366225, -102.4854591 22.9365587, -102.4855183 22.9365389)",yes
790631659,Felipe Ángeles,tertiary,False,True,91.441,,"LINESTRING (-102.4847975 22.9366225, -102.4845736 22.9366441, -102.484237 22.9367545, -102.4841862 22.9367762, -102.4839554 22.936875)",yes
790631671,Miguel Auza,residential,False,False,177.66,,"LINESTRING (-102.4847975 22.9366225, -102.4847622 22.9362645, -102.4848594 22.9361561, -102.4850845 22.9359771, -102.4852533 22.9358734, -102.485417 22.9358169, -102.4856421 22.9358075, -102.4859335 22.9358028)",
790631671,Miguel Auza,residential,False,True,120.857,,"LINESTRING (-102.4870805 22.9359347, -102.4869892 22.9358772, -102.4869382 22.9358513, -102.4868676 22.9358289, -102.4866295 22.9357981, -102.4865272 22.9357933, -102.4859335 22.9358028)",
790631684,,tertiary,False,False,23.172,,"LINESTRING (-102.4870805 22.9359347, -102.4870433 22.9359821, -102.4869351 22.9360941)",
"[790631669, 790631684, 790631685]",,tertiary,False,True,125.867,yes,"LINESTRING (-102.4870805 22.9359347, -102.4871227 22.9359003, -102.4871987 22.9358478, -102.4873196 22.9357762, -102.4874873 22.9356787, -102.4876565 22.9355957, -102.4877842 22.9355494, -102.4879453 22.9355054, -102.4880017 22.9353901, -102.4880155 22.9352976)",
790631672,,residential,False,True,65.349,,"LINESTRING (-102.4859335 22.9358028, -102.4859646 22.9363898)",
790631671,Miguel Auza,residential,False,False,120.857,,"LINESTRING (-102.4859335 22.9358028, -102.4865272 22.9357933, -102.4866295 22.9357981, -102.4868676 22.9358289, -102.4869382 22.9358513, -102.4869892 22.9358772, -102.4870805 22.9359347)",
790631671,Miguel Auza,residential,False,True,177.66,,"LINESTRING (-102.4859335 22.9358028, -102.4856421 22.9358075, -102.485417 22.9358169, -102.4852533 22.9358734, -102.4850845 22.9359771, -102.4848594 22.9361561, -102.4847622 22.9362645, -102.4847975 22.9366225)",
790631673,González Ortega,residential,False,True,67.08,,"LINESTRING (-102.4861897 22.9369976, -102.4859702 22.9368449, -102.4858781 22.9368025, -102.4856735 22.9367742, -102.4856035 22.9367707)",
790631693,,tertiary,False,False,41.693,,"LINESTRING (-102.4861897 22.9369976, -102.4859827 22.9372489, -102.4859436 22.9372963)",
790631693,,tertiary,False,True,19.033,,"LINESTRING (-102.4861897 22.9369976, -102.4862705 22.9369309, -102.4863063 22.9369137, -102.4863432 22.9369116)",
790631674,,residential,False,False,27.212,,"LINESTRING (-102.4856035 22.9367707, -102.4855183 22.9365389)",
790631673,González Ortega,residential,False,False,67.08,,"LINESTRING (-102.4856035 22.9367707, -102.4856735 22.9367742, -102.4858781 22.9368025, -102.4859702 22.9368449, -102.4861897 22.9369976)",
790631673,González Ortega,residential,False,True,228.375,,"LINESTRING (-102.4856035 22.9367707, -102.4854842 22.9367648, -102.4852284 22.9368731, -102.4851363 22.9370192, -102.4845633 22.9372642, -102.4845838 22.9374998, -102.4845736 22.9377118, -102.4845787 22.9378955, -102.4846303 22.9381932)",
790631659,Felipe Ángeles,tertiary,False,False,48.617,,"LINESTRING (-102.4855183 22.9365389, -102.4859646 22.9363898)",yes
790631674,,residential,False,True,27.212,,"LINESTRING (-102.4855183 22.9365389, -102.4856035 22.9367707)",
790631659,Felipe Ángeles,tertiary,False,True,74.571,,"LINESTRING (-102.4855183 22.9365389, -102.4854591 22.9365587, -102.4847975 22.9366225)",yes
790631758,20 de Noviembre,residential,False,True,11.308,,"LINESTRING (-102.4831143 22.9395772, -102.4830277 22.9396403)",
257465122,Prof.ª María Díaz Ceballos,tertiary,False,False,181.188,,"LINESTRING (-102.4831143 22.9395772, -102.4838003 22.939701, -102.4840475 22.9397253, -102.4848501 22.9398877)",
790631758,20 de Noviembre,residential,False,False,114.70200000000001,,"LINESTRING (-102.4831143 22.9395772, -102.4836203 22.9390659, -102.4836647 22.9390281, -102.4837745 22.9389214, -102.483894 22.9388397)",
790631689,Principal San Antonio del Ciprés,tertiary,True,False,58.665,,"LINESTRING (-102.487098 22.9383652, -102.4865359 22.9382633)",
898452695,Juan Escutia,tertiary,False,True,6.647,,"LINESTRING (-102.487098 22.9383652, -102.4870869 22.9384241)",
790631676,Juan Escutia,tertiary,False,False,114.207,,"LINESTRING (-102.487098 22.9383652, -102.4871182 22.9381431, -102.4871583 22.937852, -102.4872083 22.9377144, -102.487249 22.9376024, -102.4873058 22.9373832, -102.4873083 22.9373611)",
790631659,Felipe Ángeles,tertiary,False,True,80.941,,"LINESTRING (-102.4876028 22.9364817, -102.4875639 22.9364478, -102.4874158 22.9363631, -102.4870638 22.9361695, -102.4869351 22.9360941)",yes
790631676,Juan Escutia,tertiary,False,True,50.885000000000005,,"LINESTRING (-102.4876028 22.9364817, -102.4876107 22.936524, -102.4876128 22.936579, -102.4876049 22.9366386, -102.4875921 22.9366817, -102.4875303 22.9368714, -102.4875203 22.9368943, -102.4875003 22.9369207)",
"[790631772, 790843703]","['Benito Juárez', 'Juan Escutia']",residential,False,False,168.936,,"LINESTRING (-102.4876028 22.9364817, -102.4876316 22.9364083, -102.4876584 22.9363578, -102.4877958 22.9362379, -102.4880102 22.9359168, -102.4882417 22.9360859, -102.4883016 22.9361457, -102.4883016 22.9363111, -102.4883365 22.9364811, -102.4882717 22.9366098)",
790631678,23 de Junio,tertiary,False,True,63.755,,"LINESTRING (-102.4879798 22.9415104, -102.4880215 22.9416481, -102.4880502 22.9417886, -102.4880667 22.9419309, -102.4880756 22.942075)",
790631680,23 de Junio,tertiary,True,False,76.263,,"LINESTRING (-102.4879798 22.9415104, -102.4879796 22.9414115, -102.4877496 22.9408641)",
790631706,,residential,False,False,158.899,,"LINESTRING (-102.4879798 22.9415104, -102.4878247 22.9415041, -102.4864301 22.9415711)",
790631706,,residential,False,True,72.076,,"LINESTRING (-102.4879798 22.9415104, -102.4881385 22.9415264, -102.4883221 22.941524, -102.4886822 22.9415066)",
790631755,Gabino Barreda,residential,False,True,68.473,,"LINESTRING (-102.482289 22.9384254, -102.4816239 22.9384889)",
1085147762,Gabino Barreda,tertiary,False,False,33.333,,"LINESTRING (-102.482289 22.9384254, -102.4826145 22.9384273)",
257465102,Benito Juárez,tertiary,False,True,68.183,,"LINESTRING (-102.482289 22.9384254, -102.4822554 22.9382814, -102.4821916 22.9381078, -102.4821413 22.9380177, -102.4820931 22.9379444, -102.4820359 22.9378646)",
1085147763,Benito Juárez,residential,False,False,62.807,,"LINESTRING (-102.482289 22.9384254, -102.4822931 22.9384733, -102.4823033 22.93899)",
257465102,Benito Juárez,tertiary,False,False,68.183,,"LINESTRING (-102.4820359 22.9378646, -102.4820931 22.9379444, -102.4821413 22.9380177, -102.4821916 22.9381078, -102.4822554 22.9382814, -102.482289 22.9384254)",
790631659,Felipe Ángeles,tertiary,False,False,88.322,,"LINESTRING (-102.4820359 22.9378646, -102.4820786 22.9378406, -102.4821054 22.9378284, -102.4825164 22.9376023, -102.482767 22.9374441)",yes
790631659,Felipe Ángeles,tertiary,False,True,48.388000000000005,,"LINESTRING (-102.4820359 22.9378646, -102.4817273 22.9380014, -102.4816639 22.9380169, -102.4816006 22.9380058)",yes
790631688,Nicolás Bravo,tertiary,False,True,48.117,,"LINESTRING (-102.4840691 22.938678, -102.4840368 22.9382463)",
790631758,20 de Noviembre,residential,False,True,25.393,,"LINESTRING (-102.4840691 22.938678, -102.483894 22.9388397)",
1085147762,Gabino Barreda,tertiary,False,False,15.896,,"LINESTRING (-102.4840691 22.938678, -102.4841521 22.9385572)",
1085147762,Gabino Barreda,tertiary,False,True,72.056,,"LINESTRING (-102.4840691 22.938678, -102.4839216 22.9387439, -102.4837625 22.9387724, -102.4836283 22.9387427, -102.4835413 22.9386662, -102.4834391 22.9386095)",
790631673,González Ortega,residential,False,True,8.889,,"LINESTRING (-102.4846303 22.9381932, -102.4846483 22.9382714)",
932698886,Principal San Antonio del Ciprés,tertiary,True,False,10.24,,"LINESTRING (-102.4846303 22.9381932, -102.4845493 22.9382472)",
790631673,González Ortega,residential,False,False,228.37500000000003,,"LINESTRING (-102.4846303 22.9381932, -102.4845787 22.9378955, -102.4845736 22.9377118, -102.4845838 22.9374998, -102.4845633 22.9372642, -102.4851363 22.9370192, -102.4852284 22.9368731, -102.4854842 22.9367648, -102.4856035 22.9367707)",
