osmid,oneway,name,highway,maxspeed,reversed,length,geometry
370821509,True,Calle 5,secondary,40,False,8.183,"LINESTRING (-88.3905569 18.6768717, -88.3905243 18.6769385)"
1217795321,True,Calle 20,residential,,False,141.237,"LINESTRING (-88.3905569 18.6768717, -88.3893739 18.6762739)"
370821509,True,Calle 5,secondary,40,False,159.27,"LINESTRING (-88.3900838 18.6778762, -88.3894803 18.6791895)"
"[29492881, 370809974]",False,"['Calle 22', 'Calle 3']",residential,40,"[False, True]",311.202,"LINESTRING (-88.3900838 18.6778762, -88.3900245 18.6777416, -88.3899698 18.6776844, -88.3899334 18.6776657, -88.3897486 18.6775707, -88.3896495 18.677528, -88.3894269 18.6774319, -88.3892166 18.6773411, -88.3890526 18.6772697, -88.3888675 18.6773172, -88.3887863 18.6774096, -88.3886187 18.6775249, -88.3883457 18.6786088)"
1217793617,True,Calle 22,tertiary,40,False,137.179,"LINESTRING (-88.3900838 18.6778762, -88.3905426 18.6780788, -88.3912603 18.6784051)"
1217793617,True,Calle 22,tertiary,40,False,143.953,"LINESTRING (-88.3912603 18.6784051, -88.3925116 18.6789255)"
370809983,True,Calle 7,secondary,40,False,118.43700000000001,"LINESTRING (-88.3912603 18.6784051, -88.3913916 18.6780704, -88.391652 18.6774067)"
683239230,True,Boulevard Costero,residential,,False,107.73,"LINESTRING (-88.3896807 18.6742596, -88.3892053 18.6751174)"
370821512,True,Calle Adolfo López Mateos,secondary,40,False,118.472,"LINESTRING (-88.39204 18.6741619, -88.3915633 18.6750431, -88.3915271 18.6751101)"
370809975,False,Calle 9,residential,,False,112.351,"LINESTRING (-88.3945248 18.6742099, -88.3940876 18.6751315)"
370809995,False,Calle 12,residential,,True,110.296,"LINESTRING (-88.3945248 18.6742099, -88.395469 18.6746386)"
370809999,False,Calle 14,residential,,True,145.62,"LINESTRING (-88.3929549 18.6743808, -88.3940876 18.6751315)"
370810001,True,Calle 16,residential,,False,71.49,"LINESTRING (-88.3903795 18.6745296, -88.3897511 18.6742868)"
935339592,False,Calle 3,residential,,False,116.455,"LINESTRING (-88.3903795 18.6745296, -88.3898033 18.6754234)"
370809991,False,Avenida 9-A,residential,,False,117.854,"LINESTRING (-88.395469 18.6746386, -88.3950483 18.6756207)"
370809991,False,Avenida 9-A,residential,,True,95.054,"LINESTRING (-88.395469 18.6746386, -88.3958193 18.6738508)"
370809995,False,Calle 12,residential,,False,110.296,"LINESTRING (-88.395469 18.6746386, -88.3945248 18.6742099)"
370809995,False,Calle 12,residential,,True,125.264,"LINESTRING (-88.395469 18.6746386, -88.3965273 18.6751523)"
370810001,True,Calle 16,residential,,False,137.043,"LINESTRING (-88.3915271 18.6751101, -88.3903795 18.6745296)"
370821512,True,Calle Adolfo López Mateos,secondary,40,False,114.853,"LINESTRING (-88.3915271 18.6751101, -88.3910375 18.676033)"
370810004,False,Calle 18,residential,,False,10.582,"LINESTRING (-88.3892053 18.6751174, -88.3892937 18.6751626)"
683239230,True,Boulevard Costero,residential,,False,109.929,"LINESTRING (-88.3892053 18.6751174, -88.3889124 18.675563, -88.3886822 18.6759722)"
370809967,False,Avenida 11,residential,,False,120.85,"LINESTRING (-88.3965273 18.6751523, -88.395925 18.6760773)"
370809967,False,Avenida 11,residential,,True,74.504,"LINESTRING (-88.3965273 18.6751523, -88.3969006 18.6745832)"
370809995,False,Calle 12,residential,,False,125.264,"LINESTRING (-88.3965273 18.6751523, -88.395469 18.6746386)"
370809975,False,Calle 9,residential,,False,119.798,"LINESTRING (-88.3940876 18.6751315, -88.3936597 18.6761297)"
370809975,False,Calle 9,residential,,True,112.351,"LINESTRING (-88.3940876 18.6751315, -88.3945248 18.6742099)"
370809999,False,Calle 14,residential,,False,145.62,"LINESTRING (-88.3940876 18.6751315, -88.3929549 18.6743808)"
370809999,False,Calle 14,residential,,True,114.894,"LINESTRING (-88.3940876 18.6751315, -88.3950483 18.6756207)"
370810004,False,Calle 18,residential,,False,146.621,"LINESTRING (-88.3898033 18.6754234, -88.3910375 18.676033)"
370810004,False,Calle 18,residential,,True,61.014,"LINESTRING (-88.3898033 18.6754234, -88.3892937 18.6751626)"
935339592,False,Calle 3,residential,,False,104.832,"LINESTRING (-88.3898033 18.6754234, -88.3893739 18.6762739)"
935339592,False,Calle 3,residential,,True,116.455,"LINESTRING (-88.3898033 18.6754234, -88.3903795 18.6745296)"
370809983,True,Calle 7,secondary,40,False,141.758,"LINESTRING (-88.3924414 18.6755592, -88.3929549 18.6743808)"
370810001,True,Calle 16,residential,,False,108.489,"LINESTRING (-88.3924414 18.6755592, -88.3915271 18.6751101)"
370809991,False,Avenida 9-A,residential,,False,84.792,"LINESTRING (-88.3950483 18.6756207, -88.3947372 18.676324)"
370809991,False,Avenida 9-A,residential,,True,117.854,"LINESTRING (-88.3950483 18.6756207, -88.395469 18.6746386)"
370809999,False,Calle 14,residential,,False,114.894,"LINESTRING (-88.3950483 18.6756207, -88.3940876 18.6751315)"
370809999,False,Calle 14,residential,,True,105.388,"LINESTRING (-88.3950483 18.6756207, -88.395925 18.6760773)"
