osmid,oneway,name,highway,reversed,length,junction,geometry
29184267,True,Avenida López Mateos,secondary,False,31.872,,"LINESTRING (-102.8761396 23.1797187, -102.8763239 23.1799499)"
118321951,True,,secondary,False,18.116,roundabout,"LINESTRING (-102.8761396 23.1797187, -102.8762246 23.1796882, -102.8762807 23.1796283)"
118321951,True,,secondary,False,2.165,roundabout,"LINESTRING (-102.8762807 23.1796283, -102.8762862 23.1796095)"
118322012,True,Avenida Huicot,secondary,False,9.24,,"LINESTRING (-102.8717548 23.1817332, -102.8717082 23.181662)"
118322064,True,Boulevard Hombres Ilustres,secondary,False,61.145,,"LINESTRING (-102.8717548 23.1817332, -102.8722778 23.1814663)"
118321911,True,Avenida Huicot,secondary,False,50.41,,"LINESTRING (-102.8716126 23.1817985, -102.8718768 23.1821813)"
118322064,True,Boulevard Hombres Ilustres,secondary,False,16.248,,"LINESTRING (-102.8716126 23.1817985, -102.8717548 23.1817332)"
184842204,True,Boulevard Hombres Ilustres,secondary,False,108.741,,"LINESTRING (-102.8759916 23.1795662, -102.8750639 23.1800448)"
118321951,True,,secondary,False,15.995,roundabout,"LINESTRING (-102.8759916 23.1795662, -102.8760066 23.1796412, -102.8760525 23.179694)"
118321951,True,,secondary,False,17.966,roundabout,"LINESTRING (-102.8761839 23.1794499, -102.8760886 23.1794528, -102.8760185 23.179489)"
905938125,True,Avenida Sonora,tertiary,False,19.403,,"LINESTRING (-102.8761839 23.1794499, -102.8761556 23.1793612, -102.8761214 23.1792854)"
118321951,True,,secondary,False,9.317,roundabout,"LINESTRING (-102.8760525 23.179694, -102.8761396 23.1797187)"
118321951,True,,secondary,False,9.014,roundabout,"LINESTRING (-102.8760185 23.179489, -102.8759916 23.1795662)"
184842169,True,Calle 20 de Noviembre,tertiary,False,30.673,,"LINESTRING (-102.8698186 23.1825223, -102.8698692 23.1822504)"
184842204,True,Boulevard Hombres Ilustres,secondary,False,160.556,,"LINESTRING (-102.8698186 23.1825223, -102.8682525 23.1826332)"
949419916,False,Calle 20 de Noviembre,tertiary,True,7.909,,"LINESTRING (-102.8698186 23.1825223, -102.8697994 23.1825912)"
184842285,False,Calle Palomar,residential,True,88.043,,"LINESTRING (-102.8776764 23.1766746, -102.8775655 23.1774598)"
184842219,False,Calle Puebla,residential,True,277.181,,"LINESTRING (-102.8754306 23.1767655, -102.8751215 23.179242)"
365948603,True,Avenida Aquiles Serdán,residential,False,41.548,,"LINESTRING (-102.8754306 23.1767655, -102.8758277 23.1768452)"
184842249,False,,residential,True,58.72,,"LINESTRING (-102.8739461 23.1768604, -102.8745094 23.1769639)"
184842257,False,,residential,True,32.072,,"LINESTRING (-102.8715965 23.1769642, -102.8719077 23.1770009)"
184842249,False,,residential,False,58.72,,"LINESTRING (-102.8745094 23.1769639, -102.8739461 23.1768604)"
184842266,False,Calle Colima,residential,True,34.352,,"LINESTRING (-102.8745094 23.1769639, -102.8744879 23.1772722)"
184842257,False,,residential,False,32.072,,"LINESTRING (-102.8719077 23.1770009, -102.8715965 23.1769642)"
511517715,False,Calle Francisco Javier Mina,residential,False,50.974,,"LINESTRING (-102.8719077 23.1770009, -102.871846 23.1774558)"
184842257,False,,residential,True,77.05,,"LINESTRING (-102.8719077 23.1770009, -102.8724988 23.1771036, -102.8726197 23.1771886)"
184842165,True,Calle Juan de Tolosa,tertiary,False,113.264,,"LINESTRING (-102.8681545 23.1770455, -102.8682766 23.1780579)"
511520174,True,Calle de la Luz Poniente,residential,False,53.274,,"LINESTRING (-102.8681545 23.1770455, -102.8686702 23.1769763)"
184842240,False,,residential,False,43.466,,"LINESTRING (-102.8726197 23.1771886, -102.8725232 23.1775693)"
184842257,False,,residential,True,133.27,,"LINESTRING (-102.8726197 23.1771886, -102.873922 23.177245)"
184842257,False,,residential,False,77.05,,"LINESTRING (-102.8726197 23.1771886, -102.8724988 23.1771036, -102.8719077 23.1770009)"
184842173,False,Avenida Sonora,tertiary,False,31.534,,"LINESTRING (-102.8761978 23.1772315, -102.876226 23.1769491)"
184842173,False,Avenida Sonora,tertiary,True,198.617,,"LINESTRING (-102.8761978 23.1772315, -102.8760309 23.1790111)"
511475234,False,Calle Baja California,residential,True,74.63499999999999,,"LINESTRING (-102.8761978 23.1772315, -102.8764915 23.1775668, -102.8767001 23.1777123)"
184842257,False,,residential,False,57.926,,"LINESTRING (-102.8744879 23.1772722, -102.873922 23.177245)"
184842266,False,Calle Colima,residential,False,34.352,,"LINESTRING (-102.8744879 23.1772722, -102.8745094 23.1769639)"
184842266,False,Calle Colima,residential,True,216.505,,"LINESTRING (-102.8744879 23.1772722, -102.8742573 23.1792077)"
184842257,False,,residential,False,133.27,,"LINESTRING (-102.873922 23.177245, -102.8726197 23.1771886)"
184842257,False,,residential,True,57.926,,"LINESTRING (-102.873922 23.177245, -102.8744879 23.1772722)"
947869686,True,Calle Lázaro Cárdenas,residential,False,42.837,,"LINESTRING (-102.873922 23.177245, -102.8739461 23.1768604)"
184842229,False,,residential,True,90.222,,"LINESTRING (-102.8709688 23.177366, -102.871846 23.1774558)"
511492161,False,Avenida José María Morelos Norte,residential,False,70.024,,"LINESTRING (-102.8709688 23.177366, -102.8710382 23.1767395)"
511492161,False,Avenida José María Morelos Norte,residential,True,6.061,,"LINESTRING (-102.8709688 23.177366, -102.8709593 23.1774198)"
184842229,False,,residential,False,90.222,,"LINESTRING (-102.871846 23.1774558, -102.8709688 23.177366)"
184842229,False,,residential,True,70.365,,"LINESTRING (-102.871846 23.1774558, -102.8725232 23.1775693)"
511517715,False,Calle Francisco Javier Mina,residential,False,96.609,,"LINESTRING (-102.871846 23.1774558, -102.8716609 23.1783078)"
511517715,False,Calle Francisco Javier Mina,residential,True,50.974,,"LINESTRING (-102.871846 23.1774558, -102.8719077 23.1770009)"
184842229,False,,residential,False,70.365,,"LINESTRING (-102.8725232 23.1775693, -102.871846 23.1774558)"
184842229,False,,residential,True,139.836,,"LINESTRING (-102.8725232 23.1775693, -102.8738751 23.1777616)"
184842240,False,,residential,True,43.466,,"LINESTRING (-102.8725232 23.1775693, -102.8726197 23.1771886)"
184842240,False,,residential,False,192.6,,"LINESTRING (-102.8725232 23.1775693, -102.8724682 23.1780063, -102.8735022 23.1781851, -102.8738523 23.1782301)"
511475233,False,Calle Puente,residential,False,73.75,,"LINESTRING (-102.8768282 23.17779, -102.8769153 23.1771316)"
511475234,False,Calle Baja California,residential,False,15.688,,"LINESTRING (-102.8768282 23.17779, -102.8767001 23.1777123)"
511475234,False,Calle Baja California,residential,True,101.515,,"LINESTRING (-102.8768282 23.17779, -102.877488 23.1782547, -102.8776261 23.1783324)"
184842229,False,,residential,False,139.836,,"LINESTRING (-102.8738751 23.1777616, -102.8725232 23.1775693)"
947869686,True,Calle Lázaro Cárdenas,residential,False,57.643,,"LINESTRING (-102.8738751 23.1777616, -102.873922 23.177245)"
511475234,False,Calle Baja California,residential,True,15.688,,"LINESTRING (-102.8767001 23.1777123, -102.8768282 23.17779)"
905937946,True,Segunda Calle de Sonora,residential,False,137.168,,"LINESTRING (-102.8767001 23.1777123, -102.8765649 23.1789396)"
511475234,False,Calle Baja California,residential,False,74.63499999999999,,"LINESTRING (-102.8767001 23.1777123, -102.8764915 23.1775668, -102.8761978 23.1772315)"
184842285,False,Calle Palomar,residential,False,49.473,,"LINESTRING (-102.8775269 23.1779033, -102.8775655 23.1774598)"
511491602,False,Andador del Palomar,residential,False,106.168,,"LINESTRING (-102.8775269 23.1779033, -102.8769153 23.1771316)"
184842285,False,Calle Palomar,residential,True,48.783,,"LINESTRING (-102.8775269 23.1779033, -102.8775786 23.1781392, -102.8776261 23.1783324)"
184842165,True,Calle Juan de Tolosa,tertiary,False,70.86,,"LINESTRING (-102.8682766 23.1780579, -102.8683235 23.1786937)"
184842280,False,Calle Guanajuato,residential,False,16.694,,"LINESTRING (-102.870238 23.17815, -102.8700824 23.1781956)"
184842280,False,Calle Guanajuato,residential,True,60.128,,"LINESTRING (-102.870238 23.17815, -102.8705518 23.1781641, -102.8708252 23.1781814)"
184842280,False,Calle Guanajuato,residential,True,86.574,,"LINESTRING (-102.8708252 23.1781814, -102.8716609 23.1783078)"
511492161,False,Avenida José María Morelos Norte,residential,False,85.788,,"LINESTRING (-102.8708252 23.1781814, -102.8709593 23.1774198)"
184842280,False,Calle Guanajuato,residential,False,60.128,,"LINESTRING (-102.8708252 23.1781814, -102.8705518 23.1781641, -102.870238 23.17815)"
"[511492161, 184842277]",False,"['Calle Nuevo León', 'Avenida José María Morelos Norte']",residential,True,147.296,,"LINESTRING (-102.8708252 23.1781814, -102.8707959 23.1788047, -102.8715409 23.1789532)"
511515192,False,Calle Artículo 123,residential,False,58.775,,"LINESTRING (-102.8687693 23.1781984, -102.8688379 23.1787232)"
511515192,False,Calle Artículo 123,residential,True,136.269,,"LINESTRING (-102.8687693 23.1781984, -102.8686702 23.1769763)"
511518362,False,Calle Estrella,residential,True,31.689,,"LINESTRING (-102.8687693 23.1781984, -102.8690792 23.178206)"
184842176,False,Calle Lázaro Cárdenas,residential,True,34.851,,"LINESTRING (-102.8738523 23.1782301, -102.8738187 23.178542)"
947869686,True,Calle Lázaro Cárdenas,residential,False,52.147,,"LINESTRING (-102.8738523 23.1782301, -102.8738751 23.1777616)"
184842240,False,,residential,True,192.6,,"LINESTRING (-102.8738523 23.1782301, -102.8735022 23.1781851, -102.8724682 23.1780063, -102.8725232 23.1775693)"
184842169,True,Calle 20 de Noviembre,tertiary,False,116.524,,"LINESTRING (-102.8700824 23.1781956, -102.8700274 23.1771489)"
184842280,False,Calle Guanajuato,residential,True,16.694,,"LINESTRING (-102.8700824 23.1781956, -102.870238 23.17815)"
511518362,False,Calle Estrella,residential,False,103.704,,"LINESTRING (-102.8700824 23.1781956, -102.8699989 23.1782319, -102.8698708 23.1782477, -102.8690792 23.178206)"
184842280,False,Calle Guanajuato,residential,False,86.574,,"LINESTRING (-102.8716609 23.1783078, -102.8708252 23.1781814)"
184842280,False,Calle Guanajuato,residential,True,129.207,,"LINESTRING (-102.8716609 23.1783078, -102.8729148 23.1784545)"
511517715,False,Calle Francisco Javier Mina,residential,False,72.806,,"LINESTRING (-102.8716609 23.1783078, -102.8715409 23.1789532)"
511517715,False,Calle Francisco Javier Mina,residential,True,96.609,,"LINESTRING (-102.8716609 23.1783078, -102.871846 23.1774558)"
184842285,False,Calle Palomar,residential,False,14.329,,"LINESTRING (-102.8776867 23.1784486, -102.8776261 23.1783324)"
184842285,False,Calle Palomar,residential,True,28.378,,"LINESTRING (-102.8776867 23.1784486, -102.8777855 23.1786871)"
905937949,True,,residential,False,127.004,,"LINESTRING (-102.8776867 23.1784486, -102.8765649 23.1789396)"
184842171,False,Calle Zacatecas,residential,True,78.024,,"LINESTRING (-102.8729148 23.1784545, -102.8727579 23.1791412)"
184842280,False,Calle Guanajuato,residential,False,129.207,,"LINESTRING (-102.8729148 23.1784545, -102.8716609 23.1783078)"
184842280,False,Calle Guanajuato,residential,True,56.015,,"LINESTRING (-102.8729148 23.1784545, -102.8734593 23.1785112)"
184842262,False,Calle Tamaulipas,residential,True,76.311,,"LINESTRING (-102.8734593 23.1785112, -102.8732723 23.1791756)"
184842280,False,Calle Guanajuato,residential,False,56.015,,"LINESTRING (-102.8734593 23.1785112, -102.8729148 23.1784545)"
184842280,False,Calle Guanajuato,residential,True,36.897,,"LINESTRING (-102.8734593 23.1785112, -102.8738187 23.178542)"
184842176,False,Calle Lázaro Cárdenas,residential,False,34.851,,"LINESTRING (-102.8738187 23.178542, -102.8738523 23.1782301)"
184842176,False,Calle Lázaro Cárdenas,residential,True,71.448,,"LINESTRING (-102.8738187 23.178542, -102.8737718 23.1791831)"
184842280,False,Calle Guanajuato,residential,False,36.897,,"LINESTRING (-102.8738187 23.178542, -102.8734593 23.1785112)"
184842285,False,Calle Palomar,residential,False,28.378,,"LINESTRING (-102.8777855 23.1786871, -102.8776867 23.1784486)"
184842165,True,Calle Juan de Tolosa,tertiary,False,20.663,,"LINESTRING (-102.8683235 23.1786937, -102.8683003 23.1788783)"
913391681,False,,residential,False,52.684,,"LINESTRING (-102.8683235 23.1786937, -102.8688379 23.1787232)"
184842277,False,Calle Nuevo León,residential,True,126.145,,"LINESTRING (-102.8715409 23.1789532, -102.8727579 23.1791412)"
511517715,False,Calle Francisco Javier Mina,residential,False,56.088,,"LINESTRING (-102.8715409 23.1789532, -102.8714423 23.1794494)"
511517715,False,Calle Francisco Javier Mina,residential,True,72.806,,"LINESTRING (-102.8715409 23.1789532, -102.8716609 23.1783078)"
"[511492161, 184842277]",False,"['Avenida José María Morelos Norte', 'Calle Nuevo León']",residential,False,147.296,,"LINESTRING (-102.8715409 23.1789532, -102.8707959 23.1788047, -102.8708252 23.1781814)"
118321969,True,Avenida Sonora,tertiary,False,30.816,,"LINESTRING (-102.8760309 23.1790111, -102.8759927 23.179286)"
184842173,False,Avenida Sonora,tertiary,False,198.617,,"LINESTRING (-102.8760309 23.1790111, -102.8761978 23.1772315)"
184842171,False,Calle Zacatecas,residential,False,78.024,,"LINESTRING (-102.8727579 23.1791412, -102.8729148 23.1784545)"
184842171,False,Calle Zacatecas,residential,True,54.632,,"LINESTRING (-102.8727579 23.1791412, -102.8726479 23.179622)"
184842277,False,Calle Nuevo León,residential,False,126.145,,"LINESTRING (-102.8727579 23.1791412, -102.8715409 23.1789532)"
184842277,False,Calle Nuevo León,residential,True,52.721,,"LINESTRING (-102.8727579 23.1791412, -102.8732723 23.1791756)"
184842262,False,Calle Tamaulipas,residential,False,76.311,,"LINESTRING (-102.8732723 23.1791756, -102.8734593 23.1785112)"
184842262,False,Calle Tamaulipas,residential,True,100.709,,"LINESTRING (-102.8732723 23.1791756, -102.873084 23.1800646)"
184842277,False,Calle Nuevo León,residential,False,52.721,,"LINESTRING (-102.8732723 23.1791756, -102.8727579 23.1791412)"
184842277,False,Calle Nuevo León,residential,True,51.065,,"LINESTRING (-102.8732723 23.1791756, -102.8737718 23.1791831)"
184842176,False,Calle Lázaro Cárdenas,residential,False,71.448,,"LINESTRING (-102.8737718 23.1791831, -102.8738187 23.178542)"
184842176,False,Calle Lázaro Cárdenas,residential,True,102.533,,"LINESTRING (-102.8737718 23.1791831, -102.8736833 23.1801016)"
184842277,False,Calle Nuevo León,residential,False,51.065,,"LINESTRING (-102.8737718 23.1791831, -102.8732723 23.1791756)"
184842277,False,Calle Nuevo León,residential,True,49.703,,"LINESTRING (-102.8737718 23.1791831, -102.8742573 23.1792077)"
184842266,False,Calle Colima,residential,False,216.505,,"LINESTRING (-102.8742573 23.1792077, -102.8744879 23.1772722)"
184842266,False,Calle Colima,residential,True,103.422,,"LINESTRING (-102.8742573 23.1792077, -102.8741185 23.180129)"
184842277,False,Calle Nuevo León,residential,False,49.703,,"LINESTRING (-102.8742573 23.1792077, -102.8737718 23.1791831)"
184842277,False,Calle Nuevo León,residential,True,88.42,,"LINESTRING (-102.8742573 23.1792077, -102.8751215 23.179242)"
184842219,False,Calle Puebla,residential,False,277.181,,"LINESTRING (-102.8751215 23.179242, -102.8754306 23.1767655)"
184842219,False,Calle Puebla,residential,True,89.461,,"LINESTRING (-102.8751215 23.179242, -102.8750639 23.1800448)"
184842277,False,Calle Nuevo León,residential,False,88.42,,"LINESTRING (-102.8751215 23.179242, -102.8742573 23.1792077)"
184842277,False,Calle Nuevo León,residential,True,89.188,,"LINESTRING (-102.8751215 23.179242, -102.8759927 23.179286)"
184842277,False,Calle Nuevo León,residential,False,89.188,,"LINESTRING (-102.8759927 23.179286, -102.8751215 23.179242)"
118321969,True,Avenida Sonora,tertiary,False,22.809,,"LINESTRING (-102.8759927 23.179286, -102.8759974 23.1793976, -102.8760185 23.179489)"
905937947,True,Prolongación Nuevo León,residential,False,42.973,,"LINESTRING (-102.8765418 23.1792865, -102.8761214 23.1792854)"
