osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,width,maxspeed,junction
1244825550,True,1,EM,Avenida Joaquín Arcadio Pagaza,tertiary,False,65.534,"LINESTRING (-100.1291565 19.1900945, -100.1292167 19.1901501, -100.1293247 19.1902813, -100.1293966 19.19038, -100.1294851 19.1905634, -100.1294944 19.1905839)",,,
"[86297968, 129485470]",False,,,"['Calle de las Chichipicas', '16 de Septiembre']",residential,True,247.421,"LINESTRING (-100.1279646 19.1953026, -100.1282923 19.1952613, -100.1286388 19.1952724, -100.1287148 19.1953115, -100.128952 19.1954458, -100.1294666 19.1950359, -100.1300698 19.1952448)",,,
529598839,False,,,Calle Chichipicas,residential,False,84.506,"LINESTRING (-100.1279646 19.1953026, -100.1279194 19.1953738, -100.1277869 19.1954578, -100.1276759 19.1955358, -100.1276467 19.1955712, -100.127592 19.195641, -100.127504 19.1957138, -100.1273803 19.1958132)",,,
529598839,False,,,Calle Chichipicas,residential,True,20.734,"LINESTRING (-100.1279646 19.1953026, -100.1279857 19.1952546, -100.1280369 19.1951291)",,,
536773249,False,,,Porfirio Díaz,residential,True,83.584,"LINESTRING (-100.131634 19.1948727, -100.130857 19.1947097)",,,
536784019,False,,,Porfirio Díaz,residential,False,9.975,"LINESTRING (-100.131634 19.1948727, -100.1317266 19.1948927)",,,
"[1015690992, 1015690993, 783156360]",True,,,Calle Peñuelas,residential,False,155.47299999999998,"LINESTRING (-100.1309254 19.198049, -100.1307625 19.1979871, -100.130702 19.1981292, -100.1305499 19.198486, -100.1303404 19.1984396, -100.1300612 19.1983784, -100.1298348 19.1983237)",,,
86297971,True,,,Calle de la Cruz,residential,False,84.438,"LINESTRING (-100.1292155 19.1932614, -100.1293235 19.1932177, -100.1294126 19.1931981, -100.1294965 19.1931835, -100.1295796 19.1931702, -100.1298096 19.1931375, -100.1300008 19.1931134)",,,
"[784032690, 784040933]",False,,,Calle del Artista,residential,True,198.44199999999998,"LINESTRING (-100.1292155 19.1932614, -100.1291551 19.1931803, -100.1290788 19.1930937, -100.1290056 19.1930417, -100.1289761 19.193017, -100.1289332 19.1929764, -100.1288856 19.1929239, -100.1287718 19.1927711, -100.128677 19.1926604, -100.1286006 19.1925673, -100.1285268 19.1924736, -100.1284182 19.1923444, -100.1283531 19.1922703, -100.1283042 19.1922222, -100.1282472 19.1921804, -100.1281795 19.1921329, -100.1281185 19.1920898, -100.1280188 19.1920225, -100.1280106 19.1920203, -100.1280021 19.1920218, -100.1279933 19.1920289, -100.1279698 19.1920935)",,,
948910860,False,,,Cerrada de la Cruz,residential,True,88.19299999999998,"LINESTRING (-100.1292155 19.1932614, -100.1290546 19.1933304, -100.1289406 19.1933843, -100.1289044 19.1934014, -100.1288601 19.1934121, -100.1288165 19.1934147, -100.1287729 19.1934001, -100.12872 19.1933476, -100.128677 19.1932892, -100.1286388 19.1932374, -100.128606 19.1931949, -100.1285737 19.193167, -100.1285409 19.1931436)",,,
