osmid,oneway,highway,reversed,length,geometry,ref,name
783093826,True,primary_link,False,28.872,"LINESTRING (-99.3689377 18.6028551, -99.3688072 18.6028601, -99.3687589 18.602848, -99.3686764 18.6028065)",,
839430257,False,primary,False,114.06299999999999,"LINESTRING (-99.3689377 18.6028551, -99.3690499 18.6027553, -99.3691371 18.6026898, -99.369222 18.602648, -99.3693008 18.6026211, -99.3693973 18.6025919, -99.3695555 18.6025627, -99.3696817 18.6025665, -99.3699301 18.6025835)",MEX 95,Carretera Federal Cuernavaca - Taxco
691542740,False,residential,False,40.791,"LINESTRING (-99.3702464 18.6027662, -99.3701887 18.6027554, -99.3700385 18.6026957, -99.3699948 18.6026707, -99.36995 18.6026271, -99.3699301 18.6025835)",,Calle Pablo Galeana
839474152,False,residential,False,28.746000000000002,"LINESTRING (-99.3702464 18.6027662, -99.370314 18.6027597, -99.3703792 18.6027478, -99.3704436 18.6027224, -99.370507 18.6026974)",,Calle Pablo Galeana
839430257,False,primary,True,62.102,"LINESTRING (-99.370507 18.6026974, -99.3699301 18.6025835)",MEX 95,Carretera Federal Cuernavaca - Taxco
839474152,False,residential,True,28.746000000000002,"LINESTRING (-99.370507 18.6026974, -99.3704436 18.6027224, -99.3703792 18.6027478, -99.370314 18.6027597, -99.3702464 18.6027662)",,Calle Pablo Galeana
839430257,False,primary,False,62.102,"LINESTRING (-99.3699301 18.6025835, -99.370507 18.6026974)",MEX 95,Carretera Federal Cuernavaca - Taxco
691542740,False,residential,True,40.791,"LINESTRING (-99.3699301 18.6025835, -99.36995 18.6026271, -99.3699948 18.6026707, -99.3700385 18.6026957, -99.3701887 18.6027554, -99.3702464 18.6027662)",,Calle Pablo Galeana
839430257,False,primary,True,114.06300000000002,"LINESTRING (-99.3699301 18.6025835, -99.3696817 18.6025665, -99.3695555 18.6025627, -99.3693973 18.6025919, -99.3693008 18.6026211, -99.369222 18.602648, -99.3691371 18.6026898, -99.3690499 18.6027553, -99.3689377 18.6028551)",MEX 95,Carretera Federal Cuernavaca - Taxco
691545500,False,residential,False,44.019000000000005,"LINESTRING (-99.3710363 18.6024845, -99.3710589 18.6022856, -99.3710617 18.6020898)",,Calle Matamoros
839465279,False,residential,False,44.881,"LINESTRING (-99.3688483 18.6015841, -99.3692299 18.6017633)",,Calle Altamirano
839474151,False,residential,True,37.236,"LINESTRING (-99.3688483 18.6015841, -99.3685028 18.601514)",,Privada Ignacio Manuel Altamirano
691545499,False,tertiary,False,111.483,"LINESTRING (-99.3688483 18.6015841, -99.368756 18.6010897, -99.3687482 18.6010222, -99.3687508 18.6009593, -99.3687751 18.6008182, -99.3688097 18.6005939)",,Calle Emiliano Zapata
691545499,False,tertiary,True,137.172,"LINESTRING (-99.3688483 18.6015841, -99.3687469 18.6024179, -99.3686764 18.6028065)",,Calle Emiliano Zapata
839465278,False,tertiary,False,78.809,"LINESTRING (-99.3688936 18.6000188, -99.3696143 18.6002079)",,Avenida José María Morelos
942745067,False,tertiary,False,9.45,"LINESTRING (-99.3688936 18.6000188, -99.368808 18.5999935)",,Calle Cuauhtémoc
691545499,False,tertiary,True,64.556,"LINESTRING (-99.3688936 18.6000188, -99.3688436 18.6003619, -99.3688097 18.6005939)",,Calle Emiliano Zapata
691545500,False,residential,True,44.019000000000005,"LINESTRING (-99.3710617 18.6020898, -99.3710589 18.6022856, -99.3710363 18.6024845)",,Calle Matamoros
691545504,False,residential,False,167.936,"LINESTRING (-99.3710617 18.6020898, -99.3712171 18.6020682, -99.3714029 18.602053, -99.3714653 18.6020415, -99.371527 18.602018, -99.3715739 18.6019945, -99.371767 18.6018655, -99.3718777 18.6017695, -99.3719736 18.6016438, -99.3719957 18.6016272, -99.3720239 18.6016132, -99.3721251 18.6015547, -99.3722096 18.6014912, -99.3722981 18.6014047, -99.3723732 18.6013374)",,Calle Matamoros
839465279,False,residential,True,200.70099999999996,"LINESTRING (-99.3710617 18.6020898, -99.3708953 18.6020975, -99.3704608 18.6021115, -99.3701981 18.6021044, -99.3700638 18.6020924, -99.3699272 18.60206, -99.3696844 18.6019659, -99.3692299 18.6017633)",,Calle Altamirano
691545512,False,residential,False,83.825,"LINESTRING (-99.3715707 18.6009358, -99.3716582 18.6007687, -99.3716705 18.6007571, -99.3716847 18.6007503, -99.3717947 18.6007261, -99.3720066 18.6007058, -99.3721218 18.6007058, -99.3721452 18.6007025, -99.3721662 18.6006918, -99.3722261 18.6006464)",,Calle Jaime Nunó
839465278,False,tertiary,False,95.707,"LINESTRING (-99.3715707 18.6009358, -99.3719682 18.6011162, -99.3723732 18.6013374)",,Avenida José María Morelos
839465278,False,tertiary,True,222.096,"LINESTRING (-99.3715707 18.6009358, -99.3703354 18.6004037, -99.3699767 18.6002938, -99.3696143 18.6002079)",,Avenida José María Morelos
839465279,False,residential,True,44.881,"LINESTRING (-99.3692299 18.6017633, -99.3688483 18.6015841)",,Calle Altamirano
691545543,False,residential,False,54.845,"LINESTRING (-99.3692299 18.6017633, -99.3692371 18.6016249, -99.3692481 18.6015408, -99.3692451 18.6014997, -99.3692438 18.6014721, -99.3692373 18.601435, -99.3691629 18.6012875)",,Privada de Altamirano
839465279,False,residential,False,200.701,"LINESTRING (-99.3692299 18.6017633, -99.3696844 18.6019659, -99.3699272 18.60206, -99.3700638 18.6020924, -99.3701981 18.6021044, -99.3704608 18.6021115, -99.3708953 18.6020975, -99.3710617 18.6020898)",,Calle Altamirano
839465278,False,tertiary,False,28.633,"LINESTRING (-99.3723732 18.6013374, -99.3726181 18.6014489)",,Avenida José María Morelos
691545504,False,residential,True,167.936,"LINESTRING (-99.3723732 18.6013374, -99.3722981 18.6014047, -99.3722096 18.6014912, -99.3721251 18.6015547, -99.3720239 18.6016132, -99.3719957 18.6016272, -99.3719736 18.6016438, -99.3718777 18.6017695, -99.371767 18.6018655, -99.3715739 18.6019945, -99.371527 18.602018, -99.3714653 18.6020415, -99.3714029 18.602053, -99.3712171 18.6020682, -99.3710617 18.6020898)",,Calle Matamoros
839465278,False,tertiary,True,95.707,"LINESTRING (-99.3723732 18.6013374, -99.3719682 18.6011162, -99.3715707 18.6009358)",,Avenida José María Morelos
691545542,False,residential,False,79.698,"LINESTRING (-99.3682381 18.5998943, -99.3684431 18.5992044)",,Calle Mariano Abasolo
691545505,False,unclassified,False,81.194,"LINESTRING (-99.3682381 18.5998943, -99.3681575 18.5999068, -99.3680787 18.5999467, -99.3679322 18.600032, -99.3677835 18.6001444, -99.3676188 18.6003063)",,Calle Cuauhtémoc
691545505,False,unclassified,True,61.337999999999994,"LINESTRING (-99.3682381 18.5998943, -99.3683734 18.5998985, -99.3684935 18.5999144, -99.368808 18.5999935)",,Calle Cuauhtémoc
691545505,False,unclassified,False,40.102999999999994,"LINESTRING (-99.3676188 18.6003063, -99.367541 18.6003826, -99.3675064 18.6004038, -99.3674713 18.6004106, -99.3674219 18.6004171, -99.3673694 18.6004156, -99.3672809 18.6004054)",,Calle Cuauhtémoc
691545505,False,unclassified,True,81.19400000000002,"LINESTRING (-99.3676188 18.6003063, -99.3677835 18.6001444, -99.3679322 18.600032, -99.3680787 18.5999467, -99.3681575 18.5999068, -99.3682381 18.5998943)",,Calle Cuauhtémoc
839474150,False,residential,False,51.236000000000004,"LINESTRING (-99.3676188 18.6003063, -99.3675848 18.6005417, -99.3675748 18.6005836, -99.367568 18.6006065, -99.3674889 18.6007438)",,Privada Cuauhtémoc
691545505,False,unclassified,False,169.19299999999998,"LINESTRING (-99.3672809 18.6004054, -99.367104 18.6003307, -99.3670564 18.6003186, -99.3670014 18.6003085, -99.3669442 18.6003101, -99.3669029 18.6003269, -99.3668396 18.6003724, -99.3666232 18.6005353, -99.3664509 18.600637, -99.3663792 18.6006936, -99.366357 18.6007355, -99.3663543 18.600759, -99.3663557 18.6007921, -99.3664309 18.6009897, -99.3664558 18.601198)",,Calle Cuauhtémoc
691545505,False,unclassified,True,40.102999999999994,"LINESTRING (-99.3672809 18.6004054, -99.3673694 18.6004156, -99.3674219 18.6004171, -99.3674713 18.6004106, -99.3675064 18.6004038, -99.367541 18.6003826, -99.3676188 18.6003063)",,Calle Cuauhtémoc
839474149,False,residential,False,39.076,"LINESTRING (-99.3672809 18.6004054, -99.3671617 18.6004591, -99.3669511 18.6005658)",,
691545507,False,tertiary,False,28.439,"LINESTRING (-99.368808 18.5999935, -99.368878 18.5997465)",,Calle Benito Juárez
942745067,False,tertiary,True,9.45,"LINESTRING (-99.368808 18.5999935, -99.3688936 18.6000188)",,Calle Cuauhtémoc
691545505,False,unclassified,False,61.337999999999994,"LINESTRING (-99.368808 18.5999935, -99.3684935 18.5999144, -99.3683734 18.5998985, -99.3682381 18.5998943)",,Calle Cuauhtémoc
691545515,False,residential,False,145.616,"LINESTRING (-99.3694918 18.5976656, -99.3681884 18.597231)",,Calle Ignacio Aldama
691545515,False,residential,True,83.006,"LINESTRING (-99.3694918 18.5976656, -99.3702446 18.5978851)",,Calle Ignacio Aldama
942745066,False,residential,True,72.495,"LINESTRING (-99.3694918 18.5976656, -99.3693204 18.598297)",,Calle Benito Juárez
942745066,False,residential,False,101.226,"LINESTRING (-99.3694918 18.5976656, -99.3696098 18.5973198, -99.3697224 18.5967834)",,Calle Benito Juárez
691545524,False,residential,False,54.802,"LINESTRING (-99.3697224 18.5967834, -99.3692101 18.5966989)",,Calle Guadalupe Victoria
691545524,False,residential,True,79.971,"LINESTRING (-99.3697224 18.5967834, -99.3701564 18.5968139, -99.3704721 18.5968814)",,Calle Guadalupe Victoria
942745066,False,residential,True,101.226,"LINESTRING (-99.3697224 18.5967834, -99.3696098 18.5973198, -99.3694918 18.5976656)",,Calle Benito Juárez
691545507,False,tertiary,False,57.468,"LINESTRING (-99.3691812 18.5987967, -99.3693204 18.598297)",,Calle Benito Juárez
691545507,False,tertiary,True,110.341,"LINESTRING (-99.3691812 18.5987967, -99.368878 18.5997465)",,Calle Benito Juárez
942745063,True,residential,False,82.664,"LINESTRING (-99.3691812 18.5987967, -99.3699319 18.5990122)",,Calle Miguel Hidalgo y Costilla
691545542,False,residential,True,31.931,"LINESTRING (-99.3685855 18.5986042, -99.3685192 18.5988844)",,Calle Mariano Abasolo
