osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,bridge,ref
430755509,2,Carretera San José - San Gabriel,tertiary,False,True,5.345,,"LINESTRING (-103.0056064 23.2791063, -103.0055977 23.2791537)",,
782116377,,Avenida Central,secondary,False,True,30.847,,"LINESTRING (-103.0056064 23.2791063, -103.0053046 23.2790962)",,
189460425,2,Av Agustin Guzman,secondary,False,False,52.683,40,"LINESTRING (-103.0056064 23.2791063, -103.0059556 23.2788538, -103.0060087 23.27881)",,
894922766,1,Av Agustin Guzman,secondary,True,False,8.98,40,"LINESTRING (-103.0093618 23.2812446, -103.0093505 23.2812059, -103.0093307 23.2811695)",,
"[706077896, 706077895, 894922767]",2,Av Agustin Guzman,secondary,False,False,121.28800000000001,40,"LINESTRING (-103.0093618 23.2812446, -103.0094594 23.2812954, -103.0099273 23.2814517, -103.0100558 23.2814806, -103.0102706 23.2816094, -103.0104152 23.2817206)",yes,
189460425,2,Av Agustin Guzman,secondary,False,True,47.194,40,"LINESTRING (-103.0063614 23.2785353, -103.006009 23.2788098)",,
431271348,2,Av. González Ortega,tertiary,False,False,74.757,,"LINESTRING (-103.0063614 23.2785353, -103.0069173 23.278098)",,ZAC 154
189460425,2,Av Agustin Guzman,secondary,False,False,65.845,40,"LINESTRING (-103.0063614 23.2785353, -103.0064077 23.2785784, -103.0068503 23.2789209)",,
189460425,2,Av Agustin Guzman,secondary,False,False,18.299,40,"LINESTRING (-103.0073673 23.2792603, -103.0074719 23.2793939)",,
189460425,2,Av Agustin Guzman,secondary,False,True,64.907,40,"LINESTRING (-103.0073673 23.2792603, -103.0068503 23.2789209)",,
609045096,2,Calle Benito Juarez,residential,False,False,55.205,,"LINESTRING (-103.0073673 23.2792603, -103.0077709 23.2789301)",,
430755509,2,Carretera San José - San Gabriel,tertiary,False,False,71.315,,"LINESTRING (-103.0045912 23.2808883, -103.0049375 23.2803314)",,
430755509,2,Carretera San José - San Gabriel,tertiary,False,True,200.826,,"LINESTRING (-103.0045912 23.2808883, -103.0034783 23.2823772)",,
609045105,,,residential,False,True,115.369,,"LINESTRING (-103.0045912 23.2808883, -103.0054803 23.2815282)",,
431271348,2,Av. González Ortega,tertiary,False,False,34.12,,"LINESTRING (-103.0084643 23.2767397, -103.0087658 23.2766076)",,ZAC 154
706077892,,,residential,False,True,29.454,,"LINESTRING (-103.0084643 23.2767397, -103.0085296 23.2764817)",,
431271348,2,Av. González Ortega,tertiary,False,True,54.763999999999996,,"LINESTRING (-103.0084643 23.2767397, -103.0083811 23.2769911, -103.008188 23.2771371)",,ZAC 154
609045087,,,residential,False,False,121.241,,"LINESTRING (-103.0032058 23.2774848, -103.0036235 23.2764642)",,
609045087,,,residential,False,True,188.201,,"LINESTRING (-103.0032058 23.2774848, -103.0025175 23.2790548)",,
764354011,,,residential,False,True,189.345,,"LINESTRING (-103.0032058 23.2774848, -103.0048219 23.2783189)",,
609045082,,,residential,False,False,64.59,,"LINESTRING (-103.0053046 23.2790962, -103.0055977 23.2785815)",,
782116377,,Avenida Central,secondary,False,False,30.847,,"LINESTRING (-103.0053046 23.2790962, -103.0056064 23.2791063)",,
782116377,,Avenida Central,secondary,False,True,23.639,,"LINESTRING (-103.0053046 23.2790962, -103.0050738 23.2791119)",,
609045082,,,residential,False,False,77.015,,"LINESTRING (-103.0059843 23.2779634, -103.0066362 23.2776154)",,
609045082,,,residential,False,True,79.266,,"LINESTRING (-103.0059843 23.2779634, -103.0055977 23.2785815)",,
609045083,,,residential,False,False,8.396,,"LINESTRING (-103.0059843 23.2779634, -103.0059633 23.2778904)",,
609045083,,,residential,False,True,8.396,,"LINESTRING (-103.0059633 23.2778904, -103.0059843 23.2779634)",,
931731565,,,residential,False,False,64.639,,"LINESTRING (-103.0059633 23.2778904, -103.005436 23.277569)",,
"[609045083, 609045084]",,,residential,False,False,118.355,,"LINESTRING (-103.0059633 23.2778904, -103.0059759 23.2777935, -103.0063011 23.276874)",,
609045087,,,residential,False,True,121.241,,"LINESTRING (-103.0036235 23.2764642, -103.0032058 23.2774848)",,
931731564,,,residential,False,True,24.624,,"LINESTRING (-103.0036235 23.2764642, -103.0038244 23.2765866)",,
931731564,,,residential,False,False,74.324,,"LINESTRING (-103.0036235 23.2764642, -103.0035055 23.2762671, -103.0031193 23.276001)",,
609045092,,,residential,False,False,32.792,,"LINESTRING (-103.0031193 23.276001, -103.0032383 23.2757271)",,
894863519,,,residential,False,False,81.443,,"LINESTRING (-103.0031193 23.276001, -103.0024977 23.2755423)",,
931731564,,,residential,False,True,74.324,,"LINESTRING (-103.0031193 23.276001, -103.0035055 23.2762671, -103.0036235 23.2764642)",,
609045086,,,residential,False,False,95.874,,"LINESTRING (-103.0044702 23.2791183, -103.0048219 23.2783189)",,
782116376,,Avenida Central,secondary,False,False,61.657,,"LINESTRING (-103.0044702 23.2791183, -103.0050738 23.2791119)",,
782116376,,Avenida Central,secondary,False,True,15.102,,"LINESTRING (-103.0044702 23.2791183, -103.0043224 23.2791146)",,
609045085,,,unclassified,False,False,32.818,,"LINESTRING (-103.005183 23.2774148, -103.0049153 23.2772516)",,
931731565,,,residential,False,True,31.013,,"LINESTRING (-103.005183 23.2774148, -103.005436 23.277569)",,
931731566,,,unclassified,False,True,97.384,,"LINESTRING (-103.005183 23.2774148, -103.0048561 23.2782375)",,
434299532,,Avenida Central,secondary,False,False,184.477,80,"LINESTRING (-103.0025175 23.2790548, -103.0043224 23.2791146)",,
434299532,,Avenida Central,secondary,False,True,84.319,80,"LINESTRING (-103.0025175 23.2790548, -103.001692 23.2790548)",,
609045087,,,residential,False,False,188.201,,"LINESTRING (-103.0025175 23.2790548, -103.0032058 23.2774848)",,
609045088,,,residential,False,False,104.785,,"LINESTRING (-103.005436 23.277569, -103.0057646 23.2766763)",,
931731565,,,residential,False,False,31.013,,"LINESTRING (-103.005436 23.277569, -103.005183 23.2774148)",,
931731565,,,residential,False,True,64.639,,"LINESTRING (-103.005436 23.277569, -103.0059633 23.2778904)",,
609045085,,,unclassified,False,False,66.87,,"LINESTRING (-103.0049153 23.2772516, -103.0043698 23.2769191)",,
609045085,,,unclassified,False,True,32.818,,"LINESTRING (-103.0049153 23.2772516, -103.005183 23.2774148)",,
609045089,,,residential,False,False,91.309,,"LINESTRING (-103.0049153 23.2772516, -103.0052148 23.2764779)",,
609045089,,,residential,False,True,102.418,,"LINESTRING (-103.0055581 23.2756125, -103.0052148 23.2764779)",,
609045108,,,residential,False,False,20.671,,"LINESTRING (-103.0055581 23.2756125, -103.0053669 23.2755516)",,
609045108,,,residential,False,True,57.251,,"LINESTRING (-103.0055581 23.2756125, -103.0060899 23.2757751)",,
609045085,,,unclassified,False,False,66.862,,"LINESTRING (-103.0043698 23.2769191, -103.0038244 23.2765866)",,
609045085,,,unclassified,False,True,66.87,,"LINESTRING (-103.0043698 23.2769191, -103.0049153 23.2772516)",,
609045090,,,residential,False,False,77.433,,"LINESTRING (-103.0043698 23.2769191, -103.0046435 23.2762697)",,
609045085,,,unclassified,False,True,66.862,,"LINESTRING (-103.0038244 23.2765866, -103.0043698 23.2769191)",,
