osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed
654486128,MEX 136,Calle Moctezuma,tertiary,False,False,12.057,"LINESTRING (-98.5396008 19.4895805, -98.5395025 19.4895242)",
654486128,MEX 136,Calle Moctezuma,tertiary,False,True,10.068,"LINESTRING (-98.5396008 19.4895805, -98.5396842 19.4896254)",
654486132,,Avenida Revolución,tertiary,True,False,56.112,"LINESTRING (-98.5396008 19.4895805, -98.5393344 19.4900182)",
108345677,,Calle Clavel,residential,False,False,59.137,"LINESTRING (-98.5388593 19.489157, -98.5389097 19.4886273)",
654486128,MEX 136,Calle Moctezuma,tertiary,False,False,6.597,"LINESTRING (-98.5388593 19.489157, -98.5388037 19.4891292)",
654486128,MEX 136,Calle Moctezuma,tertiary,False,True,38.371,"LINESTRING (-98.5388593 19.489157, -98.5391727 19.4893353)",
31752446,,Calle Mariano Escobedo,residential,False,False,63.492,"LINESTRING (-98.5366682 19.4922013, -98.5363105 19.4926621)",
31752446,,Calle Mariano Escobedo,residential,False,True,112.463,"LINESTRING (-98.5366682 19.4922013, -98.5372634 19.4913598)",
31752482,,Calle Reforma,residential,False,False,89.413,"LINESTRING (-98.5366682 19.4922013, -98.5359229 19.4918102)",
31752482,,Calle Reforma,residential,False,True,114.014,"LINESTRING (-98.5366682 19.4922013, -98.5376093 19.4927154)",
108345638,,Calle 16 de Septiembre,residential,False,False,93.566,"LINESTRING (-98.5356382 19.4939604, -98.534875 19.493524)",
108345638,,Calle 16 de Septiembre,residential,False,True,105.501,"LINESTRING (-98.5356382 19.4939604, -98.5365035 19.494445)",
654486139,,Calle Mariano Escobedo,residential,False,False,119.29,"LINESTRING (-98.5356382 19.4939604, -98.5350823 19.4948965)",
654486139,,Calle Mariano Escobedo,residential,False,True,73.746,"LINESTRING (-98.5356382 19.4939604, -98.5360049 19.4933944)",
654486139,,Calle Mariano Escobedo,residential,False,True,121.98,"LINESTRING (-98.5339486 19.4967463, -98.5345197 19.4957905)",
935683213,,Calle Mariano Abasolo,tertiary,False,False,77.605,"LINESTRING (-98.5339486 19.4967463, -98.5333111 19.4963914)",
654486123,,Calle Moctezuma,residential,False,False,58.577,"LINESTRING (-98.5382467 19.488842, -98.5377727 19.488563)",
654486128,MEX 136,Calle Moctezuma,tertiary,False,True,7.054,"LINESTRING (-98.5382467 19.488842, -98.5383048 19.488874)",
933303186,MEX 136,Calzada Libertad,tertiary,True,False,10.24,"LINESTRING (-98.5382467 19.488842, -98.5382055 19.4889255)",
845829818,,Carretera a Mazapa,secondary,False,False,38.643,"LINESTRING (-98.5333111 19.4963914, -98.533342 19.4960451)",
935683210,,Calle Mariano Abasolo,tertiary,False,False,22.462,"LINESTRING (-98.5333111 19.4963914, -98.5331233 19.4962941)",
935683213,,Calle Mariano Abasolo,tertiary,False,True,77.605,"LINESTRING (-98.5333111 19.4963914, -98.5339486 19.4967463)",
31752453,,Calle Melchor Ocampo,residential,False,True,122.117,"LINESTRING (-98.5321574 19.4957882, -98.5327441 19.4948394)",
935683209,,Calle Mariano Abasolo,unclassified,False,True,115.823,"LINESTRING (-98.5321574 19.4957882, -98.5331233 19.4962941)",
935683212,,Calle Mariano Abasolo,residential,False,False,111.408,"LINESTRING (-98.5321574 19.4957882, -98.5312295 19.4952996)",
31752461,,Calle 20 de Noviembre,residential,False,True,122.863,"LINESTRING (-98.5312295 19.4952996, -98.5317964 19.4943325)",
935683212,,Calle Mariano Abasolo,residential,False,True,111.408,"LINESTRING (-98.5312295 19.4952996, -98.5321574 19.4957882)",
"[31752394, 935683212]",,"['Calle Mariano Abasolo', 'Calle Lerdo de Tejada']",residential,False,"[False, True]",203.74599999999998,"LINESTRING (-98.5312295 19.4952996, -98.530578 19.4949715, -98.5302575 19.4948102, -98.5307074 19.4941395)",
31752394,,Calle Lerdo de Tejada,residential,False,False,38.002,"LINESTRING (-98.5308757 19.4938368, -98.5307074 19.4941395)",
31752394,,Calle Lerdo de Tejada,residential,False,True,26.013,"LINESTRING (-98.5308757 19.4938368, -98.5309546 19.493615)",
846182436,,Privada Ignacio Aldama,residential,False,True,111.14,"LINESTRING (-98.5308757 19.4938368, -98.5317964 19.4943325)",
31752394,,Calle Lerdo de Tejada,residential,False,False,92.707,"LINESTRING (-98.5313954 19.4928922, -98.5309546 19.493615)",
"[31752465, 846178927]",,Calle Ignacio Allende,residential,False,"[False, True]",179.241,"LINESTRING (-98.5313954 19.4928922, -98.5309012 19.4926122, -98.5308073 19.4926831, -98.530802 19.4927653, -98.5309763 19.4933646, -98.5309546 19.493615)",
31752394,,Calle Lerdo de Tejada,residential,False,True,122.653,"LINESTRING (-98.5313954 19.4928922, -98.5319791 19.4919362)",
31752465,,Calle Ignacio Allende,residential,False,True,114.956,"LINESTRING (-98.5313954 19.4928922, -98.532344 19.493411)",
31752389,,Calle Guillermo Prieto,residential,False,False,113.976,"LINESTRING (-98.5394365 19.4960621, -98.539999 19.4951849)",
31752389,,Calle Guillermo Prieto,residential,False,True,114.623,"LINESTRING (-98.5394365 19.4960621, -98.538879 19.4969489)",
935683208,,Calle 16 de Septiembre,unclassified,False,False,115.684,"LINESTRING (-98.5394365 19.4960621, -98.5384766 19.4955487)",
31752394,,Calle Lerdo de Tejada,residential,False,False,122.653,"LINESTRING (-98.5319791 19.4919362, -98.5313954 19.4928922)",
31752394,,Calle Lerdo de Tejada,residential,False,True,122.599,"LINESTRING (-98.5319791 19.4919362, -98.5325528 19.4909754)",
108345638,,Calle 16 de Septiembre,residential,False,False,68.943,"LINESTRING (-98.5319791 19.4919362, -98.5314098 19.4916257)",
108345638,,Calle 16 de Septiembre,residential,False,True,113.986,"LINESTRING (-98.5319791 19.4919362, -98.5329219 19.492447)",
31752394,,Calle Lerdo de Tejada,residential,False,False,122.599,"LINESTRING (-98.5325528 19.4909754, -98.5319791 19.4919362)",
31752394,,Calle Lerdo de Tejada,residential,False,True,94.37,"LINESTRING (-98.5325528 19.4909754, -98.5329953 19.4902363)",
654486135,,Calle Miguel Hidalgo,secondary,False,True,114.386,"LINESTRING (-98.5325528 19.4909754, -98.5334694 19.4915336)",
846184326,,Nanacamilpa-Popocatla,secondary,False,False,139.076,"LINESTRING (-98.5325528 19.4909754, -98.531475 19.490246)",80
31752394,,Calle Lerdo de Tejada,residential,False,False,94.37,"LINESTRING (-98.5329953 19.4902363, -98.5325528 19.4909754)",
31752394,,Calle Lerdo de Tejada,residential,False,True,111.936,"LINESTRING (-98.5329953 19.4902363, -98.5335233 19.4893613)",
31752482,,Calle Reforma,residential,False,True,115.392,"LINESTRING (-98.5329953 19.4902363, -98.533951 19.4907513)",
95895367,,Calle Mariano Matamoros,residential,False,True,85.161,"LINESTRING (-98.5316703 19.4884237, -98.5324086 19.4887433)",
31752394,,Calle Lerdo de Tejada,residential,False,False,122.73,"LINESTRING (-98.5340833 19.488392, -98.5335233 19.4893613)",
846168074,,Calle Hermenegildo Galeana,residential,False,True,114.661,"LINESTRING (-98.5340833 19.488392, -98.5350326 19.4889043)",
31752394,,Calle Lerdo de Tejada,residential,False,False,111.936,"LINESTRING (-98.5335233 19.4893613, -98.5329953 19.4902363)",
31752394,,Calle Lerdo de Tejada,residential,False,True,122.73,"LINESTRING (-98.5335233 19.4893613, -98.5340833 19.488392)",
95895367,,Calle Mariano Matamoros,residential,False,False,135.557,"LINESTRING (-98.5335233 19.4893613, -98.5324086 19.4887433)",
95895367,,Calle Mariano Matamoros,residential,False,True,114.037,"LINESTRING (-98.5335233 19.4893613, -98.5344787 19.4898518)",
31752453,,Calle Melchor Ocampo,residential,False,False,121.126,"LINESTRING (-98.5365473 19.488475, -98.5359855 19.4894269)",
31752492,,Calle Cuauhtémoc,residential,False,True,121.995,"LINESTRING (-98.5365473 19.488475, -98.5375458 19.4890386)",
31752453,,Calle Melchor Ocampo,residential,False,False,122.117,"LINESTRING (-98.5327441 19.4948394, -98.5321574 19.4957882)",
31752453,,Calle Melchor Ocampo,residential,False,True,116.758,"LINESTRING (-98.5327441 19.4948394, -98.5332967 19.4939277)",
31752462,,Calle Ignacio Aldama,residential,False,False,114.215,"LINESTRING (-98.5327441 19.4948394, -98.5317964 19.4943325)",
31752462,,Calle Ignacio Aldama,residential,False,True,121.752,"LINESTRING (-98.5327441 19.4948394, -98.5337426 19.4953988)",
31752453,,Calle Melchor Ocampo,residential,False,False,110.261,"LINESTRING (-98.5343831 19.4920956, -98.5338671 19.4929597)",
31752453,,Calle Melchor Ocampo,residential,False,True,108.16,"LINESTRING (-98.5343831 19.4920956, -98.5349032 19.4912555)",
654486135,,Calle Miguel Hidalgo,secondary,False,False,114.36,"LINESTRING (-98.5343831 19.4920956, -98.5334694 19.4915336)",
654486135,,Calle Miguel Hidalgo,secondary,False,True,124.758,"LINESTRING (-98.5343831 19.4920956, -98.5353597 19.4927369)",
31752453,,Calle Melchor Ocampo,residential,False,False,116.97,"LINESTRING (-98.5359855 19.4894269, -98.5354391 19.4903441)",
31752453,,Calle Melchor Ocampo,residential,False,True,121.126,"LINESTRING (-98.5359855 19.4894269, -98.5365473 19.488475)",
846168074,,Calle Hermenegildo Galeana,residential,False,False,115.56,"LINESTRING (-98.5359855 19.4894269, -98.5350326 19.4889043)",
846168074,,Calle Hermenegildo Galeana,residential,False,True,123.635,"LINESTRING (-98.5359855 19.4894269, -98.5370045 19.4899868)",
31752453,,Calle Melchor Ocampo,residential,False,False,55.256,"LINESTRING (-98.5354391 19.4903441, -98.5351835 19.4907787)",
31752453,,Calle Melchor Ocampo,residential,False,True,116.97,"LINESTRING (-98.5354391 19.4903441, -98.5359855 19.4894269)",
95895367,,Calle Mariano Matamoros,residential,False,False,114.593,"LINESTRING (-98.5354391 19.4903441, -98.5344787 19.4898518)",
95895367,,Calle Mariano Matamoros,residential,False,True,122.569,"LINESTRING (-98.5354391 19.4903441, -98.5364568 19.4908869)",
31752453,,Calle Melchor Ocampo,residential,False,False,108.16,"LINESTRING (-98.5349032 19.4912555, -98.5343831 19.4920956)",
31752453,,Calle Melchor Ocampo,residential,False,True,60.615,"LINESTRING (-98.5349032 19.4912555, -98.5351835 19.4907787)",
31752482,,Calle Reforma,residential,False,False,114.48,"LINESTRING (-98.5349032 19.4912555, -98.533951 19.4907513)",
31752482,,Calle Reforma,residential,False,True,123.407,"LINESTRING (-98.5349032 19.4912555, -98.5359229 19.4918102)",
31752453,,Calle Melchor Ocampo,residential,False,False,123.128,"LINESTRING (-98.5338671 19.4929597, -98.5332967 19.4939277)",
31752453,,Calle Melchor Ocampo,residential,False,True,110.261,"LINESTRING (-98.5338671 19.4929597, -98.5343831 19.4920956)",
108345638,,Calle 16 de Septiembre,residential,False,False,114.309,"LINESTRING (-98.5338671 19.4929597, -98.5329219 19.492447)",
108345638,,Calle 16 de Septiembre,residential,False,True,49.645,"LINESTRING (-98.5338671 19.4929597, -98.5342743 19.4931877)",
31752453,,Calle Melchor Ocampo,residential,False,False,116.758,"LINESTRING (-98.5332967 19.4939277, -98.5327441 19.4948394)",
31752453,,Calle Melchor Ocampo,residential,False,True,123.128,"LINESTRING (-98.5332967 19.4939277, -98.5338671 19.4929597)",
31752465,,Calle Ignacio Allende,residential,False,False,115.211,"LINESTRING (-98.5332967 19.4939277, -98.532344 19.493411)",
31752465,,Calle Ignacio Allende,residential,False,True,120.467,"LINESTRING (-98.5332967 19.4939277, -98.5342804 19.4944879)",
31752461,,Calle 20 de Noviembre,residential,False,False,122.863,"LINESTRING (-98.5317964 19.4943325, -98.5312295 19.4952996)",
31752461,,Calle 20 de Noviembre,residential,False,True,117.448,"LINESTRING (-98.5317964 19.4943325, -98.532344 19.493411)",
31752462,,Calle Ignacio Aldama,residential,False,True,114.215,"LINESTRING (-98.5317964 19.4943325, -98.5327441 19.4948394)",
846182436,,Privada Ignacio Aldama,residential,False,False,111.14,"LINESTRING (-98.5317964 19.4943325, -98.5308757 19.4938368)",
31752461,,Calle 20 de Noviembre,residential,False,False,116.658,"LINESTRING (-98.5334694 19.4915336, -98.5329219 19.492447)",
31752461,,Calle 20 de Noviembre,residential,False,True,100.575,"LINESTRING (-98.5334694 19.4915336, -98.533951 19.4907513)",
654486135,,Calle Miguel Hidalgo,secondary,False,False,114.386,"LINESTRING (-98.5334694 19.4915336, -98.5325528 19.4909754)",
654486135,,Calle Miguel Hidalgo,secondary,False,True,114.36,"LINESTRING (-98.5334694 19.4915336, -98.5343831 19.4920956)",
31752461,,Calle 20 de Noviembre,residential,False,False,120.297,"LINESTRING (-98.5350326 19.4889043, -98.5344787 19.4898518)",
846168074,,Calle Hermenegildo Galeana,residential,False,False,114.661,"LINESTRING (-98.5350326 19.4889043, -98.5340833 19.488392)",
846168074,,Calle Hermenegildo Galeana,residential,False,True,115.56,"LINESTRING (-98.5350326 19.4889043, -98.5359855 19.4894269)",
31752461,,Calle 20 de Noviembre,residential,False,False,114.297,"LINESTRING (-98.5344787 19.4898518, -98.533951 19.4907513)",
31752461,,Calle 20 de Noviembre,residential,False,True,120.297,"LINESTRING (-98.5344787 19.4898518, -98.5350326 19.4889043)",
95895367,,Calle Mariano Matamoros,residential,False,False,114.037,"LINESTRING (-98.5344787 19.4898518, -98.5335233 19.4893613)",
95895367,,Calle Mariano Matamoros,residential,False,True,114.593,"LINESTRING (-98.5344787 19.4898518, -98.5354391 19.4903441)",
31752461,,Calle 20 de Noviembre,residential,False,False,100.575,"LINESTRING (-98.533951 19.4907513, -98.5334694 19.4915336)",
31752461,,Calle 20 de Noviembre,residential,False,True,114.297,"LINESTRING (-98.533951 19.4907513, -98.5344787 19.4898518)",
31752482,,Calle Reforma,residential,False,False,115.392,"LINESTRING (-98.533951 19.4907513, -98.5329953 19.4902363)",
31752482,,Calle Reforma,residential,False,True,114.48,"LINESTRING (-98.533951 19.4907513, -98.5349032 19.4912555)",
31752461,,Calle 20 de Noviembre,residential,False,False,123.125,"LINESTRING (-98.5329219 19.492447, -98.532344 19.493411)",
31752461,,Calle 20 de Noviembre,residential,False,True,116.658,"LINESTRING (-98.5329219 19.492447, -98.5334694 19.4915336)",
108345638,,Calle 16 de Septiembre,residential,False,False,113.986,"LINESTRING (-98.5329219 19.492447, -98.5319791 19.4919362)",
108345638,,Calle 16 de Septiembre,residential,False,True,114.309,"LINESTRING (-98.5329219 19.492447, -98.5338671 19.4929597)",
31752461,,Calle 20 de Noviembre,residential,False,False,117.448,"LINESTRING (-98.532344 19.493411, -98.5317964 19.4943325)",
31752461,,Calle 20 de Noviembre,residential,False,True,123.125,"LINESTRING (-98.532344 19.493411, -98.5329219 19.492447)",
31752465,,Calle Ignacio Allende,residential,False,False,114.956,"LINESTRING (-98.532344 19.493411, -98.5313954 19.4928922)",
31752465,,Calle Ignacio Allende,residential,False,True,115.211,"LINESTRING (-98.532344 19.493411, -98.5332967 19.4939277)",
31752434,,Calle Negrete,residential,False,False,119.78,"LINESTRING (-98.5397896 19.4914886, -98.539204 19.4924136)",
31752486,,Calle Hermenegildo Galeana,residential,False,False,112.694,"LINESTRING (-98.5397896 19.4914886, -98.5388474 19.4910005)",
31752486,,Calle Hermenegildo Galeana,residential,False,True,11.829,"LINESTRING (-98.5387468 19.4909523, -98.5388474 19.4910005)",
654486132,,Avenida Revolución,tertiary,True,False,15.107,"LINESTRING (-98.5387468 19.4909523, -98.5386716 19.4910682)",
654486125,MEX 136,Calzada Libertad,tertiary,False,False,64.416,"LINESTRING (-98.5371231 19.4900469, -98.5367003 19.4904673)",
654486125,MEX 136,Calzada Libertad,tertiary,False,True,120.303,"LINESTRING (-98.5371231 19.4900469, -98.53789 19.489242)",
846168074,,Calle Hermenegildo Galeana,residential,False,False,14.114,"LINESTRING (-98.5371231 19.4900469, -98.5370045 19.4899868)",
846168074,,Calle Hermenegildo Galeana,residential,False,True,90.869,"LINESTRING (-98.5371231 19.4900469, -98.5378753 19.4904531)",
31752446,,Calle Mariano Escobedo,residential,False,False,12.37,"LINESTRING (-98.5378753 19.4904531, -98.5378099 19.4905457)",
31752446,,Calle Mariano Escobedo,residential,False,True,118.623,"LINESTRING (-98.5378753 19.4904531, -98.5384957 19.4895609)",
846168074,,Calle Hermenegildo Galeana,residential,False,False,90.869,"LINESTRING (-98.5378753 19.4904531, -98.5371231 19.4900469)",
31752492,,Calle Cuauhtémoc,residential,False,False,101.562,"LINESTRING (-98.5393344 19.4900182, -98.5384957 19.4895609)",
31752492,,Calle Cuauhtémoc,residential,False,True,11.291,"LINESTRING (-98.5393344 19.4900182, -98.5394273 19.4900696)",
654486132,,Avenida Revolución,tertiary,True,False,120.757,"LINESTRING (-98.5393344 19.4900182, -98.5387468 19.4909523)",
31752462,,Calle Ignacio Aldama,residential,False,False,101.39,"LINESTRING (-98.5353574 19.4962464, -98.5345197 19.4957905)",
31752462,,Calle Ignacio Aldama,residential,False,True,13.424,"LINESTRING (-98.5353574 19.4962464, -98.5354676 19.4963079)",
31752479,,Calle Miguel Hidalgo,residential,False,True,11.932,"LINESTRING (-98.5370212 19.4936244, -98.5371206 19.4936767)",
654486132,,Avenida Revolución,tertiary,True,False,106.164,"LINESTRING (-98.5370212 19.4936244, -98.5365035 19.494445)",
31752483,,Calle Mariano Matamoros,residential,False,False,108.062,"LINESTRING (-98.5381614 19.4918371, -98.5372634 19.4913598)",
31752483,,Calle Mariano Matamoros,residential,False,True,11.456,"LINESTRING (-98.5381614 19.4918371, -98.5382593 19.4918829)",
654486132,,Avenida Revolución,tertiary,True,False,113.522,"LINESTRING (-98.5381614 19.4918371, -98.5376093 19.4927154)",
31752482,,Calle Reforma,residential,False,False,114.014,"LINESTRING (-98.5376093 19.4927154, -98.5366682 19.4922013)",
31752482,,Calle Reforma,residential,False,True,10.101,"LINESTRING (-98.5376093 19.4927154, -98.5376955 19.492756)",
654486132,,Avenida Revolución,tertiary,True,False,66.215,"LINESTRING (-98.5376093 19.4927154, -98.5372804 19.4932238)",
108345638,,Calle 16 de Septiembre,residential,False,False,105.501,"LINESTRING (-98.5365035 19.494445, -98.5356382 19.4939604)",
654486132,,Avenida Revolución,tertiary,True,False,26.481,"LINESTRING (-98.5365035 19.494445, -98.5363685 19.4946463)",
935683208,,Calle 16 de Septiembre,unclassified,False,True,12.765,"LINESTRING (-98.5365035 19.494445, -98.5366125 19.4944962)",
31752465,,Calle Ignacio Allende,residential,False,False,101.946,"LINESTRING (-98.5359195 19.4953631, -98.5350823 19.4948965)",
31752465,,Calle Ignacio Allende,residential,False,True,12.912,"LINESTRING (-98.5359195 19.4953631, -98.5360281 19.4954179)",
654486132,,Avenida Revolución,tertiary,True,False,114.535,"LINESTRING (-98.5359195 19.4953631, -98.5353574 19.4962464)",
31752492,,Calle Cuauhtémoc,residential,False,False,42.583,"LINESTRING (-98.53789 19.489242, -98.5375458 19.4890386)",
31752492,,Calle Cuauhtémoc,residential,False,True,72.723,"LINESTRING (-98.53789 19.489242, -98.5384957 19.4895609)",
654486125,MEX 136,Calzada Libertad,tertiary,False,False,120.303,"LINESTRING (-98.53789 19.489242, -98.5371231 19.4900469)",
654486125,MEX 136,Calzada Libertad,tertiary,False,True,48.294,"LINESTRING (-98.53789 19.489242, -98.5382055 19.4889255)",
31752446,,Calle Mariano Escobedo,residential,False,False,118.623,"LINESTRING (-98.5384957 19.4895609, -98.5378753 19.4904531)",
31752446,,Calle Mariano Escobedo,residential,False,True,57.85,"LINESTRING (-98.5384957 19.4895609, -98.5388037 19.4891292)",
31752492,,Calle Cuauhtémoc,residential,False,False,72.723,"LINESTRING (-98.5384957 19.4895609, -98.53789 19.489242)",
31752492,,Calle Cuauhtémoc,residential,False,True,101.562,"LINESTRING (-98.5384957 19.4895609, -98.5393344 19.4900182)",
31752434,,Calle Negrete,residential,False,True,117.293,"LINESTRING (-98.5364068 19.4968136, -98.5369852 19.4959106)",
31752462,,Calle Ignacio Aldama,residential,False,False,113.374,"LINESTRING (-98.5364068 19.4968136, -98.5354676 19.4963079)",
31752434,,Calle Negrete,residential,False,False,109.981,"LINESTRING (-98.538106 19.4941729, -98.5375529 19.4950134)",
31752434,,Calle Negrete,residential,False,True,115.946,"LINESTRING (-98.538106 19.4941729, -98.5386545 19.4932674)",
31752479,,Calle Miguel Hidalgo,residential,False,False,117.104,"LINESTRING (-98.538106 19.4941729, -98.5371206 19.4936767)",
31752479,,Calle Miguel Hidalgo,residential,False,True,114.125,"LINESTRING (-98.538106 19.4941729, -98.5390501 19.4946841)",
31752434,,Calle Negrete,residential,False,False,111.045,"LINESTRING (-98.539204 19.4924136, -98.5386545 19.4932674)",
31752434,,Calle Negrete,residential,False,True,119.78,"LINESTRING (-98.539204 19.4924136, -98.5397896 19.4914886)",
31752483,,Calle Mariano Matamoros,residential,False,False,115.275,"LINESTRING (-98.539204 19.4924136, -98.5382593 19.4918829)",
31752434,,Calle Negrete,residential,False,False,115.946,"LINESTRING (-98.5386545 19.4932674, -98.538106 19.4941729)",
31752434,,Calle Negrete,residential,False,True,111.045,"LINESTRING (-98.5386545 19.4932674, -98.539204 19.4924136)",
31752482,,Calle Reforma,residential,False,False,115.493,"LINESTRING (-98.5386545 19.4932674, -98.5376955 19.492756)",
31752482,,Calle Reforma,residential,False,True,116.55,"LINESTRING (-98.5386545 19.4932674, -98.5396179 19.4937907)",
31752434,,Calle Negrete,residential,False,False,116.163,"LINESTRING (-98.5375529 19.4950134, -98.5369852 19.4959106)",
31752434,,Calle Negrete,residential,False,True,109.981,"LINESTRING (-98.5375529 19.4950134, -98.538106 19.4941729)",
935683208,,Calle 16 de Septiembre,unclassified,False,False,114.123,"LINESTRING (-98.5375529 19.4950134, -98.5366125 19.4944962)",
935683208,,Calle 16 de Septiembre,unclassified,False,True,113.655,"LINESTRING (-98.5375529 19.4950134, -98.5384766 19.4955487)",
31752434,,Calle Negrete,residential,False,False,117.293,"LINESTRING (-98.5369852 19.4959106, -98.5364068 19.4968136)",
31752434,,Calle Negrete,residential,False,True,116.163,"LINESTRING (-98.5369852 19.4959106, -98.5375529 19.4950134)",
