osmid,highway,oneway,reversed,length,geometry,name,lanes,ref,maxspeed,bridge
730020342,residential,False,False,77.672,"LINESTRING (-101.1672443 19.8200406, -101.167109 19.8200643, -101.1670084 19.8200669, -101.1668757 19.8200757, -101.166712 19.8200441, -101.1665525 19.8199243)",,,,,
463180320,residential,False,True,32.379,"LINESTRING (-101.1663189 19.8145885, -101.1663771 19.8148745)",Emiliano Zapata,,,,
730047606,residential,False,True,179.749,"LINESTRING (-101.1663189 19.8145885, -101.1662588 19.814552, -101.1662293 19.8144965, -101.1661944 19.8142518, -101.1661837 19.8142265, -101.1661568 19.8142189, -101.16602 19.8142366, -101.1659852 19.8142316, -101.1659557 19.8142013, -101.1656959 19.8136174, -101.1655316 19.8133816, -101.1654896 19.8133268)",Calle Francisco Villa,,,,
305033427,trunk,True,False,16.676,"LINESTRING (-101.1672658 19.819892, -101.1672443 19.8200406)",Carretera Uriangato-Morelia,2,MEX 43,90,
463180320,residential,False,False,115.78,"LINESTRING (-101.1672658 19.819892, -101.1671603 19.8196208, -101.1670387 19.8188771)",Emiliano Zapata,,,,
730015013,residential,False,False,53.166,"LINESTRING (-101.167135 19.8163374, -101.1666269 19.8163483)",,,,,
463180320,residential,False,False,165.95,"LINESTRING (-101.1666269 19.8163483, -101.1663771 19.8148745)",Emiliano Zapata,,,,
730015013,residential,False,True,53.166,"LINESTRING (-101.1666269 19.8163483, -101.167135 19.8163374)",,,,,
463180320,residential,False,True,284.471,"LINESTRING (-101.1666269 19.8163483, -101.1669227 19.8181743, -101.1669452 19.8183054, -101.1670387 19.8188771)",Emiliano Zapata,,,,
"[730047156, 463180325, 730015012]",residential,False,False,80.596,"LINESTRING (-101.1666269 19.8163483, -101.1660742 19.816676, -101.1660052 19.8167162, -101.1659741 19.8167332)",,,,,yes
463180325,residential,False,False,180.62400000000002,"LINESTRING (-101.1659741 19.8167332, -101.165615 19.8171234, -101.1654273 19.8173353, -101.1653122 19.8175208, -101.1652058 19.817646, -101.1650743 19.8177718, -101.1649954 19.8178829, -101.1649214 19.8180127)",,,,,
"[730047156, 730015012, 463180325]",residential,False,True,80.596,"LINESTRING (-101.1659741 19.8167332, -101.1660052 19.8167162, -101.1660742 19.816676, -101.1666269 19.8163483)",,,,,yes
463180326,residential,False,False,53.431999999999995,"LINESTRING (-101.1659741 19.8167332, -101.1659783 19.8166133, -101.1659758 19.8165378, -101.1659637 19.8164622, -101.1659053 19.816261)",Francisco I. Madero,,,,
"[730032984, 730015010, 730015011]",residential,False,True,126.49300000000001,"LINESTRING (-101.1659741 19.8167332, -101.1659797 19.8167743, -101.1659859 19.8168192, -101.1662097 19.8170976, -101.1662289 19.8171298, -101.1661888 19.8171633, -101.1658793 19.8174218, -101.1660137 19.817608)",Francisco I. Madero,,,,
463180325,residential,False,True,180.624,"LINESTRING (-101.1649214 19.8180127, -101.1649954 19.8178829, -101.1650743 19.8177718, -101.1652058 19.817646, -101.1653122 19.8175208, -101.1654273 19.8173353, -101.165615 19.8171234, -101.1659741 19.8167332)",,,,,
463180326,residential,False,False,118.738,"LINESTRING (-101.1659053 19.816261, -101.1657703 19.8159688, -101.1657035 19.8157393, -101.1656526 19.815516, -101.1656177 19.8153785, -101.1655648 19.815246)",Francisco I. Madero,,,,
