osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,tunnel
844326443,2,MEX 136,Carretera México-Veracruz,primary,False,False,144.488,"LINESTRING (-97.6559566 19.3271366, -97.6573321 19.3271975)",
844326443,2,MEX 136,Carretera México-Veracruz,primary,False,True,91.188,"LINESTRING (-97.6559566 19.3271366, -97.6550879 19.3271133)",
858235009,,,Calle Aldama,residential,False,False,89.452,"LINESTRING (-97.6559566 19.3271366, -97.65562 19.3278757)",
845402970,,,Calle Ignacio Zaragoza,residential,False,True,192.365,"LINESTRING (-97.6512513 19.3251909, -97.6522287 19.3237273)",
903832326,,,Calle Josefa Ortiz de Domínguez,residential,False,False,7.147,"LINESTRING (-97.6512513 19.3251909, -97.6513187 19.3252002)",
32545878,,,Calle Manuel Acuña,residential,False,False,142.485,"LINESTRING (-97.6528774 19.325415, -97.6531822 19.3241663)",
903832326,,,Calle Josefa Ortiz de Domínguez,residential,False,True,165.289,"LINESTRING (-97.6528774 19.325415, -97.6513187 19.3252002)",
903832326,,,Calle Josefa Ortiz de Domínguez,residential,False,False,111.57000000000001,"LINESTRING (-97.6528774 19.325415, -97.6533111 19.325523, -97.6536364 19.3256236, -97.6538669 19.3257606)",
858245216,2,,Camino a Temalacayucan,tertiary,False,True,92.053,"LINESTRING (-97.6538669 19.3257606, -97.6547296 19.3256103)",
858245216,2,,Camino a Temalacayucan,tertiary,False,False,164.937,"LINESTRING (-97.6538669 19.3257606, -97.6533528 19.3258618, -97.6529321 19.32596, -97.6525272 19.326125, -97.6523735 19.3261985)",
903832326,,,Calle Josefa Ortiz de Domínguez,residential,False,True,111.57000000000001,"LINESTRING (-97.6538669 19.3257606, -97.6536364 19.3256236, -97.6533111 19.325523, -97.6528774 19.325415)",
844326443,2,MEX 136,Carretera México-Veracruz,primary,False,False,5.209,"LINESTRING (-97.6511006 19.3268038, -97.6511473 19.3268197)",
858245216,2,,Camino a Temalacayucan,tertiary,False,True,91.339,"LINESTRING (-97.6511006 19.3268038, -97.6518691 19.326418)",
32545820,,,Calle Morelos,residential,False,True,37.579,"LINESTRING (-97.6562566 19.3253469, -97.6560296 19.3250855)",
858245216,2,,Camino a Temalacayucan,tertiary,False,False,145.079,"LINESTRING (-97.6562566 19.3253469, -97.6548965 19.3255815)",
858245216,2,,Camino a Temalacayucan,tertiary,False,True,47.39,"LINESTRING (-97.6562566 19.3253469, -97.6565187 19.325357, -97.656708 19.3253543)",
32545687,1,,Camino a Temalacayucan,tertiary,True,False,139.22,"LINESTRING (-97.6596086 19.3246594, -97.6595244 19.3246776, -97.6583069 19.3249015)",
905205070,,,Calle Benito Juárez,residential,False,False,95.909,"LINESTRING (-97.6596086 19.3246594, -97.6596753 19.3246846, -97.6604485 19.3249996)",
32545801,,,Calle Javier Mina,residential,False,False,147.811,"LINESTRING (-97.6544686 19.3229283, -97.6532941 19.3221944)",
32545820,,,Calle Morelos,residential,False,False,58.634,"LINESTRING (-97.6544686 19.3229283, -97.6547393 19.3233896)",
32545820,,,Calle Morelos,residential,False,True,20.977,"LINESTRING (-97.6544686 19.3229283, -97.6544003 19.322751)",
845391915,,,Calle Allende,residential,False,True,233.255,"LINESTRING (-97.6537967 19.3199767, -97.652581 19.3217329)",
32545820,,,Calle Morelos,residential,False,False,137.636,"LINESTRING (-97.6537967 19.3199767, -97.653894 19.3204988, -97.6539682 19.321203)",
32545820,,,Calle Morelos,residential,False,True,18.688,"LINESTRING (-97.6548227 19.3235381, -97.6547393 19.3233896)",
845402974,,,,residential,False,False,57.981,"LINESTRING (-97.6548227 19.3235381, -97.6553749 19.3235191)",
32545820,,,Calle Morelos,residential,False,False,101.251,"LINESTRING (-97.6548227 19.3235381, -97.6550393 19.3238993, -97.6553516 19.3242977)",
32545820,,,Calle Morelos,residential,False,False,37.579,"LINESTRING (-97.6560296 19.3250855, -97.6562566 19.3253469)",
32545820,,,Calle Morelos,residential,False,True,74.311,"LINESTRING (-97.6560296 19.3250855, -97.655591 19.3245608)",
858228387,,,Calle Perlas de Oriente,residential,False,True,105.131,"LINESTRING (-97.6560296 19.3250855, -97.6551279 19.3249909, -97.6550384 19.3249618)",
32545820,,,Calle Morelos,residential,False,False,179.392,"LINESTRING (-97.6539682 19.321203, -97.6540342 19.3217906, -97.6541967 19.3223055, -97.6544003 19.322751)",
32545820,,,Calle Morelos,residential,False,True,137.636,"LINESTRING (-97.6539682 19.321203, -97.653894 19.3204988, -97.6537967 19.3199767)",
845402970,,,Calle Ignacio Zaragoza,residential,False,False,130.981,"LINESTRING (-97.6539682 19.321203, -97.6536061 19.3217352, -97.6532941 19.3221944)",
32545867,,,Calle 5 de Mayo,residential,False,True,148.713,"LINESTRING (-97.6521069 19.3263117, -97.6513187 19.3252002)",
858245216,2,,Camino a Temalacayucan,tertiary,False,False,27.61,"LINESTRING (-97.6521069 19.3263117, -97.6518691 19.326418)",
858245216,2,,Camino a Temalacayucan,tertiary,False,True,30.676,"LINESTRING (-97.6521069 19.3263117, -97.6523735 19.3261985)",
32545878,,,Calle Manuel Acuña,residential,False,True,142.485,"LINESTRING (-97.6531822 19.3241663, -97.6528774 19.325415)",
858228387,,,Calle Perlas de Oriente,residential,False,False,59.301,"LINESTRING (-97.6531822 19.3241663, -97.6537041 19.3243709)",
858228387,,,Calle Perlas de Oriente,residential,False,True,111.325,"LINESTRING (-97.6531822 19.3241663, -97.6522287 19.3237273)",
844326443,2,MEX 136,Carretera México-Veracruz,primary,False,False,22.528,"LINESTRING (-97.6538515 19.3270344, -97.6540637 19.3270652)",
844326443,2,MEX 136,Carretera México-Veracruz,primary,False,True,138.608,"LINESTRING (-97.6538515 19.3270344, -97.6525328 19.3269613)",
844355992,,,Calle Moctezuma,residential,False,True,31.188,"LINESTRING (-97.6538515 19.3270344, -97.6536778 19.327262)",
"[845431561, 32546183]",,,Calle 2 de Abril,residential,True,False,48.253,"LINESTRING (-97.6601274 19.3235491, -97.6602893 19.3235797, -97.6602652 19.3238569)",
