osmid,name,highway,oneway,reversed,length,geometry,lanes,access,ref
161057536,Escobedo,residential,False,False,44.293,"LINESTRING (-100.1465774 25.4220637, -100.1468718 25.4223603)",1,yes,
161057413,Privada De Los Álamos,residential,False,False,95.279,"LINESTRING (-100.1552382 25.422221, -100.1545332 25.4216476)",,,
161057429,Calle De Los Naranjos,residential,False,False,115.12,"LINESTRING (-100.1522552 25.4222939, -100.1526588 25.4232629)",,,
161057531,Calle del Pueblo,residential,False,False,29.186,"LINESTRING (-100.1522552 25.4222939, -100.1525184 25.4221826)",,,
161057531,Calle del Pueblo,residential,False,True,40.219,"LINESTRING (-100.1522552 25.4222939, -100.1518991 25.4224594)",,,
751702360,Privada De Los Granados,residential,False,True,15.805,"LINESTRING (-100.1546099 25.4226042, -100.1545568 25.4224704)",,,
161057536,Escobedo,residential,False,True,44.293,"LINESTRING (-100.1468718 25.4223603, -100.1465774 25.4220637)",1,yes,
485884850,Calle Terán,residential,True,False,63.419000000000004,"LINESTRING (-100.1468718 25.4223603, -100.147149 25.4221719, -100.1473904 25.4220358)",,,
752000240,Ignacio López Rayón,residential,False,False,40.421,"LINESTRING (-100.1468718 25.4223603, -100.1466913 25.422482, -100.1465515 25.4225804)",,,
933051036,Ignacio López Rayón,residential,False,True,126.015,"LINESTRING (-100.1468718 25.4223603, -100.1470081 25.4224081, -100.1480415 25.4227705)",,,
161057412,Calle De Los Granados,residential,False,False,81.171,"LINESTRING (-100.1545568 25.4224704, -100.1542949 25.4217798)",,,
751702360,Privada De Los Granados,residential,False,False,15.805,"LINESTRING (-100.1545568 25.4224704, -100.1546099 25.4226042)",,,
751702352,Calle De Los Granados,residential,False,True,69.715,"LINESTRING (-100.1545568 25.4224704, -100.1542559 25.4225933, -100.1540549 25.4226479, -100.1539024 25.4226676)",,,
752000240,Ignacio López Rayón,residential,False,True,40.421,"LINESTRING (-100.1465515 25.4225804, -100.1466913 25.422482, -100.1468718 25.4223603)",,,
161057431,Calle De Los Granados,residential,False,True,109.346,"LINESTRING (-100.1539024 25.4226676, -100.1535089 25.4217507)",,,
751702352,Calle De Los Granados,residential,False,False,69.715,"LINESTRING (-100.1539024 25.4226676, -100.1540549 25.4226479, -100.1542559 25.4225933, -100.1545568 25.4224704)",,,
"[751702352, 751702351]",Calle De Los Granados,residential,False,True,33.398,"LINESTRING (-100.1539024 25.4226676, -100.1537907 25.4226856, -100.1537356 25.4226962, -100.1536545 25.4227147, -100.1535813 25.4227418)",,,
284906438,Ignacio López Rayón,residential,True,False,196.487,"LINESTRING (-100.1480415 25.4227705, -100.1497586 25.4236175)",,,
933051036,Ignacio López Rayón,residential,False,False,126.015,"LINESTRING (-100.1480415 25.4227705, -100.1470081 25.4224081, -100.1468718 25.4223603)",,,
161057414,Calle De Los Naranjos,residential,False,True,111.417,"LINESTRING (-100.153297 25.4229513, -100.1528805 25.4220226)",,,
751702358,,residential,False,False,21.246,"LINESTRING (-100.153297 25.4229513, -100.1533764 25.4231284)",,,
161057515,Calle De Los Carrizos,residential,False,True,75.336,"LINESTRING (-100.153297 25.4229513, -100.1531927 25.423058, -100.1530972 25.4231286, -100.1529872 25.423194, -100.1528163 25.4232365, -100.1526588 25.4232629)",,,
933051037,Calle Vicente Guerrero,residential,True,False,69.474,"LINESTRING (-100.150529 25.4230466, -100.1502377 25.4224799)",,,
752000244,Calle Ocampo,residential,False,False,92.63,"LINESTRING (-100.150529 25.4230466, -100.1509059 25.4228985, -100.1513724 25.4227094)",,,
161057429,Calle De Los Naranjos,residential,False,True,115.12,"LINESTRING (-100.1526588 25.4232629, -100.1522552 25.4222939)",,,
751702357,Privada De Los Naranjos,residential,False,False,15.794,"LINESTRING (-100.1526588 25.4232629, -100.1527163 25.4233951)",,,
751702359,Andador De Los Carrizos,residential,False,True,24.508,"LINESTRING (-100.1526588 25.4232629, -100.1524387 25.4233581)",,,
161057515,Calle De Los Carrizos,residential,False,False,75.336,"LINESTRING (-100.1526588 25.4232629, -100.1528163 25.4232365, -100.1529872 25.423194, -100.1530972 25.4231286, -100.1531927 25.423058, -100.153297 25.4229513)",,,
751702359,Andador De Los Carrizos,residential,False,False,24.508,"LINESTRING (-100.1524387 25.4233581, -100.1526588 25.4232629)",,,
284906438,Ignacio López Rayón,residential,True,False,30.054,"LINESTRING (-100.1497586 25.4236175, -100.1500253 25.4237401)",,,
161057452,Calle De La Madrid,residential,False,False,199.1,"LINESTRING (-100.1497586 25.4236175, -100.1496694 25.4247562, -100.1496372 25.4250993, -100.149613 25.4252567, -100.1495738 25.4253981)",,,
161057454,Privada Santa Rosalía,residential,False,True,151.441,"LINESTRING (-100.1560326 25.4238038, -100.1561871 25.4240492, -100.1562079 25.4240982, -100.1562227 25.4241703, -100.15623 25.4242672, -100.1562264 25.4251239)",,,
284906439,Calle Pedro C. Negrete,tertiary,False,True,56.86,"LINESTRING (-100.1560326 25.4238038, -100.1559511 25.4238529, -100.1558518 25.4238893, -100.1554971 25.4239502)",,,
161057418,Calle Degollado,residential,False,False,67.432,"LINESTRING (-100.150324 25.4238377, -100.1505941 25.4243929)",,,
284906438,Ignacio López Rayón,residential,True,False,64.57199999999999,"LINESTRING (-100.150324 25.4238377, -100.150651 25.4238901, -100.1508082 25.4239041, -100.1509585 25.4238787)",,,
161057521,Benito Juárez,residential,True,False,36.569,"LINESTRING (-100.1509585 25.4238787, -100.1511067 25.4241791)",,,
933051037,Calle Vicente Guerrero,residential,True,False,102.085,"LINESTRING (-100.1509585 25.4238787, -100.150529 25.4230466)",,,
750303404,Calle Héroes del 47,residential,False,True,141.527,"LINESTRING (-100.1554971 25.4239502, -100.155034 25.4251523)",,,
284906439,Calle Pedro C. Negrete,tertiary,False,False,56.86,"LINESTRING (-100.1554971 25.4239502, -100.1558518 25.4238893, -100.1559511 25.4238529, -100.1560326 25.4238038)",,,
933051032,Calle Miguel Hidalgo,residential,False,True,108.683,"LINESTRING (-100.1548526 25.424052, -100.1544677 25.4249655)",,,
750303403,Calle Zaragoza,tertiary,True,False,66.154,"LINESTRING (-100.1548526 25.424052, -100.1551276 25.4240298, -100.155307 25.424007, -100.1553958 25.423991, -100.1554971 25.4239502)",,,
161057502,Calle Morelos,residential,True,False,121.66499999999998,"LINESTRING (-100.152043 25.4242158, -100.1518084 25.4240187, -100.1517157 25.4239574, -100.1516185 25.4239112, -100.1514514 25.4238739, -100.1512585 25.4238601, -100.1509585 25.4238787)",,,
750303403,Calle Zaragoza,tertiary,True,False,176.013,"LINESTRING (-100.152043 25.4242158, -100.1522108 25.4242199, -100.1523469 25.4241946, -100.1526131 25.4241327, -100.1527418 25.4241121, -100.1536607 25.4240764, -100.1537812 25.4240776)",,,
161057418,Calle Degollado,residential,False,True,67.432,"LINESTRING (-100.1505941 25.4243929, -100.150324 25.4238377)",,,
241032825,Calle 5 De Mayo,residential,False,False,56.703,"LINESTRING (-100.1505941 25.4243929, -100.1511067 25.4241791)",,,
241032825,Calle 5 De Mayo,residential,False,True,14.191,"LINESTRING (-100.1505941 25.4243929, -100.1504701 25.4244541)",,,
750303401,Calle Benito Juárez,residential,True,False,39.224,"LINESTRING (-100.1513079 25.4245438, -100.151445 25.4248741)",,,
933051038,Abasolo,tertiary,False,True,63.474,"LINESTRING (-100.1513079 25.4245438, -100.1507609 25.4248298)",,,
372835128,Abasolo,tertiary,True,False,83.423,"LINESTRING (-100.1513079 25.4245438, -100.1518218 25.4242648, -100.1519077 25.4242296, -100.1519872 25.4242158, -100.152043 25.4242158)",,,
161057467,Calle Washington,residential,False,False,112.276,"LINESTRING (-100.1529192 25.4249622, -100.1538268 25.4243726)",,,
161057467,Calle Washington,residential,False,True,80.758,"LINESTRING (-100.1529192 25.4249622, -100.1522549 25.4253715)",,,
161057502,Calle Morelos,residential,True,False,120.959,"LINESTRING (-100.1529192 25.4249622, -100.152043 25.4242158)",,,
161057454,Privada Santa Rosalía,residential,False,False,151.44099999999997,"LINESTRING (-100.1562264 25.4251239, -100.15623 25.4242672, -100.1562227 25.4241703, -100.1562079 25.4240982, -100.1561871 25.4240492, -100.1560326 25.4238038)",,,
933051038,Abasolo,tertiary,False,False,115.611,"LINESTRING (-100.1497701 25.4253592, -100.1507609 25.4248298)",,,
933051038,Abasolo,tertiary,False,True,11.798,"LINESTRING (-100.1497701 25.4253592, -100.1496634 25.4254036)",,,
161057530,Francisco Lamadrid,residential,False,False,283.873,"LINESTRING (-100.1497701 25.4253592, -100.1503604 25.4265133, -100.1506189 25.4269972, -100.1509417 25.4276821)",,,
161057421,Calle Mariano Jiménez,residential,False,True,174.985,"LINESTRING (-100.1522549 25.4253715, -100.1531393 25.4267274)",,,
161057467,Calle Washington,residential,False,False,80.758,"LINESTRING (-100.1522549 25.4253715, -100.1529192 25.4249622)",,,
161057467,Calle Washington,residential,False,True,58.442,"LINESTRING (-100.1522549 25.4253715, -100.1521036 25.4254649, -100.1517744 25.425668)",,,
372835126,Abasolo,tertiary,True,False,9.019,"LINESTRING (-100.1496634 25.4254036, -100.1495738 25.4253981)",,,
933051038,Abasolo,tertiary,False,False,11.798,"LINESTRING (-100.1496634 25.4254036, -100.1497701 25.4253592)",,,
161057520,Calle Río Amazonas,residential,False,False,51.878,"LINESTRING (-100.1548445 25.4255958, -100.1553164 25.4257856)",,,
750303404,Calle Héroes del 47,residential,False,False,52.86,"LINESTRING (-100.1548445 25.4255958, -100.155034 25.4251523)",,,
750303404,Calle Héroes del 47,residential,False,True,64.62,"LINESTRING (-100.1548445 25.4255958, -100.1546161 25.4261391)",,,
750303401,Calle Benito Juárez,residential,True,False,179.932,"LINESTRING (-100.1517744 25.425668, -100.1523944 25.4271862)",,,
161057467,Calle Washington,residential,False,False,58.442,"LINESTRING (-100.1517744 25.425668, -100.1521036 25.4254649, -100.1522549 25.4253715)",,,
161057520,Calle Río Amazonas,residential,False,True,51.878,"LINESTRING (-100.1553164 25.4257856, -100.1548445 25.4255958)",,,
750303406,Calle Tomás De La Peña,residential,False,False,71.472,"LINESTRING (-100.1553164 25.4257856, -100.1550658 25.4263872)",,,
161057520,Calle Río Amazonas,residential,False,False,49.658,"LINESTRING (-100.1553164 25.4257856, -100.1554669 25.4258187, -100.1555944 25.425843, -100.1557124 25.425872, -100.1557942 25.4258987)",,,
161057500,Abasolo,tertiary,True,False,106.53999999999999,"LINESTRING (-100.1486044 25.4258283, -100.1489776 25.4256888, -100.1491936 25.4256023, -100.1495782 25.4254483)",,,
229304308,Carretera Nacional,trunk,True,False,90.536,"LINESTRING (-100.1486044 25.4258283, -100.1483028 25.4253172, -100.148185 25.4251076)",3,,MEX 85
161057417,Calle Río Volga,residential,False,True,82.435,"LINESTRING (-100.1557942 25.4258987, -100.1555223 25.4265982)",,,
161057520,Calle Río Amazonas,residential,False,False,56.237,"LINESTRING (-100.1557942 25.4258987, -100.1558867 25.425952, -100.1562233 25.4262221)",,,
161057520,Calle Río Amazonas,residential,False,True,49.657999999999994,"LINESTRING (-100.1557942 25.4258987, -100.1557124 25.425872, -100.1555944 25.425843, -100.1554669 25.4258187, -100.1553164 25.4257856)",,,
750303402,Calle Miguel Hidalgo,residential,True,False,121.616,"LINESTRING (-100.1539697 25.4259313, -100.1531393 25.4267274)",,,
933051032,Calle Miguel Hidalgo,residential,False,False,118.466,"LINESTRING (-100.1539697 25.4259313, -100.1544677 25.4249655)",,,
161057502,Calle Morelos,residential,True,False,150.803,"LINESTRING (-100.1539697 25.4259313, -100.1536065 25.4255962, -100.1529192 25.4249622)",,,
161057502,Calle Morelos,residential,True,False,68.904,"LINESTRING (-100.1546161 25.4261391, -100.1539697 25.4259313)",,,
750303404,Calle Héroes del 47,residential,False,False,64.62,"LINESTRING (-100.1546161 25.4261391, -100.1548445 25.4255958)",,,
750303404,Calle Héroes del 47,residential,False,True,85.07900000000001,"LINESTRING (-100.1546161 25.4261391, -100.1543387 25.4268081, -100.1543211 25.4268563)",,,
161057491,Calle Río Yaqui,residential,False,True,20.811,"LINESTRING (-100.1562233 25.4262221, -100.1561777 25.426302, -100.1561444 25.4263945)",,,
161057520,Calle Río Amazonas,residential,False,True,56.237,"LINESTRING (-100.1562233 25.4262221, -100.1558867 25.425952, -100.1557942 25.4258987)",,,
161057482,Calle Río Nilo,residential,False,False,51.499,"LINESTRING (-100.1550658 25.4263872, -100.1555223 25.4265982)",,,
161057503,Calle Tomás De La Peña,residential,False,False,90.948,"LINESTRING (-100.1550658 25.4263872, -100.1547387 25.4271499)",,,
750303406,Calle Tomás De La Peña,residential,False,True,71.472,"LINESTRING (-100.1550658 25.4263872, -100.1553164 25.4257856)",,,
161057491,Calle Río Yaqui,residential,False,True,52.116,"LINESTRING (-100.1561444 25.4263945, -100.1559699 25.4268359)",,,
161057491,Calle Río Yaqui,residential,False,False,20.811,"LINESTRING (-100.1561444 25.4263945, -100.1561777 25.426302, -100.1562233 25.4262221)",,,
161057417,Calle Río Volga,residential,False,False,82.435,"LINESTRING (-100.1555223 25.4265982, -100.1557942 25.4258987)",,,
161057482,Calle Río Nilo,residential,False,False,52.145,"LINESTRING (-100.1555223 25.4265982, -100.1559699 25.4268359)",,,
161057482,Calle Río Nilo,residential,False,True,51.499,"LINESTRING (-100.1555223 25.4265982, -100.1550658 25.4263872)",,,
161057421,Calle Mariano Jiménez,residential,False,False,174.985,"LINESTRING (-100.1531393 25.4267274, -100.1522549 25.4253715)",,,
"[161057449, 933051033]",Calle Mariano Jiménez,residential,True,False,25.85,"LINESTRING (-100.1531393 25.4267274, -100.1531026 25.4267901, -100.1530794 25.4268517, -100.1530749 25.4269481)",,,
161057482,Calle Río Nilo,residential,False,True,52.145,"LINESTRING (-100.1559699 25.4268359, -100.1555223 25.4265982)",,,
161057491,Calle Río Yaqui,residential,False,False,52.116,"LINESTRING (-100.1559699 25.4268359, -100.1561444 25.4263945)",,,
161057425,Calle Bravo,residential,False,True,73.288,"LINESTRING (-100.1530749 25.4269481, -100.1523944 25.4271862)",,,
933051033,Calle Mariano Jiménez,residential,True,False,44.931,"LINESTRING (-100.1530749 25.4269481, -100.1532032 25.4273352)",,,
161057428,Calle Miguel Hidalgo,residential,True,False,57.058,"LINESTRING (-100.1537104 25.4271731, -100.1538061 25.4266673)",,,
750303405,Calle Francisco Leal Támez,residential,False,False,44.181,"LINESTRING (-100.1537104 25.4271731, -100.1537764 25.4272055, -100.1541067 25.4273454)",,,
161057425,Calle Bravo,residential,False,False,73.288,"LINESTRING (-100.1523944 25.4271862, -100.1530749 25.4269481)",,,
161057425,Calle Bravo,residential,False,True,95.626,"LINESTRING (-100.1523944 25.4271862, -100.1515037 25.4274903)",,,
750303401,Calle Benito Juárez,residential,True,False,71.068,"LINESTRING (-100.1523944 25.4271862, -100.1526409 25.4277853)",,,
161057446,Calle Francisco Leal Támez,residential,True,False,54.03,"LINESTRING (-100.1532032 25.4273352, -100.1537104 25.4271731)",,,
161057509,Calle Mariano Jiménez,residential,False,False,25.297,"LINESTRING (-100.1532032 25.4273352, -100.1532836 25.4275508)",,,
750303404,Calle Héroes del 47,residential,False,False,58.492,"LINESTRING (-100.1541067 25.4273454, -100.1543211 25.4268563)",,,
750303404,Calle Héroes del 47,residential,False,True,111.45,"LINESTRING (-100.1541067 25.4273454, -100.1537174 25.428284)",,,
750303405,Calle Francisco Leal Támez,residential,False,True,44.181,"LINESTRING (-100.1541067 25.4273454, -100.1537764 25.4272055, -100.1537104 25.4271731)",,,
161057415,Calle Allende,residential,False,True,69.61,"LINESTRING (-100.1532836 25.4275508, -100.1526409 25.4277853)",,,
161057509,Calle Mariano Jiménez,residential,False,True,25.297,"LINESTRING (-100.1532836 25.4275508, -100.1532032 25.4273352)",,,
161057509,Calle Mariano Jiménez,residential,False,False,93.958,"LINESTRING (-100.1532836 25.4275508, -100.1534419 25.4279577, -100.1534915 25.4280498, -100.1535667 25.4281429, -100.1537174 25.428284)",,,
161057425,Calle Bravo,residential,False,False,60.333,"LINESTRING (-100.1509417 25.4276821, -100.1515037 25.4274903)",,,
161057425,Calle Bravo,residential,False,True,111.672,"LINESTRING (-100.1509417 25.4276821, -100.1504606 25.4279371, -100.1499827 25.4281905)",,,
161057530,Francisco Lamadrid,residential,False,False,66.34100000000001,"LINESTRING (-100.1509417 25.4276821, -100.1509849 25.4277734, -100.1512011 25.4282308)",,,
161057530,Francisco Lamadrid,residential,False,True,283.873,"LINESTRING (-100.1509417 25.4276821, -100.1506189 25.4269972, -100.1503604 25.4265133, -100.1497701 25.4253592)",,,
161057415,Calle Allende,residential,False,False,69.61,"LINESTRING (-100.1526409 25.4277853, -100.1532836 25.4275508)",,,
161057415,Calle Allende,residential,False,True,152.84,"LINESTRING (-100.1526409 25.4277853, -100.1512011 25.4282308)",,,
750303401,Calle Benito Juárez,residential,True,False,115.81200000000001,"LINESTRING (-100.1526409 25.4277853, -100.1527391 25.4281273, -100.152904 25.4287992)",,,
161057415,Calle Allende,residential,False,False,152.84,"LINESTRING (-100.1512011 25.4282308, -100.1526409 25.4277853)",,,
161057530,Francisco Lamadrid,residential,False,True,66.34100000000001,"LINESTRING (-100.1512011 25.4282308, -100.1509849 25.4277734, -100.1509417 25.4276821)",,,
750303404,Calle Héroes del 47,residential,False,False,111.45,"LINESTRING (-100.1537174 25.428284, -100.1541067 25.4273454)",,,
750303404,Calle Héroes del 47,residential,False,True,40.76,"LINESTRING (-100.1537174 25.428284, -100.153584 25.4286302)",,,
161057509,Calle Mariano Jiménez,residential,False,True,93.958,"LINESTRING (-100.1537174 25.428284, -100.1535667 25.4281429, -100.1534915 25.4280498, -100.1534419 25.4279577, -100.1532836 25.4275508)",,,
161057464,Calle Zuazua,residential,False,True,70.826,"LINESTRING (-100.153584 25.4286302, -100.152904 25.4287992)",,,
750303404,Calle Héroes del 47,residential,False,False,40.76,"LINESTRING (-100.153584 25.4286302, -100.1537174 25.428284)",,,
161057464,Calle Zuazua,residential,False,False,70.826,"LINESTRING (-100.152904 25.4287992, -100.153584 25.4286302)",,,
161057493,Avenida Del Pueblito,residential,True,False,35.577,"LINESTRING (-100.154771 25.4213888, -100.1550108 25.4211533)",,,
228047676,,residential,False,True,9.548,"LINESTRING (-100.154771 25.4213888, -100.1547031 25.4213287)",,,
161057531,Calle del Pueblo,residential,False,False,40.484,"LINESTRING (-100.1525184 25.4221826, -100.1528805 25.4220226)",,,
161057531,Calle del Pueblo,residential,False,True,29.186,"LINESTRING (-100.1525184 25.4221826, -100.1522552 25.4222939)",,,
228047671,Privada de las Mandarinas,residential,False,True,55.549,"LINESTRING (-100.1525184 25.4221826, -100.1523276 25.4217137)",,,
161057493,Avenida Del Pueblito,residential,True,False,40.551,"LINESTRING (-100.1551929 25.4209618, -100.155471 25.4206974)",,,
228047681,,residential,False,True,11.05,"LINESTRING (-100.1551929 25.4209618, -100.155118 25.420889)",,,
751702358,,residential,False,True,21.246,"LINESTRING (-100.1533764 25.4231284, -100.153297 25.4229513)",,,
228047676,,residential,False,False,9.548,"LINESTRING (-100.1547031 25.4213287, -100.154771 25.4213888)",,,
228047693,Avenida Del Pueblito,residential,True,False,62.255,"LINESTRING (-100.1547031 25.4213287, -100.1542786 25.4217367)",,,
161057434,Avenida Del Pueblito,residential,True,False,9.382,"LINESTRING (-100.1550028 25.4200709, -100.1550664 25.4201327)",,,
228047675,Calle De La Placita,residential,False,False,7.611,"LINESTRING (-100.1550028 25.4200709, -100.1550707 25.4200405)",,,
228047675,Calle De La Placita,residential,False,True,104.723,"LINESTRING (-100.1550028 25.4200709, -100.1540668 25.420486)",,,
161057409,Calle De La Placita,residential,False,False,56.109,"LINESTRING (-100.1540668 25.420486, -100.1542803 25.4209523)",,,
161057409,Calle De La Placita,residential,False,True,46.077,"LINESTRING (-100.1540668 25.420486, -100.1538818 25.4201068)",,,
228047675,Calle De La Placita,residential,False,False,104.723,"LINESTRING (-100.1540668 25.420486, -100.1550028 25.4200709)",,,
228047682,Calle De Los Carrizos,residential,False,True,78.713,"LINESTRING (-100.1519086 25.4232519, -100.1516238 25.4225924)",,,
228047681,,residential,False,False,11.05,"LINESTRING (-100.155118 25.420889, -100.1551929 25.4209618)",,,
228047693,Avenida Del Pueblito,residential,True,False,64.239,"LINESTRING (-100.155118 25.420889, -100.1547031 25.4213287)",,,
161057534,Calle Matamoros,residential,False,False,146.343,"LINESTRING (-100.1507795 25.4214519, -100.1520623 25.4208276)",,,
161057534,Calle Matamoros,residential,False,True,101.181,"LINESTRING (-100.1507795 25.4214519, -100.1498632 25.4218302)",,,
228047680,Calle México,residential,False,True,65.725,"LINESTRING (-100.1507795 25.4214519, -100.1510253 25.4219997)",,,
161057531,Calle del Pueblo,residential,False,False,40.219,"LINESTRING (-100.1518991 25.4224594, -100.1522552 25.4222939)",,,
161057531,Calle del Pueblo,residential,False,True,31.355,"LINESTRING (-100.1518991 25.4224594, -100.1516238 25.4225924)",,,
228047661,Privada De Los Limones,residential,False,True,54.603,"LINESTRING (-100.1518991 25.4224594, -100.1516946 25.4220044)",,,
161057409,Calle De La Placita,residential,False,False,46.077,"LINESTRING (-100.1538818 25.4201068, -100.1540668 25.420486)",,,
161057419,Privada De Los Sabinos,residential,False,True,13.61,"LINESTRING (-100.1553462 25.4206497, -100.155471 25.4206974)",,,
228047693,Avenida Del Pueblito,residential,True,False,35.118,"LINESTRING (-100.1553462 25.4206497, -100.155118 25.420889)",,,
