osmid,oneway,lanes,highway,reversed,length,ref,name,maxspeed,geometry,junction,bridge,tunnel
361864195,True,2,secondary,False,49.836999999999996,,,,"LINESTRING (-117.0172936 32.5356543, -117.0173546 32.5356636, -117.017413 32.5356594, -117.017472 32.5356419, -117.0175089 32.5356186, -117.0175467 32.5355754, -117.0175662 32.5355113, -117.0175582 32.5353764)",,,
42371895,True,2,secondary,False,237.05299999999997,,Boulevard Independencia,50,"LINESTRING (-117.0175582 32.5353764, -117.0175285 32.5352429, -117.0175296 32.5351749, -117.0175561 32.5351065, -117.0176295 32.5350114, -117.0177292 32.5348998, -117.0184495 32.5340983, -117.0185647 32.5339701, -117.0187978 32.5337084, -117.0188868 32.533629)",,,
790042993,True,2,secondary,False,42.358999999999995,,Boulevard Padre Francisco Eusebio Kino,,"LINESTRING (-117.0175582 32.5353764, -117.0174891 32.5352747, -117.0174123 32.5351823, -117.0172863 32.5350751)",,,
31574563,True,4,primary,False,26.027,MEX 1,,,"LINESTRING (-117.0228115 32.5288838, -117.0228668 32.5289463, -117.0229375 32.5289967, -117.0230198 32.5290324)",circular,,
54144577,True,4,secondary,False,41.512,,Avenida Independencia,,"LINESTRING (-117.0228115 32.5288838, -117.0227856 32.5289627, -117.0227508 32.529034, -117.0227013 32.5291187, -117.0226282 32.5292216)",,,
31574563,True,4,primary,False,24.725,MEX 1,,,"LINESTRING (-117.0227589 32.5286694, -117.0227579 32.5287435, -117.0227757 32.5288161, -117.0228115 32.5288838)",circular,,
31574525,False,,residential,False,228.005,,Calle Francisco Javier Mina,,"LINESTRING (-117.0247656 32.5300662, -117.024701 32.5301295, -117.0243306 32.5305297, -117.0242744 32.5305904, -117.0240426 32.5308408, -117.0239641 32.5309201, -117.0239174 32.530976, -117.0235593 32.5313754, -117.0232786 32.5316884)",,,
642319283,True,2,secondary,False,26.035999999999998,,,,"LINESTRING (-117.0191118 32.5331572, -117.0190231 32.5331408, -117.0189394 32.5331461, -117.0188443 32.5331794)",circular,,
"[787263820, 695665125]",True,"['3', '5']",secondary,False,37.040000000000006,,Avenida Independencia,,"LINESTRING (-117.0227496 32.5292691, -117.0228045 32.529209, -117.0228796 32.5291267, -117.022935 32.5290729, -117.0230198 32.5290324)",,,
556890435,True,4,primary,False,17.04,MEX 1,Calle Paseo de los Héroes,,"LINESTRING (-117.0229883 32.5284001, -117.0228209 32.5283404)",,,
642319311,True,4,primary,False,38.367000000000004,,,,"LINESTRING (-117.0229883 32.5284001, -117.0229022 32.5284467, -117.0228326 32.5285099, -117.0227838 32.5285857, -117.0227589 32.5286694)",circular,,
"[556673396, 31574612]",True,"['2', '1']",secondary_link,False,178.511,,,,"LINESTRING (-117.0194156 32.533049, -117.0194887 32.5330196, -117.0196825 32.5328653, -117.0197133 32.5328359, -117.0199037 32.5326651, -117.0199262 32.532644, -117.0201738 32.5324125, -117.0202524 32.5323389, -117.020383 32.5322195, -117.0204942 32.5321179, -117.0206081 32.5320207, -117.0206711 32.5319871, -117.0206879 32.5319834, -117.0207174 32.5319797, -117.0207882 32.5319805)",,,
"[790032450, 695665123, 787263820]",True,3,secondary,False,523.816,,Avenida Independencia,,"LINESTRING (-117.0194156 32.533049, -117.0197126 32.5327047, -117.0201364 32.5322061, -117.0203967 32.53192, -117.0216654 32.5305139, -117.0227496 32.5292691)",,yes,
54144582,True,1,motorway_link,False,63.239,,,,"LINESTRING (-117.0227331 32.5330902, -117.0231852 32.5335123)",,,
758440132,True,3,motorway,False,65.112,MEX 1D;MEX 2,Avenida Vía Rápida Oriente,80,"LINESTRING (-117.0227331 32.5330902, -117.0232781 32.5334532)",,,
758440131,True,2,secondary,False,40.886,,Avenida Vía Rápida Oriente,60,"LINESTRING (-117.0207882 32.5319805, -117.0211408 32.5321969)",,,
45214327,True,1,motorway_link,False,59.248,,,,"LINESTRING (-117.0211408 32.5321969, -117.0217044 32.532438)",,,
758440131,True,2,secondary,False,72.798,,Avenida Vía Rápida Oriente,60,"LINESTRING (-117.0211408 32.5321969, -117.0216862 32.5325475, -117.021758 32.5325942)",,,
758440132,True,3,motorway,False,120.663,MEX 1D;MEX 2,Avenida Vía Rápida Oriente,80,"LINESTRING (-117.0217044 32.532438, -117.0227331 32.5330902)",,,
695614710,False,2,tertiary,True,67.087,,Calle Belisario Domínguez,,"LINESTRING (-117.014727 32.5357323, -117.0151615 32.5352529)",,,
32455914,True,2,secondary_link,False,187.15500000000003,,,,"LINESTRING (-117.0226282 32.5292216, -117.0225196 32.5292855, -117.0224646 32.5293256, -117.0224213 32.5293676, -117.0218666 32.5298774, -117.0218297 32.5299113, -117.0213891 32.5303163, -117.0213394 32.5303493, -117.0213025 32.5303603, -117.0212818 32.5303628, -117.0212072 32.5303571)",,,
"[787263819, 695665124, 695665126]",True,3,secondary,False,547.9300000000001,,Avenida Independencia,,"LINESTRING (-117.0226282 32.5292216, -117.02259 32.5292652, -117.0225095 32.5293573, -117.0215454 32.530458, -117.0203327 32.5318256, -117.0202997 32.5318627, -117.0202589 32.5319093, -117.0199896 32.5321954, -117.0193948 32.5328574, -117.0191922 32.5330752, -117.0191118 32.5331572)",,yes,
42371563,False,2,residential,False,217.09,,Avenida Salvador Novo,,"LINESTRING (-117.0233253 32.5336116, -117.0232838 32.5336569, -117.0232129 32.5337358, -117.0230808 32.5338817, -117.0230689 32.5338949, -117.0223971 32.5346307, -117.022327 32.5347071, -117.0219672 32.5350999, -117.0219133 32.535159)",,,
"[571873762, 173914813]",True,2,secondary,False,70.483,MEX 1D,"['Avenida Vía Rápida Oriente', 'Vía Rápida Oriente']",60,"LINESTRING (-117.0233253 32.5336116, -117.0235521 32.5337504, -117.023928 32.5339905)",,,
42371563,False,2,residential,True,217.09,,Avenida Salvador Novo,,"LINESTRING (-117.0219133 32.535159, -117.0219672 32.5350999, -117.022327 32.5347071, -117.0223971 32.5346307, -117.0230689 32.5338949, -117.0230808 32.5338817, -117.0232129 32.5337358, -117.0232838 32.5336569, -117.0233253 32.5336116)",,,
45214430,True,3,secondary,False,90.83,,Avenida Paseo Centenario Tijuana,,"LINESTRING (-117.0219133 32.535159, -117.0212024 32.5346879, -117.0211503 32.5346556)",,,
42371843,True,2,secondary,False,221.094,,Boulevard Independencia,50,"LINESTRING (-117.0187691 32.5335544, -117.0186991 32.5336401, -117.0184915 32.5338728, -117.0181422 32.5342628, -117.0180644 32.5343496, -117.017955 32.5344717, -117.0176831 32.5347753, -117.0175122 32.5349661, -117.0174652 32.534999, -117.0174364 32.5350192, -117.0173724 32.5350548, -117.0172863 32.5350751)",,,
642319283,True,2,secondary,False,13.908000000000001,,,,"LINESTRING (-117.0187691 32.5335544, -117.0188225 32.5335978, -117.0188868 32.533629)",circular,,
45214872,True,2,secondary,False,17.665,,,,"LINESTRING (-117.0172863 32.5350751, -117.0171572 32.5350508, -117.0171011 32.5350485)",,,
642319283,True,2,secondary,False,26.476000000000003,,,,"LINESTRING (-117.0188868 32.533629, -117.0189546 32.5336455, -117.0190251 32.5336482, -117.0190945 32.5336371, -117.0191589 32.5336126)",circular,,
54144574,True,1,motorway_link,False,88.005,,,80,"LINESTRING (-117.0158328 32.5287959, -117.016042 32.5289079, -117.0161748 32.5289712, -117.0163693 32.529056, -117.0166482 32.5291872)",,,
758441589,True,2,secondary,False,87.193,MEX 1D,Avenida Vía Rápida Oriente,60,"LINESTRING (-117.0158328 32.5287959, -117.0163359 32.5291207, -117.0165718 32.529272)",,,
758441589,True,2,secondary,False,17.622,MEX 1D,Avenida Vía Rápida Oriente,60,"LINESTRING (-117.0156813 32.5287021, -117.0158328 32.5287959)",,,
42372151,False,3,residential,False,202.54399999999998,,Avenida Netzahualcóyotl,,"LINESTRING (-117.0156813 32.5287021, -117.0154505 32.5289603, -117.0151852 32.529259, -117.0145172 32.5300193, -117.0143904 32.5301627)",,,
758441589,True,2,secondary,False,84.142,MEX 1D,Avenida Vía Rápida Oriente,60,"LINESTRING (-117.0149684 32.5282425, -117.0155257 32.5285969, -117.0156813 32.5287021)",,,
42371575,True,2,residential,False,217.356,,Calle José Gorostiza,,"LINESTRING (-117.0225315 32.5330856, -117.0224808 32.5331411, -117.0223468 32.53329, -117.0217095 32.5340174, -117.0212236 32.5345716, -117.0211503 32.5346556)",,,
"[790001315, 790001316]",True,"['2', '1']",secondary,False,77.502,,Avenida Vía Rápida Oriente,60,"LINESTRING (-117.0225315 32.5330856, -117.0227478 32.5332268, -117.0231852 32.5335123)",,,
758440131,True,2,secondary,False,90.79599999999999,,Avenida Vía Rápida Oriente,60,"LINESTRING (-117.021758 32.5325942, -117.0222449 32.5329036, -117.0225315 32.5330856)",,,
45214430,True,3,secondary,False,78.47800000000001,,Avenida Paseo Centenario Tijuana,,"LINESTRING (-117.0225848 32.5355792, -117.022449 32.5355101, -117.0219133 32.535159)",,,
642319285,True,2,secondary,False,23.106,,,,"LINESTRING (-117.0225848 32.5355792, -117.0225201 32.5356219, -117.0224722 32.5356782, -117.0224449 32.5357435)",circular,,
642319318,True,2,secondary,False,17.572,,,,"LINESTRING (-117.0224905 32.5359305, -117.0225554 32.5359875, -117.0226384 32.5360242)",circular,,
642319318,True,2,secondary,False,22.962000000000003,,,,"LINESTRING (-117.0226384 32.5360242, -117.0227188 32.5360365, -117.022749 32.5360339, -117.0228 32.5360295, -117.0228757 32.5360038)",circular,,
642319286,True,2,secondary,False,22.526,,,,"LINESTRING (-117.0228757 32.5360038, -117.0229389 32.5359622, -117.0229862 32.5359078, -117.0230141 32.5358445)",circular,,
556890433,True,4,primary,False,19.342,MEX 1,Calle Paseo de los Héroes,,"LINESTRING (-117.0226423 32.5285259, -117.0227589 32.5286694)",,,
870515268,True,,primary_link,False,32.352000000000004,,,,"LINESTRING (-117.0226423 32.5285259, -117.0227133 32.5285155, -117.0227643 32.5285053, -117.0228072 32.528472, -117.022828 32.5284358, -117.0228327 32.5283877, -117.0228209 32.5283404)",,,
758441590,True,3,motorway,False,178.55,MEX 2,Avenida Vía Rápida Oriente,80,"LINESTRING (-117.0166482 32.5291872, -117.01741 32.5296767, -117.0178485 32.5299639, -117.0181637 32.5301596)",,,
54144579,True,1,motorway_link,False,78.856,,,,"LINESTRING (-117.0181637 32.5301596, -117.0187665 32.5306542)",,,
"[1265485019, 758441590]",True,3,motorway,False,417.581,MEX 2,Avenida Vía Rápida Oriente,80,"LINESTRING (-117.0181637 32.5301596, -117.0187108 32.5305044, -117.0199513 32.5313185, -117.0204642 32.5316461, -117.0217044 32.532438)",,,
"[758440131, 1055216038]",True,2,secondary,False,240.235,,Avenida Vía Rápida Oriente,60,"LINESTRING (-117.0187665 32.5306542, -117.0190682 32.5308553, -117.0191816 32.5309358, -117.0193961 32.5310794, -117.0196315 32.531232, -117.0201016 32.5315176, -117.0202565 32.531612, -117.0203983 32.5317103, -117.0207882 32.5319805)",,,
173914813,True,2,secondary,False,17.159,MEX 1D,Avenida Vía Rápida Oriente,60,"LINESTRING (-117.0231852 32.5335123, -117.0233253 32.5336116)",,,
758435567,True,2,trunk,False,105.336,,Avenida Vía Rápida Poniente,60,"LINESTRING (-117.0241574 32.5322787, -117.0232786 32.5316884)",,,
758435567,True,2,trunk,False,49.112,,Avenida Vía Rápida Poniente,60,"LINESTRING (-117.0223068 32.5310627, -117.0218886 32.5307967)",,,
758435568,True,3,motorway,False,250.096,MEX 2,Avenida Vía Rápida Poniente,80,"LINESTRING (-117.019762 32.5295298, -117.0176276 32.5281806)",,,
31574525,False,,residential,True,228.005,,Calle Francisco Javier Mina,,"LINESTRING (-117.0232786 32.5316884, -117.0235593 32.5313754, -117.0239174 32.530976, -117.0239641 32.5309201, -117.0240426 32.5308408, -117.0242744 32.5305904, -117.0243306 32.5305297, -117.024701 32.5301295, -117.0247656 32.5300662)",,,
758435567,True,2,trunk,False,114.63499999999999,,Avenida Vía Rápida Poniente,60,"LINESTRING (-117.0232786 32.5316884, -117.0228389 32.5314009, -117.0227945 32.5313727, -117.0223068 32.5310627)",,,
"[551892237, 32455909]",True,1,secondary_link,False,190.951,,,,"LINESTRING (-117.0218886 32.5307967, -117.0218718 32.5307226, -117.0218656 32.5306989, -117.0218866 32.5306282, -117.0219094 32.5305745, -117.0219496 32.5305055, -117.0220931 32.5303003, -117.0223445 32.5299464, -117.0224505 32.5297972, -117.0226215 32.5295326, -117.0226832 32.5294065, -117.0227496 32.5292691)",,,
"[1080665177, 758435567]",True,2,trunk,False,80.437,,Avenida Vía Rápida Poniente,60,"LINESTRING (-117.0218886 32.5307967, -117.0214047 32.5304847, -117.0212072 32.5303571)",,,
1080665177,True,2,trunk,False,90.249,,Avenida Vía Rápida Poniente,60,"LINESTRING (-117.0212072 32.5303571, -117.0204433 32.5298632)",,,
"[26103536, 45216210]",True,"['2', '3']",secondary,False,260.781,,Boulevard Padre Francisco Eusebio Kino,,"LINESTRING (-117.015289 32.5331711, -117.0159937 32.53407, -117.0165302 32.5347546, -117.0166361 32.5348971, -117.0167414 32.5350416, -117.016759 32.5350669, -117.016808 32.5351356)",,,
145474839,True,1,secondary_link,False,210.377,,,,"LINESTRING (-117.015289 32.5331711, -117.0153648 32.5333532, -117.0154711 32.5335456, -117.0155111 32.5336182, -117.0156608 32.5338892, -117.0157345 32.5340499, -117.0157563 32.5341794, -117.0157451 32.534259, -117.0157169 32.5343382, -117.0154619 32.5347429, -117.015381 32.5349133)",,,
361864193,True,2,tertiary,False,33.818,,,,"LINESTRING (-117.015381 32.5349133, -117.0153385 32.5349614, -117.0152856 32.5350234, -117.0152524 32.5350805, -117.0152255 32.5351822)",,,
45216210,True,3,secondary,False,19.206,,Boulevard Padre Francisco Eusebio Kino,,"LINESTRING (-117.016808 32.5351356, -117.0168983 32.5352432, -117.016927 32.5352762)",,,
361864193,True,2,tertiary,False,166.289,,,,"LINESTRING (-117.016808 32.5351356, -117.0167045 32.5351271, -117.0166252 32.5351119, -117.0165516 32.5350853, -117.0164873 32.5350469, -117.0164249 32.5349756, -117.0163042 32.5348298, -117.0162211 32.5347512, -117.0161279 32.534693, -117.0160206 32.5346551, -117.0159099 32.5346415, -117.0157979 32.5346511, -117.0156913 32.5346771, -117.0156088 32.5347184, -117.015519 32.5347846, -117.015381 32.5349133)",,,
45214872,True,2,secondary,False,29.721000000000004,,,,"LINESTRING (-117.0171011 32.5350485, -117.0170234 32.5350511, -117.0169606 32.5350658, -117.0168926 32.5350907, -117.016808 32.5351356)",,,
1143157362,True,1,secondary,False,32.873,,,,"LINESTRING (-117.0171011 32.5350485, -117.0170155 32.5350852, -117.0169825 32.5351094, -117.0169453 32.5351552, -117.0169325 32.5352055, -117.016927 32.5352762)",,,
45216210,True,3,secondary,False,54.371,,Boulevard Padre Francisco Eusebio Kino,,"LINESTRING (-117.016927 32.5352762, -117.0169895 32.5353493, -117.017076 32.5354437, -117.0172014 32.5355743, -117.0172936 32.5356543)",,,
45214561,True,3,secondary,False,388.875,,Avenida Paseo Centenario Tijuana,,"LINESTRING (-117.0191589 32.5336126, -117.0192317 32.5336458, -117.0192955 32.5336799, -117.0193749 32.5337313, -117.0200247 32.5341519, -117.0209605 32.5347577, -117.0210723 32.53483, -117.0216626 32.5352125, -117.0217086 32.5352419, -117.022328 32.5356466, -117.0224449 32.5357435)",,,
642319283,True,2,secondary,False,20.04,,,,"LINESTRING (-117.0191589 32.5336126, -117.0192393 32.5335533, -117.0192902 32.533474)",circular,,
45214413,True,2,secondary,False,20.819,,,,"LINESTRING (-117.0230141 32.5358445, -117.0230207 32.5357823, -117.0230085 32.5357208, -117.0229783 32.5356638)",circular,,
31572858,True,3,primary,False,184.286,MEX 1,Calle Paseo de los Héroes,,"LINESTRING (-117.0232426 32.5290482, -117.0233887 32.5290688, -117.0234687 32.5291064, -117.0235091 32.5291321, -117.0235404 32.529152, -117.0246487 32.5299838, -117.0247656 32.5300662)",,,
31574563,True,4,primary,False,41.205,MEX 1,,,"LINESTRING (-117.0232426 32.5290482, -117.0233466 32.5290183, -117.0234374 32.5289661, -117.0235083 32.5288953, -117.0235543 32.5288112)",circular,,
26103479,True,3,secondary,False,59.39,,Avenida Independencia,,"LINESTRING (-117.0234621 32.5284756, -117.0235785 32.5283475, -117.0238543 32.5280562)",,,
642319310,True,4,primary,False,11.413,,,,"LINESTRING (-117.0234621 32.5284756, -117.0234173 32.5284408, -117.0233669 32.5284121)",circular,,
642319312,True,4,primary,False,36.849999999999994,MEX 1,,,"LINESTRING (-117.0233669 32.5284121, -117.0232764 32.5283798, -117.0231794 32.5283668, -117.0230814 32.5283737, -117.0229883 32.5284001)",circular,,
474966522,True,3,secondary,False,129.46,,Avenida Independencia,,"LINESTRING (-117.0241967 32.5274815, -117.0241198 32.5275675, -117.0238614 32.5278595, -117.0237935 32.5279354, -117.0234878 32.5282773, -117.0233669 32.5284121)",,,
31574563,True,4,primary,False,40.047,MEX 1,,,"LINESTRING (-117.0235543 32.5288112, -117.0235706 32.5287405, -117.0235691 32.5286685, -117.0235498 32.5285983, -117.0235136 32.528533, -117.0234621 32.5284756)",circular,,
510154776,True,3,motorway,False,243.789,MEX 2,Avenida Vía Rápida Poniente,80,"LINESTRING (-117.0248273 32.5328164, -117.0227804 32.5314641)",,,
54144792,True,1,motorway_link,False,73.851,,,,"LINESTRING (-117.0204433 32.5298632, -117.019762 32.5295298)",,,
758435566,True,2,secondary,False,404.889,,Avenida Vía Rápida Poniente,60,"LINESTRING (-117.0204433 32.5298632, -117.0201666 32.5296852, -117.01984 32.5294777, -117.0180993 32.5283663, -117.0177137 32.5281164, -117.0176534 32.5280802, -117.0176192 32.5280587, -117.0173429 32.5278902, -117.0169942 32.527672)",,,
551892241,False,3,unclassified,False,216.61700000000002,,Avenida Juan Ruíz de Alarcón,,"LINESTRING (-117.0165718 32.529272, -117.0163005 32.5295712, -117.0156975 32.5302643, -117.0156553 32.5303121, -117.0151907 32.5308337)",,,
"[758441589, 1055216038, 1055216039]",True,2,secondary,False,256.84499999999997,MEX 1D,Avenida Vía Rápida Oriente,60,"LINESTRING (-117.0165718 32.529272, -117.0166682 32.5293339, -117.0169041 32.5294853, -117.017302 32.5297385, -117.0178148 32.5300621, -117.0184655 32.5304782, -117.0187665 32.5306542)",,,yes
31574563,True,4,primary,False,21.204,MEX 1,,,"LINESTRING (-117.0230198 32.5290324, -117.0230925 32.5290493, -117.0231676 32.5290547, -117.0232426 32.5290482)",circular,,
556890435,True,4,primary,False,133.533,MEX 1,Calle Paseo de los Héroes,,"LINESTRING (-117.0228209 32.5283404, -117.0228139 32.5283353, -117.0217463 32.5275522)",,,
42372151,False,3,residential,True,202.54399999999998,,Avenida Netzahualcóyotl,,"LINESTRING (-117.0143904 32.5301627, -117.0145172 32.5300193, -117.0151852 32.529259, -117.0154505 32.5289603, -117.0156813 32.5287021)",,,
695614710,False,2,tertiary,False,9.889,,Calle Belisario Domínguez,,"LINESTRING (-117.0152255 32.5351822, -117.0151615 32.5352529)",,,
45214871,True,2,tertiary,False,256.288,,,,"LINESTRING (-117.0152255 32.5351822, -117.0153197 32.5351312, -117.0153482 32.5350956, -117.015413 32.5350242, -117.015481 32.5349522, -117.0156541 32.5347961, -117.0157208 32.5347602, -117.015803 32.5347351, -117.015863 32.534726, -117.0159354 32.5347286, -117.0160585 32.5347552, -117.0161232 32.5347846, -117.0161775 32.5348255, -117.0164517 32.5351396, -117.0165436 32.5352289, -117.0166131 32.5352839, -117.0168085 32.5354369, -117.0169935 32.5355602, -117.0170794 32.5356127, -117.0171558 32.5356393, -117.0172936 32.5356543)",,,
