osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry
177235273,True,Calle Francisco I. Madero,tertiary,False,280.804,,,,"LINESTRING (-101.8771047 21.0347893, -101.8774556 21.0322853)"
330424956,False,Calle Fresno,residential,False,74.903,,,,"LINESTRING (-101.8771047 21.0347893, -101.877824 21.0348443)"
742723437,True,Calle Manuel Doblado,tertiary,False,178.175,2,GTO 37,70,"LINESTRING (-101.8777745 21.029706, -101.8794662 21.0299785)"
330279744,True,Calle Esquipulas,residential,False,96.247,,,,"LINESTRING (-101.8788225 21.0360511, -101.8797497 21.0360344)"
188355132,True,Calle 16 de Septiembre,tertiary,False,45.741,,,30,"LINESTRING (-101.8789512 21.0347643, -101.8789244 21.0351749)"
330424958,False,Privada Purísima,residential,False,79.951,,,,"LINESTRING (-101.8789512 21.0347643, -101.879721 21.0347372)"
188355132,True,Calle 16 de Septiembre,tertiary,False,66.843,,,30,"LINESTRING (-101.8789727 21.0341635, -101.8789512 21.0347643)"
330424954,False,Calle Laurel,residential,False,59.109,,,,"LINESTRING (-101.8789727 21.0341635, -101.8784094 21.0340851)"
188355132,True,Calle 16 de Septiembre,tertiary,False,66.092,,,30,"LINESTRING (-101.8790472 21.0335732, -101.8789727 21.0341635)"
330424952,False,Privada Niños Héroes,residential,False,124.271,,,,"LINESTRING (-101.8790472 21.0335732, -101.8778541 21.0334788)"
188355132,True,Calle 16 de Septiembre,tertiary,False,144.968,,,30,"LINESTRING (-101.8794662 21.0299785, -101.8792874 21.0312715)"
742723437,True,Calle Manuel Doblado,tertiary,False,91.969,2,GTO 37,70,"LINESTRING (-101.8794662 21.0299785, -101.8803399 21.0301165)"
188355132,True,Calle 16 de Septiembre,tertiary,False,114.919,,,30,"LINESTRING (-101.8791328 21.0324457, -101.8790608 21.033477)"
330279728,True,Calle Vicente Guerrero,residential,False,117.567,,,,"LINESTRING (-101.8791328 21.0324457, -101.8802593 21.0325568)"
188355132,True,Calle 16 de Septiembre,tertiary,False,131.548,,,30,"LINESTRING (-101.8792874 21.0312715, -101.8791328 21.0324457)"
330279726,True,Calle Miguel Hidalgo,tertiary,False,67.543,,,,"LINESTRING (-101.8792874 21.0312715, -101.8786373 21.0312437)"
188355132,True,Calle 16 de Septiembre,tertiary,False,6.666,,,30,"LINESTRING (-101.8789244 21.0351749, -101.8789175 21.0352345)"
330424959,False,Privada López,residential,False,99.389,,,,"LINESTRING (-101.8789244 21.0351749, -101.879882 21.0351669)"
344143806,True,Calle Pípila,residential,False,151.78,,,,"LINESTRING (-101.8822476 21.028979, -101.8822177 21.0303437)"
742723435,True,Prolongación 5 de Mayo,residential,False,186.311,,,,"LINESTRING (-101.8822476 21.028979, -101.8804579 21.0288493)"
742723435,True,Prolongación 5 de Mayo,residential,False,91.898,,,,"LINESTRING (-101.8804579 21.0288493, -101.879586 21.0287054)"
330424927,True,Calle 16 de Septiembre,residential,False,142.107,,,,"LINESTRING (-101.879586 21.0287054, -101.8794662 21.0299785)"
"[742723435, 1103679063]",True,"['Calle Hermenegildo Bustos', 'Prolongación 5 de Mayo']",residential,False,190.08100000000002,,,50,"LINESTRING (-101.879586 21.0287054, -101.8779723 21.0284267, -101.8779973 21.0282506)"
330279716,True,Calle General Ignacio Allende,residential,False,128.31,,,,"LINESTRING (-101.8763587 21.0283332, -101.8763043 21.029486)"
330279709,True,Calle Benito Juárez,residential,False,118.804,,,,"LINESTRING (-101.8763587 21.0283332, -101.8757906 21.0282277, -101.8752286 21.0281697)"
330279709,True,Calle Benito Juárez,residential,False,52.481,,,,"LINESTRING (-101.874637 21.0281272, -101.874132 21.0281033)"
330279709,True,Calle Benito Juárez,residential,False,76.57,,,,"LINESTRING (-101.874132 21.0281033, -101.8733948 21.0280769)"
330279716,True,Calle General Ignacio Allende,residential,False,123.16,,,,"LINESTRING (-101.8762152 21.0310973, -101.8761673 21.032204)"
330279726,True,Calle Miguel Hidalgo,tertiary,False,140.447,,,,"LINESTRING (-101.8762152 21.0310973, -101.8752766 21.031024, -101.8748667 21.030992)"
330279728,True,Calle Vicente Guerrero,residential,False,134.014,,,,"LINESTRING (-101.8761673 21.032204, -101.8774556 21.0322853)"
330279716,True,Calle General Ignacio Allende,residential,False,167.59,,,,"LINESTRING (-101.8761673 21.032204, -101.8761514 21.0327747, -101.8760876 21.0334148, -101.8760672 21.0337076)"
330279716,True,Calle General Ignacio Allende,residential,False,95.826,,,,"LINESTRING (-101.8760419 21.0341939, -101.8760051 21.035055)"
335610697,True,Calle Venustiano Carranza,residential,False,187.052,,,,"LINESTRING (-101.8760419 21.0341939, -101.8753865 21.0342085, -101.8742487 21.0343416)"
110517717,True,Calle José López Mojica,tertiary,False,215.629,2,GTO 37,70,"LINESTRING (-101.8742505 21.0291935, -101.8763043 21.029486)"
330279727,True,Calle San Juan del Bosque,residential,False,200.104,,,,"LINESTRING (-101.8742505 21.0291935, -101.8741288 21.0299659, -101.8743295 21.0309674)"
330279726,True,Calle Miguel Hidalgo,tertiary,False,133.462,,,,"LINESTRING (-101.8821742 21.0314253, -101.8808901 21.0313615)"
915628178,True,Calle Pípila,residential,False,50.712,,,,"LINESTRING (-101.8821742 21.0314253, -101.8821548 21.031881)"
330279726,True,Calle Miguel Hidalgo,tertiary,False,101.928,,,,"LINESTRING (-101.880267 21.0313366, -101.8792874 21.0312715)"
330424929,True,Calle José María Morelos,residential,False,135.88,,,,"LINESTRING (-101.880267 21.0313366, -101.8803399 21.0301165)"
177235273,True,Calle Francisco I. Madero,tertiary,False,167.268,,,,"LINESTRING (-101.8775682 21.0311979, -101.8777745 21.029706)"
330279726,True,Calle Miguel Hidalgo,tertiary,False,53.474,,,,"LINESTRING (-101.8775682 21.0311979, -101.8770546 21.0311597)"
330279726,True,Calle Miguel Hidalgo,tertiary,False,55.822,,,,"LINESTRING (-101.8748667 21.030992, -101.8743295 21.0309674)"
330279728,True,Calle Vicente Guerrero,residential,False,145.516,,,,"LINESTRING (-101.8747715 21.0320805, -101.8761673 21.032204)"
330279729,True,Calle General Emiliano Zapata,residential,False,71.28999999999999,,,,"LINESTRING (-101.8747715 21.0320805, -101.8748418 21.0317411, -101.8748591 21.0314461)"
177235273,True,Calle Francisco I. Madero,tertiary,False,121.477,,,,"LINESTRING (-101.8774556 21.0322853, -101.8775682 21.0311979)"
330279728,True,Calle Vicente Guerrero,residential,False,87.474,,,,"LINESTRING (-101.8774556 21.0322853, -101.878293 21.0323744)"
330279728,True,Calle Vicente Guerrero,residential,False,28.888,,,,"LINESTRING (-101.8802593 21.0325568, -101.8805363 21.0325823)"
330424929,True,Calle José María Morelos,residential,False,37.483,,,,"LINESTRING (-101.8802593 21.0325568, -101.8802715 21.0322199)"
330279728,True,Calle Vicente Guerrero,residential,False,57.839,,,,"LINESTRING (-101.8821165 21.0326712, -101.882673 21.0326989)"
