osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,width
922574472,Calle del Cementerio,residential,False,True,158.494,"LINESTRING (-92.6917226 16.7835496, -92.6918221 16.7841732, -92.6919025 16.7845738, -92.6919026 16.7849604)",,,
33819582,Calle Manantial,unclassified,False,False,82.387,"LINESTRING (-92.6902917 16.7877623, -92.6897312 16.7872514)",,,
33819582,Calle Manantial,unclassified,False,True,134.967,"LINESTRING (-92.6902917 16.7877623, -92.6910871 16.7887075)",,,
553588247,Avenida Central,residential,False,True,72.42,"LINESTRING (-92.6902917 16.7877623, -92.6908103 16.7873408)",,,
922549157,Avenida Vinik Ton,residential,False,True,68.326,"LINESTRING (-92.6902917 16.7877623, -92.6898454 16.7882039)",,,
33819582,Calle Manantial,unclassified,False,False,98.917,"LINESTRING (-92.6916755 16.789396, -92.6910871 16.7887075)",,,
33819582,Calle Manantial,unclassified,False,True,158.544,"LINESTRING (-92.6916755 16.789396, -92.6925711 16.7905352)",,,
930552212,Calle Tres de Mayo,residential,False,False,177.972,"LINESTRING (-92.6916755 16.789396, -92.6929379 16.7883467)",,,
930552212,Calle Tres de Mayo,residential,False,True,10.699,"LINESTRING (-92.6916755 16.789396, -92.6916015 16.7894611)",,,
430598818,Calle Los Laureles,residential,False,False,115.341,"LINESTRING (-92.6929379 16.7883467, -92.6923008 16.7875077)",,,
430598818,Calle Los Laureles,residential,False,True,139.839,"LINESTRING (-92.6929379 16.7883467, -92.6937009 16.7893704)",,,
930552212,Calle Tres de Mayo,residential,False,True,177.972,"LINESTRING (-92.6929379 16.7883467, -92.6916755 16.789396)",,,
430598818,Calle Los Laureles,residential,False,False,129.536,"LINESTRING (-92.6923008 16.7875077, -92.6914988 16.7866316)",,,
430598818,Calle Los Laureles,residential,False,True,115.341,"LINESTRING (-92.6923008 16.7875077, -92.6929379 16.7883467)",,,
922580454,Calle Girasol,residential,False,False,66.051,"LINESTRING (-92.6923008 16.7875077, -92.6927537 16.7871017)",,,
922580454,Calle Girasol,residential,False,True,185.722,"LINESTRING (-92.6923008 16.7875077, -92.6910871 16.7887075)",,,
922551558,Calle Santa Cruz,residential,False,False,58.363,"LINESTRING (-92.6866925 16.7895593, -92.6870802 16.7899304)",,,
922596905,Calle Santa Rosa,unclassified,False,False,95.919,"LINESTRING (-92.6866925 16.7895593, -92.6873133 16.7889341)",2,,
922596905,Calle Santa Rosa,unclassified,False,True,124.495,"LINESTRING (-92.6866925 16.7895593, -92.6858682 16.7903535)",2,,
922551558,Calle Santa Cruz,residential,False,True,123.109,"LINESTRING (-92.6866925 16.7895593, -92.6861975 16.7890818, -92.6859286 16.7887319)",,,
922612257,Avenida 21 de Septiembre,residential,False,False,52.301,"LINESTRING (-92.6856523 16.7856659, -92.6859778 16.7853136)",,,
553347536,Calle Santa Cruz,residential,False,False,180.86599999999999,"LINESTRING (-92.6859286 16.7887319, -92.6860446 16.7886741, -92.6861157 16.7886221, -92.6862967 16.7884411, -92.6866829 16.7880174, -92.6867279 16.7880007, -92.6867728 16.7880084, -92.6870484 16.7883095, -92.6871138 16.7883259, -92.6871634 16.7883201)",,,
922551558,Calle Santa Cruz,residential,False,False,123.109,"LINESTRING (-92.6859286 16.7887319, -92.6861975 16.7890818, -92.6866925 16.7895593)",,,
922612257,Avenida 21 de Septiembre,residential,False,True,52.301,"LINESTRING (-92.6859778 16.7853136, -92.6856523 16.7856659)",,,
922628014,Calle Yaaljtotic,residential,False,False,10.447,"LINESTRING (-92.6859778 16.7853136, -92.6859486 16.7852239)",,,
922628014,Calle Yaaljtotic,residential,False,True,256.15500000000003,"LINESTRING (-92.6859778 16.7853136, -92.6862959 16.7856332, -92.6869243 16.7863098, -92.6876359 16.7869816)",,,
33819581,Avenida Central,tertiary,False,False,109.082,"LINESTRING (-92.6897312 16.7872514, -92.6890091 16.7879474)",,,
33819581,Avenida Central,tertiary,False,True,73.673,"LINESTRING (-92.6897312 16.7872514, -92.6902047 16.7867682)",,,
33819582,Calle Manantial,unclassified,False,True,82.387,"LINESTRING (-92.6897312 16.7872514, -92.6902917 16.7877623)",,,
33819581,Avenida Central,tertiary,False,False,70.538,"LINESTRING (-92.6913467 16.7854908, -92.6908978 16.7859574)",,,
430598821,Calle Ceresos,residential,False,False,99.605,"LINESTRING (-92.6913467 16.7854908, -92.6919555 16.786171)",,,
33819581,Avenida Central,tertiary,False,True,48.641999999999996,"LINESTRING (-92.6913467 16.7854908, -92.691501 16.7853394, -92.6916823 16.7851948)",,,
430598821,Calle Ceresos,residential,False,False,133.905,"LINESTRING (-92.6919555 16.786171, -92.6927537 16.7871017)",,,
430598821,Calle Ceresos,residential,False,True,99.605,"LINESTRING (-92.6919555 16.786171, -92.6913467 16.7854908)",,,
553588247,Avenida Central,residential,False,False,70.618,"LINESTRING (-92.6919555 16.786171, -92.6914988 16.7866316)",,,
553588247,Avenida Central,residential,False,True,114.659,"LINESTRING (-92.6919555 16.786171, -92.6927107 16.7854358)",,,
430598816,Calle Calvario,residential,False,False,108.334,"LINESTRING (-92.6894223 16.7902521, -92.688818 16.7894682)",,,
922580454,Calle Girasol,residential,False,False,71.771,"LINESTRING (-92.6894223 16.7902521, -92.6898946 16.7897915)",,,
430598816,Calle Calvario,residential,False,True,116.865,"LINESTRING (-92.6894223 16.7902521, -92.6895542 16.7904248, -92.6897433 16.7906559, -92.6899458 16.7908279, -92.690202 16.7909717)",,,
33819581,Avenida Central,tertiary,False,False,128.434,"LINESTRING (-92.6890091 16.7879474, -92.6881702 16.7887775)",,,
33819581,Avenida Central,tertiary,False,True,109.082,"LINESTRING (-92.6890091 16.7879474, -92.6897312 16.7872514)",,,
929583390,Calle Yaaljtotic,unclassified,False,False,53.901,"LINESTRING (-92.6890091 16.7879474, -92.6885893 16.7876764)",,,
922580447,Avenida Los Lirios,residential,False,True,302.184,"LINESTRING (-92.6876359 16.7869816, -92.6879888 16.7865993, -92.688641 16.7858835, -92.6889268 16.7854332, -92.689215 16.7850361, -92.6894103 16.7848746)",,,
922628014,Calle Yaaljtotic,residential,False,False,256.155,"LINESTRING (-92.6876359 16.7869816, -92.6869243 16.7863098, -92.6862959 16.7856332, -92.6859778 16.7853136)",,,
922628014,Calle Yaaljtotic,residential,False,True,129.414,"LINESTRING (-92.6876359 16.7869816, -92.6880662 16.787418, -92.6882361 16.7874945, -92.6885893 16.7876764)",,,
33819581,Avenida Central,tertiary,False,True,70.538,"LINESTRING (-92.6908978 16.7859574, -92.6913467 16.7854908)",,,
430598818,Calle Los Laureles,residential,False,True,98.558,"LINESTRING (-92.6908978 16.7859574, -92.6914988 16.7866316)",,,
33819581,Avenida Central,tertiary,False,False,116.624,"LINESTRING (-92.6908978 16.7859574, -92.6907226 16.7861337, -92.6904665 16.786432, -92.6902047 16.7867682)",,,
922596905,Calle Santa Rosa,unclassified,False,True,113.323,"LINESTRING (-92.6885893 16.7876764, -92.6878178 16.7883786)",2,,
929583390,Calle Yaaljtotic,unclassified,False,True,53.901,"LINESTRING (-92.6885893 16.7876764, -92.6890091 16.7879474)",,,
922628014,Calle Yaaljtotic,residential,False,False,129.414,"LINESTRING (-92.6885893 16.7876764, -92.6882361 16.7874945, -92.6880662 16.787418, -92.6876359 16.7869816)",,,
430598830,Avenida Yaalvakax,tertiary,False,True,87.959,"LINESTRING (-92.6870802 16.7899304, -92.6876374 16.7893463)",2,,
922551558,Calle Santa Cruz,residential,False,True,58.363,"LINESTRING (-92.6870802 16.7899304, -92.6866925 16.7895593)",,,
430598821,Calle Ceresos,residential,False,True,133.905,"LINESTRING (-92.6927537 16.7871017, -92.6919555 16.786171)",,,
922580454,Calle Girasol,residential,False,False,30.185,"LINESTRING (-92.6927537 16.7871017, -92.6929558 16.7869113)",,,
922580454,Calle Girasol,residential,False,True,66.051,"LINESTRING (-92.6927537 16.7871017, -92.6923008 16.7875077)",,,
430598824,,residential,False,False,91.239,"LINESTRING (-92.693382 16.7846537, -92.6942064 16.784878)",,,
553588247,Avenida Central,residential,False,False,73.081,"LINESTRING (-92.693382 16.7846537, -92.6929611 16.7851729)",,,
553588247,Avenida Central,residential,False,True,40.343,"LINESTRING (-92.693382 16.7846537, -92.6934088 16.7842918)",,,
33819579,,residential,False,False,18.807,"LINESTRING (-92.693572 16.7832468, -92.6934474 16.7831269)",,,
33819581,Avenida Central,tertiary,False,False,34.53,"LINESTRING (-92.693572 16.7832468, -92.693355 16.7834776)",,,
33819581,Avenida Central,tertiary,False,True,15.241,"LINESTRING (-92.693572 16.7832468, -92.6936758 16.7831524)",,,
553588247,Avenida Central,residential,False,False,39.437,"LINESTRING (-92.693572 16.7832468, -92.6935843 16.7833245, -92.6935776 16.7833823, -92.6934912 16.7835839)",,,
430598825,Calle Tsonte Vits,residential,False,False,107.242,"LINESTRING (-92.692286 16.7832164, -92.6928592 16.7840095)",,,
430598825,Calle Tsonte Vits,residential,False,True,49.355,"LINESTRING (-92.692286 16.7832164, -92.6918328 16.7831229)",,,
"[33819579, 430598822]",,residential,False,"[False, True]",136.836,"LINESTRING (-92.692286 16.7832164, -92.6930259 16.7829469, -92.693202 16.7829457, -92.6932829 16.7829686, -92.6934474 16.7831269)",,,
430598822,,residential,False,True,73.214,"LINESTRING (-92.692286 16.7832164, -92.691903 16.7833436, -92.691806 16.7834324, -92.6917226 16.7835496)",,,
430598825,Calle Tsonte Vits,residential,False,True,107.242,"LINESTRING (-92.6928592 16.7840095, -92.692286 16.7832164)",,,
33819581,Avenida Central,tertiary,False,False,119.376,"LINESTRING (-92.6928592 16.7840095, -92.6925034 16.7843864, -92.6920643 16.7847647)",,,
33819581,Avenida Central,tertiary,False,True,79.293,"LINESTRING (-92.6928592 16.7840095, -92.6929705 16.7838989, -92.6932595 16.7835776, -92.693355 16.7834776)",,,
430598825,Calle Tsonte Vits,residential,False,False,66.398,"LINESTRING (-92.6928592 16.7840095, -92.6931551 16.7841604, -92.6934088 16.7842918)",,,
553588247,Avenida Central,residential,False,False,39.562,"LINESTRING (-92.6929611 16.7851729, -92.6927107 16.7854358)",,,
553588247,Avenida Central,residential,False,True,73.081,"LINESTRING (-92.6929611 16.7851729, -92.693382 16.7846537)",,,
922580456,,residential,False,True,60.361,"LINESTRING (-92.6929611 16.7851729, -92.6931344 16.7853708, -92.6931105 16.7855773, -92.6931301 16.7856518)",,,
430598824,,residential,False,False,35.613,"LINESTRING (-92.6942064 16.784878, -92.6945282 16.7849655)",,,
430598824,,residential,False,True,91.239,"LINESTRING (-92.6942064 16.784878, -92.693382 16.7846537)",,,
430598827,Calle Tontyk,residential,False,False,145.902,"LINESTRING (-92.6942064 16.784878, -92.6937467 16.7853022, -92.6933479 16.7854463, -92.6931301 16.7856518)",,,
430598827,Calle Tontyk,residential,False,True,145.902,"LINESTRING (-92.6931301 16.7856518, -92.6933479 16.7854463, -92.6937467 16.7853022, -92.6942064 16.784878)",,,
922580455,Calle Tontyk,residential,False,True,147.42600000000002,"LINESTRING (-92.6931301 16.7856518, -92.6930628 16.786063, -92.6931001 16.7867604, -92.6930894 16.7868015, -92.6930639 16.7868285, -92.6929558 16.7869113)",,,
922580456,,residential,False,False,60.361000000000004,"LINESTRING (-92.6931301 16.7856518, -92.6931105 16.7855773, -92.6931344 16.7853708, -92.6929611 16.7851729)",,,
33819581,Avenida Central,tertiary,False,True,35.062,"LINESTRING (-92.6916823 16.7851948, -92.6919026 16.7849604)",,,
430598828,Calle Diamantes,residential,False,False,128.828,"LINESTRING (-92.6916823 16.7851948, -92.6909819 16.78425)",,,
33819581,Avenida Central,tertiary,False,False,48.641999999999996,"LINESTRING (-92.6916823 16.7851948, -92.691501 16.7853394, -92.6913467 16.7854908)",,,
430598828,Calle Diamantes,residential,False,True,128.828,"LINESTRING (-92.6909819 16.78425, -92.6916823 16.7851948)",,,
922580447,Avenida Los Lirios,residential,False,True,110.83,"LINESTRING (-92.6909819 16.78425, -92.6917226 16.7835496)",,,
922580447,Avenida Los Lirios,residential,False,False,185.86399999999998,"LINESTRING (-92.6909819 16.78425, -92.6902723 16.7847345, -92.6894103 16.7848746)",,,
430598816,Calle Calvario,residential,False,False,103.22,"LINESTRING (-92.688818 16.7894682, -92.6881702 16.7887775)",,,
430598816,Calle Calvario,residential,False,True,108.334,"LINESTRING (-92.688818 16.7894682, -92.6894223 16.7902521)",,,
922549157,Avenida Vinik Ton,residential,False,False,70.514,"LINESTRING (-92.688818 16.7894682, -92.6892029 16.7889521)",,,
922549157,Avenida Vinik Ton,residential,False,True,97.361,"LINESTRING (-92.688818 16.7894682, -92.6882728 16.7901712)",,,
922549157,Avenida Vinik Ton,residential,False,False,97.361,"LINESTRING (-92.6882728 16.7901712, -92.688818 16.7894682)",,,
922590969,Calle San Mateo,residential,False,False,114.32,"LINESTRING (-92.6882728 16.7901712, -92.6881702 16.7900794, -92.6879208 16.7897636, -92.6876374 16.7893463)",,,
430598830,Avenida Yaalvakax,tertiary,False,False,87.959,"LINESTRING (-92.6876374 16.7893463, -92.6870802 16.7899304)",2,,
430598830,Avenida Yaalvakax,tertiary,False,True,84.955,"LINESTRING (-92.6876374 16.7893463, -92.6881702 16.7887775)",2,,
922590969,Calle San Mateo,residential,False,False,57.369,"LINESTRING (-92.6876374 16.7893463, -92.6873133 16.7889341)",,,
922590969,Calle San Mateo,residential,False,True,114.32000000000001,"LINESTRING (-92.6876374 16.7893463, -92.6879208 16.7897636, -92.6881702 16.7900794, -92.6882728 16.7901712)",,,
922590969,Calle San Mateo,residential,False,True,57.369,"LINESTRING (-92.6873133 16.7889341, -92.6876374 16.7893463)",,,
922596905,Calle Santa Rosa,unclassified,False,False,81.852,"LINESTRING (-92.6873133 16.7889341, -92.6878178 16.7883786)",2,,
922596905,Calle Santa Rosa,unclassified,False,True,95.919,"LINESTRING (-92.6873133 16.7889341, -92.6866925 16.7895593)",2,,
33819581,Avenida Central,tertiary,False,True,128.434,"LINESTRING (-92.6881702 16.7887775, -92.6890091 16.7879474)",,,
430598816,Calle Calvario,residential,False,False,58.093,"LINESTRING (-92.6881702 16.7887775, -92.6878178 16.7883786)",,,
430598816,Calle Calvario,residential,False,True,103.22,"LINESTRING (-92.6881702 16.7887775, -92.688818 16.7894682)",,,
430598830,Avenida Yaalvakax,tertiary,False,False,84.955,"LINESTRING (-92.6881702 16.7887775, -92.6876374 16.7893463)",2,,
430598831,Calle Manzanillo,residential,False,False,118.886,"LINESTRING (-92.6898946 16.7897915, -92.6892029 16.7889521)",,,
922580454,Calle Girasol,residential,False,False,105.588,"LINESTRING (-92.6898946 16.7897915, -92.6905901 16.7891145)",,,
922580454,Calle Girasol,residential,False,True,71.771,"LINESTRING (-92.6898946 16.7897915, -92.6894223 16.7902521)",,,
430598831,Calle Manzanillo,residential,False,True,118.886,"LINESTRING (-92.6892029 16.7889521, -92.6898946 16.7897915)",,,
922549157,Avenida Vinik Ton,residential,False,True,70.514,"LINESTRING (-92.6892029 16.7889521, -92.688818 16.7894682)",,,
922549157,Avenida Vinik Ton,residential,False,False,108.10399999999998,"LINESTRING (-92.6892029 16.7889521, -92.6893772 16.7886876, -92.6898454 16.7882039)",,,
922549157,Avenida Vinik Ton,residential,False,False,68.326,"LINESTRING (-92.6898454 16.7882039, -92.6902917 16.7877623)",,,
922549157,Avenida Vinik Ton,residential,False,True,108.10399999999998,"LINESTRING (-92.6898454 16.7882039, -92.6893772 16.7886876, -92.6892029 16.7889521)",,,
922596911,Calle Vergel,residential,False,False,128.926,"LINESTRING (-92.6898454 16.7882039, -92.6902432 16.7886233, -92.6905901 16.7891145)",,,
922580454,Calle Girasol,residential,False,False,69.624,"LINESTRING (-92.6905901 16.7891145, -92.6910871 16.7887075)",,,
922580454,Calle Girasol,residential,False,True,105.588,"LINESTRING (-92.6905901 16.7891145, -92.6898946 16.7897915)",,,
922596911,Calle Vergel,residential,False,False,107.40500000000002,"LINESTRING (-92.6905901 16.7891145, -92.6910302 16.7896908, -92.6910643 16.7897758, -92.6910777 16.7898586, -92.6910724 16.7899356)",,,
922596911,Calle Vergel,residential,False,True,128.926,"LINESTRING (-92.6905901 16.7891145, -92.6902432 16.7886233, -92.6898454 16.7882039)",,,
922574473,Calle Tres de Mayo,residential,False,True,147.847,"LINESTRING (-92.6910724 16.7899356, -92.690202 16.7909717)",,,
"[922596910, 922596911]","['Calle Rincón del Monte', 'Calle Vergel']",residential,False,False,253.64099999999996,"LINESTRING (-92.6910724 16.7899356, -92.6910777 16.7900435, -92.6911039 16.7901898, -92.6911568 16.7903722, -92.6913149 16.7907735, -92.6913225 16.7908748, -92.691291 16.7909653, -92.6912186 16.7910411, -92.6910033 16.791226, -92.6909369 16.7912504, -92.6908658 16.7912491, -92.6904371 16.7910801, -92.690202 16.7909717)",,,
"[922574473, 930552211, 930552212]",Calle Tres de Mayo,residential,False,False,77.31400000000001,"LINESTRING (-92.6910724 16.7899356, -92.69124 16.7897713, -92.6913667 16.789648, -92.6914499 16.7895883, -92.6915029 16.7895485, -92.6916015 16.7894611)",,yes,
922596911,Calle Vergel,residential,False,True,107.405,"LINESTRING (-92.6910724 16.7899356, -92.6910777 16.7898586, -92.6910643 16.7897758, -92.6910302 16.7896908, -92.6905901 16.7891145)",,,
922574473,Calle Tres de Mayo,residential,False,False,147.847,"LINESTRING (-92.690202 16.7909717, -92.6910724 16.7899356)",,,
"[922596910, 922596911]","['Calle Rincón del Monte', 'Calle Vergel']",residential,False,True,253.641,"LINESTRING (-92.690202 16.7909717, -92.6904371 16.7910801, -92.6908658 16.7912491, -92.6909369 16.7912504, -92.6910033 16.791226, -92.6912186 16.7910411, -92.691291 16.7909653, -92.6913225 16.7908748, -92.6913149 16.7907735, -92.6911568 16.7903722, -92.6911039 16.7901898, -92.6910777 16.7900435, -92.6910724 16.7899356)",,,
430598816,Calle Calvario,residential,False,False,116.865,"LINESTRING (-92.690202 16.7909717, -92.6899458 16.7908279, -92.6897433 16.7906559, -92.6895542 16.7904248, -92.6894223 16.7902521)",,,
553588247,Avenida Central,residential,False,False,40.343,"LINESTRING (-92.6934088 16.7842918, -92.693382 16.7846537)",,,
430598825,Calle Tsonte Vits,residential,False,True,66.398,"LINESTRING (-92.6934088 16.7842918, -92.6931551 16.7841604, -92.6928592 16.7840095)",,,
553588247,Avenida Central,residential,False,True,79.56200000000001,"LINESTRING (-92.6934088 16.7842918, -92.6934536 16.7836871, -92.6934912 16.7835839)",,,
553588247,Avenida Central,residential,False,False,114.659,"LINESTRING (-92.6927107 16.7854358, -92.6919555 16.786171)",,,
553588247,Avenida Central,residential,False,True,39.562,"LINESTRING (-92.6927107 16.7854358, -92.6929611 16.7851729)",,,
553347457,Calle Los Magueyes,residential,False,True,101.518,"LINESTRING (-92.6927107 16.7854358, -92.6924838 16.785209, -92.6920643 16.7847647)",,,
33819581,Avenida Central,tertiary,False,False,27.913,"LINESTRING (-92.6920643 16.7847647, -92.6919758 16.7848497, -92.691957 16.7848782, -92.6919026 16.7849604)",,,
33819581,Avenida Central,tertiary,False,True,119.376,"LINESTRING (-92.6920643 16.7847647, -92.6925034 16.7843864, -92.6928592 16.7840095)",,,
553347457,Calle Los Magueyes,residential,False,False,101.518,"LINESTRING (-92.6920643 16.7847647, -92.6924838 16.785209, -92.6927107 16.7854358)",,,
33819581,Avenida Central,tertiary,False,False,35.062,"LINESTRING (-92.6919026 16.7849604, -92.6916823 16.7851948)",,,
33819581,Avenida Central,tertiary,False,True,27.913000000000004,"LINESTRING (-92.6919026 16.7849604, -92.691957 16.7848782, -92.6919758 16.7848497, -92.6920643 16.7847647)",,,
922574472,Calle del Cementerio,residential,False,False,158.494,"LINESTRING (-92.6919026 16.7849604, -92.6919025 16.7845738, -92.6918221 16.7841732, -92.6917226 16.7835496)",,,
430598825,Calle Tsonte Vits,residential,False,False,49.355,"LINESTRING (-92.6918328 16.7831229, -92.692286 16.7832164)",,,
922580448,Calle Cementerio,residential,False,False,48.876,"LINESTRING (-92.6918328 16.7831229, -92.6917226 16.7835496)",,,
553591274,,residential,False,True,115.92099999999999,"LINESTRING (-92.6918328 16.7831229, -92.6913742 16.7831319, -92.6907706 16.7833053)",,,
922580452,,residential,False,True,48.998,"LINESTRING (-92.692219 16.790819, -92.6925711 16.7905352)",,,
430598818,Calle Los Laureles,residential,False,False,139.839,"LINESTRING (-92.6937009 16.7893704, -92.6929379 16.7883467)",,,
"[553347529, 430598818]","['Calle Los Laureles', 'Calle Tulipán']",residential,False,True,276.908,"LINESTRING (-92.6937009 16.7893704, -92.6942803 16.7899491, -92.6943433 16.7900139, -92.6943708 16.7900781, -92.6943641 16.7901404, -92.6943356 16.7901892, -92.6940878 16.7903696, -92.693819 16.7907708, -92.6936667 16.7910212, -92.6933905 16.7912471)",,,
553347528,Calle 24 de Junio,residential,False,False,176.769,"LINESTRING (-92.6937009 16.7893704, -92.6929486 16.7901616, -92.6925711 16.7905352)",,,
33819582,Calle Manantial,unclassified,False,False,118.664,"LINESTRING (-92.6933905 16.7912471, -92.6928534 16.7908658, -92.6925711 16.7905352)",,,
"[553347529, 430598818]","['Calle Los Laureles', 'Calle Tulipán']",residential,False,False,276.908,"LINESTRING (-92.6933905 16.7912471, -92.6936667 16.7910212, -92.693819 16.7907708, -92.6940878 16.7903696, -92.6943356 16.7901892, -92.6943641 16.7901404, -92.6943708 16.7900781, -92.6943433 16.7900139, -92.6942803 16.7899491, -92.6937009 16.7893704)",,,
33819582,Calle Manantial,unclassified,False,False,158.544,"LINESTRING (-92.6925711 16.7905352, -92.6916755 16.789396)",,,
922580452,,residential,False,False,48.998,"LINESTRING (-92.6925711 16.7905352, -92.692219 16.790819)",,,
33819582,Calle Manantial,unclassified,False,True,118.664,"LINESTRING (-92.6925711 16.7905352, -92.6928534 16.7908658, -92.6933905 16.7912471)",,,
553347528,Calle 24 de Junio,residential,False,True,176.769,"LINESTRING (-92.6925711 16.7905352, -92.6929486 16.7901616, -92.6937009 16.7893704)",,,
922596905,Calle Santa Rosa,unclassified,False,False,124.495,"LINESTRING (-92.6858682 16.7903535, -92.6866925 16.7895593)",2,,
922620494,Calle Santa Cruz,residential,False,True,48.563,"LINESTRING (-92.6875078 16.7880337, -92.6871634 16.7883201)",,,
430598816,Calle Calvario,residential,False,False,182.71800000000002,"LINESTRING (-92.6875078 16.7880337, -92.6869458 16.7873584, -92.6862958 16.7868885)",,,
430598816,Calle Calvario,residential,False,True,50.605000000000004,"LINESTRING (-92.6875078 16.7880337, -92.6876762 16.7882144, -92.6878178 16.7883786)",,,
922620494,Calle Santa Cruz,residential,False,False,48.563,"LINESTRING (-92.6871634 16.7883201, -92.6875078 16.7880337)",,,
553347536,Calle Santa Cruz,residential,False,True,180.866,"LINESTRING (-92.6871634 16.7883201, -92.6871138 16.7883259, -92.6870484 16.7883095, -92.6867728 16.7880084, -92.6867279 16.7880007, -92.6866829 16.7880174, -92.6862967 16.7884411, -92.6861157 16.7886221, -92.6860446 16.7886741, -92.6859286 16.7887319)",,,
922620493,,residential,False,True,103.77899999999998,"LINESTRING (-92.6871634 16.7883201, -92.6871153 16.788412, -92.6870653 16.7884595, -92.6869986 16.7884975, -92.6869355 16.7885182, -92.6868093 16.7885562, -92.6867245 16.7885838, -92.6866813 16.7886079, -92.6866452 16.7886425, -92.6866236 16.7886873, -92.6866146 16.7887374, -92.6866416 16.7888444, -92.6866434 16.788891, -92.6866037 16.7889359)",,,
553591271,,residential,False,False,8.581,"LINESTRING (-92.6890111 16.7833823, -92.6890434 16.7833116)",,,
553588248,Calle Las Artesanías,residential,False,False,179.882,"LINESTRING (-92.6890111 16.7833823, -92.6889038 16.7837983, -92.6890111 16.78405, -92.6891613 16.7843171, -92.6892632 16.7844403, -92.689325 16.7845969, -92.6894103 16.7848746)",,,
922620492,,residential,False,True,149.413,"LINESTRING (-92.6890111 16.7833823, -92.6887026 16.7836827, -92.6880276 16.7843409)",,,
553591274,,residential,False,False,115.92099999999999,"LINESTRING (-92.6907706 16.7833053, -92.6913742 16.7831319, -92.6918328 16.7831229)",,,
430598818,Calle Los Laureles,residential,False,False,98.558,"LINESTRING (-92.6914988 16.7866316, -92.6908978 16.7859574)",,,
430598818,Calle Los Laureles,residential,False,True,129.536,"LINESTRING (-92.6914988 16.7866316, -92.6923008 16.7875077)",,,
553588247,Avenida Central,residential,False,False,107.662,"LINESTRING (-92.6914988 16.7866316, -92.6908103 16.7873408)",,,
553588247,Avenida Central,residential,False,True,70.618,"LINESTRING (-92.6914988 16.7866316, -92.6919555 16.786171)",,,
430598816,Calle Calvario,residential,False,True,58.093,"LINESTRING (-92.6878178 16.7883786, -92.6881702 16.7887775)",,,
922596905,Calle Santa Rosa,unclassified,False,False,113.323,"LINESTRING (-92.6878178 16.7883786, -92.6885893 16.7876764)",2,,
922596905,Calle Santa Rosa,unclassified,False,True,81.852,"LINESTRING (-92.6878178 16.7883786, -92.6873133 16.7889341)",2,,
430598816,Calle Calvario,residential,False,False,50.605000000000004,"LINESTRING (-92.6878178 16.7883786, -92.6876762 16.7882144, -92.6875078 16.7880337)",,,
