osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry,lanes,bridge
122651707,True,Avenida Licenciado Adolfo López Mateos,residential,30,False,72.305,,"LINESTRING (-108.0759958 25.4591819, -108.07633 25.4586059)",,
1080163968,True,Calle Nicolás Bravo,trunk,40,False,14.114,MEX 15,"LINESTRING (-108.0759958 25.4591819, -108.0758872 25.4591013)",,
1080388464,True,Avenida Salvador Alvarado,residential,30,False,103.163,,"LINESTRING (-108.0774307 25.460179, -108.077908 25.4593574)",,
1080163968,True,Calle Nicolás Bravo,trunk,40,False,91.77,MEX 15,"LINESTRING (-108.0774307 25.460179, -108.077172 25.4600369, -108.0770072 25.459943, -108.0768119 25.4598181, -108.0766786 25.459732, -108.0766745 25.4597207)",,
510407300,True,Calle Jesús Rodríguez V.,trunk,40,False,62.67,MEX 15,"LINESTRING (-108.0764468 25.4606595, -108.0769948 25.4609294)",2,
1080388464,True,Avenida Salvador Alvarado,residential,30,False,49.834,,"LINESTRING (-108.0769948 25.4609294, -108.0772217 25.4605308)",,
510407300,True,Calle Jesús Rodríguez V.,trunk,40,False,87.86699999999999,MEX 15,"LINESTRING (-108.0769948 25.4609294, -108.077379 25.4611185, -108.0777632 25.4613077)",2,
1080295164,True,Avenida Aquiles Serdán,residential,,False,97.57,,"LINESTRING (-108.0783233 25.4533561, -108.0778722 25.4541333)",,
122651688,True,Avenida Venustiano Carranza,residential,,False,94.252,,"LINESTRING (-108.0762656 25.4534047, -108.0758318 25.4541564)",,
1080295157,True,Calle 16 de Septiembre,residential,30,False,91.181,,"LINESTRING (-108.0762656 25.4534047, -108.0770685 25.4537879)",,
122651753,True,Boulevard General Antonio Rosales,tertiary,40,False,93.033,,"LINESTRING (-108.074208 25.4534784, -108.0750262 25.4538711)",,
1271465926,True,Avenida Enrique Dunant,residential,,False,102.352,,"LINESTRING (-108.074208 25.4534784, -108.0737279 25.4542904)",,
1080295162,True,Calle Miguel Hidalgo y Costilla,residential,30,False,89.80799999999999,,"LINESTRING (-108.079115 25.453732, -108.0787319 25.4535501, -108.0783233 25.4533561)",,
1080295157,True,Calle 16 de Septiembre,residential,30,False,89.367,,"LINESTRING (-108.0770685 25.4537879, -108.0778722 25.4541333)",,
122651704,True,Avenida Ignacio Allende,residential,,False,9.895,,"LINESTRING (-108.0750262 25.4538711, -108.0750724 25.4537925)",,
122651753,True,Boulevard General Antonio Rosales,tertiary,40,False,86.371,,"LINESTRING (-108.0750262 25.4538711, -108.0757858 25.4542357)",,
1080295164,True,Avenida Aquiles Serdán,residential,,False,98.77,,"LINESTRING (-108.0778722 25.4541333, -108.0774046 25.4549148)",,
1080298338,True,Calle 16 de Septiembre,residential,30,False,89.634,,"LINESTRING (-108.0778722 25.4541333, -108.0786616 25.4545098)",,
122651688,True,Avenida Venustiano Carranza,residential,,False,101.796,,"LINESTRING (-108.0757858 25.4542357, -108.075318 25.4550479)",,
122651753,True,Boulevard General Antonio Rosales,tertiary,40,False,91.015,,"LINESTRING (-108.0757858 25.4542357, -108.0765863 25.4546198)",,
122651784,True,Calle Doctor Luis G. de la Torre,residential,,False,33.975,,"LINESTRING (-108.0737279 25.4542904, -108.0734224 25.454159)",,
1271465926,True,Avenida Enrique Dunant,residential,,False,31.022,,"LINESTRING (-108.0737279 25.4542904, -108.0735801 25.4545354)",,
