osmid,highway,maxspeed,oneway,reversed,length,geometry,name
680205366,tertiary,40,False,True,94.866,"LINESTRING (-92.1491924 15.7498387, -92.1491924 15.7500704, -92.1491843 15.7506918)",
945336158,residential,,False,False,188.214,"LINESTRING (-92.1491924 15.7498387, -92.1484897 15.7497012, -92.1481347 15.7496476, -92.1474597 15.7495521)",
353340324,residential,,False,True,83.84,"LINESTRING (-92.1500108 15.749898, -92.149993 15.7506518)",
680205366,tertiary,40,False,True,83.687,"LINESTRING (-92.1491843 15.7506918, -92.149189 15.7514444)",
945336154,residential,,False,True,124.106,"LINESTRING (-92.1491843 15.7506918, -92.1480256 15.750737)",
1214412077,residential,,False,False,86.661,"LINESTRING (-92.1491843 15.7506918, -92.149993 15.7506518)",
680205366,tertiary,40,False,False,94.866,"LINESTRING (-92.1491843 15.7506918, -92.1491924 15.7500704, -92.1491924 15.7498387)",
353340324,residential,,False,False,83.84,"LINESTRING (-92.149993 15.7506518, -92.1500108 15.749898)",
353340324,residential,,False,True,88.497,"LINESTRING (-92.149993 15.7506518, -92.1500466 15.751446)",
1214412077,residential,,False,True,86.661,"LINESTRING (-92.149993 15.7506518, -92.1491843 15.7506918)",
"[353340226, 1214412077]",residential,,False,False,172.529,"LINESTRING (-92.149993 15.7506518, -92.1507078 15.7506828, -92.1507736 15.7506931, -92.1508071 15.7507228, -92.1508621 15.7510391, -92.1508902 15.7514725)",Calle Juan Rulfo
353340321,residential,,False,False,47.378,"LINESTRING (-92.147103 15.7510623, -92.1470943 15.7514883)",
353340321,residential,,False,True,44.646,"LINESTRING (-92.147103 15.7510623, -92.14752 15.7510507)",
945336152,residential,,False,False,43.786,"LINESTRING (-92.147103 15.7510623, -92.1466939 15.7510675)",
353340321,residential,,False,False,44.646,"LINESTRING (-92.14752 15.7510507, -92.147103 15.7510623)",
353340321,residential,,False,True,49.162,"LINESTRING (-92.14752 15.7510507, -92.1475401 15.7514924)",
945336153,residential,,False,True,53.008,"LINESTRING (-92.14752 15.7510507, -92.1480149 15.7510313)",
353340337,residential,,False,False,89.177,"LINESTRING (-92.149189 15.7514444, -92.1483575 15.7514968)",
353340337,residential,,False,True,91.78,"LINESTRING (-92.149189 15.7514444, -92.1500466 15.751446)",
680205366,tertiary,40,False,False,83.687,"LINESTRING (-92.149189 15.7514444, -92.1491843 15.7506918)",
680205366,tertiary,40,False,True,91.146,"LINESTRING (-92.149189 15.7514444, -92.1492018 15.752264)",
