osmid,name,highway,oneway,reversed,length,geometry,width
31827322,Calle Benito Juárez,residential,False,False,63.562,"LINESTRING (-98.9933435 19.0087283, -98.9933862 19.0081581)",
31827322,Calle Benito Juárez,residential,False,True,70.362,"LINESTRING (-98.9933435 19.0087283, -98.9933542 19.009361)",
841428227,Calle Centenario,tertiary,False,False,112.602,"LINESTRING (-98.9933435 19.0087283, -98.9938344 19.0087879, -98.9944097 19.0088171)",
31827331,Calle Venustiano Carranza,residential,False,False,66.76400000000001,"LINESTRING (-98.9944097 19.0088171, -98.9943749 19.0090846, -98.9943775 19.0094155)",
31827331,Calle Venustiano Carranza,residential,False,True,73.912,"LINESTRING (-98.9944097 19.0088171, -98.9944419 19.0084735, -98.9944312 19.0081539)",
841428227,Calle Centenario,tertiary,False,False,114.55199999999999,"LINESTRING (-98.9944097 19.0088171, -98.9947343 19.0088475, -98.9954669 19.0090505)",
841428227,Calle Centenario,tertiary,False,True,112.602,"LINESTRING (-98.9944097 19.0088171, -98.9938344 19.0087879, -98.9933435 19.0087283)",
840930687,Calle 5 de Mayo,residential,False,True,94.07900000000001,"LINESTRING (-98.9954669 19.0090505, -98.9954988 19.0094514, -98.9954931 19.0096636, -98.995462 19.0098935)",
841428226,Calle Gabriel Quiroz,tertiary,False,False,57.822,"LINESTRING (-98.9954669 19.0090505, -98.9956468 19.0090934, -98.9957153 19.0090814, -98.9957604 19.0090526, -98.995801 19.0090014, -98.9958281 19.0089332, -98.9958477 19.0088447)",
841428227,Calle Centenario,tertiary,False,True,114.55199999999999,"LINESTRING (-98.9954669 19.0090505, -98.9947343 19.0088475, -98.9944097 19.0088171)",
841434019,Calle Iturbide,residential,False,False,73.411,"LINESTRING (-98.9958477 19.0088447, -98.9965435 19.0089003)",
"[841431113, 841428226]",Calle Gabriel Quiroz,tertiary,False,"[False, True]",153.082,"LINESTRING (-98.9958477 19.0088447, -98.9958619 19.0087136, -98.99588 19.0080832, -98.995889 19.0080525, -98.995926 19.0080438, -98.996503 19.0080135)",
