osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,access
903139589,True,3,MEX 121,Carretera Puebla - Belem,trunk,False,13.451,"LINESTRING (-98.1972906 19.3328038, -98.1972202 19.3329049)",,
765788320,True,2,,,secondary,False,146.781,"LINESTRING (-98.1972202 19.3329049, -98.1970858 19.3330551, -98.1970453 19.3331939, -98.1970191 19.3333907, -98.1970131 19.3337337, -98.1970366 19.3339563, -98.1970725 19.334168)",,
31592523,False,,,Calle Manuel Doblado,residential,True,131.132,"LINESTRING (-98.1974424 19.3328742, -98.1976534 19.3330629, -98.1979355 19.3332778, -98.1981024 19.3334049, -98.1983997 19.3336313)",40,
94838157,True,2,MEX 121,Carretera Puebla - Belem,trunk,False,94.31,"LINESTRING (-98.1974424 19.3328742, -98.1976167 19.3325966, -98.1976604 19.3325365, -98.1977646 19.3323905, -98.1978082 19.3323368, -98.197936 19.3321662)",,
32345527,False,,,Calle Juárez,residential,False,39.993,"LINESTRING (-98.193582 19.3346665, -98.193963 19.3346769)",40,
903124656,False,3,,Melchor Ocampo,secondary,True,30.315,"LINESTRING (-98.193582 19.3346665, -98.1933055 19.3347456)",,
32345152,True,2,,Calle Allende,secondary,False,213.917,"LINESTRING (-98.193582 19.3346665, -98.193694 19.3339092, -98.193921 19.33277)",,
823302364,False,2,,Melchor Ocampo,secondary,False,30.614,"LINESTRING (-98.1920682 19.3350536, -98.1923548 19.335002)",,
"[918832640, 823302364, 823302365]",False,2,,"['Melchor Ocampo', 'Calle Melchor Ocampo']",secondary,True,35.727,"LINESTRING (-98.1920682 19.3350536, -98.1920252 19.3350616, -98.1917609 19.3350928, -98.1917309 19.3350969)",,
31519427,True,1,MEX 119,Calle Licenciado Luis Donaldo Colosio Murrieta,secondary,False,49.003,"LINESTRING (-98.1920147 19.3346158, -98.1920611 19.3349953, -98.1920682 19.3350536)",,
