osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,tunnel
167542065,Avenida Francisco I. Madero,residential,False,True,112.49,"LINESTRING (-86.8508653 21.0838419, -86.8507084 21.0848429)",,,
167542058,Calle Emiliano Zapata,residential,False,False,111.712,"LINESTRING (-86.8441709 21.0839336, -86.8452345 21.08409)",,,
167542061,Avenida Benito Juárez,residential,False,True,119.792,"LINESTRING (-86.8441709 21.0839336, -86.8440115 21.0850006)",,,
167542058,Calle Emiliano Zapata,residential,False,True,111.712,"LINESTRING (-86.8452345 21.08409, -86.8441709 21.0839336)",,,
642317508,Avenida Miguel Hidalgo,residential,False,True,119.573,"LINESTRING (-86.8452345 21.08409, -86.8450668 21.0851539)",,,
167542058,Calle Emiliano Zapata,residential,False,False,113.93299999999999,"LINESTRING (-86.8452345 21.08409, -86.8458606 21.0841658, -86.8463217 21.0842336)",,,
167542051,Avenida José María Morelos,residential,False,True,121.13,"LINESTRING (-86.8475032 21.0843925, -86.8473396 21.0854711)",,,
167542058,Calle Emiliano Zapata,residential,False,False,112.863,"LINESTRING (-86.8475032 21.0843925, -86.8485761 21.0845601)",,,
167542058,Calle Emiliano Zapata,residential,False,True,62.595,"LINESTRING (-86.8475032 21.0843925, -86.8469051 21.0843186)",,,
167542048,Avenida Plutarco Elías Calles,residential,False,True,118.681,"LINESTRING (-86.8485761 21.0845601, -86.8484174 21.0856171)",,,
167542058,Calle Emiliano Zapata,residential,False,False,109.762,"LINESTRING (-86.8485761 21.0845601, -86.8496248 21.0846903)",,,
167542058,Calle Emiliano Zapata,residential,False,True,112.863,"LINESTRING (-86.8485761 21.0845601, -86.8475032 21.0843925)",,,
167542052,Avenida Venustiano Carranza,residential,False,True,120.712,"LINESTRING (-86.8496248 21.0846903, -86.8494697 21.0857662)",,,
167542058,Calle Emiliano Zapata,residential,False,False,113.697,"LINESTRING (-86.8496248 21.0846903, -86.8507084 21.0848429)",,,
167542058,Calle Emiliano Zapata,residential,False,True,109.762,"LINESTRING (-86.8496248 21.0846903, -86.8485761 21.0845601)",,,
167542058,Calle Emiliano Zapata,residential,False,True,113.697,"LINESTRING (-86.8507084 21.0848429, -86.8496248 21.0846903)",,,
167542065,Avenida Francisco I. Madero,residential,False,False,112.49,"LINESTRING (-86.8507084 21.0848429, -86.8508653 21.0838419)",,,
167542065,Avenida Francisco I. Madero,residential,False,True,120.908,"LINESTRING (-86.8507084 21.0848429, -86.8505519 21.0859204)",,,
167542061,Avenida Benito Juárez,residential,False,False,119.792,"LINESTRING (-86.8440115 21.0850006, -86.8441709 21.0839336)",,,
167542061,Avenida Benito Juárez,residential,False,True,110.997,"LINESTRING (-86.8440115 21.0850006, -86.843868 21.0859898)",,,
167542077,Calle Francisco Villa,residential,False,False,110.807,"LINESTRING (-86.8440115 21.0850006, -86.8450668 21.0851539)",,,
167542077,Calle Francisco Villa,residential,False,False,111.053,"LINESTRING (-86.8450668 21.0851539, -86.8461245 21.0853072)",,,
167542077,Calle Francisco Villa,residential,False,True,110.807,"LINESTRING (-86.8450668 21.0851539, -86.8440115 21.0850006)",,,
642317508,Avenida Miguel Hidalgo,residential,False,False,119.573,"LINESTRING (-86.8450668 21.0851539, -86.8452345 21.08409)",,,
642317508,Avenida Miguel Hidalgo,residential,False,True,110.16,"LINESTRING (-86.8450668 21.0851539, -86.8449149 21.0861344)",,,
167542077,Calle Francisco Villa,residential,False,True,111.053,"LINESTRING (-86.8461245 21.0853072, -86.8450668 21.0851539)",,,
643198917,Avenida Alfredo V. Bonfil,tertiary,True,False,109.364,"LINESTRING (-86.8461245 21.0853072, -86.8459608 21.0862788)",,,
643199091,Calle Francisco Villa,tertiary,False,False,14.192,"LINESTRING (-86.8461245 21.0853072, -86.84626 21.0853247)",,,
643199091,Calle Francisco Villa,tertiary,False,False,50.963,"LINESTRING (-86.84626 21.0853247, -86.8467468 21.085386)",,,
643199091,Calle Francisco Villa,tertiary,False,True,14.192,"LINESTRING (-86.84626 21.0853247, -86.8461245 21.0853072)",,,
167542051,Avenida José María Morelos,residential,False,False,121.13,"LINESTRING (-86.8473396 21.0854711, -86.8475032 21.0843925)",,,
167542051,Avenida José María Morelos,residential,False,True,109.783,"LINESTRING (-86.8473396 21.0854711, -86.8471857 21.0864479)",,,
643199091,Calle Francisco Villa,tertiary,False,False,112.994,"LINESTRING (-86.8473396 21.0854711, -86.8484174 21.0856171)",,,
643199091,Calle Francisco Villa,tertiary,False,True,62.227,"LINESTRING (-86.8473396 21.0854711, -86.8467468 21.085386)",,,
167542048,Avenida Plutarco Elías Calles,residential,False,False,118.681,"LINESTRING (-86.8484174 21.0856171, -86.8485761 21.0845601)",,,
167542048,Avenida Plutarco Elías Calles,residential,False,True,110.115,"LINESTRING (-86.8484174 21.0856171, -86.8482461 21.0865944)",,,
643199091,Calle Francisco Villa,tertiary,False,False,110.428,"LINESTRING (-86.8484174 21.0856171, -86.8494697 21.0857662)",,,
643199091,Calle Francisco Villa,tertiary,False,True,112.994,"LINESTRING (-86.8484174 21.0856171, -86.8473396 21.0854711)",,,
167542052,Avenida Venustiano Carranza,residential,False,False,120.712,"LINESTRING (-86.8494697 21.0857662, -86.8496248 21.0846903)",,,
167542052,Avenida Venustiano Carranza,residential,False,True,109.681,"LINESTRING (-86.8494697 21.0857662, -86.8493227 21.086743)",,,
643199091,Calle Francisco Villa,tertiary,False,False,113.58,"LINESTRING (-86.8494697 21.0857662, -86.8505519 21.0859204)",,,
643199091,Calle Francisco Villa,tertiary,False,True,110.428,"LINESTRING (-86.8494697 21.0857662, -86.8484174 21.0856171)",,,
167542065,Avenida Francisco I. Madero,residential,False,False,120.908,"LINESTRING (-86.8505519 21.0859204, -86.8507084 21.0848429)",,,
167542065,Avenida Francisco I. Madero,residential,False,True,109.179,"LINESTRING (-86.8505519 21.0859204, -86.8504198 21.0868945)",,,
643199091,Calle Francisco Villa,tertiary,False,True,113.58,"LINESTRING (-86.8505519 21.0859204, -86.8494697 21.0857662)",,,
167542061,Avenida Benito Juárez,residential,False,False,110.997,"LINESTRING (-86.843868 21.0859898, -86.8440115 21.0850006)",,,
167542061,Avenida Benito Juárez,residential,False,True,113.521,"LINESTRING (-86.843868 21.0859898, -86.8437099 21.087)",,,
167542141,Calle Vicente Guerrero,residential,False,False,109.799,"LINESTRING (-86.843868 21.0859898, -86.8449149 21.0861344)",,,
167542141,Calle Vicente Guerrero,residential,False,False,109.693,"LINESTRING (-86.8449149 21.0861344, -86.8459608 21.0862788)",,,
167542141,Calle Vicente Guerrero,residential,False,True,109.799,"LINESTRING (-86.8449149 21.0861344, -86.843868 21.0859898)",,,
642317508,Avenida Miguel Hidalgo,residential,False,False,110.16,"LINESTRING (-86.8449149 21.0861344, -86.8450668 21.0851539)",,,
642317508,Avenida Miguel Hidalgo,residential,False,True,113.811,"LINESTRING (-86.8449149 21.0861344, -86.8447536 21.0871468)",,,
167542141,Calle Vicente Guerrero,residential,False,False,14.284,"LINESTRING (-86.8459608 21.0862788, -86.846097 21.0862976)",,,
167542141,Calle Vicente Guerrero,residential,False,True,109.693,"LINESTRING (-86.8459608 21.0862788, -86.8449149 21.0861344)",,,
643198917,Avenida Alfredo V. Bonfil,tertiary,True,False,114.123,"LINESTRING (-86.8459608 21.0862788, -86.8458168 21.0872963)",,,
167542141,Calle Vicente Guerrero,residential,False,False,114.182,"LINESTRING (-86.846097 21.0862976, -86.8471857 21.0864479)",,,
167542141,Calle Vicente Guerrero,residential,False,True,14.284,"LINESTRING (-86.846097 21.0862976, -86.8459608 21.0862788)",,,
643198918,Avenida Alfredo V. Bonfil,tertiary,True,False,109.496,"LINESTRING (-86.846097 21.0862976, -86.84626 21.0853247)",,,
167542051,Avenida José María Morelos,residential,False,False,109.783,"LINESTRING (-86.8471857 21.0864479, -86.8473396 21.0854711)",,,
167542051,Avenida José María Morelos,residential,False,True,114.452,"LINESTRING (-86.8471857 21.0864479, -86.8470271 21.0874665)",,,
