osmid,name,highway,oneway,reversed,length,access,geometry,lanes
116447090,Calle Francisco I. Madero,secondary,True,False,73.933,,"LINESTRING (-106.8908151 23.9178426, -106.8913859 23.9174305)",
412167507,Calle Mariano Matamoros,residential,True,False,70.944,,"LINESTRING (-106.8908151 23.9178426, -106.8903784 23.9173449)",
412167298,Calle 20 de Noviembre,residential,True,False,73.749,,"LINESTRING (-106.8927557 23.9178725, -106.8933248 23.9174611)",
412167506,Calle Ignacio Ramírez,residential,True,False,64.061,,"LINESTRING (-106.8927557 23.9178725, -106.8923499 23.9174317)",
412167292,Calle Aquiles Serdán,residential,True,False,73.868,,"LINESTRING (-106.8937164 23.9179118, -106.8931634 23.9183428)",
412167502,Calle Leyes de Reforma,residential,True,False,75.12,,"LINESTRING (-106.8937164 23.9179118, -106.8941891 23.9184311)",
412167320,Calle Miguel Hidalgo y Costilla,residential,True,False,75.314,,"LINESTRING (-106.8881779 23.918085, -106.888761 23.9176671)",
412167334,Calle Sebastián Tolosa,residential,False,False,62.739,,"LINESTRING (-106.8881779 23.918085, -106.8877907 23.9176456)",
412167334,Calle Sebastián Tolosa,residential,False,True,78.201,,"LINESTRING (-106.8881779 23.918085, -106.8886605 23.9186327)",
116447092,Calle Gabriel Leyva Solano,secondary,True,False,75.283,,"LINESTRING (-106.8892262 23.9181957, -106.8886605 23.9186327)",
412167296,Calle Guadalupe Victoria,residential,False,False,75.437,,"LINESTRING (-106.8892262 23.9181957, -106.888761 23.9176671)",
412167296,Calle Guadalupe Victoria,residential,False,True,70.967,,"LINESTRING (-106.8892262 23.9181957, -106.8896638 23.918693)",
387045060,Calle 16 de septiembre,residential,True,False,76.144,permissive,"LINESTRING (-106.8911823 23.9182611, -106.8906254 23.9187191)",
412167507,Calle Mariano Matamoros,residential,True,False,59.654,,"LINESTRING (-106.8911823 23.9182611, -106.8908151 23.9178426)",
116447090,Calle Francisco I. Madero,secondary,True,False,76.133,,"LINESTRING (-106.890227 23.9182666, -106.8908151 23.9178426)",
1067237679,Calle Ángel Flores,residential,False,False,70.744,,"LINESTRING (-106.890227 23.9182666, -106.8898 23.9177642)",
1067237679,Calle Ángel Flores,residential,False,True,64.588,,"LINESTRING (-106.890227 23.9182666, -106.8906254 23.9187191)",
412167298,Calle 20 de Noviembre,residential,True,False,76.558,,"LINESTRING (-106.8921578 23.9182912, -106.8927557 23.9178725)",
905925828,Calle Josefa Ortiz de Domínguez,residential,True,False,67.382,,"LINESTRING (-106.8921578 23.9182912, -106.8925704 23.9187655)",
412167292,Calle Aquiles Serdán,residential,True,False,76.436,,"LINESTRING (-106.8931634 23.9183428, -106.8925704 23.9187655)",
412167506,Calle Ignacio Ramírez,residential,True,False,66.724,,"LINESTRING (-106.8931634 23.9183428, -106.8927557 23.9178725)",
412167493,Calle Pino Suárez,residential,True,False,72.981,,"LINESTRING (-106.8941891 23.9184311, -106.8942774 23.9183639, -106.8947411 23.9180114)",
412167334,Calle Sebastián Tolosa,residential,False,False,78.201,,"LINESTRING (-106.8886605 23.9186327, -106.8881779 23.918085)",
412167334,Calle Sebastián Tolosa,residential,False,True,69.632,,"LINESTRING (-106.8886605 23.9186327, -106.8890902 23.9191204)",
116447092,Calle Gabriel Leyva Solano,secondary,True,False,76.012,,"LINESTRING (-106.8886605 23.9186327, -106.8883695 23.9188709, -106.8881196 23.9191042)",
116447090,Calle Francisco I. Madero,secondary,True,False,74.332,,"LINESTRING (-106.8896638 23.918693, -106.890227 23.9182666)",
412167296,Calle Guadalupe Victoria,residential,False,False,70.967,,"LINESTRING (-106.8896638 23.918693, -106.8892262 23.9181957)",
412167296,Calle Guadalupe Victoria,residential,False,True,61.706,,"LINESTRING (-106.8896638 23.918693, -106.8900443 23.9191254)",
387045060,Calle 16 de septiembre,residential,True,False,74.363,permissive,"LINESTRING (-106.8906254 23.9187191, -106.8900443 23.9191254)",
1067237679,Calle Ángel Flores,residential,False,False,64.588,,"LINESTRING (-106.8906254 23.9187191, -106.890227 23.9182666)",
1067237679,Calle Ángel Flores,residential,False,True,63.513,,"LINESTRING (-106.8906254 23.9187191, -106.8910133 23.9191669)",
412167298,Calle 20 de Noviembre,residential,True,False,75.248,,"LINESTRING (-106.8915825 23.9187171, -106.8921578 23.9182912)",
412167507,Calle Mariano Matamoros,residential,True,False,65.006,,"LINESTRING (-106.8915825 23.9187171, -106.8911823 23.9182611)",
412167292,Calle Aquiles Serdán,residential,True,False,75.031,,"LINESTRING (-106.8925704 23.9187655, -106.8920136 23.9192085)",
905925828,Calle Josefa Ortiz de Domínguez,residential,True,False,77.822,,"LINESTRING (-106.8925704 23.9187655, -106.8930533 23.9193086)",
412167506,Calle Ignacio Ramírez,residential,True,False,74.12,,"LINESTRING (-106.8936065 23.9188722, -106.8931634 23.9183428)",
412167493,Calle Pino Suárez,residential,True,False,76.893,,"LINESTRING (-106.8936065 23.9188722, -106.8938726 23.9186705, -106.8941891 23.9184311)",
412167328,Calle José Villanueva,residential,False,True,62.468,,"LINESTRING (-106.8881196 23.9191042, -106.8885097 23.9195383)",
412167298,Calle 20 de Noviembre,residential,True,False,76.478,,"LINESTRING (-106.8910133 23.9191669, -106.8915825 23.9187171)",
1067237679,Calle Ángel Flores,residential,False,False,63.513,,"LINESTRING (-106.8910133 23.9191669, -106.8906254 23.9187191)",
1067237679,Calle Ángel Flores,residential,False,True,67.177,,"LINESTRING (-106.8910133 23.9191669, -106.8914254 23.9196392)",
412167292,Calle Aquiles Serdán,residential,True,False,76.604,,"LINESTRING (-106.8920136 23.9192085, -106.8914254 23.9196392)",
412167507,Calle Mariano Matamoros,residential,True,False,70.041,,"LINESTRING (-106.8920136 23.9192085, -106.8915825 23.9187171)",
387045060,Calle 16 de septiembre,residential,True,False,75.837,permissive,"LINESTRING (-106.8894505 23.9195293, -106.8888822 23.9199712)",
412167334,Calle Sebastián Tolosa,residential,False,False,58.383,,"LINESTRING (-106.8894505 23.9195293, -106.8890902 23.9191204)",
412167334,Calle Sebastián Tolosa,residential,False,True,67.695,,"LINESTRING (-106.8894505 23.9195293, -106.8898683 23.9200034)",
412167296,Calle Guadalupe Victoria,residential,False,False,64.179,,"LINESTRING (-106.8904401 23.9195751, -106.8900443 23.9191254)",
412167296,Calle Guadalupe Victoria,residential,False,True,65.63,,"LINESTRING (-106.8904401 23.9195751, -106.8908448 23.920035)",
412167298,Calle 20 de Noviembre,residential,True,False,73.857,,"LINESTRING (-106.8904401 23.9195751, -106.8910133 23.9191669)",
412167292,Calle Aquiles Serdán,residential,True,False,73.619,,"LINESTRING (-106.8914254 23.9196392, -106.8908448 23.920035)",
1067237679,Calle Ángel Flores,residential,False,False,67.177,,"LINESTRING (-106.8914254 23.9196392, -106.8910133 23.9191669)",
1067237679,Calle Ángel Flores,residential,False,True,75.161,,"LINESTRING (-106.8914254 23.9196392, -106.8918933 23.9201626)",
412167493,Calle Pino Suárez,residential,True,False,75.479,,"LINESTRING (-106.8924702 23.9197289, -106.8930533 23.9193086)",
412167507,Calle Mariano Matamoros,residential,True,False,74.179,,"LINESTRING (-106.8924702 23.9197289, -106.8920136 23.9192085)",
412167298,Calle 20 de Noviembre,residential,True,False,75.141,,"LINESTRING (-106.8898683 23.9200034, -106.8904401 23.9195751)",
412167334,Calle Sebastián Tolosa,residential,False,False,67.695,,"LINESTRING (-106.8898683 23.9200034, -106.8894505 23.9195293)",
412167334,Calle Sebastián Tolosa,residential,False,True,65.602,,"LINESTRING (-106.8898683 23.9200034, -106.8902731 23.9204629)",
412167292,Calle Aquiles Serdán,residential,True,False,75.105,,"LINESTRING (-106.8908448 23.920035, -106.8902731 23.9204629)",
412167296,Calle Guadalupe Victoria,residential,False,False,65.63,,"LINESTRING (-106.8908448 23.920035, -106.8904401 23.9195751)",
412167296,Calle Guadalupe Victoria,residential,False,True,77.553,,"LINESTRING (-106.8908448 23.920035, -106.8913183 23.9205819)",
412167493,Calle Pino Suárez,residential,True,False,75.922,,"LINESTRING (-106.8918933 23.9201626, -106.8924702 23.9197289)",
1067237679,Calle Ángel Flores,residential,False,False,75.161,,"LINESTRING (-106.8918933 23.9201626, -106.8914254 23.9196392)",
1067237679,Calle Ángel Flores,residential,False,True,64.565,,"LINESTRING (-106.8918933 23.9201626, -106.8922908 23.9206155)",
412167298,Calle 20 de Noviembre,residential,True,False,76.602,,"LINESTRING (-106.8892803 23.9204343, -106.8898683 23.9200034)",
412167328,Calle José Villanueva,residential,False,False,65.491,,"LINESTRING (-106.8892803 23.9204343, -106.8888822 23.9199712)",
412167328,Calle José Villanueva,residential,False,True,65.951,,"LINESTRING (-106.8892803 23.9204343, -106.8896821 23.9209)",
412167292,Calle Aquiles Serdán,residential,True,False,77.272,,"LINESTRING (-106.8902731 23.9204629, -106.8896821 23.9209)",
412167334,Calle Sebastián Tolosa,residential,False,False,65.602,,"LINESTRING (-106.8902731 23.9204629, -106.8898683 23.9200034)",
412167334,Calle Sebastián Tolosa,residential,False,True,76.083,,"LINESTRING (-106.8902731 23.9204629, -106.8907426 23.9209958)",
412167486,,residential,False,False,55.02,,"LINESTRING (-106.8883701 23.9204451, -106.8887024 23.9208357)",
412167292,Calle Aquiles Serdán,residential,True,False,74.433,,"LINESTRING (-106.8896821 23.9209, -106.8891024 23.921309)",
412167328,Calle José Villanueva,residential,False,False,65.951,,"LINESTRING (-106.8896821 23.9209, -106.8892803 23.9204343)",
412167328,Calle José Villanueva,residential,False,True,76.801,,"LINESTRING (-106.8896821 23.9209, -106.8901645 23.9214316)",
412167334,Calle Sebastián Tolosa,residential,False,False,76.083,,"LINESTRING (-106.8907426 23.9209958, -106.8902731 23.9204629)",
412167334,Calle Sebastián Tolosa,residential,False,True,66.553,,"LINESTRING (-106.8907426 23.9209958, -106.8911469 23.9214666)",
412167493,Calle Pino Suárez,residential,True,False,74.447,,"LINESTRING (-106.8907426 23.9209958, -106.8913183 23.9205819)",
412167328,Calle José Villanueva,residential,False,False,76.801,,"LINESTRING (-106.8901645 23.9214316, -106.8896821 23.9209)",
412167328,Calle José Villanueva,residential,False,True,66.883,,"LINESTRING (-106.8901645 23.9214316, -106.8905792 23.9218986)",
412167493,Calle Pino Suárez,residential,True,False,76.165,,"LINESTRING (-106.8901645 23.9214316, -106.8907426 23.9209958)",
412167296,Calle Guadalupe Victoria,residential,False,False,62.122,,"LINESTRING (-106.892526 23.9219453, -106.8921429 23.92151)",
412172968,Calle Pedro Infante,residential,False,False,74.936,,"LINESTRING (-106.892526 23.9219453, -106.8919542 23.9223707)",
412172968,Calle Pedro Infante,residential,False,True,72.463,,"LINESTRING (-106.892526 23.9219453, -106.8930772 23.921532)",
412167324,Calle Mar de Cortés,residential,False,False,79.899,,"LINESTRING (-106.895653 23.9221969, -106.8950455 23.9226529)",
412167324,Calle Mar de Cortés,residential,False,True,72.968,,"LINESTRING (-106.895653 23.9221969, -106.896215 23.9217886)",
412167333,Calle Josefa Ortiz de Domínguez,residential,False,False,75.289,,"LINESTRING (-106.895653 23.9221969, -106.896113 23.9227276)",
412167333,Calle Josefa Ortiz de Domínguez,residential,False,True,75.207,,"LINESTRING (-106.895653 23.9221969, -106.8951796 23.9216771)",
412167493,Calle Pino Suárez,residential,True,False,71.887,,"LINESTRING (-106.8890016 23.9222607, -106.8895674 23.9218728)",
462220695,Calle Quintín Franco,tertiary,False,False,76.232,,"LINESTRING (-106.8890016 23.9222607, -106.8887584 23.9220019, -106.8885316 23.9217269)",
462220695,Calle Quintín Franco,tertiary,False,True,51.56,,"LINESTRING (-106.8890016 23.9222607, -106.8891706 23.922417, -106.8892653 23.9225193, -106.8893271 23.9226136)",
412167323,Calle Mar Rojo,residential,False,False,73.231,,"LINESTRING (-106.896113 23.9227276, -106.8966642 23.9223035)",
412167323,Calle Mar Rojo,residential,False,True,79.025,,"LINESTRING (-106.896113 23.9227276, -106.8955015 23.9231665)",
412167333,Calle Josefa Ortiz de Domínguez,residential,False,False,65.517,,"LINESTRING (-106.896113 23.9227276, -106.8965059 23.9231947)",
412167333,Calle Josefa Ortiz de Domínguez,residential,False,True,75.289,,"LINESTRING (-106.896113 23.9227276, -106.895653 23.9221969)",
412167324,Calle Mar de Cortés,residential,False,False,71.79,,"LINESTRING (-106.8944635 23.9230844, -106.893923 23.9235)",
412167324,Calle Mar de Cortés,residential,False,True,76.168,,"LINESTRING (-106.8944635 23.9230844, -106.8950455 23.9226529)",
1067237679,Calle Ángel Flores,residential,False,False,76.608,,"LINESTRING (-106.8944635 23.9230844, -106.8939766 23.9225585)",
1067237679,Calle Ángel Flores,residential,False,True,74.738,,"LINESTRING (-106.8944635 23.9230844, -106.8949409 23.9235956)",
412167326,Calle Mar Báltico,residential,False,False,75.801,,"LINESTRING (-106.8965059 23.9231947, -106.8959387 23.9236373)",
412167326,Calle Mar Báltico,residential,False,True,75.032,,"LINESTRING (-106.8965059 23.9231947, -106.8970806 23.9227712)",
412167333,Calle Josefa Ortiz de Domínguez,residential,False,False,65.156,,"LINESTRING (-106.8965059 23.9231947, -106.8969149 23.9236459)",
412167333,Calle Josefa Ortiz de Domínguez,residential,False,True,65.517,,"LINESTRING (-106.8965059 23.9231947, -106.896113 23.9227276)",
412167323,Calle Mar Rojo,residential,False,False,74.32,,"LINESTRING (-106.8949409 23.9235956, -106.8955015 23.9231665)",
412167323,Calle Mar Rojo,residential,False,True,73.767,,"LINESTRING (-106.8949409 23.9235956, -106.8943904 23.9240279)",
1067237679,Calle Ángel Flores,residential,False,False,74.738,,"LINESTRING (-106.8949409 23.9235956, -106.8944635 23.9230844)",
1067237679,Calle Ángel Flores,residential,False,True,68.7,,"LINESTRING (-106.8949409 23.9235956, -106.8953674 23.9240749)",
412167490,Calle Manuel Orozco Berra,residential,False,False,63.032,,"LINESTRING (-106.8892596 23.9236511, -106.8896472 23.9240936)",
412167490,Calle Manuel Orozco Berra,residential,False,True,30.972,,"LINESTRING (-106.8892596 23.9236511, -106.8890691 23.9234337)",
412172965,Calle Chamizal,residential,False,False,36.394,,"LINESTRING (-106.8892596 23.9236511, -106.8889818 23.9238576)",
412172965,Calle Chamizal,residential,False,True,74.62,,"LINESTRING (-106.8892596 23.9236511, -106.8898379 23.9232377)",
412167333,Calle Josefa Ortiz de Domínguez,residential,False,False,64.184,,"LINESTRING (-106.8969149 23.9236459, -106.8973188 23.9240896)",
412167333,Calle Josefa Ortiz de Domínguez,residential,False,True,65.156,,"LINESTRING (-106.8969149 23.9236459, -106.8965059 23.9231947)",
862184751,Calle Mar Caspio,residential,False,False,78.462,,"LINESTRING (-106.8969149 23.9236459, -106.8963115 23.924086)",
862184751,Calle Mar Caspio,residential,False,True,75.096,,"LINESTRING (-106.8969149 23.9236459, -106.8974882 23.9232199)",
412167324,Calle Mar de Cortés,residential,False,False,75.911,,"LINESTRING (-106.8933372 23.9239403, -106.8927536 23.9243663)",
412167324,Calle Mar de Cortés,residential,False,True,77.086,,"LINESTRING (-106.8933372 23.9239403, -106.893923 23.9235)",
412167334,Calle Sebastián Tolosa,residential,False,False,75.9,,"LINESTRING (-106.8933372 23.9239403, -106.8928688 23.9234087)",
412167334,Calle Sebastián Tolosa,residential,False,True,76.02,,"LINESTRING (-106.8933372 23.9239403, -106.8938064 23.9244727)",
412167326,Calle Mar Báltico,residential,False,False,73.913,,"LINESTRING (-106.8953674 23.9240749, -106.8948011 23.9244919)",
412167326,Calle Mar Báltico,residential,False,True,75.76,,"LINESTRING (-106.8953674 23.9240749, -106.8959387 23.9236373)",
1067237679,Calle Ángel Flores,residential,False,False,68.7,,"LINESTRING (-106.8953674 23.9240749, -106.8949409 23.9235956)",
1067237679,Calle Ángel Flores,residential,False,True,61.975,,"LINESTRING (-106.8953674 23.9240749, -106.8957482 23.9245102)",
412167301,Calle Mar de China,residential,False,False,80.718,,"LINESTRING (-106.8973188 23.9240896, -106.8967068 23.9245522)",
412167333,Calle Josefa Ortiz de Domínguez,residential,False,True,64.184,,"LINESTRING (-106.8973188 23.9240896, -106.8969149 23.9236459)",
412167324,Calle Mar de Cortés,residential,False,False,75.529,,"LINESTRING (-106.8927536 23.9243663, -106.8921902 23.9248092)",
412167324,Calle Mar de Cortés,residential,False,True,75.911,,"LINESTRING (-106.8927536 23.9243663, -106.8933372 23.9239403)",
412167328,Calle José Villanueva,residential,False,False,75.327,,"LINESTRING (-106.8927536 23.9243663, -106.8922897 23.923838)",
412167328,Calle José Villanueva,residential,False,True,76.32,,"LINESTRING (-106.8927536 23.9243663, -106.8932252 23.9249004)",
412167323,Calle Mar Rojo,residential,False,False,77.264,,"LINESTRING (-106.8938064 23.9244727, -106.8943904 23.9240279)",
412167323,Calle Mar Rojo,residential,False,True,75.839,,"LINESTRING (-106.8938064 23.9244727, -106.8932252 23.9249004)",
412167334,Calle Sebastián Tolosa,residential,False,False,76.02,,"LINESTRING (-106.8938064 23.9244727, -106.8933372 23.9239403)",
412167334,Calle Sebastián Tolosa,residential,False,True,65.76,,"LINESTRING (-106.8938064 23.9244727, -106.8942122 23.9249333)",
412172968,Calle Pedro Infante,residential,False,False,39.74,,"LINESTRING (-106.8890994 23.9245028, -106.8887966 23.9247289)",
412172968,Calle Pedro Infante,residential,False,True,71.906,,"LINESTRING (-106.8890994 23.9245028, -106.8896472 23.9240936)",
462216765,Calle José Romero Aguilar,residential,False,True,77.341,,"LINESTRING (-106.8890994 23.9245028, -106.8895687 23.9250503)",
862184751,Calle Mar Caspio,residential,False,False,73.591,,"LINESTRING (-106.8957482 23.9245102, -106.8951996 23.9249421)",
862184751,Calle Mar Caspio,residential,False,True,74.182,,"LINESTRING (-106.8957482 23.9245102, -106.8963115 23.924086)",
1067237679,Calle Ángel Flores,residential,False,False,61.975,,"LINESTRING (-106.8957482 23.9245102, -106.8953674 23.9240749)",
1067237679,Calle Ángel Flores,residential,False,True,66.942,,"LINESTRING (-106.8957482 23.9245102, -106.8961677 23.9249743)",
412167324,Calle Mar de Cortés,residential,False,False,75.378,,"LINESTRING (-106.8921902 23.9248092, -106.8916216 23.9252444)",
412167324,Calle Mar de Cortés,residential,False,True,75.529,,"LINESTRING (-106.8921902 23.9248092, -106.8927536 23.9243663)",
412167486,,residential,False,False,73.69,,"LINESTRING (-106.8921902 23.9248092, -106.8926469 23.9253239)",
412167486,,residential,False,True,76.365,,"LINESTRING (-106.8921902 23.9248092, -106.8917183 23.9242748)",
412167323,Calle Mar Rojo,residential,False,False,75.839,,"LINESTRING (-106.8932252 23.9249004, -106.8938064 23.9244727)",
412167323,Calle Mar Rojo,residential,False,True,75.316,,"LINESTRING (-106.8932252 23.9249004, -106.8926469 23.9253239)",
412167328,Calle José Villanueva,residential,False,False,76.32,,"LINESTRING (-106.8932252 23.9249004, -106.8927536 23.9243663)",
412167328,Calle José Villanueva,residential,False,True,68.336,,"LINESTRING (-106.8932252 23.9249004, -106.893646 23.9253797)",
412167326,Calle Mar Báltico,residential,False,False,75.998,,"LINESTRING (-106.8942122 23.9249333, -106.893646 23.9253797)",
412167326,Calle Mar Báltico,residential,False,True,77.407,,"LINESTRING (-106.8942122 23.9249333, -106.8948011 23.9244919)",
412167334,Calle Sebastián Tolosa,residential,False,False,65.76,,"LINESTRING (-106.8942122 23.9249333, -106.8938064 23.9244727)",
412167334,Calle Sebastián Tolosa,residential,False,True,63.626,,"LINESTRING (-106.8942122 23.9249333, -106.8946049 23.9253789)",
412167301,Calle Mar de China,residential,False,False,75.202,,"LINESTRING (-106.8961677 23.9249743, -106.8955969 23.9254046)",
412167301,Calle Mar de China,residential,False,True,72.148,,"LINESTRING (-106.8961677 23.9249743, -106.8967068 23.9245522)",
1067237679,Calle Ángel Flores,residential,False,False,66.942,,"LINESTRING (-106.8961677 23.9249743, -106.8957482 23.9245102)",
1067237679,Calle Ángel Flores,residential,False,True,63.668,,"LINESTRING (-106.8961677 23.9249743, -106.8965663 23.925416)",
412167324,Calle Mar de Cortés,residential,False,False,76.656,,"LINESTRING (-106.8916216 23.9252444, -106.8910392 23.9256824)",
412167324,Calle Mar de Cortés,residential,False,True,75.378,,"LINESTRING (-106.8916216 23.9252444, -106.8921902 23.9248092)",
462220695,Calle Quintín Franco,tertiary,False,False,75.52,,"LINESTRING (-106.8916216 23.9252444, -106.8911563 23.9247149)",
462220695,Calle Quintín Franco,tertiary,False,True,71.983,,"LINESTRING (-106.8916216 23.9252444, -106.892061 23.9257521)",
412167479,Calle Ramón Quezada,residential,False,True,42.279,,"LINESTRING (-106.8887397 23.9251794, -106.8889975 23.9254778)",
462216758,Avenida Río Fuerte,residential,False,False,51.951,,"LINESTRING (-106.8887397 23.9251794, -106.888635 23.9256367)",
462216758,Avenida Río Fuerte,residential,False,True,50.426,,"LINESTRING (-106.8887397 23.9251794, -106.8887966 23.9247289)",
412167323,Calle Mar Rojo,residential,False,False,75.316,,"LINESTRING (-106.8926469 23.9253239, -106.8932252 23.9249004)",
412167323,Calle Mar Rojo,residential,False,True,76.246,,"LINESTRING (-106.8926469 23.9253239, -106.892061 23.9257521)",
412167486,,residential,False,False,69.109,,"LINESTRING (-106.8926469 23.9253239, -106.8930779 23.9258046)",
412167486,,residential,False,True,73.69,,"LINESTRING (-106.8926469 23.9253239, -106.8921902 23.9248092)",
412167326,Calle Mar Báltico,residential,False,False,74.608,,"LINESTRING (-106.893646 23.9253797, -106.8930779 23.9258046)",
412167326,Calle Mar Báltico,residential,False,True,75.998,,"LINESTRING (-106.893646 23.9253797, -106.8942122 23.9249333)",
412167328,Calle José Villanueva,residential,False,False,68.336,,"LINESTRING (-106.893646 23.9253797, -106.8932252 23.9249004)",
412167328,Calle José Villanueva,residential,False,True,62.495,,"LINESTRING (-106.893646 23.9253797, -106.8940364 23.9258139)",
412167334,Calle Sebastián Tolosa,residential,False,False,63.626,,"LINESTRING (-106.8946049 23.9253789, -106.8942122 23.9249333)",
412167334,Calle Sebastián Tolosa,residential,False,True,66.262,,"LINESTRING (-106.8946049 23.9253789, -106.8950145 23.9258425)",
862184751,Calle Mar Caspio,residential,False,False,75.356,,"LINESTRING (-106.8946049 23.9253789, -106.8940364 23.9258139)",
862184751,Calle Mar Caspio,residential,False,True,77.542,,"LINESTRING (-106.8946049 23.9253789, -106.8951996 23.9249421)",
751579187,Calle Mar de Japón,residential,False,False,74.905,,"LINESTRING (-106.8965663 23.925416, -106.8960138 23.9258618)",
751579187,Calle Mar de Japón,residential,False,True,72.104,,"LINESTRING (-106.8965663 23.925416, -106.8971175 23.9250078)",
1067237679,Calle Ángel Flores,residential,False,False,63.668,,"LINESTRING (-106.8965663 23.925416, -106.8961677 23.9249743)",
1067237679,Calle Ángel Flores,residential,False,True,66.976,,"LINESTRING (-106.8965663 23.925416, -106.896974 23.9258892)",
412167324,Calle Mar de Cortés,residential,False,False,75.093,,"LINESTRING (-106.8910392 23.9256824, -106.890475 23.9261184)",
412167324,Calle Mar de Cortés,residential,False,True,76.656,,"LINESTRING (-106.8910392 23.9256824, -106.8916216 23.9252444)",
412167490,Calle Manuel Orozco Berra,residential,False,False,71.276,,"LINESTRING (-106.8910392 23.9256824, -106.8914776 23.9261827)",
412167490,Calle Manuel Orozco Berra,residential,False,True,75.137,,"LINESTRING (-106.8910392 23.9256824, -106.8905872 23.9251477)",
412167323,Calle Mar Rojo,residential,False,False,76.246,,"LINESTRING (-106.892061 23.9257521, -106.8926469 23.9253239)",
412167323,Calle Mar Rojo,residential,False,True,76.215,,"LINESTRING (-106.892061 23.9257521, -106.8914776 23.9261827)",
462220695,Calle Quintín Franco,tertiary,False,False,71.983,,"LINESTRING (-106.892061 23.9257521, -106.8916216 23.9252444)",
412167326,Calle Mar Báltico,residential,False,True,74.608,,"LINESTRING (-106.8930779 23.9258046, -106.893646 23.9253797)",
412167486,,residential,False,True,69.109,,"LINESTRING (-106.8930779 23.9258046, -106.8926469 23.9253239)",
412167328,Calle José Villanueva,residential,False,False,62.495,,"LINESTRING (-106.8940364 23.9258139, -106.893646 23.9253797)",
862184751,Calle Mar Caspio,residential,False,True,75.356,,"LINESTRING (-106.8940364 23.9258139, -106.8946049 23.9253789)",
462216758,Avenida Río Fuerte,residential,False,True,52.988,,"LINESTRING (-106.888525 23.9261025, -106.888635 23.9256367)",
412167324,Calle Mar de Cortés,residential,False,True,75.093,,"LINESTRING (-106.890475 23.9261184, -106.8910392 23.9256824)",
462216765,Calle José Romero Aguilar,residential,False,False,75.35,,"LINESTRING (-106.890475 23.9261184, -106.8900244 23.9255803)",
412167323,Calle Mar Rojo,residential,False,False,76.215,,"LINESTRING (-106.8914776 23.9261827, -106.892061 23.9257521)",
412167490,Calle Manuel Orozco Berra,residential,False,True,71.276,,"LINESTRING (-106.8914776 23.9261827, -106.8910392 23.9256824)",
412172968,Calle Pedro Infante,residential,False,False,81.662,,"LINESTRING (-106.8971524 23.9184885, -106.8965263 23.9189487)",
774645968,,residential,False,False,63.992,,"LINESTRING (-106.8971524 23.9184885, -106.896742 23.9180521)",
412172965,Calle Chamizal,residential,False,False,76.336,,"LINESTRING (-106.8961331 23.9184958, -106.8955569 23.9189361)",
412172965,Calle Chamizal,residential,False,True,79.151,,"LINESTRING (-106.8961331 23.9184958, -106.896742 23.9180521)",
462393722,Licenciado Benito Juárez,secondary,True,False,65.888,permissive,"LINESTRING (-106.8961331 23.9184958, -106.8957241 23.9180361)",2
387045061,Saúl Aguilar Picos,secondary,True,False,64.134,permissive,"LINESTRING (-106.8955569 23.9189361, -106.8959616 23.9193786)",
412172965,Calle Chamizal,residential,False,False,73.392,,"LINESTRING (-106.8955569 23.9189361, -106.8950093 23.9193663)",
412172965,Calle Chamizal,residential,False,True,76.336,,"LINESTRING (-106.8955569 23.9189361, -106.8961331 23.9184958)",
