osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge
439359259,Calle Justo Sierra,residential,False,False,9.647,"LINESTRING (-102.4335677 19.958219, -102.4335487 19.9583039)",,,
439359259,Calle Justo Sierra,residential,False,True,125.93599999999999,"LINESTRING (-102.4335677 19.958219, -102.4336414 19.9580375, -102.4337836 19.9577085, -102.4340223 19.9571702)",,,
732649201,Carretera Federal Guadalajara - Morelia,primary,False,False,230.77599999999998,"LINESTRING (-102.4335677 19.958219, -102.4334268 19.9582228, -102.4332726 19.958248, -102.4331385 19.9582757, -102.4329588 19.9583192, -102.4327308 19.9583892, -102.4319986 19.9585921, -102.4314373 19.9587453)",MEX 15,110,
732649201,Carretera Federal Guadalajara - Morelia,primary,False,True,69.758,"LINESTRING (-102.4335677 19.958219, -102.4339056 19.9582253, -102.4340384 19.9582329, -102.4342328 19.9582593)",MEX 15,110,
439360968,La Cantera-Santiago Tangamandapio,tertiary,False,False,85.178,"LINESTRING (-102.4340142 19.9529233, -102.4336883 19.9536254)",,,
439367245,Avenida Guerrero,tertiary,False,False,61.239,"LINESTRING (-102.4340142 19.9529233, -102.4344984 19.9532334)",,,
732409956,Avenida Guerrero,unclassified,False,True,78.762,"LINESTRING (-102.4340142 19.9529233, -102.433349 19.9525905)",,,
439360968,La Cantera-Santiago Tangamandapio,tertiary,False,True,218.64000000000001,"LINESTRING (-102.4340142 19.9529233, -102.4346057 19.9518014, -102.4346754 19.9516514, -102.4347304 19.9515114, -102.4347773 19.9513513, -102.4348189 19.9511194)",,,
439367245,Avenida Guerrero,tertiary,False,True,61.239,"LINESTRING (-102.4344984 19.9532334, -102.4340142 19.9529233)",,,
439358130,Avenida Guerrero,residential,False,False,123.09899999999999,"LINESTRING (-102.4344984 19.9532334, -102.4348672 19.9536318, -102.4349839 19.9537603, -102.4352936 19.954049)",,,
439359242,Calle Jaime Nunó,tertiary,False,False,112.104,"LINESTRING (-102.4344984 19.9532334, -102.4346238 19.9530531, -102.4350465 19.9523671)",,,
439359241,Calle Morelos,residential,False,True,37.745,"LINESTRING (-102.4343991 19.9563672, -102.434729 19.9565053)",,,
439359241,Calle Morelos,residential,False,False,194.20100000000002,"LINESTRING (-102.4343991 19.9563672, -102.4338841 19.9561706, -102.4326731 19.9557206)",,,
439359259,Calle Justo Sierra,residential,False,False,68.178,"LINESTRING (-102.4343991 19.9563672, -102.434265 19.9566673, -102.4341483 19.9569332)",,,
439360968,La Cantera-Santiago Tangamandapio,tertiary,False,True,2.206,"LINESTRING (-102.4333272 19.9543471, -102.4333356 19.9543289)",,,
439360968,La Cantera-Santiago Tangamandapio,tertiary,False,False,42.082,"LINESTRING (-102.4333272 19.9543471, -102.4333232 19.9543569, -102.4333088 19.9543913, -102.4331854 19.9547013)",,,
439362913,Calle Miguel Hidalgo,residential,False,False,80.97500000000001,"LINESTRING (-102.4333272 19.9543471, -102.4333102 19.9543389, -102.4332974 19.954333, -102.4332786 19.9543254, -102.4326275 19.9540345)",,,
705797366,Calle Vicente Suárez,residential,False,True,108.525,"LINESTRING (-102.4359307 19.9499281, -102.4369633 19.9500302)",,,
439359242,Calle Jaime Nunó,tertiary,False,True,95.68700000000001,"LINESTRING (-102.4359307 19.9499281, -102.435814 19.95045, -102.4357751 19.9506088, -102.4357292 19.9507673)",,,
439359272,Calle Matamoros,residential,False,True,74.386,"LINESTRING (-102.4376956 19.9549125, -102.4374099 19.9555252)",,,
439358130,Avenida Guerrero,residential,False,True,173.254,"LINESTRING (-102.4376956 19.9549125, -102.4372101 19.9547865, -102.4366629 19.9546453, -102.436282 19.9545054, -102.4361211 19.9544348)",,,
439359272,Calle Matamoros,residential,False,False,74.386,"LINESTRING (-102.4374099 19.9555252, -102.4376956 19.9549125)",,,
439359272,Calle Matamoros,residential,False,True,109.997,"LINESTRING (-102.4374099 19.9555252, -102.4370411 19.9564517)",,,
439359276,Calle Miguel Hidalgo,residential,False,True,93.29400000000001,"LINESTRING (-102.4374099 19.9555252, -102.4370813 19.9554344, -102.4365449 19.9553197)",,,
439359241,Calle Morelos,residential,False,False,94.401,"LINESTRING (-102.4358046 19.9569534, -102.4349731 19.9566219)",,,
439359241,Calle Morelos,residential,False,True,100.723,"LINESTRING (-102.4358046 19.9569534, -102.4366857 19.9573203)",,,
439359254,Calle Miguel Ramos Regalado,residential,False,False,95.326,"LINESTRING (-102.4358046 19.9569534, -102.4354504 19.9577434)",,,
439359241,Calle Morelos,residential,False,False,100.723,"LINESTRING (-102.4366857 19.9573203, -102.4358046 19.9569534)",,,
439359241,Calle Morelos,residential,False,True,91.126,"LINESTRING (-102.4366857 19.9573203, -102.4374917 19.9576328)",,,
439359272,Calle Matamoros,residential,False,False,42.666,"LINESTRING (-102.4366857 19.9573203, -102.4368252 19.9569597)",,,
439359272,Calle Matamoros,residential,False,True,47.598,"LINESTRING (-102.4366857 19.9573203, -102.4365154 19.9577173)",,,
439359241,Calle Morelos,residential,False,False,91.126,"LINESTRING (-102.4374917 19.9576328, -102.4366857 19.9573203)",,,
439359264,Calle Plan de San Luis,residential,False,False,97.568,"LINESTRING (-102.4374917 19.9576328, -102.4371578 19.9584522)",,,
439359263,Calle Pípila,residential,False,False,10.216,"LINESTRING (-102.4342328 19.9582593, -102.4342771 19.9581774)",,,
439359263,Calle Pípila,residential,False,True,10.903,"LINESTRING (-102.4342328 19.9582593, -102.4341919 19.9583495)",,,
732649201,Carretera Federal Guadalajara - Morelia,primary,False,False,69.75800000000001,"LINESTRING (-102.4342328 19.9582593, -102.4340384 19.9582329, -102.4339056 19.9582253, -102.4335677 19.958219)",MEX 15,110,
732649201,Carretera Federal Guadalajara - Morelia,primary,False,True,61.614000000000004,"LINESTRING (-102.4342328 19.9582593, -102.4344085 19.9582883, -102.4345694 19.9583337, -102.4347988 19.9584094)",MEX 15,110,
439359264,Calle Plan de San Luis,residential,False,True,97.568,"LINESTRING (-102.4371578 19.9584522, -102.4374917 19.9576328)",,,
439359274,Calle Ignacio Zaragoza,residential,False,False,92.009,"LINESTRING (-102.4371578 19.9584522, -102.4363545 19.9581137)",,,
439359254,Calle Miguel Ramos Regalado,residential,False,False,12.85,"LINESTRING (-102.4350898 19.9585234, -102.4350455 19.9586312)",,,
439359254,Calle Miguel Ramos Regalado,residential,False,True,94.567,"LINESTRING (-102.4350898 19.9585234, -102.4354504 19.9577434)",,,
732649201,Carretera Federal Guadalajara - Morelia,primary,False,False,32.963,"LINESTRING (-102.4350898 19.9585234, -102.4349128 19.9584497, -102.4347988 19.9584094)",MEX 15,110,
732649201,Carretera Federal Guadalajara - Morelia,primary,False,True,61.591,"LINESTRING (-102.4350898 19.9585234, -102.4352722 19.9586249, -102.4353929 19.9587119, -102.4355625 19.9588512)",MEX 15,110,
439359242,Calle Jaime Nunó,tertiary,False,False,124.513,"LINESTRING (-102.4350465 19.9523671, -102.4354854 19.9513261)",,,
836695341,Cerrada de Jaime Nunó,unclassified,False,True,19.791,"LINESTRING (-102.4350465 19.9523671, -102.4352199 19.9524386)",,,
439359242,Calle Jaime Nunó,tertiary,False,True,112.104,"LINESTRING (-102.4350465 19.9523671, -102.4346238 19.9530531, -102.4344984 19.9532334)",,,
439361002,Calle Francisco González Bocanegra,residential,False,False,165.465,"LINESTRING (-102.4366632 19.9530367, -102.4361211 19.9544348)",,,
439361002,Calle Francisco González Bocanegra,residential,False,True,121.727,"LINESTRING (-102.4366632 19.9530367, -102.4370481 19.9520035)",,,
439359268,Cerrada de Jaime Nunó,unclassified,False,False,165.098,"LINESTRING (-102.4366632 19.9530367, -102.4359074 19.9527624, -102.435438 19.9525539, -102.4352199 19.9524386)",,,
439358130,Avenida Guerrero,residential,False,False,41.072,"LINESTRING (-102.4357657 19.9542772, -102.4361211 19.9544348)",,,
439358130,Avenida Guerrero,residential,False,True,55.525,"LINESTRING (-102.4357657 19.9542772, -102.4354707 19.9541448, -102.4352936 19.954049)",,,
870240936,Calle Pípila,residential,False,True,94.41,"LINESTRING (-102.4357657 19.9542772, -102.4357255 19.9547348, -102.4357067 19.9548583, -102.4356745 19.9549743, -102.4356329 19.9551142)",,,
439359276,Calle Miguel Hidalgo,residential,False,False,123.951,"LINESTRING (-102.4344809 19.9548495, -102.4356329 19.9551142)",,,
