osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
31728930,Avenida Salvador Díaz Mirón,residential,40,False,False,66.502,,"LINESTRING (-98.2478913 19.2203007, -98.247507 19.2207761)"
31728930,Avenida Salvador Díaz Mirón,residential,40,False,True,64.857,,"LINESTRING (-98.2478913 19.2203007, -98.2482762 19.2198445)"
848515003,Calle José María Morelos,residential,40,False,True,105.706,,"LINESTRING (-98.2478913 19.2203007, -98.2487095 19.2208546)"
848538565,Calle José María Morelos,residential,40,False,False,62.707,,"LINESTRING (-98.2478913 19.2203007, -98.2474309 19.2199415)"
31728821,Francisco Villa,residential,40,False,True,15.102,,"LINESTRING (-98.2461157 19.22819, -98.2462404 19.2281223)"
32671946,Avenida Ignacio Zaragoza,residential,40,False,True,58.235,,"LINESTRING (-98.2461157 19.22819, -98.2458769 19.2277173)"
31447705,Calle Porfirio Díaz Norte,residential,40,False,True,3.249,,"LINESTRING (-98.2464089 19.2206673, -98.2464077 19.2206381)"
31471163,,residential,40,True,False,54.61,,"LINESTRING (-98.2464089 19.2206673, -98.2459237 19.2208442)"
"[31447705, 954489965, 954489966]",Calle Porfirio Díaz Norte,residential,40,False,False,12.641,yes,"LINESTRING (-98.2464089 19.2206673, -98.2464157 19.2206934, -98.2464281 19.2207469, -98.2464348 19.2207783)"
31447292,Calle Diego Rivera,residential,40,False,True,162.0,,"LINESTRING (-98.2451461 19.2197994, -98.2464077 19.2206381)"
31447691,Calle Miguel N. Lira Norte,residential,40,False,False,21.502,,"LINESTRING (-98.2451461 19.2197994, -98.2450217 19.219953)"
"[848540313, 848540314, 848540315]",,residential,,False,False,28.078000000000003,yes,"LINESTRING (-98.2438517 19.2212463, -98.2439042 19.2212779, -98.2440041 19.221331, -98.2440857 19.221368)"
31471163,,residential,40,True,False,165.198,,"LINESTRING (-98.2454387 19.2211206, -98.2452701 19.2211537, -98.2444262 19.2211786, -98.2438736 19.2212434)"
"[954545387, 848531557]",Segunda Calle de Miguel N. Lira Norte,residential,,False,"[False, True]",116.322,,"LINESTRING (-98.2454387 19.2211206, -98.2448678 19.2207055, -98.2445711 19.2204704)"
31471163,,residential,40,True,False,130.456,,"LINESTRING (-98.2473016 19.2198592, -98.247106 19.2200089, -98.2467949 19.2203673, -98.2464089 19.2206673)"
"[954489963, 954489964, 848538565]",Calle José María Morelos,residential,40,False,True,16.396,yes,"LINESTRING (-98.2473016 19.2198592, -98.2473495 19.2198852, -98.2474095 19.219927, -98.2474309 19.2199415)"
848496689,Calle Francisco I. Madero,residential,40,False,True,29.849,,"LINESTRING (-98.2463048 19.2228258, -98.2460704 19.2226739)"
848541257,Calle Francisco I. Madero,residential,40,False,False,11.406,,"LINESTRING (-98.2463048 19.2228258, -98.2463963 19.2228811)"
954489965,Calle Porfirio Díaz Norte,residential,40,False,True,131.458,,"LINESTRING (-98.2463048 19.2228258, -98.2463914 19.2216464)"
31728821,Francisco Villa,residential,40,False,False,264.477,,"LINESTRING (-98.2513271 19.2261837, -98.2511816 19.2263099, -98.2506609 19.2268157, -98.2503518 19.2272661, -98.2501124 19.2277016, -98.2497494 19.2280072)"
31728821,Francisco Villa,residential,40,False,True,451.86400000000003,,"LINESTRING (-98.2513271 19.2261837, -98.2514173 19.2260817, -98.2520957 19.2249658, -98.2525496 19.2239663, -98.2530382 19.2230545, -98.2532488 19.2225581)"
"[848496688, 138261434, 138261435]",Calle Francisco I. Madero Oriente,residential,40,False,False,32.65,yes,"LINESTRING (-98.2513271 19.2261837, -98.2514045 19.2261984, -98.2514697 19.2262184, -98.2515481 19.2262353, -98.2516311 19.2262381)"
848496688,Calle Francisco I. Madero Oriente,residential,40,False,True,91.52,,"LINESTRING (-98.2513271 19.2261837, -98.2512502 19.2261672, -98.2505816 19.2257649)"
954489965,Calle Porfirio Díaz Norte,residential,40,False,False,28.155,,"LINESTRING (-98.2464348 19.2207783, -98.2464366 19.2210315)"
914908682,,residential,40,True,False,101.497,,"LINESTRING (-98.2464348 19.2207783, -98.2466454 19.2206738, -98.2469189 19.2204287, -98.2471499 19.2201783)"
"[31447705, 954489965, 954489966]",Calle Porfirio Díaz Norte,residential,40,False,True,12.640999999999998,yes,"LINESTRING (-98.2464348 19.2207783, -98.2464281 19.2207469, -98.2464157 19.2206934, -98.2464089 19.2206673)"
848515003,Calle José María Morelos,residential,40,False,False,43.143,,"LINESTRING (-98.2491942 19.2212134, -98.2488683 19.2209771)"
848515003,Calle José María Morelos,residential,40,False,True,111.33,,"LINESTRING (-98.2491942 19.2212134, -98.2500328 19.2218261)"
32482566,Avenida 5 de Febrero,residential,40,False,False,267.005,,"LINESTRING (-98.2491942 19.2212134, -98.2498245 19.2205166, -98.2508585 19.2193979)"
32482566,Avenida 5 de Febrero,residential,40,False,True,123.49000000000001,,"LINESTRING (-98.2491942 19.2212134, -98.2485941 19.2218011, -98.2483835 19.2220179)"
31728929,Calle Francisco Villa Sur,residential,40,False,False,68.628,,"LINESTRING (-98.2500328 19.2218261, -98.2497071 19.2223612)"
31728929,Calle Francisco Villa Sur,residential,40,False,True,36.374,,"LINESTRING (-98.2500328 19.2218261, -98.2502204 19.2215511)"
848515003,Calle José María Morelos,residential,40,False,False,111.33,,"LINESTRING (-98.2500328 19.2218261, -98.2491942 19.2212134)"
848515003,Calle José María Morelos,residential,40,False,True,107.941,,"LINESTRING (-98.2500328 19.2218261, -98.2508427 19.222424)"
31728821,Francisco Villa,residential,40,False,False,92.876,,"LINESTRING (-98.2480705 19.2283661, -98.2478527 19.228239, -98.2472455 19.2280856)"
31728821,Francisco Villa,residential,40,False,True,190.44799999999998,,"LINESTRING (-98.2480705 19.2283661, -98.2482094 19.2284411, -98.2485375 19.2284626, -98.248926 19.2284199, -98.2493555 19.2282346, -98.2497494 19.2280072)"
848080252,Calzada Guadalupe,residential,40,False,True,83.846,,"LINESTRING (-98.2480705 19.2283661, -98.2482648 19.2282451, -98.2486363 19.2278421)"
31728857,Calzada Guadalupe,residential,40,False,False,104.85,,"LINESTRING (-98.2526928 19.2225682, -98.2521782 19.2233763)"
31728857,Calzada Guadalupe,residential,40,False,True,14.54,,"LINESTRING (-98.2526928 19.2225682, -98.2527044 19.2224379)"
138261432,Avenida Miguel Hidalgo,residential,40,False,True,58.388,,"LINESTRING (-98.2526928 19.2225682, -98.2532488 19.2225581)"
138261432,Avenida Miguel Hidalgo,residential,40,False,False,134.163,,"LINESTRING (-98.2526928 19.2225682, -98.2521098 19.2225725, -98.2515237 19.2229248)"
31728857,Calzada Guadalupe,residential,40,False,False,88.563,,"LINESTRING (-98.2521782 19.2233763, -98.251738 19.2240557)"
31728857,Calzada Guadalupe,residential,40,False,True,104.85,,"LINESTRING (-98.2521782 19.2233763, -98.2526928 19.2225682)"
848515003,Calle José María Morelos,residential,40,False,False,85.105,,"LINESTRING (-98.2521782 19.2233763, -98.2515237 19.2229248)"
31728857,Calzada Guadalupe,residential,40,False,True,47.057,,"LINESTRING (-98.2505816 19.2257649, -98.2508383 19.225418)"
848080252,Calzada Guadalupe,residential,40,False,False,41.014,,"LINESTRING (-98.2505816 19.2257649, -98.2503233 19.2260416)"
848496688,Calle Francisco I. Madero Oriente,residential,40,False,True,60.379,,"LINESTRING (-98.2505816 19.2257649, -98.250118 19.2254436)"
848496688,Calle Francisco I. Madero Oriente,residential,40,False,False,91.52,,"LINESTRING (-98.2505816 19.2257649, -98.2512502 19.2261672, -98.2513271 19.2261837)"
32482566,Avenida 5 de Febrero,residential,40,False,False,82.23,,"LINESTRING (-98.2448789 19.2255418, -98.2453827 19.2249756)"
32671946,Avenida Ignacio Zaragoza,residential,40,False,False,76.958,,"LINESTRING (-98.2448789 19.2255418, -98.2451767 19.2261742)"
848219811,Avenida Benito Juárez Poniente,residential,40,False,True,116.503,,"LINESTRING (-98.2448789 19.2255418, -98.2444073 19.2245934)"
31728821,Francisco Villa,residential,40,False,False,15.102,,"LINESTRING (-98.2462404 19.2281223, -98.2461157 19.22819)"
31728821,Francisco Villa,residential,40,False,True,106.382,,"LINESTRING (-98.2462404 19.2281223, -98.2466434 19.2280552, -98.2468975 19.2280514, -98.2472455 19.2280856)"
31728905,Calle 2 de Abril,residential,40,False,False,103.631,,"LINESTRING (-98.2462404 19.2281223, -98.2462874 19.2280107, -98.246847 19.2273943)"
31728905,Calle 2 de Abril,residential,40,False,True,103.312,,"LINESTRING (-98.2474922 19.2266928, -98.246847 19.2273943)"
31756804,Avenida Benito Juárez,residential,40,False,False,60.977,,"LINESTRING (-98.2474922 19.2266928, -98.2470466 19.2263411)"
31756804,Avenida Benito Juárez,residential,40,False,True,79.155,,"LINESTRING (-98.2474922 19.2266928, -98.2480654 19.2271552)"
31728925,Calle 5 de Mayo,residential,40,False,False,111.078,,"LINESTRING (-98.2447462 19.2273984, -98.2453748 19.2265949)"
31728925,Calle 5 de Mayo,residential,40,False,False,68.12,,"LINESTRING (-98.2453748 19.2265949, -98.2457898 19.226124)"
31728925,Calle 5 de Mayo,residential,40,False,True,111.078,,"LINESTRING (-98.2453748 19.2265949, -98.2447462 19.2273984)"
32671946,Avenida Ignacio Zaragoza,residential,40,False,True,51.195,,"LINESTRING (-98.2453748 19.2265949, -98.2451767 19.2261742)"
32671946,Avenida Ignacio Zaragoza,residential,40,False,False,135.492,,"LINESTRING (-98.2453748 19.2265949, -98.2454227 19.2267137, -98.2458769 19.2277173)"
31728925,Calle 5 de Mayo,residential,40,False,False,76.177,,"LINESTRING (-98.2461968 19.2256598, -98.2466678 19.2251387)"
31728925,Calle 5 de Mayo,residential,40,False,True,53.191,,"LINESTRING (-98.2461968 19.2256598, -98.2458757 19.2260298)"
31756804,Avenida Benito Juárez,residential,40,False,False,32.65,,"LINESTRING (-98.2461968 19.2256598, -98.2459617 19.2254676)"
31756804,Avenida Benito Juárez,residential,40,False,True,83.758,,"LINESTRING (-98.2461968 19.2256598, -98.2468062 19.2261459)"
31728925,Calle 5 de Mayo,residential,40,False,True,82.214,,"LINESTRING (-98.2478444 19.2238453, -98.2473392 19.2244102)"
848496688,Calle Francisco I. Madero Oriente,residential,40,False,False,19.366,,"LINESTRING (-98.2478444 19.2238453, -98.2479939 19.2239473)"
848496688,Calle Francisco I. Madero Oriente,residential,40,False,True,98.176,,"LINESTRING (-98.2478444 19.2238453, -98.2470725 19.223347)"
31728969,Calle Morelos,residential,40,False,False,72.294,,"LINESTRING (-98.2464366 19.2210315, -98.2469521 19.2214625)"
954489965,Calle Porfirio Díaz Norte,residential,40,False,False,68.538,,"LINESTRING (-98.2464366 19.2210315, -98.2463914 19.2216464)"
954489965,Calle Porfirio Díaz Norte,residential,40,False,True,28.155,,"LINESTRING (-98.2464366 19.2210315, -98.2464348 19.2207783)"
31756804,Avenida Benito Juárez,residential,40,False,False,50.88,,"LINESTRING (-98.2453827 19.2249756, -98.2450069 19.2246867)"
31756804,Avenida Benito Juárez,residential,40,False,True,81.784,,"LINESTRING (-98.2453827 19.2249756, -98.2459617 19.2254676)"
32482566,Avenida 5 de Febrero,residential,40,False,False,120.702,,"LINESTRING (-98.2453827 19.2249756, -98.2461846 19.2241978)"
32482566,Avenida 5 de Febrero,residential,40,False,True,82.23,,"LINESTRING (-98.2453827 19.2249756, -98.2448789 19.2255418)"
31728969,Calle Morelos,residential,40,False,False,57.637,,"LINESTRING (-98.2480788 19.2223399, -98.2484968 19.2226759)"
31728969,Calle Morelos,residential,40,False,True,153.34,,"LINESTRING (-98.2480788 19.2223399, -98.2469521 19.2214625)"
32482566,Avenida 5 de Febrero,residential,40,False,False,48.015,,"LINESTRING (-98.2480788 19.2223399, -98.2483835 19.2220179)"
32482566,Avenida 5 de Febrero,residential,40,False,True,72.278,,"LINESTRING (-98.2480788 19.2223399, -98.2476064 19.2228127)"
228896786,,residential,,False,False,85.915,,"LINESTRING (-98.2508585 19.2193979, -98.250042 19.2194485)"
228896786,,residential,,False,True,75.503,,"LINESTRING (-98.2508585 19.2193979, -98.2515672 19.2195129)"
32482566,Avenida 5 de Febrero,residential,40,False,True,267.005,,"LINESTRING (-98.2508585 19.2193979, -98.2498245 19.2205166, -98.2491942 19.2212134)"
228896786,,residential,,False,False,23.521,,"LINESTRING (-98.2517884 19.2195463, -98.2515672 19.2195129)"
228896786,,residential,,False,True,67.42,,"LINESTRING (-98.2517884 19.2195463, -98.2524164 19.2196727)"
31728929,Calle Francisco Villa Sur,residential,40,False,False,192.851,,"LINESTRING (-98.2517884 19.2195463, -98.2509272 19.2206556, -98.2506898 19.2209359)"
31728929,Calle Francisco Villa Sur,residential,40,False,True,29.21,,"LINESTRING (-98.2491669 19.2232477, -98.2492964 19.2230152)"
31728969,Calle Morelos,residential,40,False,False,82.497,,"LINESTRING (-98.2491669 19.2232477, -98.24983 19.2236457)"
31728969,Calle Morelos,residential,40,False,True,94.83,,"LINESTRING (-98.2491669 19.2232477, -98.2484968 19.2226759)"
31728929,Calle Francisco Villa Sur,residential,40,False,False,53.141000000000005,,"LINESTRING (-98.2491669 19.2232477, -98.2490681 19.2234433, -98.248932 19.2236707)"
848509327,Callejón de la Luna,residential,,False,False,40.18,,"LINESTRING (-98.2489372 19.2239369, -98.2492644 19.2241243)"
848510944,Calle Francisco Villa Sur,residential,40,False,False,57.539,,"LINESTRING (-98.2489372 19.2239369, -98.2486336 19.2243677)"
"[848509328, 31728929]",Calle Francisco Villa Sur,residential,40,False,True,38.283,,"LINESTRING (-98.2489372 19.2239369, -98.2488783 19.2238985, -98.2488307 19.2238434, -98.2488281 19.2238073, -98.2488432 19.223773, -98.248932 19.2236707)"
848496688,Calle Francisco I. Madero Oriente,residential,40,False,False,37.564,,"LINESTRING (-98.2486336 19.2243677, -98.2489279 19.2245598)"
848496688,Calle Francisco I. Madero Oriente,residential,40,False,True,59.666,,"LINESTRING (-98.2486336 19.2243677, -98.2481662 19.2240625)"
848510944,Calle Francisco Villa Sur,residential,40,False,True,57.539,,"LINESTRING (-98.2486336 19.2243677, -98.2489372 19.2239369)"
848089163,Calle Francisco Villa Norte,residential,40,False,False,73.898,,"LINESTRING (-98.2486336 19.2243677, -98.2485267 19.2245325, -98.2482386 19.2249174)"
848089163,Calle Francisco Villa Norte,residential,40,False,False,14.057,,"LINESTRING (-98.2475355 19.2257393, -98.247454 19.2258396)"
848089163,Calle Francisco Villa Norte,residential,40,False,True,66.852,,"LINESTRING (-98.2475355 19.2257393, -98.2479456 19.2252794)"
138261436,Calle Guadalupe Victoria,residential,40,False,True,148.787,,"LINESTRING (-98.2475355 19.2257393, -98.2481361 19.226219, -98.2485954 19.2266268)"
31756804,Avenida Benito Juárez,residential,40,False,False,33.29,,"LINESTRING (-98.2470466 19.2263411, -98.2468062 19.2261459)"
31756804,Avenida Benito Juárez,residential,40,False,True,60.977,,"LINESTRING (-98.2470466 19.2263411, -98.2474922 19.2266928)"
848089163,Calle Francisco Villa Norte,residential,40,False,False,196.213,,"LINESTRING (-98.2470466 19.2263411, -98.2458769 19.2277173)"
848089163,Calle Francisco Villa Norte,residential,40,False,True,70.28,,"LINESTRING (-98.2470466 19.2263411, -98.247454 19.2258396)"
32671946,Avenida Ignacio Zaragoza,residential,40,False,False,58.235,,"LINESTRING (-98.2458769 19.2277173, -98.2461157 19.22819)"
848089163,Calle Francisco Villa Norte,residential,40,False,False,33.489,,"LINESTRING (-98.2458769 19.2277173, -98.2456809 19.2279549)"
848089163,Calle Francisco Villa Norte,residential,40,False,True,196.213,,"LINESTRING (-98.2458769 19.2277173, -98.2470466 19.2263411)"
32671946,Avenida Ignacio Zaragoza,residential,40,False,True,135.492,,"LINESTRING (-98.2458769 19.2277173, -98.2454227 19.2267137, -98.2453748 19.2265949)"
31728930,Avenida Salvador Díaz Mirón,residential,40,False,False,22.624,,"LINESTRING (-98.2484005 19.2196783, -98.2482762 19.2198445)"
31728949,,residential,40,False,False,4.322,,"LINESTRING (-98.2484005 19.2196783, -98.2484411 19.2196719)"
31728949,,residential,40,False,True,23.957,,"LINESTRING (-98.2484005 19.2196783, -98.2481761 19.2197173)"
31728930,Avenida Salvador Díaz Mirón,residential,40,False,True,37.548,,"LINESTRING (-98.2469521 19.2214625, -98.2471691 19.2211941)"
31728969,Calle Morelos,residential,40,False,False,153.34,,"LINESTRING (-98.2469521 19.2214625, -98.2480788 19.2223399)"
31728969,Calle Morelos,residential,40,False,True,72.294,,"LINESTRING (-98.2469521 19.2214625, -98.2464366 19.2210315)"
32672039,Calle Allende,residential,40,False,False,14.466,,"LINESTRING (-98.2479682 19.2272474, -98.2480654 19.2271552)"
848220332,Callejón Allende,residential,40,False,True,16.016,,"LINESTRING (-98.2479682 19.2272474, -98.2480784 19.227347)"
848220331,Calle Mariano Nava,residential,,False,True,128.12699999999998,,"LINESTRING (-98.2479682 19.2272474, -98.2479181 19.2272067, -98.2472911 19.2279855, -98.2472576 19.2280286, -98.2472455 19.2280856)"
31756804,Avenida Benito Juárez,residential,40,False,False,79.155,,"LINESTRING (-98.2480654 19.2271552, -98.2474922 19.2266928)"
32672039,Calle Allende,residential,40,False,False,21.325,,"LINESTRING (-98.2480654 19.2271552, -98.248206 19.2270168)"
32672039,Calle Allende,residential,40,False,True,14.466,,"LINESTRING (-98.2480654 19.2271552, -98.2479682 19.2272474)"
32672039,Calle Allende,residential,40,False,False,59.6,,"LINESTRING (-98.248206 19.2270168, -98.2485954 19.2266268)"
32672039,Calle Allende,residential,40,False,True,21.325,,"LINESTRING (-98.248206 19.2270168, -98.2480654 19.2271552)"
848499593,Privada Allende,residential,40,False,True,94.011,,"LINESTRING (-98.248206 19.2270168, -98.2488883 19.2275643)"
138261432,Avenida Miguel Hidalgo,residential,40,False,False,58.388,,"LINESTRING (-98.2532488 19.2225581, -98.2526928 19.2225682)"
31728821,Francisco Villa,residential,40,False,False,451.864,,"LINESTRING (-98.2532488 19.2225581, -98.2530382 19.2230545, -98.2525496 19.2239663, -98.2520957 19.2249658, -98.2514173 19.2260817, -98.2513271 19.2261837)"
848515003,Calle José María Morelos,residential,40,False,True,85.105,,"LINESTRING (-98.2515237 19.2229248, -98.2521782 19.2233763)"
138261432,Avenida Miguel Hidalgo,residential,40,False,False,109.16900000000001,,"LINESTRING (-98.2515237 19.2229248, -98.2510051 19.2233508, -98.2507607 19.2235905)"
138261432,Avenida Miguel Hidalgo,residential,40,False,True,134.163,,"LINESTRING (-98.2515237 19.2229248, -98.2521098 19.2225725, -98.2526928 19.2225682)"
848515003,Calle José María Morelos,residential,40,False,False,79.105,,"LINESTRING (-98.2515237 19.2229248, -98.2511041 19.2226222, -98.2509292 19.2224879)"
104565525,Calle Plazuela Venustiano Carranza,residential,,False,False,55.153,,"LINESTRING (-98.2501384 19.2242619, -98.2497188 19.2239635)"
138261432,Avenida Miguel Hidalgo,residential,40,False,False,102.929,,"LINESTRING (-98.2501384 19.2242619, -98.2495433 19.2249975)"
138261432,Avenida Miguel Hidalgo,residential,40,False,True,17.423,,"LINESTRING (-98.2501384 19.2242619, -98.2502456 19.2241423)"
138261432,Avenida Miguel Hidalgo,residential,40,False,False,63.428,,"LINESTRING (-98.2495433 19.2249975, -98.2491763 19.2254506)"
138261432,Avenida Miguel Hidalgo,residential,40,False,True,102.929,,"LINESTRING (-98.2495433 19.2249975, -98.2501384 19.2242619)"
848496688,Calle Francisco I. Madero Oriente,residential,40,False,False,52.693,,"LINESTRING (-98.2495433 19.2249975, -98.2499297 19.2252999)"
848496688,Calle Francisco I. Madero Oriente,residential,40,False,True,29.335,,"LINESTRING (-98.2495433 19.2249975, -98.2493309 19.2248261)"
