osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,ref
70458032,True,2,Avenida Constituyentes,secondary,40,False,6.617,"LINESTRING (-87.07446 20.6328459, -87.0744085 20.632811)",,
339423533,True,2,Avenida 30 Norte,tertiary,,False,53.309,"LINESTRING (-87.07446 20.6328459, -87.0747388 20.6324437)",,
69736481,True,,Avenida 45 Norte,residential,,False,115.459,"LINESTRING (-87.0824558 20.6269782, -87.0823661 20.6271032, -87.0821433 20.6274138, -87.0818374 20.6278403)",,
69736481,True,,Avenida 45 Norte,residential,,False,59.996,"LINESTRING (-87.0818374 20.6278403, -87.0815211 20.6282914)",,
23959030,True,,Calle 12 Norte Bis,residential,,False,109.119,"LINESTRING (-87.0758191 20.6308667, -87.0766921 20.6314103)",,
339423533,True,2,Avenida 30 Norte,tertiary,,False,40.574,"LINESTRING (-87.0758191 20.6308667, -87.07603 20.6305598)",,
885313067,False,,Calle 12 Norte Bis,residential,,True,5.653,"LINESTRING (-87.0758191 20.6308667, -87.0757739 20.6308385)",,
69736472,True,,Calle 16 Norte,residential,,False,110.262,"LINESTRING (-87.0750159 20.6320314, -87.0758944 20.6325858)",,
339423533,True,2,Avenida 30 Norte,tertiary,,False,47.7,"LINESTRING (-87.0750159 20.6320314, -87.075265 20.6316713)",,
23959030,True,,Calle 12 Norte Bis,residential,,False,115.796,"LINESTRING (-87.0776045 20.6319786, -87.0785309 20.6325555)",,
69730695,True,2,Avenida 40 Norte,residential,,False,61.829,"LINESTRING (-87.0776045 20.6319786, -87.0779311 20.6315141)",,
70201769,True,2,Avenida 30 Norte,tertiary,,False,71.421,"LINESTRING (-87.0743341 20.6329198, -87.0739605 20.6334586)",,
70458075,True,2,Avenida Constituyentes,secondary,40,False,6.445,"LINESTRING (-87.0743341 20.6329198, -87.0743863 20.632951)",,
69685483,True,,Calle 14 Norte Bis,residential,,False,112.369,"LINESTRING (-87.0770512 20.6327657, -87.0761517 20.6322066)",,
69730695,True,2,Avenida 40 Norte,residential,,False,41.088,"LINESTRING (-87.0770512 20.6327657, -87.0772682 20.632457)",,
69730695,True,2,Avenida 40 Norte,residential,,False,48.057,"LINESTRING (-87.0809187 20.6272646, -87.0811726 20.6269036)",,
885314093,True,,Calle 2 Norte,residential,,False,115.058,"LINESTRING (-87.0809187 20.6272646, -87.0818374 20.6278403)",,
69730696,True,2,Avenida Benito Juárez,secondary,,False,116.327,"LINESTRING (-87.0815066 20.6264257, -87.0824558 20.6269782)",,
