osmid,oneway,name,highway,reversed,length,geometry,lanes,ref
946546161,True,Calle 33,residential,False,110.515,"LINESTRING (-89.661774 21.2821937, -89.6607137 21.2823018)",,
946546164,True,Calle 78,tertiary,False,112.522,"LINESTRING (-89.661774 21.2821937, -89.6618864 21.2832002)",,
906288613,True,Calle 77,tertiary,False,117.382,"LINESTRING (-89.6643614 21.2850948, -89.6632369 21.2852233)",,
42682992,True,Calle 78,tertiary,False,111.373,"LINESTRING (-89.6618963 21.2832978, -89.6620204 21.2842927)",,
314667118,True,Calle 31,tertiary,False,69.471,"LINESTRING (-89.6618963 21.2832978, -89.662562 21.2832232)",,
68451931,True,Calle 80,tertiary,False,95.05199999999999,"LINESTRING (-89.6634153 21.2830194, -89.6633552 21.2822918, -89.6633449 21.2821671)",,
314667127,True,Calle 31,tertiary,False,91.023,"LINESTRING (-89.6634153 21.2830194, -89.6632612 21.2830321, -89.6625446 21.283127)",,
68451922,True,Calle 80,residential,False,10.848,"LINESTRING (-89.6625446 21.283127, -89.662562 21.2832232)",,
314667127,True,Calle 31,tertiary,False,68.681,"LINESTRING (-89.6625446 21.283127, -89.6618864 21.2832002)",,
42682842,True,Calle 75,residential,False,113.383,"LINESTRING (-89.6633662 21.2862097, -89.6644561 21.286118)",,
42682893,True,Calle 80,tertiary,False,110.498,"LINESTRING (-89.6633662 21.2862097, -89.6632369 21.2852233)",,
42682893,True,Calle 80,tertiary,False,116.278,"LINESTRING (-89.6632369 21.2852233, -89.6631229 21.284183)",,
906288613,True,Calle 77,tertiary,False,115.119,"LINESTRING (-89.6632369 21.2852233, -89.6621309 21.2853222)",,
42682893,True,Calle 80,tertiary,False,112.104,"LINESTRING (-89.6631229 21.284183, -89.6630024 21.2831811)",,
42682172,True,Calle 79,tertiary,False,231.41700000000003,"LINESTRING (-89.6631229 21.284183, -89.6635293 21.2841406, -89.6636898 21.2841203, -89.6642453 21.2840654, -89.6645175 21.2840443, -89.6647246 21.2840238, -89.6653437 21.2839625)",,
314667118,True,Calle 31,tertiary,False,44.522,"LINESTRING (-89.6630024 21.2831811, -89.6634297 21.2831388)",,
42682937,True,Calle 35,residential,False,119.309,"LINESTRING (-89.6616592 21.2811853, -89.662804 21.2810698)",,
990512263,True,Calle 78,tertiary,False,112.758,"LINESTRING (-89.6616592 21.2811853, -89.661774 21.2821937)",3,MEX 261
990512263,True,Calle 78,tertiary,False,117.846,"LINESTRING (-89.6615392 21.2801314, -89.6616592 21.2811853)",3,MEX 261
68451926,True,Calle 37,residential,False,229.613,"LINESTRING (-89.6615392 21.2801314, -89.6597679 21.2802809, -89.6593616 21.2804321)",,
181648996,False,Calle 74,residential,False,98.164,"LINESTRING (-89.6593616 21.2804321, -89.659266 21.2795538)",,
181648996,False,Calle 74,residential,True,108.379,"LINESTRING (-89.6593616 21.2804321, -89.6594671 21.2814018)",,
42751727,True,Calle 88,residential,False,116.645,"LINESTRING (-89.6670485 21.2796011, -89.6669176 21.2785592)",,
68451926,True,Calle 37,residential,False,108.496,"LINESTRING (-89.6670485 21.2796011, -89.6660076 21.2797073)",,
491787100,True,Calle 82,residential,False,114.197,"LINESTRING (-89.6644561 21.286118, -89.6643614 21.2850948)",,
946548235,False,Calle 25,residential,True,11.266,"LINESTRING (-89.6644561 21.286118, -89.6645646 21.2861114)",,
683973206,False,Privada 39,residential,False,73.562,"LINESTRING (-89.6651951 21.278792, -89.665897 21.2786926)",,
42683015,True,Calle 39,residential,False,106.784,"LINESTRING (-89.665897 21.2786926, -89.6669176 21.2785592)",,
