osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed
773635379,Calle Azucenas,residential,False,True,6.601,,"LINESTRING (-99.0919089 19.6393244, -99.0918547 19.6392941)",
132996898,Boulevard De las Flores,tertiary,True,False,398.5,2,"LINESTRING (-99.0919089 19.6393244, -99.0924023 19.6372932, -99.0927537 19.6359076, -99.0927703 19.6358337)",
132996898,Boulevard De las Flores,tertiary,True,False,24.0,2,"LINESTRING (-99.0927534 19.6356276, -99.0927299 19.6354129)",
161107854,Calle Azucenas,residential,False,False,56.264,,"LINESTRING (-99.0927534 19.6356276, -99.0932774 19.6357392)",
161107854,Calle Azucenas,residential,False,True,9.364,,"LINESTRING (-99.0927534 19.6356276, -99.0926662 19.635609)",
132996903,Boulevard De las Flores,tertiary,True,False,44.513,2,"LINESTRING (-99.0926069 19.6352126, -99.0926662 19.635609)",
774714143,Cerrada Manzana Lote 9,residential,False,False,3.971,,"LINESTRING (-99.0926069 19.6352126, -99.0925701 19.635204)",
774712333,Calle Ignacio Pichardo Eje 8,secondary,True,False,67.79,3,"LINESTRING (-99.0905752 19.633367, -99.090745 19.6327787)",40
773635377,Privada Portales Pemex,residential,False,True,107.866,,"LINESTRING (-99.0905752 19.633367, -99.0906326 19.6333802, -99.0915674 19.6336271)",
132996898,Boulevard De las Flores,tertiary,True,False,30.398,2,"LINESTRING (-99.0927573 19.6350936, -99.092822 19.6348271)",
862118147,Privada Ocho,residential,False,True,9.794,,"LINESTRING (-99.0927573 19.6350936, -99.0928484 19.6351135)",
132996903,Boulevard De las Flores,tertiary,True,False,7.595,2,"LINESTRING (-99.092682 19.6358198, -99.0926696 19.6358871)",
652957643,Calle Azucenas,residential,False,False,9.376,,"LINESTRING (-99.092682 19.6358198, -99.0927703 19.6358337)",
774712333,Calle Ignacio Pichardo Eje 8,secondary,True,False,29.406,3,"LINESTRING (-99.0903994 19.6339923, -99.0904734 19.6337372)",40
773635375,Privada Portales 2,residential,False,True,109.58699999999999,,"LINESTRING (-99.0903994 19.6339923, -99.0904851 19.6340155, -99.0910631 19.6341715, -99.0914172 19.6342056)",
773635379,Calle Azucenas,residential,False,False,6.601,,"LINESTRING (-99.0918547 19.6392941, -99.0919089 19.6393244)",
774687546,Boulevard De las Flores,tertiary,True,False,45.051,3,"LINESTRING (-99.0918547 19.6392941, -99.0917609 19.6396895)",
"[773635378, 773635379, 773635380]",Calle Azucenas,residential,False,True,467.265,,"LINESTRING (-99.0918547 19.6392941, -99.0914789 19.6391007, -99.0914424 19.6390667, -99.0914419 19.6390132, -99.0922165 19.6358477, -99.0922594 19.6358123, -99.0923452 19.6358149, -99.0926367 19.6358813, -99.0926696 19.6358871)",
132996898,Boulevard De las Flores,tertiary,True,False,48.93,2,"LINESTRING (-99.0932627 19.6331168, -99.0933826 19.6326915)",
773635047,Privada Dos,residential,False,False,5.862,,"LINESTRING (-99.0932627 19.6331168, -99.0933163 19.633132)",
862118150,Privada Nueve,residential,False,True,8.509,,"LINESTRING (-99.0927299 19.6354129, -99.0928086 19.6354319)",
132996898,Boulevard De las Flores,tertiary,True,False,35.956,2,"LINESTRING (-99.0927299 19.6354129, -99.092721 19.6352434, -99.0927573 19.6350936)",
161107877,,unclassified,False,False,490.52400000000006,,"LINESTRING (-99.0975093 19.634263, -99.0973194 19.6349496, -99.0971387 19.6356952, -99.0970952 19.6358708, -99.0967598 19.6372557, -99.0966193 19.6378358, -99.0965606 19.6380812, -99.0964464 19.638559)",
321738035,,secondary,True,False,201.35999999999999,2,"LINESTRING (-99.0975093 19.634263, -99.0981779 19.6345128, -99.0990251 19.6348012, -99.0993171 19.6348758)",
652975065,Calle Azucenas,residential,False,True,88.018,,"LINESTRING (-99.0941442 19.6357473, -99.0933183 19.6356007)",
774723228,Calle Santa Teresa,residential,False,True,108.534,,"LINESTRING (-99.0941442 19.6357473, -99.0943905 19.6347992)",
896480863,,residential,False,False,55.86,,"LINESTRING (-99.0941442 19.6357473, -99.0940511 19.6361133, -99.0940103 19.6362333)",
161107854,Calle Azucenas,residential,False,True,56.264,,"LINESTRING (-99.0932774 19.6357392, -99.0927534 19.6356276)",
161107948,Calle San Antonio,residential,False,False,15.985,,"LINESTRING (-99.0932774 19.6357392, -99.0933183 19.6356007)",
161107948,Calle San Antonio,residential,False,True,21.277,,"LINESTRING (-99.0932774 19.6357392, -99.0932324 19.6359258)",
