osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed
612208107,Calle Central Norte,unclassified,False,False,112.977,,"LINESTRING (-92.8919942 16.5418547, -92.8929592 16.5414345)",
612208138,Calle Cuarta Norte Oriente,residential,False,True,105.7,,"LINESTRING (-92.8919942 16.5418547, -92.8915261 16.5410167)",
612208165,Calle Cuarta Norte Poniente,residential,False,False,109.397,,"LINESTRING (-92.8919942 16.5418547, -92.8923923 16.5427615)",
612208107,Calle Central Norte,unclassified,False,False,113.408,,"LINESTRING (-92.8929592 16.5414345, -92.893924 16.5410046)",
612208107,Calle Central Norte,unclassified,False,True,112.977,,"LINESTRING (-92.8929592 16.5414345, -92.8919942 16.5418547)",
612208154,Calle Tercera Norte Poniente,residential,False,False,109.465,,"LINESTRING (-92.8929592 16.5414345, -92.8933479 16.5423457)",
612208172,Calle Tercera Norte Oriente,residential,False,True,110.627,,"LINESTRING (-92.8929592 16.5414345, -92.8925716 16.5405116)",
612208107,Calle Central Norte,unclassified,False,False,110.554,,"LINESTRING (-92.893924 16.5410046, -92.8948628 16.540582)",
612208107,Calle Central Norte,unclassified,False,True,113.408,,"LINESTRING (-92.893924 16.5410046, -92.8929592 16.5414345)",
612208142,Calle Segunda Norte Oriente,residential,False,True,113.335,,"LINESTRING (-92.893924 16.5410046, -92.8935147 16.5400639)",
910060091,Calle Segunda Norte Poniente,residential,False,False,110.501,,"LINESTRING (-92.893924 16.5410046, -92.8943235 16.5419216)",
612208107,Calle Central Norte,unclassified,False,False,112.138,,"LINESTRING (-92.8948628 16.540582, -92.8958268 16.5401782)",
612208107,Calle Central Norte,unclassified,False,True,110.554,,"LINESTRING (-92.8948628 16.540582, -92.893924 16.5410046)",
612208153,Calle Primera Norte Oriente,residential,False,True,112.286,,"LINESTRING (-92.8948628 16.540582, -92.8944737 16.5396436)",
612208163,Calle Primera Norte Poniente,residential,False,False,112.981,,"LINESTRING (-92.8948628 16.540582, -92.8952442 16.54153)",
612208107,Calle Central Norte,unclassified,False,True,112.138,,"LINESTRING (-92.8958268 16.5401782, -92.8948628 16.540582)",
612208122,Calle Central Sur,unclassified,False,False,114.997,,"LINESTRING (-92.8958268 16.5401782, -92.8968145 16.5397622)",
910068095,Carretera Tuxtla Gutiérrez-Angostura,primary,False,False,111.46,MEX 190,"LINESTRING (-92.8958268 16.5401782, -92.8962117 16.5411102)",
910068095,Carretera Tuxtla Gutiérrez-Angostura,primary,False,True,100.533,MEX 190,"LINESTRING (-92.8958268 16.5401782, -92.8954846 16.5393357)",
612208122,Calle Central Sur,unclassified,False,False,111.415,,"LINESTRING (-92.8968145 16.5397622, -92.8977698 16.5393556)",
612208122,Calle Central Sur,unclassified,False,True,114.997,,"LINESTRING (-92.8968145 16.5397622, -92.8958268 16.5401782)",
