osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes,access
301398583,True,,secondary_link,,False,35.91,"LINESTRING (-101.2798945 20.9735083, -101.2798643 20.9734785, -101.2798409 20.9734606, -101.2798084 20.973455, -101.2797758 20.9734616, -101.2797483 20.9734848, -101.279737 20.973523, -101.2797262 20.97364)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,False,44.194,"LINESTRING (-101.2863482 20.9700887, -101.2863367 20.970486)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,True,40.933,"LINESTRING (-101.2863482 20.9700887, -101.2863851 20.9697222)",,,
738334485,False,Calle Lomas de San José,residential,,True,137.002,"LINESTRING (-101.2863482 20.9700887, -101.2876648 20.97017)",,,
738049919,False,Rinconadas de Guanajuato,residential,20,True,43.995,"LINESTRING (-101.2826956 20.9661846, -101.282896 20.9665332)",,,yes
885755246,False,Calle Paso del Norte,residential,,True,26.186999999999998,"LINESTRING (-101.2826956 20.9661846, -101.2826227 20.9660976, -101.2826073 20.9660776, -101.2825934 20.9660352, -101.2825751 20.9659818)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,False,40.546,"LINESTRING (-101.2864064 20.9693581, -101.2863851 20.9697222)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,True,42.757,"LINESTRING (-101.2864064 20.9693581, -101.2865938 20.9690157)",,,
285153139,False,Calle Lomas de Santa Fe,residential,20,False,153.891,"LINESTRING (-101.2864064 20.9693581, -101.2878846 20.9694588)",,,
"[204367536, 204367546]",False,Calle Cueva de San Ignacio,residential,,False,139.15199999999996,"LINESTRING (-101.283795 20.9658374, -101.283273 20.9661557, -101.2830059 20.9661484, -101.2829662 20.9661613, -101.2829469 20.9661922, -101.2829174 20.9663362, -101.282908 20.9664502, -101.282896 20.9665332)",,,
204367512,False,Circuito Napoleón Gómez Sada,residential,,False,39.979,"LINESTRING (-101.2852301 20.9659169, -101.2849365 20.9661495)",,,
204367586,False,Calle Mártires 22 de Abril,residential,,True,16.206,"LINESTRING (-101.2858746 20.9658917, -101.2857567 20.9659872)",,,
204367598,False,Circuito Napoleón Gómez Sada,residential,30,True,39.915,"LINESTRING (-101.2842771 20.9659903, -101.2839566 20.9661885)",,,
738361342,False,Calle Juan Anguiano,residential,,True,56.21,"LINESTRING (-101.2842771 20.9659903, -101.2846032 20.9663938)",,,
204367586,False,Calle Mártires 22 de Abril,residential,,False,16.206,"LINESTRING (-101.2857567 20.9659872, -101.2858746 20.9658917)",,,
204367586,False,Calle Mártires 22 de Abril,residential,,True,79.77,"LINESTRING (-101.2857567 20.9659872, -101.2851536 20.9664316)",,,
204367514,False,Circuito Interior,residential,,True,107.129,"LINESTRING (-101.2857567 20.9659872, -101.2858793 20.9664117, -101.2854492 20.9667479)",,,
204367512,False,Circuito Napoleón Gómez Sada,residential,,False,8.85,"LINESTRING (-101.2849365 20.9661495, -101.2848695 20.9661987)",,,
204367512,False,Circuito Napoleón Gómez Sada,residential,,True,39.979,"LINESTRING (-101.2849365 20.9661495, -101.2852301 20.9659169)",,,
204367537,False,Calle Luis Fonseca,residential,,True,60.232,"LINESTRING (-101.2839566 20.9661885, -101.2842898 20.9666319)",,,
204367598,False,Circuito Napoleón Gómez Sada,residential,30,False,39.915,"LINESTRING (-101.2839566 20.9661885, -101.2842771 20.9659903)",,,
204367598,False,Circuito Napoleón Gómez Sada,residential,30,True,39.53,"LINESTRING (-101.2839566 20.9661885, -101.2836387 20.9663841)",,,
204367515,False,Calle Alfredo Dugés,residential,,False,9.653,"LINESTRING (-101.2872628 20.9662113, -101.2872158 20.9662862)",,,
204367525,True,,residential,,False,14.447,"LINESTRING (-101.2872628 20.9662113, -101.2873147 20.9661802, -101.2873483 20.9661827, -101.2873844 20.9662058)",,,
204367526,False,Calle Reynaldo Ordaz,residential,,True,63.555,"LINESTRING (-101.2836387 20.9663841, -101.283991 20.9668515)",,,
204367598,False,Circuito Napoleón Gómez Sada,residential,30,False,39.53,"LINESTRING (-101.2836387 20.9663841, -101.2839566 20.9661885)",,,
204367598,False,Circuito Napoleón Gómez Sada,residential,30,True,44.734,"LINESTRING (-101.2836387 20.9663841, -101.2832951 20.9666268)",,,
204367586,False,Calle Mártires 22 de Abril,residential,,False,79.77,"LINESTRING (-101.2851536 20.9664316, -101.2857567 20.9659872)",,,
204367586,False,Calle Mártires 22 de Abril,residential,,True,7.878,"LINESTRING (-101.2851536 20.9664316, -101.2850975 20.9664793)",,,
204367608,True,Avenida de la Cañada,residential,,False,38.628,"LINESTRING (-101.2851536 20.9664316, -101.2849365 20.9661495)",,,
204367515,False,Calle Alfredo Dugés,residential,,False,57.806,"LINESTRING (-101.2871056 20.9664619, -101.2868367 20.9669171)",,,
204367515,False,Calle Alfredo Dugés,residential,,True,22.641,"LINESTRING (-101.2871056 20.9664619, -101.2872158 20.9662862)",,,
204367512,False,Circuito Napoleón Gómez Sada,residential,,False,39.482,"LINESTRING (-101.2842898 20.9666319, -101.283991 20.9668515)",,,
204367512,False,Circuito Napoleón Gómez Sada,residential,,True,41.951,"LINESTRING (-101.2842898 20.9666319, -101.2846032 20.9663938)",,,
204367537,False,Calle Luis Fonseca,residential,,False,60.232,"LINESTRING (-101.2842898 20.9666319, -101.2839566 20.9661885)",,,
204367514,False,Circuito Interior,residential,,True,8.812,"LINESTRING (-101.2854492 20.9667479, -101.2853825 20.9667969)",,,
204367608,True,Avenida de la Cañada,residential,,False,46.68,"LINESTRING (-101.2854492 20.9667479, -101.2851536 20.9664316)",,,
204367514,False,Circuito Interior,residential,,False,107.129,"LINESTRING (-101.2854492 20.9667479, -101.2858793 20.9664117, -101.2857567 20.9659872)",,,
204367598,False,Circuito Napoleón Gómez Sada,residential,30,False,40.313,"LINESTRING (-101.282968 20.9668221, -101.2832951 20.9666268)",,,
204367521,False,,residential,,True,33.426,"LINESTRING (-101.282968 20.9668221, -101.2829053 20.9666781, -101.282896 20.9665332)",,,
713475145,False,,residential,,False,35.488,"LINESTRING (-101.282968 20.9668221, -101.2829644 20.9668559, -101.2829724 20.9669022, -101.2830662 20.9671238)",,,
204367512,False,Circuito Napoleón Gómez Sada,residential,,True,39.482,"LINESTRING (-101.283991 20.9668515, -101.2842898 20.9666319)",,,
204367526,False,Calle Reynaldo Ordaz,residential,,False,63.555,"LINESTRING (-101.283991 20.9668515, -101.2836387 20.9663841)",,,
"[204367512, 301788197]",False,"['Circuito Napoleón Gómez Sada', 'Calle Simón Soto']",residential,30,False,72.334,"LINESTRING (-101.283991 20.9668515, -101.2836748 20.9671111, -101.283523 20.9668963)",,,
204367515,False,Calle Alfredo Dugés,residential,,False,62.121,"LINESTRING (-101.2868367 20.9669171, -101.2865513 20.9674081)",,,
204367515,False,Calle Alfredo Dugés,residential,,True,57.806,"LINESTRING (-101.2868367 20.9669171, -101.2871056 20.9664619)",,,
204367516,False,Calle 11 de Julio,residential,30,False,63.251,"LINESTRING (-101.2855863 20.9670819, -101.2851158 20.9674432)",,,
204367516,False,Calle 11 de Julio,residential,30,True,51.756,"LINESTRING (-101.2855863 20.9670819, -101.2860016 20.9668245)",,,
301794061,False,Avenida de la Cañada,residential,30,False,42.59,"LINESTRING (-101.2855863 20.9670819, -101.28572 20.967444)",,,
885026160,False,Avenida de la Cañada,residential,,True,12.631,"LINESTRING (-101.2855863 20.9670819, -101.2855568 20.9669717)",,,
204367515,False,Calle Alfredo Dugés,residential,,False,33.423,"LINESTRING (-101.2865513 20.9674081, -101.2863885 20.9676674)",,,
204367515,False,Calle Alfredo Dugés,residential,,True,62.121,"LINESTRING (-101.2865513 20.9674081, -101.2868367 20.9669171)",,,
204367574,False,Calle José María Luis Mora,residential,30,True,64.318,"LINESTRING (-101.2865513 20.9674081, -101.2864231 20.9668422)",,,
204367516,False,Calle 11 de Julio,residential,30,False,43.82,"LINESTRING (-101.2851158 20.9674432, -101.2847893 20.9676929)",,,
"[204367576, 301800667, 301800664]",False,"['Calle Veta San Nicolás', 'Calle Tiro Capulín', 'Calle Veta Tuberos']",residential,30,"[False, True]",148.954,"LINESTRING (-101.2851158 20.9674432, -101.2854371 20.9678205, -101.2851242 20.9680582, -101.2847893 20.9676929)",,,
204367516,False,Calle 11 de Julio,residential,30,True,63.251,"LINESTRING (-101.2851158 20.9674432, -101.2855863 20.9670819)",,,
204367515,False,Calle Alfredo Dugés,residential,,True,33.423,"LINESTRING (-101.2863885 20.9676674, -101.2865513 20.9674081)",,,
"[296341099, 301794059]",False,"['Calle del Zaus', 'Calle Alfredo Dugés']",residential,30,"[False, True]",372.57599999999996,"LINESTRING (-101.2863885 20.9676674, -101.2859614 20.9683055, -101.2847558 20.9701843, -101.2847183 20.9702745, -101.2847303 20.9703464, -101.2847843 20.9705794)",,,
301794060,False,Calle Manuel López Sánchez,residential,30,False,56.468999999999994,"LINESTRING (-101.2863885 20.9676674, -101.2862741 20.9676451, -101.2860599 20.9676675, -101.2859015 20.9677983)",,,
296332304,False,Calle Santa Isabel,residential,30,False,80.444,"LINESTRING (-101.2872878 20.9731597, -101.2866016 20.9734956)",,,
83441583,False,Juan Pablo II,residential,40,False,39.098,"LINESTRING (-101.2872878 20.9731597, -101.2874157 20.973229, -101.2876428 20.9732542)",,,
83441583,False,Juan Pablo II,residential,40,True,21.299,"LINESTRING (-101.2872878 20.9731597, -101.2871996 20.9731036, -101.2871082 20.9730695)",,,
83441583,False,Juan Pablo II,residential,40,False,26.215,"LINESTRING (-101.2860969 20.9730486, -101.2863492 20.9730576)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,True,106.809,"LINESTRING (-101.2860969 20.9730486, -101.2862013 20.972093)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,False,86.723,"LINESTRING (-101.2860969 20.9730486, -101.286125 20.9732724, -101.2860635 20.973824)",,,
285152685,False,Calle Lomas de San Miguel,residential,,True,22.424,"LINESTRING (-101.2878938 20.9698334, -101.2881097 20.9698386)",,,
285152910,False,Calle Lomas de San Miguel,residential,,True,157.136,"LINESTRING (-101.2878938 20.9698334, -101.2863851 20.9697222)",,,
738334484,False,Calle Lomas del Río,residential,,False,8.709,"LINESTRING (-101.2878938 20.9698334, -101.2878488 20.9698995)",,,
285152911,False,Calle Lomas del Río,residential,20,False,41.69,"LINESTRING (-101.2878938 20.9698334, -101.2878956 20.9696223, -101.2878846 20.9694588)",,,
285152685,False,Calle Lomas de San Miguel,residential,,False,22.424,"LINESTRING (-101.2881097 20.9698386, -101.2878938 20.9698334)",,,
285152756,False,Calle Lomas del Río,residential,,True,27.154,"LINESTRING (-101.2881097 20.9698386, -101.2879345 20.9700199)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,False,40.933,"LINESTRING (-101.2863851 20.9697222, -101.2863482 20.9700887)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,True,40.546,"LINESTRING (-101.2863851 20.9697222, -101.2864064 20.9693581)",,,
285152910,False,Calle Lomas de San Miguel,residential,,False,157.136,"LINESTRING (-101.2863851 20.9697222, -101.2878938 20.9698334)",,,
285152911,False,Calle Lomas del Río,residential,20,True,39.436,"LINESTRING (-101.2878737 20.9687452, -101.2878807 20.9690998)",,,
285152914,False,Calle Lomas de la Purisima,residential,,True,113.548,"LINESTRING (-101.2878737 20.9687452, -101.2867856 20.9686431)",,,
285152911,False,Calle Lomas del Río,residential,20,False,52.327,"LINESTRING (-101.2878737 20.9687452, -101.288074 20.9685779, -101.2881625 20.9684977, -101.2882235 20.9684101)",,,
285152911,False,Calle Lomas del Río,residential,20,True,44.370000000000005,"LINESTRING (-101.2882304 20.9680113, -101.2882304 20.968322, -101.2882235 20.9684101)",,,
285152912,False,Calle Lomas de San Pablo,residential,,True,134.318,"LINESTRING (-101.2882304 20.9680113, -101.2876484 20.9680113, -101.2869919 20.9682677)",,,
285152913,False,Calle Lomas de la Trinidad,residential,,False,129.993,"LINESTRING (-101.2869773 20.9682981, -101.2882235 20.9684101)",,,
738353377,False,Avenida Lomas de San Francisco,tertiary,30,False,43.219,"LINESTRING (-101.2869773 20.9682981, -101.2867856 20.9686431)",,,
738353377,False,Avenida Lomas de San Francisco,tertiary,30,True,3.705,"LINESTRING (-101.2869773 20.9682981, -101.2869919 20.9682677)",,,
285152913,False,Calle Lomas de la Trinidad,residential,,True,129.993,"LINESTRING (-101.2882235 20.9684101, -101.2869773 20.9682981)",,,
285152911,False,Calle Lomas del Río,residential,20,False,44.370000000000005,"LINESTRING (-101.2882235 20.9684101, -101.2882304 20.968322, -101.2882304 20.9680113)",,,
285152911,False,Calle Lomas del Río,residential,20,True,52.327,"LINESTRING (-101.2882235 20.9684101, -101.2881625 20.9684977, -101.288074 20.9685779, -101.2878737 20.9687452)",,,
285152914,False,Calle Lomas de la Purisima,residential,,False,113.548,"LINESTRING (-101.2867856 20.9686431, -101.2878737 20.9687452)",,,
738353377,False,Avenida Lomas de San Francisco,tertiary,30,False,45.969,"LINESTRING (-101.2867856 20.9686431, -101.2865938 20.9690157)",,,
738353377,False,Avenida Lomas de San Francisco,tertiary,30,True,43.219,"LINESTRING (-101.2867856 20.9686431, -101.2869773 20.9682981)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,False,42.757,"LINESTRING (-101.2865938 20.9690157, -101.2864064 20.9693581)",,,
738353377,False,Avenida Lomas de San Francisco,tertiary,30,True,45.969,"LINESTRING (-101.2865938 20.9690157, -101.2867856 20.9686431)",,,
713475150,False,Calle Lomas de San Carlos,residential,,True,133.947,"LINESTRING (-101.2865938 20.9690157, -101.2872102 20.9690556, -101.2878807 20.9690998)",,,
285152911,False,Calle Lomas del Río,residential,20,False,39.436,"LINESTRING (-101.2878807 20.9690998, -101.2878737 20.9687452)",,,
285152911,False,Calle Lomas del Río,residential,20,True,39.921,"LINESTRING (-101.2878807 20.9690998, -101.2878846 20.9694588)",,,
713475150,False,Calle Lomas de San Carlos,residential,,False,133.947,"LINESTRING (-101.2878807 20.9690998, -101.2872102 20.9690556, -101.2865938 20.9690157)",,,
285152911,False,Calle Lomas del Río,residential,20,False,39.921,"LINESTRING (-101.2878846 20.9694588, -101.2878807 20.9690998)",,,
285153139,False,Calle Lomas de Santa Fe,residential,20,True,153.891,"LINESTRING (-101.2878846 20.9694588, -101.2864064 20.9693581)",,,
285152911,False,Calle Lomas del Río,residential,20,True,41.69,"LINESTRING (-101.2878846 20.9694588, -101.2878956 20.9696223, -101.2878938 20.9698334)",,,
285153140,True,Calle Alfredo Dugés,tertiary,30,False,36.388,"LINESTRING (-101.2873844 20.9662058, -101.2875742 20.9659307)",,2,
738353377,False,Avenida Lomas de San Francisco,tertiary,30,False,6.905,"LINESTRING (-101.2873844 20.9662058, -101.2873843 20.9662679)",,,
83441583,False,Juan Pablo II,residential,40,True,11.713,"LINESTRING (-101.2880365 20.9733229, -101.2879256 20.9733036)",,,
296332299,False,Calle Los Pinos,residential,,False,110.891,"LINESTRING (-101.2880365 20.9733229, -101.2880858 20.9723267)",,,
296332299,False,Calle Los Pinos,residential,,True,110.891,"LINESTRING (-101.2880858 20.9723267, -101.2880365 20.9733229)",,,
296332303,False,Medrano,residential,30,False,45.253,"LINESTRING (-101.2880858 20.9723267, -101.28765 20.9723325)",,,
83441583,False,Juan Pablo II,residential,40,False,29.872,"LINESTRING (-101.2876428 20.9732542, -101.2879256 20.9733036)",,,
83441583,False,Juan Pablo II,residential,40,True,39.098,"LINESTRING (-101.2876428 20.9732542, -101.2874157 20.973229, -101.2872878 20.9731597)",,,
296332300,False,,residential,30,False,102.538,"LINESTRING (-101.2876428 20.9732542, -101.2876316 20.9727812, -101.28765 20.9723325)",,,
296332303,False,Medrano,residential,30,False,54.608,"LINESTRING (-101.28765 20.9723325, -101.2871258 20.9722925)",,,
296332303,False,Medrano,residential,30,True,45.253,"LINESTRING (-101.28765 20.9723325, -101.2880858 20.9723267)",,,
296332300,False,,residential,30,True,102.538,"LINESTRING (-101.28765 20.9723325, -101.2876316 20.9727812, -101.2876428 20.9732542)",,,
83441583,False,Juan Pablo II,residential,40,True,50.088,"LINESTRING (-101.2871082 20.9730695, -101.2866259 20.97306)",,,
296332301,False,,residential,30,False,86.418,"LINESTRING (-101.2871082 20.9730695, -101.2871258 20.9722925)",,,
83441583,False,Juan Pablo II,residential,40,False,21.299,"LINESTRING (-101.2871082 20.9730695, -101.2871996 20.9731036, -101.2872878 20.9731597)",,,
296332301,False,,residential,30,True,86.418,"LINESTRING (-101.2871258 20.9722925, -101.2871082 20.9730695)",,,
296332303,False,Medrano,residential,30,True,54.608,"LINESTRING (-101.2871258 20.9722925, -101.28765 20.9723325)",,,
"[296332302, 296332303]",False,Medrano,residential,30,"[False, True]",137.811,"LINESTRING (-101.2871258 20.9722925, -101.2866334 20.9722806, -101.2866259 20.97306)",,,
83441583,False,Juan Pablo II,residential,40,False,50.088,"LINESTRING (-101.2866259 20.97306, -101.2871082 20.9730695)",,,
83441583,False,Juan Pablo II,residential,40,True,28.731,"LINESTRING (-101.2866259 20.97306, -101.2863492 20.9730576)",,,
"[296332302, 296332303]",False,Medrano,residential,30,"[False, True]",137.811,"LINESTRING (-101.2866259 20.97306, -101.2866334 20.9722806, -101.2871258 20.9722925)",,,
296332304,False,Calle Santa Isabel,residential,30,True,66.745,"LINESTRING (-101.2860635 20.973824, -101.2866016 20.9734956)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,False,61.962999999999994,"LINESTRING (-101.2860635 20.973824, -101.2860492 20.9740473, -101.2860116 20.974379)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,True,86.723,"LINESTRING (-101.2860635 20.973824, -101.286125 20.9732724, -101.2860969 20.9730486)",,,
296332308,False,Calle San Martín Caballero,residential,30,False,50.995,"LINESTRING (-101.2868423 20.9738695, -101.2871055 20.9742567)",,,
296332308,False,Calle San Martín Caballero,residential,30,True,48.509,"LINESTRING (-101.2868423 20.9738695, -101.2866016 20.9734956)",,,
296332305,True,Zafiro,residential,30,False,103.539,"LINESTRING (-101.2868423 20.9738695, -101.286301 20.9742441, -101.2860116 20.974379)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,True,61.962999999999994,"LINESTRING (-101.2860116 20.974379, -101.2860492 20.9740473, -101.2860635 20.973824)",,,
296332308,False,Calle San Martín Caballero,residential,30,False,35.946,"LINESTRING (-101.2872771 20.9745372, -101.2874393 20.9748228)",,,
296332308,False,Calle San Martín Caballero,residential,30,True,21.046,"LINESTRING (-101.2872771 20.9745372, -101.2871748 20.9743738)",,,
83441583,False,Juan Pablo II,residential,40,False,28.731,"LINESTRING (-101.2863492 20.9730576, -101.2866259 20.97306)",,,
83441583,False,Juan Pablo II,residential,40,True,26.215,"LINESTRING (-101.2863492 20.9730576, -101.2860969 20.9730486)",,,
296332308,False,Calle San Martín Caballero,residential,30,False,55.306,"LINESTRING (-101.2863492 20.9730576, -101.2866016 20.9734956)",,,
296332308,False,Calle San Martín Caballero,residential,30,False,14.877,"LINESTRING (-101.2871055 20.9742567, -101.2871748 20.9743738)",,,
296332308,False,Calle San Martín Caballero,residential,30,True,50.995,"LINESTRING (-101.2871055 20.9742567, -101.2868423 20.9738695)",,,
296332308,False,Calle San Martín Caballero,residential,30,False,21.046,"LINESTRING (-101.2871748 20.9743738, -101.2872771 20.9745372)",,,
296332308,False,Calle San Martín Caballero,residential,30,True,14.877,"LINESTRING (-101.2871748 20.9743738, -101.2871055 20.9742567)",,,
324538839,False,Calle Loma Bonita,residential,,False,167.208,"LINESTRING (-101.2878404 20.9716572, -101.2862342 20.9715485)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,False,38.187,"LINESTRING (-101.2862342 20.9715485, -101.2862139 20.9718914)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,True,42.25,"LINESTRING (-101.2862342 20.9715485, -101.2862734 20.9711703)",,,
324538839,False,Calle Loma Bonita,residential,,True,167.208,"LINESTRING (-101.2862342 20.9715485, -101.2878404 20.9716572)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,False,36.338,"LINESTRING (-101.2863367 20.970486, -101.2862991 20.9708109)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,True,44.194,"LINESTRING (-101.2863367 20.970486, -101.2863482 20.9700887)",,,
"[296334686, 738334486]",False,"['Calle Lomas de San Miguel', 'Calle Lomas de San Ignacio']",residential,,"[False, True]",175.988,"LINESTRING (-101.2863367 20.970486, -101.2876355 20.9705378, -101.2876568 20.970285, -101.2876648 20.97017)",,,
296341097,False,,residential,30,False,55.557,"LINESTRING (-101.2855994 20.9720978, -101.285067 20.9721478)",,,
296341097,False,,residential,30,True,62.497,"LINESTRING (-101.2855994 20.9720978, -101.2862013 20.972093)",,,
296334815,False,Lomas de San Juan,residential,30,True,190.44299999999998,"LINESTRING (-101.2855994 20.9720978, -101.2858033 20.9708793, -101.285833 20.9708482, -101.2858743 20.9708367, -101.2862991 20.9708109)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,False,106.809,"LINESTRING (-101.2862013 20.972093, -101.2860969 20.9730486)",,,
193501422,False,Avenida Lomas de San Francisco,tertiary,30,True,22.455,"LINESTRING (-101.2862013 20.972093, -101.2862139 20.9718914)",,,
296341097,False,,residential,30,False,62.497,"LINESTRING (-101.2862013 20.972093, -101.2855994 20.9720978)",,,
296341097,False,,residential,30,False,60.442,"LINESTRING (-101.285067 20.9721478, -101.284485 20.9721594)",,,
296341097,False,,residential,30,True,55.557,"LINESTRING (-101.285067 20.9721478, -101.2855994 20.9720978)",,,
296341099,False,Calle del Zaus,residential,30,False,91.455,"LINESTRING (-101.285067 20.9721478, -101.2849827 20.9713291)",,,
296341099,False,Calle del Zaus,residential,30,True,109.729,"LINESTRING (-101.285067 20.9721478, -101.2850723 20.9731346)",,,
296341097,False,,residential,30,True,5.016,"LINESTRING (-101.2844367 20.9721604, -101.284485 20.9721594)",,,
713469464,False,,residential,,False,23.107,"LINESTRING (-101.2844367 20.9721604, -101.2842404 20.9722583)",,,
713469462,False,,residential,,False,98.731,"LINESTRING (-101.2844367 20.9721604, -101.2844771 20.9725293, -101.2845174 20.9727254, -101.28452 20.9730428)",,,
296341099,False,Calle del Zaus,residential,30,False,109.729,"LINESTRING (-101.2850723 20.9731346, -101.285067 20.9721478)",,,
713469460,False,,residential,,True,58.246,"LINESTRING (-101.2850723 20.9731346, -101.28452 20.9730428)",,,
301396162,True,Boulevard Yerbabuena- Puentecillas,secondary,70,False,35.33,"LINESTRING (-101.2790932 20.9675314, -101.2792185 20.967236)",,,
301563539,False,Calle Monterrey,residential,,False,119.47999999999999,"LINESTRING (-101.2794097 20.96676, -101.2797511 20.9666518, -101.2799254 20.9665842, -101.2800814 20.9665148, -101.2802821 20.9664139, -101.2804476 20.9663079)",,,
"[301690744, 742522340, 301562261]",False,"['Calle Cañada de Flores', 'Calle Cañada de Ortega']",residential,30,False,372.85100000000006,"LINESTRING (-101.2872639 20.9677335, -101.2889541 20.9677515, -101.2889537 20.9673818, -101.2882188 20.9673756, -101.2874491 20.967384)",,,
738353377,False,Avenida Lomas de San Francisco,tertiary,30,True,43.36,"LINESTRING (-101.2872639 20.9677335, -101.2873848 20.9675059, -101.2874491 20.967384)",,,
738353377,False,Avenida Lomas de San Francisco,tertiary,30,False,65.82900000000001,"LINESTRING (-101.2872639 20.9677335, -101.2871863 20.9678613, -101.2869919 20.9682677)",,,
301563539,False,Calle Monterrey,residential,,True,119.48,"LINESTRING (-101.2804476 20.9663079, -101.2802821 20.9664139, -101.2800814 20.9665148, -101.2799254 20.9665842, -101.2797511 20.9666518, -101.2794097 20.96676)",,,
309143424,False,Calle Loma de la Cruz,residential,,False,168.09499999999997,"LINESTRING (-101.2804476 20.9663079, -101.2807345 20.9664846, -101.2806979 20.9666575, -101.2807019 20.966757, -101.2806483 20.9668484, -101.280498 20.967162, -101.2804163 20.9672479, -101.280327 20.9672825, -101.2802124 20.9673005, -101.2801148 20.9672909, -101.2800614 20.9672543)",,,
885755246,False,Calle Paso del Norte,residential,,False,26.186999999999998,"LINESTRING (-101.2825751 20.9659818, -101.2825934 20.9660352, -101.2826073 20.9660776, -101.2826227 20.9660976, -101.2826956 20.9661846)",,,
301559856,True,Calle Paso del Norte,residential,,False,90.03399999999999,"LINESTRING (-101.2817084 20.9660046, -101.2822771 20.9659906, -101.2824239 20.9659863, -101.2824947 20.9659862, -101.2825751 20.9659818)",,,
738353377,False,Avenida Lomas de San Francisco,tertiary,30,True,41.792,"LINESTRING (-101.2874491 20.967384, -101.2874221 20.967009)",,,
"[301690744, 742522340, 301562261]",False,"['Calle Cañada de Flores', 'Calle Cañada de Ortega']",residential,30,True,372.851,"LINESTRING (-101.2874491 20.967384, -101.2882188 20.9673756, -101.2889537 20.9673818, -101.2889541 20.9677515, -101.2872639 20.9677335)",,,
738353377,False,Avenida Lomas de San Francisco,tertiary,30,False,43.36,"LINESTRING (-101.2874491 20.967384, -101.2873848 20.9675059, -101.2872639 20.9677335)",,,
738353377,False,Avenida Lomas de San Francisco,tertiary,30,False,41.792,"LINESTRING (-101.2874221 20.967009, -101.2874491 20.967384)",,,
738353377,False,Avenida Lomas de San Francisco,tertiary,30,True,42.811,"LINESTRING (-101.2874221 20.967009, -101.2873923 20.966625)",,,
"[738317145, 301562262, 301587999]",False,"['Calle Cañada de Caracheo', 'Calle Cañada de Jeréz']",residential,,"[False, True]",355.293,"LINESTRING (-101.2874221 20.967009, -101.2889537 20.9670056, -101.2889102 20.9666608, -101.2873923 20.966625)",,,
