osmid,oneway,ref,name,highway,reversed,length,geometry,width,lanes,junction
153213100,True,,Avenida Cristóbal Colón Oriente,residential,False,128.799,"LINESTRING (-102.2850576 19.9865965, -102.2861874 19.9870595)",,1,
183862929,True,,Morelos,tertiary,False,122.412,"LINESTRING (-102.2850576 19.9865965, -102.2855362 19.9855917)",4,1,
153213094,True,,Calle Ejército Nacional,residential,False,113.26,"LINESTRING (-102.279072 19.9830962, -102.2795012 19.9821609)",,,
933629293,True,,Calle Melchor Ocampo Oriente,residential,False,5.739,"LINESTRING (-102.279072 19.9830962, -102.2790216 19.9830757)",4,,
153133536,False,,Calle Vasco de Quiroga,residential,False,71.032,"LINESTRING (-102.2804013 19.9849216, -102.2801575 19.9855179)",,,
153133536,False,,Calle Vasco de Quiroga,residential,True,59.209,"LINESTRING (-102.2804013 19.9849216, -102.280603 19.984424)",,,
153213100,True,,Avenida Cristóbal Colón Oriente,residential,False,133.137,"LINESTRING (-102.2804013 19.9849216, -102.2815761 19.9853849)",,1,
291036773,False,,Avenida Niños Héroes,residential,True,70.074,"LINESTRING (-102.279325 19.9851977, -102.2795714 19.9846116)",,,
"[153223440, 291036773]",False,,"['Calle República', 'Avenida Niños Héroes']",residential,"[False, True]",154.61,"LINESTRING (-102.279325 19.9851977, -102.2791316 19.9856474, -102.2791663 19.9857819, -102.2793092 19.9858741, -102.2798999 19.9861124)",,,
291036773,False,,Avenida Niños Héroes,residential,False,83.628,"LINESTRING (-102.2800537 19.9834326, -102.2797727 19.9841368)",,,
291036773,False,,Avenida Niños Héroes,residential,True,106.488,"LINESTRING (-102.2800537 19.9834326, -102.2804146 19.982537)",,,
933629293,True,,Calle Melchor Ocampo Oriente,residential,False,109.195,"LINESTRING (-102.2800537 19.9834326, -102.279072 19.9830962)",4,,
153131570,True,,Calle José Esaúl Robles Jiménez,residential,False,92.457,"LINESTRING (-102.2797727 19.9841368, -102.280603 19.984424)",,2,
291036773,False,,Avenida Niños Héroes,residential,False,56.832,"LINESTRING (-102.2797727 19.9841368, -102.2795714 19.9846116)",,,
291036773,False,,Avenida Niños Héroes,residential,True,83.628,"LINESTRING (-102.2797727 19.9841368, -102.2800537 19.9834326)",,,
153133536,False,,Calle Vasco de Quiroga,residential,True,71.032,"LINESTRING (-102.2801575 19.9855179, -102.2804013 19.9849216)",,,
908269543,True,,Calle Gómez Farías,residential,False,93.999,"LINESTRING (-102.2801575 19.9855179, -102.279325 19.9851977)",,,
153133536,False,,Calle Vasco de Quiroga,residential,False,71.377,"LINESTRING (-102.2801575 19.9855179, -102.2799495 19.9859982, -102.2798999 19.9861124)",,,
153133536,False,,Calle Vasco de Quiroga,residential,False,93.406,"LINESTRING (-102.2798999 19.9861124, -102.2795911 19.9869007)",,,
153223440,False,,Calle República,residential,True,127.782,"LINESTRING (-102.2798999 19.9861124, -102.2810208 19.9865717)",,,
153133536,False,,Calle Vasco de Quiroga,residential,True,71.377,"LINESTRING (-102.2798999 19.9861124, -102.2799495 19.9859982, -102.2801575 19.9855179)",,,
"[153223440, 291036773]",False,,"['Avenida Niños Héroes', 'Calle República']",residential,"[False, True]",154.61,"LINESTRING (-102.2798999 19.9861124, -102.2793092 19.9858741, -102.2791663 19.9857819, -102.2791316 19.9856474, -102.279325 19.9851977)",,,
183862929,True,,Morelos,tertiary,False,111.915,"LINESTRING (-102.2855362 19.9855917, -102.2860137 19.9846908)",4,1,
933629293,True,,Calle Melchor Ocampo Oriente,residential,False,137.76,"LINESTRING (-102.2855362 19.9855917, -102.2847438 19.9852954, -102.2843179 19.9851189)",4,,
203319904,True,,Avenida Miguel Hidalgo Sur,residential,False,128.66,"LINESTRING (-102.2843179 19.9851189, -102.2838922 19.9862046)",5.4,1,
933629293,True,,Calle Melchor Ocampo Oriente,residential,False,161.803,"LINESTRING (-102.2843179 19.9851189, -102.2840695 19.9850138, -102.2829047 19.9845243)",4,,
183862929,True,,Morelos,tertiary,False,117.779,"LINESTRING (-102.2863778 19.9840053, -102.2868946 19.983064)",4,1,
153225671,True,,Calle Melchor Ocampo Poniente,residential,False,174.32100000000003,"LINESTRING (-102.2881046 19.9867667, -102.2875619 19.9864032, -102.2872444 19.9862407, -102.2866479 19.9860222)",,1,
1232302688,False,MEX 15,Avenida Francisco I. Madero Sur,primary,False,32.861,"LINESTRING (-102.2883512 19.9825331, -102.2882248 19.9828037)",,3,
291058223,True,MEX 15,Francisco I. Madero,primary,False,34.312,"LINESTRING (-102.2884026 19.9822292, -102.2883749 19.9823247, -102.2883512 19.9825331)",,2,
291047111,True,MEX 15,Avenida Francisco I. Madero Sur,primary,False,103.044,"LINESTRING (-102.2870458 19.9851743, -102.2866479 19.9860222)",,2,
203319904,True,,Avenida Miguel Hidalgo Sur,residential,False,140.434,"LINESTRING (-102.2847449 19.9833606, -102.2846876 19.9835061, -102.2846784 19.9835698, -102.2846815 19.983622, -102.2847057 19.9837078, -102.2847098 19.9838263, -102.2847123 19.983897, -102.2847015 19.9840527, -102.2844983 19.9845761)",5.4,1,
153213100,True,,Avenida Cristóbal Colón Oriente,residential,False,96.188,"LINESTRING (-102.2830298 19.9859022, -102.2838922 19.9862046)",,1,
291236193,False,,Calle Corregidora Oriente,residential,False,102.91900000000001,"LINESTRING (-102.2790026 19.980102, -102.2790028 19.9808342, -102.2790027 19.9809229, -102.2790127 19.980978, -102.279037 19.9810211)",,,
291237162,False,,Calle Corregidora Oriente,residential,True,27.468,"LINESTRING (-102.279037 19.9810211, -102.2792639 19.9811458)",,,
291236193,False,,Calle Corregidora Oriente,residential,True,102.919,"LINESTRING (-102.279037 19.9810211, -102.2790127 19.980978, -102.2790027 19.9809229, -102.2790028 19.9808342, -102.2790026 19.980102)",,,
291237162,False,,Calle Corregidora Oriente,residential,False,27.468,"LINESTRING (-102.2792639 19.9811458, -102.279037 19.9810211)",,,
291237162,False,,Calle Corregidora Oriente,residential,True,173.17399999999998,"LINESTRING (-102.2792639 19.9811458, -102.2795844 19.9812485, -102.2801891 19.9815977, -102.2803552 19.9816587, -102.2807078 19.9816767, -102.280785 19.981681)",,,
292667036,False,,Calle Pípila,residential,False,122.74199999999999,"LINESTRING (-102.2792639 19.9811458, -102.2795016 19.9802943, -102.2795431 19.9801909, -102.279603 19.9800929)",,,
203319905,False,,Calle Leona Vicario,residential,True,115.546,"LINESTRING (-102.2807682 19.9817615, -102.2796637 19.9818097)",,,
291030972,False,,Niños Héroes,residential,True,9.122,"LINESTRING (-102.2807682 19.9817615, -102.280785 19.981681)",,,
291036773,False,,Avenida Niños Héroes,residential,False,93.815,"LINESTRING (-102.2807682 19.9817615, -102.2804146 19.982537)",,,
175307706,True,,Calle Corregidora Oriente,residential,False,98.622,"LINESTRING (-102.2840515 19.9820871, -102.2839882 19.9820366, -102.283891 19.9819881, -102.2835816 19.9818845, -102.2831792 19.9817644)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,False,43.613,"LINESTRING (-102.2831792 19.9817644, -102.28303 19.9821307)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,True,45.504,"LINESTRING (-102.2831792 19.9817644, -102.2833017 19.9813717)",,,
175307706,True,,Calle Corregidora Oriente,residential,False,155.644,"LINESTRING (-102.2831792 19.9817644, -102.2829229 19.9817578, -102.2824841 19.9817164, -102.2816925 19.9817397)",,,
361987683,True,,Calle Aquiles Serdán Sur,residential,False,48.408,"LINESTRING (-102.2838593 19.9824832, -102.2840515 19.9820871)",,,
175157126,True,,Calle Vicente Guerrero Oriente,residential,False,139.89899999999997,"LINESTRING (-102.2838593 19.9824832, -102.2841022 19.9826056, -102.2841639 19.9826462, -102.2842255 19.9827272, -102.284358 19.983011, -102.2844227 19.9831065, -102.2844596 19.98315, -102.2845059 19.9832021, -102.2846364 19.9832636, -102.2846942 19.983292, -102.284718 19.9833205, -102.2847449 19.9833606)",,,
203319904,True,,Avenida Miguel Hidalgo Sur,residential,False,105.92999999999999,"LINESTRING (-102.2851128 19.9824731, -102.2848505 19.9831065, -102.2847571 19.9833216, -102.2847449 19.9833606)",5.4,1,
291238868,True,,Corregidora Oriente,residential,False,118.97,"LINESTRING (-102.2851128 19.9824731, -102.284689 19.9823281, -102.2845245 19.9822749, -102.2840515 19.9820871)",,,
728148046,True,,Calle Morelos Sur,tertiary,False,94.43,"LINESTRING (-102.2868946 19.983064, -102.2872171 19.9822707)",,,
291238868,True,,Corregidora Oriente,residential,False,198.767,"LINESTRING (-102.2868946 19.983064, -102.2866957 19.9830018, -102.286593 19.9829818, -102.2864904 19.9829818, -102.2864055 19.9829652, -102.2862391 19.9829086, -102.2859599 19.9828281, -102.2858379 19.9827869, -102.2856144 19.9827118, -102.2855275 19.9826707, -102.2851128 19.9824731)",,,
153131570,True,,Calle José Esaúl Robles Jiménez,residential,False,134.517,"LINESTRING (-102.280603 19.984424, -102.2817825 19.9849085)",,2,
153133536,False,,Calle Vasco de Quiroga,residential,False,59.209,"LINESTRING (-102.280603 19.984424, -102.2804013 19.9849216)",,,
153133536,False,,Calle Vasco de Quiroga,residential,True,81.71,"LINESTRING (-102.280603 19.984424, -102.2808973 19.9837432)",,,
361987683,True,,Calle Aquiles Serdán Sur,residential,False,56.241,"LINESTRING (-102.2829047 19.9845243, -102.2831223 19.9840617)",,,
933629293,True,,Calle Melchor Ocampo Oriente,residential,False,93.36,"LINESTRING (-102.2829047 19.9845243, -102.282086 19.9841882)",4,,
153213100,True,,Avenida Cristóbal Colón Oriente,residential,False,66.589,"LINESTRING (-102.2824303 19.9856992, -102.2830298 19.9859022)",,1,
361987683,True,,Calle Aquiles Serdán Sur,residential,False,139.733,"LINESTRING (-102.2824303 19.9856992, -102.2829047 19.9845243)",,,
933629293,True,,Calle Melchor Ocampo Oriente,residential,False,125.647,"LINESTRING (-102.2866479 19.9860222, -102.2855362 19.9855917)",4,,
291047111,True,MEX 15,Avenida Francisco I. Madero Sur,primary,False,125.038,"LINESTRING (-102.2866479 19.9860222, -102.2864199 19.986581, -102.2861874 19.9870595)",,2,
291070490,True,MEX 15,Avenida Benito Juárez Oriente,primary,False,16.169,"LINESTRING (-102.2793484 19.9870175, -102.2794313 19.9871082, -102.2794505 19.9871267)",,,
189758189,True,,,tertiary,False,18.189,"LINESTRING (-102.2840332 19.978739, -102.2839766 19.9787346, -102.2839218 19.978749, -102.2838693 19.978777)",,,roundabout
291028702,False,,Martínez de Navarrete Oriente,tertiary,True,59.312,"LINESTRING (-102.2838693 19.978777, -102.2833322 19.9786046)",,,
189758189,True,,,tertiary,False,34.097,"LINESTRING (-102.2838693 19.978777, -102.2838325 19.9788608, -102.2838382 19.9789326, -102.2838785 19.9789938, -102.2839443 19.9790307)",,,roundabout
189758189,True,,,tertiary,False,17.612000000000002,"LINESTRING (-102.2841477 19.9788464, -102.2841239 19.9787986, -102.2840842 19.9787613, -102.2840332 19.978739)",,,roundabout
189758189,True,,,tertiary,False,16.028000000000002,"LINESTRING (-102.2841161 19.9789825, -102.2841421 19.9789411, -102.284153 19.9788942, -102.2841477 19.9788464)",,,roundabout
289971113,True,,Calle Leonardo Castellanos Oriente,tertiary,False,69.369,"LINESTRING (-102.2841161 19.9789825, -102.2841642 19.9790231, -102.2846102 19.9793991)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,False,112.363,"LINESTRING (-102.2839443 19.9790307, -102.2836583 19.9800048)",,,
189758189,True,,,tertiary,False,19.733999999999998,"LINESTRING (-102.2839443 19.9790307, -102.2840069 19.9790367, -102.2840672 19.9790198, -102.2841161 19.9789825)",,,roundabout
175157126,True,,Calle Vicente Guerrero Oriente,residential,False,95.114,"LINESTRING (-102.28303 19.9821307, -102.2838593 19.9824832)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,True,43.613,"LINESTRING (-102.28303 19.9821307, -102.2831792 19.9817644)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,False,195.52700000000002,"LINESTRING (-102.28303 19.9821307, -102.2829167 19.9823804, -102.2828641 19.9824964, -102.2827969 19.9826444, -102.2825968 19.9830855, -102.2824849 19.983332, -102.2822961 19.9837482)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,False,57.196,"LINESTRING (-102.2817825 19.9849085, -102.2815761 19.9853849)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,True,86.145,"LINESTRING (-102.2817825 19.9849085, -102.282086 19.9841882)",,,
153223440,False,,Calle República,residential,False,127.782,"LINESTRING (-102.2810208 19.9865717, -102.2798999 19.9861124)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,False,93.282,"LINESTRING (-102.2810208 19.9865717, -102.280693 19.987352)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,True,93.766,"LINESTRING (-102.2810208 19.9865717, -102.2813878 19.9858022)",,,
291250405,False,,Calle Circunvalación Oriente,residential,True,12.548,"LINESTRING (-102.2793364 19.9794881, -102.279388 19.97959)",,,
189758736,True,,Avenida del Árbol,tertiary,False,19.661,"LINESTRING (-102.279388 19.97959, -102.2794733 19.9794324)",,,
291250405,False,,Calle Circunvalación Oriente,residential,False,12.548,"LINESTRING (-102.279388 19.97959, -102.2793364 19.9794881)",,,
363006710,False,,Apatzingán,residential,True,49.703,"LINESTRING (-102.2847299 19.9789665, -102.2846102 19.9793991)",,,
189758188,True,,Martínez de Navarrete Oriente,tertiary,False,62.28999999999999,"LINESTRING (-102.2847299 19.9789665, -102.2842284 19.978863, -102.2841477 19.9788464)",,,
726555529,False,,Calle Morelia Sur,residential,True,85.889,"LINESTRING (-102.2853996 19.9791294, -102.2851901 19.9798763)",,,
189758188,True,,Martínez de Navarrete Oriente,tertiary,False,72.292,"LINESTRING (-102.2853996 19.9791294, -102.2850655 19.9790481, -102.2847299 19.9789665)",,,
189758188,True,,Martínez de Navarrete Oriente,tertiary,False,78.595,"LINESTRING (-102.2861275 19.9793072, -102.2853996 19.9791294)",,,
189776921,False,,Dámaso Cárdenas,residential,True,127.512,"LINESTRING (-102.2861275 19.9793072, -102.285829 19.9804191)",,,
189776926,True,,,tertiary,False,23.511,"LINESTRING (-102.2880828 19.9794051, -102.2880453 19.9794053, -102.2880095 19.9794159, -102.2879786 19.9794359, -102.2879554 19.9794635, -102.2879418 19.9794963, -102.2879391 19.9795315)",,,roundabout
289971113,True,,Calle Leonardo Castellanos Oriente,tertiary,False,40.743,"LINESTRING (-102.2846102 19.9793991, -102.2849035 19.9796405)",,,
363006710,False,,Apatzingán,residential,False,49.703,"LINESTRING (-102.2846102 19.9793991, -102.2847299 19.9789665)",,,
363006710,False,,Apatzingán,residential,True,147.235,"LINESTRING (-102.2846102 19.9793991, -102.2842424 19.9806773)",,,
189758188,True,,Martínez de Navarrete Oriente,tertiary,False,73.699,"LINESTRING (-102.2867986 19.9795109, -102.2861275 19.9793072)",,,
289970902,False,,Calle Doctor Alonso Martínez,residential,True,156.569,"LINESTRING (-102.2867986 19.9795109, -102.2864251 19.9808745)",,,
189758188,True,,Martínez de Navarrete Oriente,tertiary,False,47.646,"LINESTRING (-102.2879391 19.9795315, -102.2874863 19.9795816)",,,
189776926,True,,,tertiary,False,18.125,"LINESTRING (-102.2879391 19.9795315, -102.2879513 19.979574, -102.2879793 19.9796094, -102.288019 19.9796328, -102.2880518 19.9796333)",,,roundabout
189776926,True,,,tertiary,False,22.613,"LINESTRING (-102.2881853 19.9795571, -102.2881907 19.9795167, -102.2881812 19.979477, -102.2881581 19.9794427, -102.2881239 19.9794177, -102.2880828 19.9794051)",,,roundabout
189776922,False,,Francisco J. Mujica,residential,True,58.909,"LINESTRING (-102.2874863 19.9795816, -102.2873411 19.9800935)",,,
189758188,True,,Martínez de Navarrete Oriente,tertiary,False,72.41,"LINESTRING (-102.2874863 19.9795816, -102.2872153 19.9795717, -102.2867986 19.9795109)",,,
189776926,True,,,tertiary,False,18.009,"LINESTRING (-102.2880518 19.9796333, -102.2881045 19.9796348, -102.2881399 19.9796175, -102.2881678 19.9795907, -102.2881853 19.9795571)",,,roundabout
289971113,True,,Calle Leonardo Castellanos Oriente,tertiary,False,90.004,"LINESTRING (-102.2851901 19.9798763, -102.285829 19.9804191)",,,
363006711,False,,Morelia Sur,residential,True,111.637,"LINESTRING (-102.2851901 19.9798763, -102.2849243 19.9808487)",,,
726555529,False,,Calle Morelia Sur,residential,False,85.889,"LINESTRING (-102.2851901 19.9798763, -102.2853996 19.9791294)",,,
189776921,False,,Dámaso Cárdenas,residential,False,127.512,"LINESTRING (-102.285829 19.9804191, -102.2861275 19.9793072)",,,
289971113,True,,Calle Leonardo Castellanos Oriente,tertiary,False,44.63,"LINESTRING (-102.285829 19.9804191, -102.2861685 19.9806626)",,,
289970902,False,,Calle Doctor Alonso Martínez,residential,False,156.569,"LINESTRING (-102.2864251 19.9808745, -102.2867986 19.9795109)",,,
289971113,True,,Calle Leonardo Castellanos Oriente,tertiary,False,72.456,"LINESTRING (-102.2864251 19.9808745, -102.2869368 19.9813142)",,,
189776922,False,,Francisco J. Mujica,residential,False,56.48,"LINESTRING (-102.2869685 19.9813415, -102.287121 19.9808542)",,,
189776922,False,,Francisco J. Mujica,residential,True,86.155,"LINESTRING (-102.2869685 19.9813415, -102.2867469 19.9820878)",,,
289971113,True,,Calle Leonardo Castellanos Oriente,tertiary,False,65.735,"LINESTRING (-102.2869685 19.9813415, -102.2874306 19.9817426)",,,
189776922,False,,Francisco J. Mujica,residential,False,86.155,"LINESTRING (-102.2867469 19.9820878, -102.2869685 19.9813415)",,,
189776922,False,,Francisco J. Mujica,residential,True,52.289,"LINESTRING (-102.2867469 19.9820878, -102.2865729 19.9825287)",,,
291058221,False,,Circunvalación Oriente,residential,True,53.179,"LINESTRING (-102.2867469 19.9820878, -102.2872171 19.9822707)",,,
189776922,False,,Francisco J. Mujica,residential,False,52.289,"LINESTRING (-102.2865729 19.9825287, -102.2867469 19.9820878)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,True,93.282,"LINESTRING (-102.280693 19.987352, -102.2810208 19.9865717)",,,
189776917,True,MEX 15,Avenida Benito Juárez Oriente,primary,False,123.078,"LINESTRING (-102.280693 19.987352, -102.2798063 19.9871375, -102.2797651 19.987115, -102.2796228 19.9869641)",,,
189776930,True,,Calle Circunvalación Lázaro Cárdenas Oriente,residential,False,59.79,"LINESTRING (-102.2826171 19.9811594, -102.2820561 19.9810538)",,,
291028701,False,,Uruapan,residential,True,100.431,"LINESTRING (-102.2826171 19.9811594, -102.2828376 19.9802803)",,,
189776930,True,,Calle Circunvalación Lázaro Cárdenas Oriente,residential,False,75.336,"LINESTRING (-102.2833017 19.9813717, -102.2826171 19.9811594)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,False,45.504,"LINESTRING (-102.2833017 19.9813717, -102.2831792 19.9817644)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,True,101.103,"LINESTRING (-102.2833017 19.9813717, -102.2835294 19.980488)",,,
291036773,False,,Avenida Niños Héroes,residential,False,106.488,"LINESTRING (-102.2804146 19.982537, -102.2800537 19.9834326)",,,
291036773,False,,Avenida Niños Héroes,residential,True,93.815,"LINESTRING (-102.2804146 19.982537, -102.2807682 19.9817615)",,,
291046842,False,,Calle Justo Sierra Oriente,residential,True,104.211,"LINESTRING (-102.2804146 19.982537, -102.2795012 19.9821609)",,,
"[291046842, 291046843]",False,,"['Padre Cabadas', 'Calle Justo Sierra Oriente']",residential,False,223.788,"LINESTRING (-102.2804146 19.982537, -102.2812595 19.9828319, -102.2816925 19.9817397)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,False,86.145,"LINESTRING (-102.282086 19.9841882, -102.2817825 19.9849085)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,True,53.626,"LINESTRING (-102.282086 19.9841882, -102.2822961 19.9837482)",,,
933629293,True,,Calle Melchor Ocampo Oriente,residential,False,133.712,"LINESTRING (-102.282086 19.9841882, -102.2808973 19.9837432)",4,,
291269879,True,,Cázares,residential,False,154.75,"LINESTRING (-102.2831223 19.9840617, -102.2842858 19.9844967, -102.2844983 19.9845761)",,,
361987683,True,,Calle Aquiles Serdán Sur,residential,False,192.136,"LINESTRING (-102.2831223 19.9840617, -102.2833673 19.9833948, -102.2834739 19.9831768, -102.2836134 19.9829256, -102.2838593 19.9824832)",,,
289971200,True,,Calle Morelos Sur,residential,False,85.287,"LINESTRING (-102.2874306 19.9817426, -102.2876514 19.9810042)",,,
289971113,True,,Calle Leonardo Castellanos Oriente,tertiary,False,64.101,"LINESTRING (-102.2874306 19.9817426, -102.2876978 19.9819583, -102.2879376 19.9820555)",,,
189776922,False,,Francisco J. Mujica,residential,False,58.909,"LINESTRING (-102.2873411 19.9800935, -102.2874863 19.9795816)",,,
189776922,False,,Francisco J. Mujica,residential,True,87.658,"LINESTRING (-102.2873411 19.9800935, -102.287121 19.9808542)",,,
289971036,False,,Calle Vicente Cortés,residential,False,58.875,"LINESTRING (-102.2873411 19.9800935, -102.2878801 19.9802476)",,,
189776922,False,,Francisco J. Mujica,residential,False,87.658,"LINESTRING (-102.287121 19.9808542, -102.2873411 19.9800935)",,,
189776922,False,,Francisco J. Mujica,residential,True,56.48,"LINESTRING (-102.287121 19.9808542, -102.2869685 19.9813415)",,,
289971037,False,,Calle Purépero Oriente,residential,False,57.883,"LINESTRING (-102.287121 19.9808542, -102.2876514 19.9810042)",,,
289971037,False,,Calle Purépero Oriente,residential,True,9.172,"LINESTRING (-102.2882861 19.9811885, -102.288202 19.9811649)",,,
289971036,False,,Calle Vicente Cortés,residential,True,51.053,"LINESTRING (-102.2883482 19.980379, -102.2878801 19.9802476)",,,
289971038,True,,Calle Las Rosas,residential,False,87.958,"LINESTRING (-102.2883482 19.980379, -102.2881289 19.9811427)",,,
289971037,False,,Calle Purépero Oriente,residential,False,8.028,"LINESTRING (-102.2881289 19.9811427, -102.288202 19.9811649)",,,
289971037,False,,Calle Purépero Oriente,residential,True,52.222,"LINESTRING (-102.2881289 19.9811427, -102.2876514 19.9810042)",,,
289971037,False,,Calle Purépero Oriente,residential,False,9.172,"LINESTRING (-102.288202 19.9811649, -102.2882861 19.9811885)",,,
289971037,False,,Calle Purépero Oriente,residential,True,8.028,"LINESTRING (-102.288202 19.9811649, -102.2881289 19.9811427)",,,
289971039,True,,Calle Las Rosas,residential,False,102.813,"LINESTRING (-102.288202 19.9811649, -102.2879376 19.9820555)",,,
289971113,True,,Calle Leonardo Castellanos Oriente,tertiary,False,52.291,"LINESTRING (-102.2879376 19.9820555, -102.288203 19.9821546, -102.2884026 19.9822292)",,,
291052743,True,,Amado Nervo Oriente,residential,False,120.511,"LINESTRING (-102.2860137 19.9846908, -102.2870458 19.9851743)",,,
183862929,True,,Morelos,tertiary,False,86.144,"LINESTRING (-102.2860137 19.9846908, -102.2860297 19.9846111, -102.2863377 19.984032, -102.2863778 19.9840053)",4,1,
291030966,False,,Niños Héroes,residential,False,65.185,"LINESTRING (-102.2816586 19.9799852, -102.2815006 19.9805523)",,,
291030966,False,,Niños Héroes,residential,True,47.593,"LINESTRING (-102.2816586 19.9799852, -102.2817805 19.9795728)",,,
291030979,True,,Ávila Camacho,residential,False,69.112,"LINESTRING (-102.2816586 19.9799852, -102.2822978 19.9801447)",,,
189776930,True,,Calle Circunvalación Lázaro Cárdenas Oriente,residential,False,45.681,"LINESTRING (-102.2813635 19.9810298, -102.2809276 19.980999)",,,
291030966,False,,Niños Héroes,residential,True,54.995,"LINESTRING (-102.2813635 19.9810298, -102.2815006 19.9805523)",,,
291030979,True,,Ávila Camacho,residential,False,119.32,"LINESTRING (-102.2849243 19.9808487, -102.286029 19.98112)",,,
363006711,False,,Morelia Sur,residential,False,111.637,"LINESTRING (-102.2849243 19.9808487, -102.2851901 19.9798763)",,,
291030979,True,,Ávila Camacho,residential,False,41.702,"LINESTRING (-102.2842424 19.9806773, -102.2846268 19.980778)",,,
363006710,False,,Apatzingán,residential,False,147.235,"LINESTRING (-102.2842424 19.9806773, -102.2846102 19.9793991)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,False,101.103,"LINESTRING (-102.2835294 19.980488, -102.2833017 19.9813717)",,,
291030969,False,,Avenida 5 de Mayo,tertiary,True,55.392,"LINESTRING (-102.2835294 19.980488, -102.2836583 19.9800048)",,,
291030979,True,,Ávila Camacho,residential,False,77.426,"LINESTRING (-102.2835294 19.980488, -102.2842424 19.9806773)",,,
291028701,False,,Uruapan,residential,False,100.431,"LINESTRING (-102.2828376 19.9802803, -102.2826171 19.9811594)",,,
291028701,False,,Uruapan,residential,True,51.18,"LINESTRING (-102.2828376 19.9802803, -102.2829615 19.979835)",,,
291030979,True,,Ávila Camacho,residential,False,75.894,"LINESTRING (-102.2828376 19.9802803, -102.2835294 19.980488)",,,
189758736,True,,Avenida del Árbol,tertiary,False,102.007,"LINESTRING (-102.2794733 19.9794324, -102.2799447 19.9786291)",,,
291030979,True,,Ávila Camacho,residential,False,46.982,"LINESTRING (-102.2794733 19.9794324, -102.2799048 19.979551)",,,
291028701,False,,Uruapan,residential,False,59.038,"LINESTRING (-102.2833322 19.9786046, -102.2831894 19.9791183)",,,
291028702,False,,Martínez de Navarrete Oriente,tertiary,False,59.312,"LINESTRING (-102.2833322 19.9786046, -102.2838693 19.978777)",,,
291028702,False,,Martínez de Navarrete Oriente,tertiary,True,63.517,"LINESTRING (-102.2833322 19.9786046, -102.2827447 19.9784582)",,,
