osmid,oneway,name,highway,reversed,length,maxspeed,geometry,ref,lanes,bridge,width
658343128,False,Calzada Jorge Almada,tertiary,True,29.319,,"LINESTRING (-107.6951256 24.764994, -107.6950574 24.7647377)",,,,
777676283,True,Calzada Jorge Almada,tertiary,False,89.457,60,"LINESTRING (-107.6951256 24.764994, -107.6953229 24.7657783)",,,,
215128762,False,Calle Lázaro Cárdenas,residential,False,10.277,,"LINESTRING (-107.6930748 24.7604726, -107.6931002 24.7605621)",,,,
556892256,False,Avenida Hermenegildo Galeana,residential,False,56.154,,"LINESTRING (-107.6930712 24.7653465, -107.6933012 24.7648867)",,,,
556892232,False,Calle Jesús Almada,tertiary,False,114.99499999999999,,"LINESTRING (-107.6930712 24.7653465, -107.693641 24.7656129, -107.6939867 24.7657402, -107.6940962 24.7657949)",,,,
556892232,False,Calle Jesús Almada,tertiary,False,69.937,,"LINESTRING (-107.6940962 24.7657949, -107.694709 24.7660881)",,,,
215153708,True,Avenida de la Juventud,residential,False,101.44800000000002,,"LINESTRING (-107.6940962 24.7657949, -107.6940539 24.7659628, -107.6939211 24.7663892, -107.6938954 24.7666434, -107.6938744 24.7666805)",,,,
556892232,False,Calle Jesús Almada,tertiary,True,114.99499999999999,,"LINESTRING (-107.6940962 24.7657949, -107.6939867 24.7657402, -107.693641 24.7656129, -107.6930712 24.7653465)",,,,
215153696,False,Avenida Antonio Rosales,residential,False,156.816,,"LINESTRING (-107.6967108 24.7665907, -107.697066 24.7652178)",,,,
215153696,False,Avenida Antonio Rosales,residential,True,103.166,,"LINESTRING (-107.6967108 24.7665907, -107.696334 24.7674531)",,,,
1171762720,True,Calle Jesús Almada,tertiary,False,103.821,,"LINESTRING (-107.6967108 24.7665907, -107.6977274 24.7667309)",,,,
658560163,False,Calle Jesús Almada,tertiary,False,65.194,,"LINESTRING (-107.6977274 24.7667309, -107.6983604 24.7668466)",,,,
658561902,False,Avenida Licenciado Benito Juárez,secondary,True,120.49700000000001,,"LINESTRING (-107.6977274 24.7667309, -107.6977931 24.7663693, -107.6979673 24.7656698)",,,,
658560163,False,Calle Jesús Almada,tertiary,False,125.44,,"LINESTRING (-107.6983604 24.7668466, -107.6995755 24.7670817)",,,,
658560163,False,Calle Jesús Almada,tertiary,True,65.194,,"LINESTRING (-107.6983604 24.7668466, -107.6977274 24.7667309)",,,,
777689689,False,Narciso Mendoza,residential,False,69.26,,"LINESTRING (-107.6983604 24.7668466, -107.6984814 24.7662335)",,,,
520261108,False,Calle Macario Gaxiola,residential,True,65.208,,"LINESTRING (-107.6995755 24.7670817, -107.6994614 24.7676589)",,,,
658560163,False,Calle Jesús Almada,tertiary,False,168.974,,"LINESTRING (-107.6995755 24.7670817, -107.7012143 24.7673898)",,,,
658560163,False,Calle Jesús Almada,tertiary,True,125.44,,"LINESTRING (-107.6995755 24.7670817, -107.6983604 24.7668466)",,,,
520261108,False,Calle Macario Gaxiola,residential,False,73.045,,"LINESTRING (-107.6995755 24.7670817, -107.6996183 24.7668771, -107.6996854 24.7664326)",,,,
658560163,False,Calle Jesús Almada,tertiary,True,28.201,,"LINESTRING (-107.7014879 24.7674408, -107.7012143 24.7673898)",,,,
658559697,True,Calzada Jorge Almada,tertiary,False,15.845,,"LINESTRING (-107.6939343 24.7601634, -107.6939663 24.7603029)",SIN 310,,,
776992570,True,Boulevard Jesús García,residential,False,21.737,,"LINESTRING (-107.6939343 24.7601634, -107.6938206 24.7603294)",,,,
215182772,False,Calle Tulipanes,residential,False,77.537,,"LINESTRING (-107.6983041 24.7603997, -107.6990711 24.7604335)",,,,
658560722,False,Avenida Licenciado Benito Juárez,secondary,False,53.385,,"LINESTRING (-107.6983041 24.7603997, -107.6982853 24.7608795)",,,,
658560722,False,Avenida Licenciado Benito Juárez,secondary,True,11.606,,"LINESTRING (-107.6983041 24.7603997, -107.6983108 24.7602955)",,,,
215182766,False,Calle Orquídeas,residential,False,78.34,,"LINESTRING (-107.6982799 24.7610073, -107.6990549 24.7609741)",,,,
658560722,False,Avenida Licenciado Benito Juárez,secondary,False,43.385,,"LINESTRING (-107.6982799 24.7610073, -107.6982611 24.7613971)",,,,
658560722,False,Avenida Licenciado Benito Juárez,secondary,True,14.221,,"LINESTRING (-107.6982799 24.7610073, -107.6982853 24.7608795)",,,,
215182769,False,Calle Violetas,residential,False,94.017,,"LINESTRING (-107.6982504 24.7615566, -107.6991811 24.7615311)",,,,
658560722,False,Avenida Licenciado Benito Juárez,secondary,True,17.768,,"LINESTRING (-107.6982504 24.7615566, -107.6982611 24.7613971)",,,,
658560722,False,Avenida Licenciado Benito Juárez,secondary,False,48.842,,"LINESTRING (-107.6982504 24.7615566, -107.6982437 24.7617161, -107.6982344 24.7619956)",,,,
215153693,False,Avenida Sinaloa,residential,False,113.362,,"LINESTRING (-107.7015484 24.7629509, -107.7016399 24.763967)",,,,
215153656,False,Calle General Álvaro Obregón,residential,True,359.971,,"LINESTRING (-107.7015484 24.7629509, -107.7014369 24.7629559, -107.700946 24.7630825, -107.6993876 24.7635173, -107.698168 24.7639586)",,,,
777012160,False,Calzada de los Doctores,residential,False,165.336,,"LINESTRING (-107.6967885 24.7633948, -107.6955529 24.763541, -107.6951663 24.7635967)",,,,
777012160,False,Calzada de los Doctores,residential,False,37.792,,"LINESTRING (-107.6951663 24.7635967, -107.6950291 24.7636074, -107.6948678 24.7636273, -107.6948005 24.7636548)",,,,
777012160,False,Calzada de los Doctores,residential,True,165.336,,"LINESTRING (-107.6951663 24.7635967, -107.6955529 24.763541, -107.6967885 24.7633948)",,,,
1078071186,False,Cerrada Almada,residential,False,47.04600000000001,,"LINESTRING (-107.6951663 24.7635967, -107.6952383 24.7639837, -107.6952343 24.7640141)",,,,
215153659,False,,residential,False,28.681,,"LINESTRING (-107.693544 24.7638915, -107.6935682 24.7641485)",,,,
777012160,False,Calzada de los Doctores,residential,True,113.99499999999999,,"LINESTRING (-107.693544 24.7638915, -107.6941551 24.7637868, -107.694253 24.7637685, -107.6942874 24.7637614, -107.6942933 24.7637601, -107.6943793 24.7637426, -107.6946499 24.763686)",,,,
215153656,False,Calle General Álvaro Obregón,residential,True,88.067,,"LINESTRING (-107.698168 24.7639586, -107.6973183 24.7641374)",,,,
658561902,False,Avenida Licenciado Benito Juárez,secondary,False,34.111,,"LINESTRING (-107.698168 24.7639586, -107.6981608 24.7642653)",,,,
215153656,False,Calle General Álvaro Obregón,residential,False,359.971,,"LINESTRING (-107.698168 24.7639586, -107.6993876 24.7635173, -107.700946 24.7630825, -107.7014369 24.7629559, -107.7015484 24.7629509)",,,,
658561902,False,Avenida Licenciado Benito Juárez,secondary,True,110.663,,"LINESTRING (-107.698168 24.7639586, -107.6981965 24.7633678, -107.6982106 24.7630771, -107.6982147 24.7629643)",,,,
215153693,False,Avenida Sinaloa,residential,False,120.739,,"LINESTRING (-107.7016399 24.763967, -107.7017231 24.7650502)",,,,
215153693,False,Avenida Sinaloa,residential,True,113.362,,"LINESTRING (-107.7016399 24.763967, -107.7015484 24.7629509)",,,,
215153706,False,Calle Francisco I. Madero,residential,False,49.775,,"LINESTRING (-107.7016399 24.763967, -107.7021316 24.7639349)",,,,
215153706,False,Calle Francisco I. Madero,residential,True,281.53999999999996,,"LINESTRING (-107.7016399 24.763967, -107.6997471 24.764114, -107.6988608 24.7641727)",,,,
215153659,False,,residential,True,28.681,,"LINESTRING (-107.6935682 24.7641485, -107.693544 24.7638915)",,,,
556872777,False,,unclassified,False,140.283,,"LINESTRING (-107.6935682 24.7641485, -107.6942138 24.7642697, -107.6943848 24.7642985, -107.6945262 24.7643052, -107.6946858 24.7642869, -107.6948319 24.7642589, -107.6949303 24.7642272)",,,,
