osmid,oneway,highway,reversed,length,lanes,ref,name,maxspeed,geometry,junction
289942058,True,residential,False,21.041,,,,,"LINESTRING (22.2465859 32.7673071, 22.2467002 32.7674701)",
678351161,False,trunk,True,8.926,2,طس A1,الطريق الساحلي,130,"LINESTRING (22.2465859 32.7673071, 22.2464985 32.7673394)",
289942029,False,tertiary,True,163.965,,,,,"LINESTRING (22.243823 32.7595481, 22.2454121 32.7589248)",
289942046,False,residential,True,100.777,,,,,"LINESTRING (22.243823 32.7595481, 22.2432286 32.7587921)",
289942051,False,tertiary,True,20.644,,,,,"LINESTRING (22.243823 32.7595481, 22.2436983 32.7597013)",
289942059,False,residential,False,33.644,,,,,"LINESTRING (22.2456962 32.7597273, 22.245816 32.759442)",
289942059,False,residential,True,37.741,,,,,"LINESTRING (22.2456962 32.7597273, 22.2455401 32.7600403)",
289942070,False,residential,False,52.442,,,,,"LINESTRING (22.2456962 32.7597273, 22.2462077 32.7599207)",
289942051,False,tertiary,False,75.828,,,,,"LINESTRING (22.2434085 32.7603381, 22.2435647 32.7600109, 22.2436983 32.7597013)",
289942051,False,tertiary,True,71.926,,,,,"LINESTRING (22.2434085 32.7603381, 22.2433743 32.7604079, 22.2431208 32.760938)",
289942062,False,residential,False,246.41,,,,,"LINESTRING (22.2434085 32.7603381, 22.2435958 32.760262, 22.2443032 32.7599737, 22.2455765 32.7595038, 22.245816 32.759442)",
289942051,False,tertiary,False,71.926,,,,,"LINESTRING (22.2431208 32.760938, 22.2433743 32.7604079, 22.2434085 32.7603381)",
289942051,False,tertiary,True,161.841,,,,,"LINESTRING (22.2431208 32.760938, 22.2429317 32.7613606, 22.2428124 32.761627, 22.2426815 32.7619102, 22.2425025 32.7622974)",
289942057,False,residential,False,81.936,,,,,"LINESTRING (22.2431208 32.760938, 22.2432569 32.7608893, 22.2439279 32.7606511)",
289942011,False,tertiary,False,16.917,,,,,"LINESTRING (22.2451839 32.7621452, 22.2453622 32.7621194)",
289942011,False,tertiary,True,16.708,,,,,"LINESTRING (22.2451839 32.7621452, 22.2450087 32.7621747)",
289942052,False,residential,False,25.314,,,,,"LINESTRING (22.2451839 32.7621452, 22.2452746 32.7619307)",
289942011,False,tertiary,False,50.003,,,,,"LINESTRING (22.2437712 32.7623766, 22.2442969 32.7622942)",
289942011,False,tertiary,True,35.397,,,,,"LINESTRING (22.2437712 32.7623766, 22.2434003 32.7624403)",
289942031,False,residential,False,68.855,,,,,"LINESTRING (22.2437712 32.7623766, 22.2440442 32.7618015)",
661754075,False,residential,False,39.357,,,,,"LINESTRING (22.2440201 32.7646634, 22.2439225 32.7643191)",
661754075,False,residential,True,11.256,,,,,"LINESTRING (22.2440201 32.7646634, 22.2440493 32.7647616)",
"[289942030, 289942023]",False,residential,"[False, True]",246.52,,,,,"LINESTRING (22.2440201 32.7646634, 22.2419373 32.7650963, 22.2418981 32.7651027, 22.2418692 32.7650963, 22.2418451 32.7650785, 22.2418291 32.7650428, 22.2417262 32.764767)",
289942064,False,residential,False,38.165,,,,,"LINESTRING (22.2417262 32.764767, 22.2421205 32.7646783)",
"[289942030, 289942023]",False,residential,"[False, True]",246.52,,,,,"LINESTRING (22.2417262 32.764767, 22.2418291 32.7650428, 22.2418451 32.7650785, 22.2418692 32.7650963, 22.2418981 32.7651027, 22.2419373 32.7650963, 22.2440201 32.7646634)",
289942064,False,residential,True,30.627,,,,,"LINESTRING (22.2417262 32.764767, 22.2415351 32.7648041, 22.2414077 32.7648312)",
289942067,False,residential,False,93.36,,,,,"LINESTRING (22.2408858 32.7641082, 22.2412644 32.7633313)",
289942067,False,residential,True,61.546,,,,,"LINESTRING (22.2408858 32.7641082, 22.2406558 32.7646268)",
289942071,False,residential,True,125.82300000000001,,,,,"LINESTRING (22.2408858 32.7641082, 22.240342 32.7639378, 22.2396288 32.7637044)",
289942064,False,residential,True,58.74,,,,,"LINESTRING (22.2439225 32.7643191, 22.243311 32.7644401)",
661754075,False,residential,False,106.217,,,,,"LINESTRING (22.2439225 32.7643191, 22.2436601 32.7633897)",
661754075,False,residential,True,39.357,,,,,"LINESTRING (22.2439225 32.7643191, 22.2440201 32.7646634)",
"[661757960, 661757961, 289942013]",False,residential,True,278.71400000000006,,,,,"LINESTRING (22.2439225 32.7643191, 22.2450373 32.764063, 22.2450748 32.764059, 22.245109 32.7640579, 22.2451318 32.7640725, 22.2451526 32.7641098, 22.2451868 32.7642011, 22.2451989 32.7642739, 22.2452029 32.7644915, 22.2451898 32.7645194, 22.2451714 32.7645335, 22.2451438 32.7645432, 22.2440493 32.7647616)",
289942064,False,residential,False,58.74,,,,,"LINESTRING (22.243311 32.7644401, 22.2439225 32.7643191)",
289942064,False,residential,True,57.949,,,,,"LINESTRING (22.243311 32.7644401, 22.2427064 32.7645546)",
289942021,False,residential,False,218.02800000000002,,,,,"LINESTRING (22.243311 32.7644401, 22.2430363 32.7634698, 22.2427633 32.7625342)",
289942064,False,residential,False,56.484,,,,,"LINESTRING (22.2421205 32.7646783, 22.2427064 32.7645546)",
289942064,False,residential,True,38.165,,,,,"LINESTRING (22.2421205 32.7646783, 22.2417262 32.764767)",
289942015,False,residential,False,107.386,,,,,"LINESTRING (22.2421205 32.7646783, 22.2419849 32.7642017, 22.2418526 32.7637392)",
289942059,False,residential,False,95.697,,,,,"LINESTRING (22.245816 32.759442, 22.2461674 32.7586337)",
289942059,False,residential,True,33.644,,,,,"LINESTRING (22.245816 32.759442, 22.2456962 32.7597273)",
289942062,False,residential,True,246.41,,,,,"LINESTRING (22.245816 32.759442, 22.2455765 32.7595038, 22.2443032 32.7599737, 22.2435958 32.760262, 22.2434085 32.7603381)",
289942040,False,secondary,True,66.718,2,,القبة,120,"LINESTRING (22.2409592 32.7607253, 22.2403004 32.7609557)",
428289062,False,residential,False,191.72500000000002,,,,,"LINESTRING (22.2409592 32.7607253, 22.2405231 32.7599432, 22.2401037 32.7591584)",
579359944,False,secondary,True,132.605,,,,,"LINESTRING (22.2409592 32.7607253, 22.2412299 32.7612515, 22.2415349 32.7618151)",
579360669,False,tertiary,False,280.299,,,Al Qubbah القبه,,"LINESTRING (22.2409592 32.7607253, 22.2415991 32.7604873, 22.2421646 32.760277, 22.2436983 32.7597013)",
289942040,False,secondary,False,66.718,2,,القبة,120,"LINESTRING (22.2403004 32.7609557, 22.2409592 32.7607253)",
289942067,False,residential,False,62.994,,,,,"LINESTRING (22.2403004 32.7609557, 22.2400452 32.7604314)",
289942067,False,residential,True,64.838,,,,,"LINESTRING (22.2403004 32.7609557, 22.2405869 32.7614867)",
289942040,False,secondary,True,174.16500000000002,2,,القبة,120,"LINESTRING (22.2403004 32.7609557, 22.23987 32.7611161, 22.2394757 32.7612695, 22.2385961 32.7615873)",
289942073,False,residential,False,62.757,,,,,"LINESTRING (22.2450712 32.7611005, 22.245726 32.7609767)",
289942073,False,residential,True,73.504,,,,,"LINESTRING (22.2450712 32.7611005, 22.244305 32.7612482)",
289942059,False,residential,False,125.779,,,,,"LINESTRING (22.2450712 32.7611005, 22.2452746 32.7606368, 22.2455401 32.7600403)",
289942050,False,residential,True,61.698,,,,,"LINESTRING (22.2401037 32.7591584, 22.2395079 32.7593968)",
428289062,False,residential,False,41.524,,,,,"LINESTRING (22.2401037 32.7591584, 22.2399384 32.7588118)",
428289062,False,residential,True,191.72500000000002,,,,,"LINESTRING (22.2401037 32.7591584, 22.2405231 32.7599432, 22.2409592 32.7607253)",
289942052,False,residential,False,125.765,,,,,"LINESTRING (22.245726 32.7609767, 22.2462077 32.7599207)",
289942052,False,residential,True,69.396,,,,,"LINESTRING (22.245726 32.7609767, 22.2454523 32.7615568)",
289942073,False,residential,True,62.757,,,,,"LINESTRING (22.245726 32.7609767, 22.2450712 32.7611005)",
"[289942073, 289942049]",False,residential,False,73.059,,,,,"LINESTRING (22.245726 32.7609767, 22.2463334 32.760872, 22.2463703 32.7608624, 22.2464059 32.7608476, 22.2464273 32.7608223, 22.2464439 32.7607862)",
289942011,False,tertiary,False,29.806,,,,,"LINESTRING (22.2427633 32.7625342, 22.2430776 32.7624895)",
289942011,False,tertiary,True,7.969,,,,,"LINESTRING (22.2427633 32.7625342, 22.2426791 32.7625453)",
289942021,False,residential,True,218.02800000000002,,,,,"LINESTRING (22.2427633 32.7625342, 22.2430363 32.7634698, 22.243311 32.7644401)",
289942064,False,residential,False,57.949,,,,,"LINESTRING (22.2427064 32.7645546, 22.243311 32.7644401)",
289942064,False,residential,True,56.484,,,,,"LINESTRING (22.2427064 32.7645546, 22.2421205 32.7646783)",
289942018,False,residential,False,180.775,,,,,"LINESTRING (22.2427064 32.7645546, 22.2425227 32.7639073, 22.2422855 32.7630953, 22.2422699 32.7630705, 22.2422491 32.7630548, 22.2422162 32.7630378, 22.2421714 32.7630241)",
289942017,True,secondary,False,12.104,,,,,"LINESTRING (22.2413311 32.7648772, 22.2412366 32.7648028)",
289942066,False,secondary,False,9.542,,,,,"LINESTRING (22.2413311 32.7648772, 22.2413698 32.7647978)",
579358091,False,residential,True,67.356,,,,,"LINESTRING (22.2413311 32.7648772, 22.241132 32.7651546, 22.2409963 32.7654122)",
289942029,False,tertiary,False,77.692,,,,,"LINESTRING (22.2461674 32.7586337, 22.2454121 32.7589248)",
289942059,False,residential,True,95.697,,,,,"LINESTRING (22.2461674 32.7586337, 22.245816 32.759442)",
289942050,False,residential,False,61.698,,,,,"LINESTRING (22.2395079 32.7593968, 22.2401037 32.7591584)",
289942050,False,residential,True,152.099,,,,,"LINESTRING (22.2395079 32.7593968, 22.2380106 32.7599312)",
289942067,False,residential,True,65.006,,,,,"LINESTRING (22.2395079 32.7593968, 22.2397708 32.759938)",
289942051,False,tertiary,False,20.644,,,,,"LINESTRING (22.2436983 32.7597013, 22.243823 32.7595481)",
289942051,False,tertiary,True,75.828,,,,,"LINESTRING (22.2436983 32.7597013, 22.2435647 32.7600109, 22.2434085 32.7603381)",
579360669,False,tertiary,True,280.29900000000004,,,Al Qubbah القبه,,"LINESTRING (22.2436983 32.7597013, 22.2421646 32.760277, 22.2415991 32.7604873, 22.2409592 32.7607253)",
289942052,False,residential,False,75.048,,,,,"LINESTRING (22.2462077 32.7599207, 22.2465144 32.759297)",
289942052,False,residential,True,125.765,,,,,"LINESTRING (22.2462077 32.7599207, 22.245726 32.7609767)",
289942070,False,residential,True,52.442,,,,,"LINESTRING (22.2462077 32.7599207, 22.2456962 32.7597273)",
289942059,False,residential,False,37.741,,,,,"LINESTRING (22.2455401 32.7600403, 22.2456962 32.7597273)",
289942057,False,residential,True,80.887,,,,,"LINESTRING (22.2455401 32.7600403, 22.2452393 32.7601488, 22.2447495 32.7603354)",
289942059,False,residential,True,125.779,,,,,"LINESTRING (22.2455401 32.7600403, 22.2452746 32.7606368, 22.2450712 32.7611005)",
289942031,False,residential,True,66.181,,,,,"LINESTRING (22.244305 32.7612482, 22.2440442 32.7618015)",
289942073,False,residential,False,73.504,,,,,"LINESTRING (22.244305 32.7612482, 22.2450712 32.7611005)",
289942031,False,residential,False,109.68,,,,,"LINESTRING (22.244305 32.7612482, 22.2445236 32.7607992, 22.2447495 32.7603354)",
289942051,False,tertiary,False,161.841,,,,,"LINESTRING (22.2425025 32.7622974, 22.2426815 32.7619102, 22.2428124 32.761627, 22.2429317 32.7613606, 22.2431208 32.760938)",
579358097,True,tertiary,False,27.561,,,,,"LINESTRING (22.2425025 32.7622974, 22.2424504 32.7624236, 22.2423913 32.7625265)",
289942066,False,secondary,True,24.271,,,,,"LINESTRING (22.2420048 32.7633375, 22.2419276 32.7635459)",
428289073,True,secondary,False,39.082,,,,,"LINESTRING (22.2420048 32.7633375, 22.2420133 32.763203, 22.2420302 32.7630803, 22.2420423 32.7629876)",
289942066,False,secondary,True,9.542,,,,,"LINESTRING (22.2413698 32.7647978, 22.2413311 32.7648772)",
