osmid,oneway,highway,reversed,length,geometry,junction,name
151411630,True,tertiary,False,9.993,"LINESTRING (12.0532739 32.8492447, 12.0531843 32.8491956)",,
667510040,False,tertiary,True,51.672000000000004,"LINESTRING (12.0532739 32.8492447, 12.0533655 32.8493416, 12.0534392 32.8494198, 12.0535 32.8494778, 12.0536347 32.8495964)",,
667510040,False,tertiary,True,5.786,"LINESTRING (12.0543516 32.8501394, 12.0544098 32.8501572)",,
658342374,False,residential,True,75.731,"LINESTRING (12.0543516 32.8501394, 12.0542379 32.8502489, 12.0542018 32.8503313, 12.0542235 32.8504906, 12.0542713 32.8507754)",,
667510040,False,tertiary,False,52.425,"LINESTRING (12.0543516 32.8501394, 12.0541035 32.8499544, 12.0539318 32.8498265)",,
667510040,False,tertiary,False,5.786,"LINESTRING (12.0544098 32.8501572, 12.0543516 32.8501394)",,
658328457,True,tertiary,False,46.487,"LINESTRING (12.0544098 32.8501572, 12.0545004 32.8501887, 12.0546895 32.8502484, 12.0548769 32.850301)",,
151411596,True,residential,False,54.32299999999999,"LINESTRING (12.0596945 32.8511892, 12.0596303 32.8515237, 12.059617 32.851673)",,
658618735,False,residential,False,158.63,"LINESTRING (12.0596945 32.8511892, 12.0601854 32.8511328, 12.0603356 32.8510945, 12.0604777 32.8510641, 12.0606816 32.8510427, 12.0609793 32.8510247, 12.0613736 32.8510032)",,
177897891,True,tertiary,False,22.937,"LINESTRING (12.0543279 32.8511929, 12.054479 32.8510303)",,
151411522,True,tertiary,False,16.986,"LINESTRING (12.0543279 32.8511929, 12.0543722 32.8511844, 12.0544175 32.8511875, 12.0544596 32.8512019, 12.0544945 32.8512264)",roundabout,
151411522,True,tertiary,False,20.786,"LINESTRING (12.0545021 32.8512342, 12.0545265 32.8512762, 12.0545308 32.8513228, 12.0545145 32.8513675, 12.0544798 32.851404)",roundabout,
658323249,True,tertiary,False,35.489,"LINESTRING (12.0545021 32.8512342, 12.0545956 32.8512061, 12.0546587 32.8512027, 12.0548692 32.8512483)",,
151411522,True,tertiary,False,9.824,"LINESTRING (12.0544798 32.851404, 12.0544345 32.8514264, 12.0543827 32.8514341)",roundabout,
177897955,True,tertiary,False,12.617,"LINESTRING (12.0543827 32.8514341, 12.054296 32.8515211)",,
151411522,True,tertiary,False,14.585999999999999,"LINESTRING (12.0543827 32.8514341, 12.054344 32.8514298, 12.054308 32.8514171, 12.0542771 32.8513971, 12.0542536 32.8513709)",roundabout,
151411520,True,tertiary,False,23.616,"LINESTRING (12.0538819 32.8515921, 12.0539531 32.8516147, 12.0540153 32.8516535, 12.0540946 32.8517036)",roundabout,
658323252,True,tertiary,False,43.304,"LINESTRING (12.0538819 32.8515921, 12.0541262 32.8514903, 12.0542536 32.8513709)",,
156722756,False,residential,False,34.114,"LINESTRING (12.0533102 32.8517022, 12.0531802 32.8514155)",,
151411527,True,primary,False,49.098,"LINESTRING (12.0533102 32.8517022, 12.0536113 32.851613, 12.0538146 32.8515834)",,طريق الجميل -رقدالين
151411520,True,tertiary,False,30.485,"LINESTRING (12.0540946 32.8517036, 12.0539874 32.8518508, 12.0538744 32.851887)",roundabout,
153675249,True,residential,False,29.012999999999998,"LINESTRING (12.0540946 32.8517036, 12.0542087 32.8517859, 12.0543128 32.8518882)",,
151411654,True,tertiary,False,59.201,"LINESTRING (12.0602377 32.8518347, 12.0596091 32.8517669)",,الشارع الرئيسي
667217640,False,residential,False,134.81799999999998,"LINESTRING (12.0602377 32.8518347, 12.0602095 32.8520522, 12.0602202 32.8521355, 12.0602444 32.8522978, 12.0602739 32.8524352, 12.0603114 32.8526245, 12.0603664 32.8530367)",,
151411518,True,primary,False,83.83200000000001,"LINESTRING (12.0537003 32.8518021, 12.0536365 32.8517961, 12.0535122 32.8517755, 12.0534373 32.8517779, 12.0533021 32.8518011, 12.0530754 32.851857, 12.0528584 32.8519732)",,طريق الجميل -رقدالين
151411520,True,tertiary,False,30.157,"LINESTRING (12.0537003 32.8518021, 12.0536812 32.8517362, 12.0536891 32.8516697, 12.0537373 32.8516307, 12.0538146 32.8515834)",roundabout,
151411653,True,tertiary,False,135.332,"LINESTRING (12.0608658 32.8518451, 12.0622071 32.8523051)",,الشارع الرئيسي
153675241,False,residential,False,104.947,"LINESTRING (12.0608658 32.8518451, 12.0613736 32.8510032)",,
153675241,False,residential,True,11.81,"LINESTRING (12.0608658 32.8518451, 12.0608197 32.851944)",,
151411520,True,tertiary,False,18.991999999999997,"LINESTRING (12.0538744 32.851887, 12.0537864 32.8518579, 12.0537003 32.8518021)",roundabout,
151411654,True,tertiary,False,55.708,"LINESTRING (12.0608197 32.851944, 12.0602377 32.8518347)",,الشارع الرئيسي
153675241,False,residential,False,11.81,"LINESTRING (12.0608197 32.851944, 12.0608658 32.8518451)",,
151411560,True,residential,False,71.212,"LINESTRING (12.0566695 32.8535367, 12.0566756 32.8541771)",,
1130558720,False,residential,False,70.425,"LINESTRING (12.0566695 32.8535367, 12.056993 32.8535628, 12.0570751 32.853557, 12.0571641 32.8535301, 12.0574007 32.8534573)",,
151411546,True,residential,False,148.997,"LINESTRING (12.0625673 32.8539337, 12.0628977 32.8526228)",,
153675206,False,residential,False,68.782,"LINESTRING (12.0625673 32.8539337, 12.0624481 32.8538914, 12.0619013 32.8536701)",,
153675206,False,residential,True,12.786999999999999,"LINESTRING (12.0625673 32.8539337, 12.0626299 32.8539541, 12.0626932 32.8539787)",,
151411538,True,residential,False,19.514,"LINESTRING (12.0626932 32.8539787, 12.0626362 32.8540435, 12.0625685 32.8541195)",,
153675206,False,residential,False,12.786999999999999,"LINESTRING (12.0626932 32.8539787, 12.0626299 32.8539541, 12.0625673 32.8539337)",,
153675220,False,residential,True,9.946,"LINESTRING (12.0584065 32.8478946, 12.0583971 32.8479837)",,
151411655,True,tertiary,False,214.838,"LINESTRING (12.0584065 32.8478946, 12.0584865 32.8479031, 12.0606779 32.848197)",,
669104802,False,residential,True,37.086,"LINESTRING (12.0584065 32.8478946, 12.0584097 32.8477709, 12.0584044 32.8476898, 12.0583806 32.8475628)",,
153675220,False,residential,False,9.946,"LINESTRING (12.0583971 32.8479837, 12.0584065 32.8478946)",,
153675220,False,residential,True,95.854,"LINESTRING (12.0583971 32.8479837, 12.058272 32.8488393)",,
151411656,True,tertiary,False,205.24099999999999,"LINESTRING (12.0583971 32.8479837, 12.0577821 32.8479174, 12.0576188 32.8479024, 12.0565969 32.8478951, 12.0562062 32.8479026)",,
151411655,True,tertiary,False,23.771,"LINESTRING (12.0606779 32.848197, 12.0609302 32.8482248)",,
153675210,False,residential,True,9.124,"LINESTRING (12.0606779 32.848197, 12.0606623 32.848278)",,
151411656,True,tertiary,False,214.122,"LINESTRING (12.0606623 32.848278, 12.0583971 32.8479837)",,
153675210,False,residential,False,9.124,"LINESTRING (12.0606623 32.848278, 12.0606779 32.848197)",,
153675210,False,residential,True,104.024,"LINESTRING (12.0606623 32.848278, 12.060471 32.8491996)",,
153675194,False,residential,False,9.949,"LINESTRING (12.0561201 32.8488102, 12.0562266 32.8488109)",,
151411569,True,tertiary,False,100.20400000000001,"LINESTRING (12.0561201 32.8488102, 12.0561122 32.8484218, 12.0560881 32.8479095)",,
153675199,False,residential,False,88.078,"LINESTRING (12.0561201 32.8488102, 12.0559238 32.8488067, 12.055336 32.8487962, 12.0551777 32.8487883)",,
153675220,False,residential,False,95.854,"LINESTRING (12.058272 32.8488393, 12.0583971 32.8479837)",,
153675194,False,residential,False,140.546,"LINESTRING (12.058272 32.8488393, 12.0587598 32.8489003, 12.0597564 32.8490449)",,
153675194,False,residential,True,191.34199999999998,"LINESTRING (12.058272 32.8488393, 12.0581496 32.8488367, 12.0579667 32.8488127, 12.0577902 32.8488074, 12.0566152 32.8487954, 12.0562266 32.8488109)",,
153675252,False,residential,False,148.94,"LINESTRING (12.058272 32.8488393, 12.0581845 32.8495122, 12.0581992 32.8496096, 12.0582435 32.8496772, 12.0583094 32.8497299, 12.0587096 32.8499659)",,
153675194,False,residential,False,68.969,"LINESTRING (12.0597564 32.8490449, 12.060172 32.849125, 12.060471 32.8491996)",,
153675194,False,residential,True,140.546,"LINESTRING (12.0597564 32.8490449, 12.0587598 32.8489003, 12.058272 32.8488393)",,
658618734,False,residential,True,52.269000000000005,"LINESTRING (12.0597564 32.8490449, 12.0597151 32.8492299, 12.0596641 32.849322, 12.0595761 32.8494864)",,
153675210,False,residential,False,104.024,"LINESTRING (12.060471 32.8491996, 12.0606623 32.848278)",,
153675210,False,residential,True,59.72,"LINESTRING (12.060471 32.8491996, 12.0602642 32.8497078)",,
153675194,False,residential,False,49.786,"LINESTRING (12.060471 32.8491996, 12.0606548 32.8492987, 12.0609342 32.8494201)",,
153675194,False,residential,True,68.969,"LINESTRING (12.060471 32.8491996, 12.060172 32.849125, 12.0597564 32.8490449)",,
658618733,False,residential,False,125.43,"LINESTRING (12.0609342 32.8494201, 12.0608155 32.8505437)",,
153675194,False,residential,False,71.007,"LINESTRING (12.0609342 32.8494201, 12.0613146 32.8496231, 12.0615721 32.8497673)",,
153675194,False,residential,True,49.786,"LINESTRING (12.0609342 32.8494201, 12.0606548 32.8492987, 12.060471 32.8491996)",,
153675197,False,residential,True,128.989,"LINESTRING (12.0587096 32.8499659, 12.0581948 32.8504524, 12.0577922 32.8508329)",,
153675252,False,residential,False,57.03,"LINESTRING (12.0587096 32.8499659, 12.0588684 32.8500332, 12.0589998 32.8500806, 12.0592621 32.8501838)",,
153675252,False,residential,True,148.94,"LINESTRING (12.0587096 32.8499659, 12.0583094 32.8497299, 12.0582435 32.8496772, 12.0581992 32.8496096, 12.0581845 32.8495122, 12.058272 32.8488393)",,
153675194,False,residential,True,38.942,"LINESTRING (12.0619153 32.8499661, 12.0615721 32.8497673)",,
153675241,False,residential,True,62.007,"LINESTRING (12.0619153 32.8499661, 12.061668 32.8504836)",,
151411569,True,tertiary,False,16.414,"LINESTRING (12.0560066 32.850308, 12.0560309 32.8501618)",,
153675209,True,tertiary,False,39.399,"LINESTRING (12.0560066 32.850308, 12.0564283 32.8503146)",,
153675209,True,tertiary,False,88.228,"LINESTRING (12.0564283 32.8503146, 12.056598 32.8503756, 12.0568113 32.85044, 12.057312 32.8505941)",,
658342856,True,tertiary,False,24.607,"LINESTRING (12.0564283 32.8503146, 12.05643 32.8504251, 12.0564022 32.8505334)",,
658328458,True,tertiary,False,3.154,"LINESTRING (12.0549474 32.8502928, 12.054979 32.8503028)",roundabout,
153675199,False,residential,True,29.976,"LINESTRING (12.0549474 32.8502928, 12.054934 32.8501969, 12.0550085 32.8500356)",,
151411569,True,tertiary,False,11.835,"LINESTRING (12.055967 32.8504091, 12.0560066 32.850308)",,
659863021,True,tertiary,False,23.321,"LINESTRING (12.0545874 32.8503046, 12.0544098 32.8501572)",,
658328455,True,tertiary,False,27.608999999999998,"LINESTRING (12.0545874 32.8503046, 12.0546563 32.8503514, 12.0547118 32.8503898, 12.0548374 32.8504315)",,
153675252,False,residential,False,69.31,"LINESTRING (12.0592621 32.8501838, 12.0599013 32.8505003)",,
153675252,False,residential,True,57.03,"LINESTRING (12.0592621 32.8501838, 12.0589998 32.8500806, 12.0588684 32.8500332, 12.0587096 32.8499659)",,
658618734,False,residential,False,82.967,"LINESTRING (12.0592621 32.8501838, 12.0594625 32.8497773, 12.0595761 32.8494864)",,
153675202,True,tertiary,False,10.784,"LINESTRING (12.055974 32.8505059, 12.055967 32.8504091)",,
153675216,True,tertiary,False,25.486,"LINESTRING (12.055974 32.8505059, 12.0557012 32.8505027)",,
153675216,True,tertiary,False,40.214,"LINESTRING (12.0564022 32.8505334, 12.0561567 32.8505301, 12.055974 32.8505059)",,
177897979,False,residential,True,105.916,"LINESTRING (12.0564022 32.8505334, 12.0563762 32.8509598, 12.0563792 32.8511097, 12.0563785 32.8512243, 12.0563709 32.8513454, 12.0563476 32.8514838)",,
153675252,False,residential,True,42.149,"LINESTRING (12.0612667 32.850545, 12.0608155 32.8505437)",,
666973674,False,residential,False,38.259,"LINESTRING (12.0612667 32.850545, 12.0615292 32.8505199, 12.061668 32.8504836)",,
666973676,False,residential,True,34.469,"LINESTRING (12.0612667 32.850545, 12.0614138 32.8506405, 12.061497 32.8507307, 12.0615294 32.8507596)",,
658342857,True,tertiary,False,85.255,"LINESTRING (12.057312 32.8505941, 12.0564022 32.8505334)",,
658342369,False,tertiary,False,52.903,"LINESTRING (12.057312 32.8505941, 12.0576349 32.8507089, 12.0577922 32.8508329)",,
153675241,False,residential,False,62.007,"LINESTRING (12.061668 32.8504836, 12.0619153 32.8499661)",,
153675241,False,residential,True,33.309,"LINESTRING (12.061668 32.8504836, 12.0615294 32.8507596)",,
666973674,False,residential,True,38.259,"LINESTRING (12.061668 32.8504836, 12.0615292 32.8505199, 12.0612667 32.850545)",,
153675197,False,residential,False,128.989,"LINESTRING (12.0577922 32.8508329, 12.0581948 32.8504524, 12.0587096 32.8499659)",,
177897983,False,residential,True,105.39,"LINESTRING (12.0577922 32.8508329, 12.0574814 32.8511449, 12.0574205 32.8512216, 12.0573798 32.8513645, 12.0572985 32.8516585)",,
658342369,False,tertiary,False,69.163,"LINESTRING (12.0577922 32.8508329, 12.0580493 32.8510214, 12.0581793 32.8511318, 12.0583371 32.8512536)",,
658342369,False,tertiary,True,52.903,"LINESTRING (12.0577922 32.8508329, 12.0576349 32.8507089, 12.057312 32.8505941)",,
151411522,True,tertiary,False,1.121,"LINESTRING (12.0544945 32.8512264, 12.0545021 32.8512342)",roundabout,
153675250,False,tertiary,True,64.01,"LINESTRING (12.0548692 32.8512483, 12.0550878 32.8512838, 12.0555389 32.8513699)",,
658323248,True,tertiary,False,25.479,"LINESTRING (12.0548692 32.8512483, 12.0547171 32.8513035, 12.0546212 32.8513435)",,
151411522,True,tertiary,False,11.282,"LINESTRING (12.0542444 32.8512633, 12.0542775 32.8512209, 12.0543279 32.8511929)",roundabout,
153675250,False,tertiary,True,76.597,"LINESTRING (12.0555389 32.8513699, 12.0563476 32.8514838)",,
153675246,False,residential,True,95.622,"LINESTRING (12.0555389 32.8513699, 12.0554214 32.8519703, 12.0553391 32.8522121)",,
153675250,False,tertiary,False,64.01,"LINESTRING (12.0555389 32.8513699, 12.0550878 32.8512838, 12.0548692 32.8512483)",,
151411522,True,tertiary,False,12.358,"LINESTRING (12.0542536 32.8513709, 12.0542377 32.8513364, 12.0542345 32.8512994, 12.0542444 32.8512633)",roundabout,
153675250,False,tertiary,False,76.597,"LINESTRING (12.0563476 32.8514838, 12.0555389 32.8513699)",,
153675248,False,residential,True,95.984,"LINESTRING (12.0563476 32.8514838, 12.0561651 32.8520719, 12.0560778 32.8523166)",,
153675250,False,tertiary,True,45.367,"LINESTRING (12.0563476 32.8514838, 12.0564183 32.8514965, 12.0568189 32.8515821)",,
177897979,False,residential,False,105.916,"LINESTRING (12.0563476 32.8514838, 12.0563709 32.8513454, 12.0563785 32.8512243, 12.0563792 32.8511097, 12.0563762 32.8509598, 12.0564022 32.8505334)",,
151411653,True,tertiary,False,77.908,"LINESTRING (12.0586965 32.8515658, 12.0588342 32.851606, 12.0590242 32.8516476, 12.0595155 32.8516681)",,الشارع الرئيسي
658342371,True,tertiary,False,20.019,"LINESTRING (12.0586965 32.8515658, 12.0587007 32.8515976, 12.0586943 32.8516291, 12.0586778 32.8516579, 12.0586526 32.8516819, 12.0585987 32.8517077)",roundabout,
151411653,True,tertiary,False,9.497,"LINESTRING (12.0595155 32.8516681, 12.059617 32.851673)",,الشارع الرئيسي
151411605,True,residential,False,135.72699999999998,"LINESTRING (12.0595155 32.8516681, 12.0595293 32.8515135, 12.0595947 32.8511827, 12.0596953 32.8509098, 12.0599013 32.8505003)",,
151411596,True,residential,False,10.467,"LINESTRING (12.059617 32.851673, 12.0596091 32.8517669)",,
151411653,True,tertiary,False,118.46799999999999,"LINESTRING (12.059617 32.851673, 12.0603316 32.8517367, 12.0605542 32.8517784, 12.0608658 32.8518451)",,الشارع الرئيسي
151411605,True,residential,False,10.807,"LINESTRING (12.0594953 32.8517638, 12.0595155 32.8516681)",,
151411654,True,tertiary,False,83.987,"LINESTRING (12.0594953 32.8517638, 12.0590387 32.8517333, 12.0585987 32.8517077)",,الشارع الرئيسي
151411596,True,residential,False,106.85,"LINESTRING (12.0596091 32.8517669, 12.0596006 32.8527278)",,
151411654,True,tertiary,False,10.636,"LINESTRING (12.0596091 32.8517669, 12.0594953 32.8517638)",,الشارع الرئيسي
177897961,True,residential,False,75.408,"LINESTRING (12.0546091 32.852168, 12.0538744 32.851887)",,
153675206,False,residential,True,57.313,"LINESTRING (12.0546091 32.852168, 12.0547133 32.8521844, 12.0549577 32.8521919, 12.0552203 32.8522037)",,
153675206,False,residential,False,11.137,"LINESTRING (12.0553391 32.8522121, 12.0552203 32.8522037)",,
153675206,False,residential,True,69.992,"LINESTRING (12.0553391 32.8522121, 12.0558808 32.8522825, 12.0560778 32.8523166)",,
153675246,False,residential,False,95.622,"LINESTRING (12.0553391 32.8522121, 12.0554214 32.8519703, 12.0555389 32.8513699)",,
667234943,False,residential,False,11.44,"LINESTRING (12.0622071 32.8523051, 12.0621764 32.8524047)",,
151411653,True,tertiary,False,72.194,"LINESTRING (12.0622071 32.8523051, 12.0624921 32.8524014, 12.0629267 32.8525419)",,الشارع الرئيسي
667234943,False,residential,True,113.941,"LINESTRING (12.0622071 32.8523051, 12.0622359 32.8522319, 12.0623083 32.8520882, 12.0627003 32.8513684)",,
153675206,False,residential,True,42.613,"LINESTRING (12.0560778 32.8523166, 12.0565155 32.8524246)",,
153675206,False,residential,False,69.992,"LINESTRING (12.0560778 32.8523166, 12.0558808 32.8522825, 12.0553391 32.8522121)",,
153675248,False,residential,False,95.984,"LINESTRING (12.0560778 32.8523166, 12.0561651 32.8520719, 12.0563476 32.8514838)",,
156722754,False,residential,True,57.54899999999999,"LINESTRING (12.0560778 32.8523166, 12.0559955 32.8526057, 12.0559496 32.8528226)",,
151411654,True,tertiary,False,103.559,"LINESTRING (12.0621764 32.8524047, 12.0611449 32.8520634)",,الشارع الرئيسي
667234943,False,residential,True,11.44,"LINESTRING (12.0621764 32.8524047, 12.0622071 32.8523051)",,
153675206,False,residential,False,42.613,"LINESTRING (12.0565155 32.8524246, 12.0560778 32.8523166)",,
153675206,False,residential,True,4.398,"LINESTRING (12.0565155 32.8524246, 12.0565618 32.8524318)",,
151411560,True,residential,False,58.915,"LINESTRING (12.0566131 32.8524464, 12.0566319 32.852976)",,
153675206,False,residential,False,5.06,"LINESTRING (12.0566131 32.8524464, 12.0565618 32.8524318)",,
153675206,False,residential,True,63.899,"LINESTRING (12.0566131 32.8524464, 12.0571071 32.8524642, 12.0572965 32.8524715)",,
153675206,False,residential,False,40.869,"LINESTRING (12.058709 32.8525233, 12.0582719 32.8525073)",,
153675206,False,residential,True,69.62400000000001,"LINESTRING (12.058709 32.8525233, 12.0591157 32.852584, 12.0592801 32.852629, 12.0594288 32.8526772)",,
153692079,False,residential,False,63.722,"LINESTRING (12.058709 32.8525233, 12.058703 32.8526877, 12.0586882 32.8530961)",,
151411538,True,residential,False,7.206,"LINESTRING (12.0629267 32.8525419, 12.062999 32.8525193)",,
151411546,True,residential,False,9.402000000000001,"LINESTRING (12.0628977 32.8526228, 12.0629073 32.852601, 12.0629267 32.8525419)",,
151411654,True,tertiary,False,71.661,"LINESTRING (12.0628977 32.8526228, 12.0624095 32.8524874, 12.0621764 32.8524047)",,الشارع الرئيسي
153675206,False,residential,False,29.883,"LINESTRING (12.0606578 32.8531476, 12.0603664 32.8530367)",,
153675206,False,residential,True,129.876,"LINESTRING (12.0606578 32.8531476, 12.0619013 32.8536701)",,
153692075,False,residential,False,128.858,"LINESTRING (12.0606578 32.8531476, 12.0611449 32.8520634)",,
153675223,False,residential,False,44.717,"LINESTRING (12.0588047 32.853261, 12.0583786 32.8534443)",,
153675235,False,residential,True,21.322,"LINESTRING (12.0588047 32.853261, 12.0586882 32.8530961)",,
153675223,False,residential,True,79.898,"LINESTRING (12.0588047 32.853261, 12.0590127 32.8531872, 12.0591648 32.8531946, 12.0593854 32.8532473, 12.0596232 32.853306)",,
153675235,False,residential,False,56.363,"LINESTRING (12.0588047 32.853261, 12.058962 32.8535994, 12.0590457 32.8537246)",,
153675206,False,residential,False,129.876,"LINESTRING (12.0619013 32.8536701, 12.0606578 32.8531476)",,
153675206,False,residential,True,68.782,"LINESTRING (12.0619013 32.8536701, 12.0624481 32.8538914, 12.0625673 32.8539337)",,
153675235,False,residential,False,52.93,"LINESTRING (12.0590457 32.8537246, 12.059207 32.853774, 12.0595897 32.853856)",,
153675235,False,residential,True,56.363,"LINESTRING (12.0590457 32.8537246, 12.058962 32.8535994, 12.0588047 32.853261)",,
153675235,False,residential,False,116.248,"LINESTRING (12.0595897 32.853856, 12.060795 32.8541163)",,
153692089,True,residential,False,61.237,"LINESTRING (12.0595897 32.853856, 12.0596232 32.853306)",,
153675235,False,residential,True,52.93,"LINESTRING (12.0595897 32.853856, 12.059207 32.853774, 12.0590457 32.8537246)",,
153675223,False,residential,True,1.87,"LINESTRING (12.0566578 32.8541848, 12.0566756 32.8541771)",,
