osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,junction,maxspeed,access
114315416,True,,شارع المطران,residential,False,16.254,"LINESTRING (35.83757 34.438739, 35.837696 34.4386362)",,,,
327746141,True,2,,trunk,False,23.568,"LINESTRING (35.83757 34.438739, 35.8375029 34.4385344)",A2,,,
108283345,True,2,شارع عشير الدايه,tertiary,False,28.518,"LINESTRING (35.830981 34.4359015, 35.8309852 34.4357836, 35.8309945 34.4356453)",,,50,
331209736,True,,,tertiary,False,16.539,"LINESTRING (35.830981 34.4359015, 35.8310043 34.4358788, 35.8310342 34.4358622, 35.8310685 34.4358529, 35.8311045 34.4358518, 35.8311396 34.4358588)",,roundabout,,
327734896,True,,,residential,False,64.541,"LINESTRING (35.8382209 34.4353204, 35.8389218 34.4352682)",,,,
452481183,False,,,residential,True,32.386,"LINESTRING (35.8382209 34.4353204, 35.8381481 34.4350354)",,,,
"[331195705, 327734898]",False,,Nour-Qasr Karameh,residential,"[False, True]",58.108,"LINESTRING (35.8382209 34.4353204, 35.8376951 34.4353275, 35.8375874 34.4353251)",,,,
327734899,True,,,residential,False,10.047,"LINESTRING (35.8390063 34.4357427, 35.838959 34.4358242)",,,,
327734895,True,,,residential,False,53.449,"LINESTRING (35.8390063 34.4357427, 35.8389755 34.4356564, 35.8389218 34.4352682)",,,,
327740810,True,,,residential,False,30.988,"LINESTRING (35.8389218 34.4352682, 35.8388847 34.4349912)",,,,
327734897,True,,,residential,False,50.69,"LINESTRING (35.8389218 34.4352682, 35.8391029 34.4353898, 35.839237 34.4356287)",,,,
452469552,True,,,residential,False,50.581999999999994,"LINESTRING (35.8390693 34.4366126, 35.8394019 34.4365999, 35.8394945 34.4365955, 35.8395568 34.4366021, 35.8396096 34.4366305)",,,,
331209735,True,2,شارع فوزي قاوقجي,tertiary,False,38.475,"LINESTRING (35.8300772 34.4363654, 35.8296819 34.4364813)",,,,
709543877,False,,,residential,False,14.719,"LINESTRING (35.8300772 34.4363654, 35.8301336 34.436413, 35.8301859 34.4364627)",,,,
74661100,True,,شارع رياض الصلح,tertiary,False,153.995,"LINESTRING (35.8306164 34.4395011, 35.8318958 34.4386041)",,,,
175128333,False,,,residential,False,75.106,"LINESTRING (35.8306164 34.4395011, 35.8300732 34.4389956)",,,,
175128334,False,,,residential,False,8.943,"LINESTRING (35.8302636 34.4364141, 35.8301859 34.4364627)",,,,
452314668,False,,,residential,False,86.938,"LINESTRING (35.8302636 34.4364141, 35.8305754 34.4366628, 35.8309308 34.4369693)",,,,
183789707,False,,,residential,True,161.427,"LINESTRING (35.8315766 34.4341355, 35.833253 34.433693)",,,40,
301705809,False,,Rue Cheikh Hasan Khaled,residential,False,71.74,"LINESTRING (35.8315766 34.4341355, 35.8313569 34.4335163)",,,40,
301705809,False,,Rue Cheikh Hasan Khaled,residential,True,68.72,"LINESTRING (35.8315766 34.4341355, 35.8317965 34.4347263)",,,40,
183789727,False,,Dr. Hachem El Husseini,residential,False,161.391,"LINESTRING (35.8313569 34.4335163, 35.8330303 34.4330672)",,,40,
183789727,False,,Dr. Hachem El Husseini,residential,True,80.995,"LINESTRING (35.8313569 34.4335163, 35.8305171 34.4337417)",,,40,
301705809,False,,Rue Cheikh Hasan Khaled,residential,True,71.74,"LINESTRING (35.8313569 34.4335163, 35.8315766 34.4341355)",,,40,
183789707,False,,,residential,False,161.427,"LINESTRING (35.833253 34.433693, 35.8315766 34.4341355)",,,40,
183789707,False,,,residential,True,72.521,"LINESTRING (35.833253 34.433693, 35.8330303 34.4330672)",,,40,
452314677,False,,,residential,False,69.14500000000001,"LINESTRING (35.833253 34.433693, 35.8334079 34.4341073, 35.8334716 34.4342881)",,,,
301664640,False,,Rue Cheikh Mohammad Salaheddine Kabbara,residential,False,80.973,"LINESTRING (35.8317965 34.4347263, 35.8309624 34.4349651)",,,40,
301664640,False,,Rue Cheikh Mohammad Salaheddine Kabbara,residential,True,48.917,"LINESTRING (35.8317965 34.4347263, 35.8323028 34.4345879)",,,40,
301705809,False,,Rue Cheikh Hasan Khaled,residential,False,68.72,"LINESTRING (35.8317965 34.4347263, 35.8315766 34.4341355)",,,40,
183789707,False,,,residential,False,72.521,"LINESTRING (35.8330303 34.4330672, 35.833253 34.433693)",,,40,
183789727,False,,Dr. Hachem El Husseini,residential,True,161.391,"LINESTRING (35.8330303 34.4330672, 35.8313569 34.4335163)",,,40,
183789727,False,,Dr. Hachem El Husseini,residential,False,13.492,"LINESTRING (35.8303756 34.4337749, 35.8305171 34.4337417)",,,40,
183789727,False,,Dr. Hachem El Husseini,residential,True,79.404,"LINESTRING (35.8303756 34.4337749, 35.8295465 34.4339806)",,,40,
108283339,False,,Rue Cheikh Mohammad Salaheddine Kabbara,residential,False,14.086,"LINESTRING (35.8309624 34.4349651, 35.8308175 34.4350071)",,,,
301664640,False,,Rue Cheikh Mohammad Salaheddine Kabbara,residential,True,80.973,"LINESTRING (35.8309624 34.4349651, 35.8317965 34.4347263)",,,40,
108283351,True,2,شارع عشير الدايه,tertiary,False,100.785,"LINESTRING (35.8309624 34.4349651, 35.8310723 34.4354053, 35.8311099 34.4356287, 35.8311396 34.4358588)",,,50,
114315398,True,,شارع فوزي قاوقجي,tertiary,False,43.247,"LINESTRING (35.8301101 34.4362194, 35.8305493 34.4360778)",,,,
452479301,False,,,residential,False,104.396,"LINESTRING (35.8388508 34.4381273, 35.839874 34.4385388)",,,,
301707233,True,,,residential,False,59.736,"LINESTRING (35.8388508 34.4381273, 35.8386616 34.438228, 35.8382818 34.4383875)",,,,
301707232,True,,,residential,False,23.532,"LINESTRING (35.8382818 34.4383875, 35.8380796 34.4385178)",,,,
709524836,True,,,residential,False,15.0,"LINESTRING (35.8382818 34.4383875, 35.8382471 34.4383697, 35.8382175 34.4383464, 35.8381945 34.4383185, 35.838179 34.4382873)",,,,
108249718,True,2,,trunk,False,73.957,"LINESTRING (35.8372572 34.4375049, 35.8375107 34.4381363)",A2,,,yes
327734901,False,,,residential,False,43.022,"LINESTRING (35.8372572 34.4375049, 35.8376911 34.437652)",,,,
183868838,True,,,residential,False,90.2,"LINESTRING (35.8376911 34.437652, 35.8377955 34.4368454)",,,,
327734901,False,,,residential,True,43.022,"LINESTRING (35.8376911 34.437652, 35.8372572 34.4375049)",,,,
327743503,True,,,residential,False,19.665,"LINESTRING (35.8392239 34.4377382, 35.8390989 34.4375945)",,,,
301707233,True,,,residential,False,18.907,"LINESTRING (35.8392239 34.4377382, 35.8391223 34.4377828, 35.8390492 34.4378276)",,,,
183868842,True,,,residential,False,10.944,"LINESTRING (35.836884 34.4368188, 35.8370021 34.4368047)",,,,
327746141,True,2,,trunk,False,119.839,"LINESTRING (35.836884 34.4368188, 35.8366808 34.4362979, 35.836473 34.4357958)",A2,,,
301707234,True,,,residential,False,79.87,"LINESTRING (35.8384725 34.4379692, 35.8376911 34.437652)",,,,
327734902,True,,,residential,False,51.409,"LINESTRING (35.8384725 34.4379692, 35.8389466 34.4377225)",,,,
327746141,True,2,,trunk,False,15.03,"LINESTRING (35.8393728 34.4411066, 35.8392749 34.4409982)",A2,,,
301664640,False,,Rue Cheikh Mohammad Salaheddine Kabbara,residential,False,213.166,"LINESTRING (35.8356871 34.4337085, 35.8348382 34.433925, 35.8338887 34.4341772, 35.8334716 34.4342881)",,,40,
291339407,False,,,residential,True,147.29,"LINESTRING (35.8380796 34.4385178, 35.8383868 34.4386594, 35.8386817 34.4387877, 35.8395454 34.4390509)",,,,
301707232,True,,,residential,False,39.528,"LINESTRING (35.8380796 34.4385178, 35.8379468 34.4385974, 35.8377483 34.4387445)",,,,
291339409,False,,,residential,False,64.425,"LINESTRING (35.8395454 34.4390509, 35.839874 34.4385388)",,,,
291339407,False,,,residential,False,147.29,"LINESTRING (35.8395454 34.4390509, 35.8386817 34.4387877, 35.8383868 34.4386594, 35.8380796 34.4385178)",,,,
291339409,False,,,residential,True,121.95,"LINESTRING (35.8395454 34.4390509, 35.8393362 34.4394071, 35.8392933 34.4395066, 35.8392946 34.4395564, 35.8393215 34.4396073, 35.839351 34.4396272, 35.8394609 34.4396869, 35.8398224 34.4398703)",,,,
291339410,False,,,residential,False,90.46,"LINESTRING (35.8380622 34.4394801, 35.8373505 34.4400434)",,,,
327746141,True,2,,trunk,False,82.872,"LINESTRING (35.8380622 34.4394801, 35.8379248 34.4392906, 35.8377282 34.4390122, 35.8376169 34.4388319)",A2,,,
291339410,False,,,residential,True,103.78,"LINESTRING (35.835336 34.4416392, 35.8361261 34.440971)",,,,
92163378,False,,شارع عمر بن عبد العزيز,residential,False,78.137,"LINESTRING (35.835336 34.4416392, 35.8352629 34.4415386, 35.8348979 34.4410365)",,,,
291339411,False,,,residential,False,45.948,"LINESTRING (35.8384642 34.4399672, 35.8381014 34.4402522)",,,,
327746141,True,2,,trunk,False,65.519,"LINESTRING (35.8384642 34.4399672, 35.8380622 34.4394801)",A2,,,
327746189,True,2,,trunk,False,60.021,"LINESTRING (35.8398297 34.4414931, 35.8393728 34.4411066)",A2,,,
331196100,True,,Place El Nour,trunk,False,21.155,"LINESTRING (35.836064 34.4343766, 35.8361408 34.4343801, 35.8362133 34.434401, 35.836276 34.4344378)",A2,roundabout,,
331193330,False,,,tertiary,False,79.214,"LINESTRING (35.8359375 34.4347895, 35.8354256 34.4353633)",,,,
331196100,True,,Place El Nour,trunk,False,7.613,"LINESTRING (35.8359375 34.4347895, 35.8358759 34.4347436)",A2,roundabout,,
331195007,True,2,شارع فوزي قاوقجي,tertiary,False,28.204,"LINESTRING (35.8345324 34.4349838, 35.83424 34.4350624)",,,,
226877369,True,2,شارع فوزي قاوقجي,tertiary,False,80.747,"LINESTRING (35.8344465 34.4348147, 35.8347872 34.4347041, 35.835266 34.4345492)",,,,
301706997,True,1,,tertiary_link,False,26.968,"LINESTRING (35.8344465 34.4348147, 35.8344975 34.434818, 35.8345277 34.4348285, 35.8345478 34.4348456, 35.8345626 34.4348611, 35.8345713 34.4348893, 35.8345666 34.4349186, 35.8345538 34.4349468, 35.8345324 34.4349838)",,,,
226877369,True,2,شارع فوزي قاوقجي,tertiary,False,62.533,"LINESTRING (35.835266 34.4345492, 35.8355798 34.434443, 35.835677 34.434417, 35.8357649 34.4344087, 35.8359154 34.4344263)",,,,
452311807,False,,,tertiary_link,False,29.3,"LINESTRING (35.835266 34.4345492, 35.8353116 34.4346686, 35.8353585 34.4348014)",,,,
175128333,False,,,residential,True,75.106,"LINESTRING (35.8300732 34.4389956, 35.8306164 34.4395011)",,,,
175128333,False,,,residential,False,48.103,"LINESTRING (35.8300732 34.4389956, 35.8299117 34.4388413, 35.8297265 34.438671)",,,,
709215961,True,2,Boulevard Béchara el Khoury,trunk,False,78.28399999999999,"LINESTRING (35.8355963 34.4330535, 35.8357834 34.4335577, 35.8358248 34.4336745, 35.835841 34.4337279)",A2,,,
74661093,False,,شارع الشيخ كاظم الميقاتي,residential,False,55.605,"LINESTRING (35.8374243 34.4329945, 35.8370751 34.4334033)",,,,
329656460,False,,,residential,False,61.444,"LINESTRING (35.8374243 34.4329945, 35.8378615 34.4334132)",,,,
327367475,False,,,residential,False,118.797,"LINESTRING (35.835841 34.4337279, 35.8370751 34.4334033)",,,,
709215961,True,2,Boulevard Béchara el Khoury,trunk,False,74.98,"LINESTRING (35.835841 34.4337279, 35.8360116 34.4342351, 35.836064 34.4343766)",A2,,,
74661093,False,,شارع الشيخ كاظم الميقاتي,residential,True,55.605,"LINESTRING (35.8370751 34.4334033, 35.8374243 34.4329945)",,,,
327367475,False,,,residential,True,118.797,"LINESTRING (35.8370751 34.4334033, 35.835841 34.4337279)",,,,
331196544,False,,شارع الشيخ كاظم الميقاتي,residential,False,136.393,"LINESTRING (35.8370751 34.4334033, 35.836276 34.4344378)",,,,
327734894,True,,,residential,False,24.664,"LINESTRING (35.839237 34.4356287, 35.8390063 34.4357427)",,,,
452469575,True,,,residential,False,66.237,"LINESTRING (35.8383335 34.4359088, 35.8382209 34.4353204)",,,,
331195705,False,,Nour-Qasr Karameh,residential,False,17.44,"LINESTRING (35.8373973 34.4353209, 35.8375874 34.4353251)",,,,
331195705,False,,Nour-Qasr Karameh,residential,True,5.311,"LINESTRING (35.8373973 34.4353209, 35.837345 34.4353004)",,,,
329656463,True,,,residential,False,106.784,"LINESTRING (35.8373973 34.4353209, 35.8374704 34.4356336, 35.8375265 34.4362738)",,,,
183868842,True,,,residential,False,58.46,"LINESTRING (35.8384377 34.4366837, 35.8390693 34.4366126)",,,,
327734900,True,,,residential,False,50.765,"LINESTRING (35.8384377 34.4366837, 35.8383761 34.43623)",,,,
1018477799,False,,,residential,True,11.259,"LINESTRING (35.8384377 34.4366837, 35.8384545 34.436784)",,,,
327734899,True,,,residential,False,58.13,"LINESTRING (35.838959 34.4358242, 35.8383335 34.4359088)",,,,
327734903,True,,,residential,False,88.271,"LINESTRING (35.838959 34.4358242, 35.839013 34.4362891, 35.8390304 34.4363842, 35.8390452 34.4364672, 35.8390573 34.4365374, 35.8390693 34.4366126)",,,,
327740810,True,,,residential,False,20.056,"LINESTRING (35.8388847 34.4349912, 35.8388787 34.4348109)",,,,
1124962187,False,,,residential,False,67.732,"LINESTRING (35.8388847 34.4349912, 35.8381481 34.4350354)",,,,
329656460,False,,,residential,True,59.009,"LINESTRING (35.8388787 34.4348109, 35.8388051 34.4342837)",,,,
452469574,True,,,residential,False,71.992,"LINESTRING (35.8388787 34.4348109, 35.8394622 34.4343778)",,,,
329656461,False,,,residential,False,156.082,"LINESTRING (35.8392289 34.4329254, 35.8391082 34.4333015, 35.8388641 34.4341576, 35.8388051 34.4342837)",,,,
327741307,True,,,residential,False,31.242,"LINESTRING (35.8395139 34.4330793, 35.8392289 34.4329254)",,,,
327741308,True,,,residential,False,107.403,"LINESTRING (35.8395139 34.4330793, 35.8400615 34.4339331)",,,,
327743504,True,,,residential,False,78.51500000000001,"LINESTRING (35.8387676 34.4367464, 35.8394106 34.4366772, 35.839462 34.4366696, 35.8395126 34.4366603, 35.8395619 34.4366473, 35.8396096 34.4366305)",,,,
327743505,True,,,residential,False,29.017,"LINESTRING (35.8387676 34.4367464, 35.8387253 34.4367514, 35.8386442 34.4367608, 35.8384545 34.436784)",,,,
452469551,True,,,residential,False,28.013,"LINESTRING (35.8396096 34.4366305, 35.8399108 34.4366724)",,,,
1018477799,False,,,residential,False,11.259,"LINESTRING (35.8384545 34.436784, 35.8384377 34.4366837)",,,,
327743505,True,,,residential,False,60.821,"LINESTRING (35.8384545 34.436784, 35.8382539 34.4368022, 35.8378731 34.4368376, 35.8377955 34.4368454)",,,,
108249718,True,2,,trunk,False,70.409,"LINESTRING (35.8370314 34.4368997, 35.8372572 34.4375049)",A2,,,yes
327743505,True,,,residential,False,10.465,"LINESTRING (35.8370314 34.4368997, 35.8369184 34.4369128)",,,,
327746141,True,2,,trunk,False,10.918,"LINESTRING (35.8369184 34.4369128, 35.836884 34.4368188)",A2,,,
327743505,True,,,residential,False,229.274,"LINESTRING (35.8369184 34.4369128, 35.8355208 34.4370677, 35.8344335 34.4371296)",,,,
74661095,True,,شارع رياض الصلح,tertiary,False,79.027,"LINESTRING (35.8340871 34.4371037, 35.8339503 34.4371463, 35.8338377 34.4371961, 35.8336607 34.4373177, 35.8333924 34.4375124)",,,,
108249718,True,2,,trunk,False,10.9,"LINESTRING (35.8370021 34.4368047, 35.8370314 34.4368997)",A2,,,yes
183868842,True,,,residential,False,132.358,"LINESTRING (35.8370021 34.4368047, 35.8383716 34.4366932, 35.8384377 34.4366837)",,,,
108249718,True,2,,trunk,False,14.896,"LINESTRING (35.8393781 34.4409291, 35.8394834 34.4410311)",A2,,,yes
717268998,False,,,tertiary,False,23.538,"LINESTRING (35.8393781 34.4409291, 35.839577 34.4407953)",,,,
74661114,True,,شارع المئتين,tertiary,False,13.166,"LINESTRING (35.8394834 34.4410311, 35.8393728 34.4411066)",,,,
327746140,True,2,,trunk,False,16.288,"LINESTRING (35.8394834 34.4410311, 35.8396075 34.4411359)",A2,,,yes
327746140,True,2,,trunk,False,47.286,"LINESTRING (35.8396075 34.4411359, 35.8399704 34.441438)",A2,,,yes
329656460,False,,,residential,False,59.009,"LINESTRING (35.8388051 34.4342837, 35.8388787 34.4348109)",,,,
329656460,False,,,residential,True,129.844,"LINESTRING (35.8388051 34.4342837, 35.8386898 34.434182, 35.8378615 34.4334132)",,,,
329656461,False,,,residential,True,156.082,"LINESTRING (35.8388051 34.4342837, 35.8388641 34.4341576, 35.8391082 34.4333015, 35.8392289 34.4329254)",,,,
1018273042,False,,,residential,False,78.068,"LINESTRING (35.8375265 34.4362738, 35.8383761 34.43623)",,,,
327734900,True,,,residential,False,35.929,"LINESTRING (35.8383761 34.43623, 35.8383335 34.4359088)",,,,
1018273042,False,,,residential,True,78.068,"LINESTRING (35.8383761 34.43623, 35.8375265 34.4362738)",,,,
108249718,True,2,,trunk,False,54.106,"LINESTRING (35.8368364 34.4363377, 35.8370021 34.4368047)",A2,,,yes
329656464,True,,,residential,False,63.686,"LINESTRING (35.8368364 34.4363377, 35.8375265 34.4362738)",,,,
175128333,False,,,residential,True,48.103,"LINESTRING (35.8297265 34.438671, 35.8299117 34.4388413, 35.8300732 34.4389956)",,,,
330038127,True,,,residential,False,72.253,"LINESTRING (35.8297265 34.438671, 35.8300363 34.4384553, 35.8303198 34.4382436)",,,,
114315417,True,,شارع حازم الجسر,tertiary,False,68.664,"LINESTRING (35.831883 34.4371761, 35.8314894 34.4366508)",,,,
331192459,False,,,residential,True,121.754,"LINESTRING (35.836473 34.4357958, 35.8353156 34.4363322)",,,,
327746141,True,2,,trunk,False,113.327,"LINESTRING (35.836473 34.4357958, 35.8361821 34.4350874, 35.8360917 34.4348266)",A2,,,
