osmid,oneway,highway,reversed,length,lanes,name,maxspeed,access,geometry,junction
679402731,True,secondary,False,8.034,2,ကန်ရိပ်သာလမ်း,,,"LINESTRING (96.1624498 16.7933668, 96.1625225 16.7933474)",
"[23395577, 265907374]",True,secondary,False,60.163,"['2', '4']",အထက်ပန်းဆိုးတန်းလမ်း,,,"LINESTRING (96.1624498 16.7933668, 96.1624432 16.7929632, 96.1624414 16.7928258)",
619412204,True,primary,False,17.615,,နတ်မောက်လမ်း,,,"LINESTRING (96.1585534 16.800644, 96.1584147 16.8005576)",
469980324,True,primary_link,False,20.015,,,,,"LINESTRING (96.1585534 16.800644, 96.1584581 16.8006593, 96.1583788 16.8007028)",
618497244,False,residential,False,10.335,,ဝင်္ဂဘာလမ်း,,,"LINESTRING (96.159626 16.8011284, 96.1596122 16.8010364)",
618497245,True,primary,False,126.362,,နတ်မောက်လမ်း,,,"LINESTRING (96.159626 16.8011284, 96.1594376 16.8010634, 96.1589973 16.8008514, 96.1585534 16.800644)",
1118228031,True,secondary,False,6.728,4,အထက်ပန်းဆိုးတန်းလမ်း,,,"LINESTRING (96.1624505 16.7934273, 96.1624498 16.7933668)",
1190329976,True,secondary,False,74.938,2,ကန်ရိပ်သာ လမ်း,,,"LINESTRING (96.1624505 16.7934273, 96.162363 16.7934646, 96.1622829 16.7935157, 96.1621761 16.793599, 96.1620733 16.7937068, 96.1620274 16.7937915, 96.1619809 16.7938995)",
265907375,True,secondary_link,False,107.863,,,,,"LINESTRING (96.1620021 16.7936898, 96.1620413 16.7935054, 96.1622311 16.7931836, 96.1623839 16.7929605, 96.1624414 16.7928258)",
1118228032,True,secondary,False,60.613,2,ကန်ရိပ်သာလမ်း,,,"LINESTRING (96.1620021 16.7936898, 96.1621148 16.793563, 96.1622117 16.7934854, 96.1623382 16.7934116, 96.1624498 16.7933668)",
1187076091,True,primary,False,45.607,,ဗဟန်းလမ်း,48,,"LINESTRING (96.156941 16.7974937, 96.1568318 16.7972285, 96.1567912 16.7971096)",
409117116,False,residential,False,63.039,,,,,"LINESTRING (96.1630087 16.7926362, 96.1635843 16.792503)",
409117125,False,residential,False,83.84400000000001,,,,,"LINESTRING (96.1630087 16.7926362, 96.1630121 16.7927912, 96.1630233 16.7933901)",
409117116,False,residential,True,63.039,,,,,"LINESTRING (96.1635843 16.792503, 96.1630087 16.7926362)",
409117125,False,residential,True,83.84400000000001,,,,,"LINESTRING (96.1630233 16.7933901, 96.1630121 16.7927912, 96.1630087 16.7926362)",
619412201,True,primary_link,False,20.262,,,,,"LINESTRING (96.1584147 16.8005576, 96.158605 16.8005614)",
619412202,True,primary,False,16.592,2,ကမ္ဘာအေးဘုရားလမ်း,70,,"LINESTRING (96.1584147 16.8005576, 96.1583788 16.8007028)",
619412203,True,primary,False,23.484,,နတ်မောက်လမ်း,,,"LINESTRING (96.1584147 16.8005576, 96.1583228 16.8003656)",
23395577,True,secondary,False,30.715,2,အထက်ပန်းဆိုးတန်းလမ်း,,,"LINESTRING (96.1624414 16.7928258, 96.1624371 16.7925496)",
1118228030,True,secondary,False,6.606,,Upper Pansodan Road,,,"LINESTRING (96.1625225 16.7933474, 96.1625238 16.7934068)",
1190329973,True,secondary,False,8.161,2,ကန်ရိပ်သာလမ်း,,,"LINESTRING (96.1625225 16.7933474, 96.1625981 16.7933352)",
23411228,True,primary,False,119.572,,နတ်မောက်လမ်း,,,"LINESTRING (96.158605 16.8005614, 96.1586829 16.8005997, 96.1589836 16.800753, 96.159271 16.8008913, 96.1593403 16.8009217, 96.1596122 16.8010364)",
"[616840801, 679402726]",False,residential,True,60.562,,,,,"LINESTRING (96.1573842 16.79568, 96.1571985 16.7955977, 96.1570781 16.7955716, 96.1568427 16.7956203)",
556279355,False,living_street,False,17.533,,,,,"LINESTRING (96.1566327 16.7963077, 96.1567762 16.7962303)",
265787480,True,primary,False,461.867,4,ဗဟန်းလမ်း,,,"LINESTRING (96.1566327 16.7963077, 96.1566863 16.7965035, 96.156891 16.7970827, 96.1570146 16.7973837, 96.1571544 16.7977502, 96.1572203 16.797913, 96.1573956 16.7983972, 96.1575406 16.798707, 96.1576519 16.7989007, 96.1580666 16.7996592, 96.1583124 16.8001257)",
556279355,False,living_street,True,68.32300000000001,,,,,"LINESTRING (96.1573946 16.7961279, 96.1572545 16.7961314, 96.1571337 16.7961314, 96.1570705 16.7961286, 96.156944 16.7961451, 96.1567762 16.7962303)",
616516787,False,residential,True,153.5,,,,,"LINESTRING (96.1568257 16.7944601, 96.1569075 16.7944486, 96.1569075 16.7939004, 96.1568297 16.7938464, 96.1568405 16.7935203, 96.156819 16.7935075, 96.1564946 16.7935024)",
616516787,False,residential,False,153.5,,,,,"LINESTRING (96.1564946 16.7935024, 96.156819 16.7935075, 96.1568405 16.7935203, 96.1568297 16.7938464, 96.1569075 16.7939004, 96.1569075 16.7944486, 96.1568257 16.7944601)",
"[653924268, 465675564]",True,primary,False,198.48000000000002,"['4', '3']",Zoological Garden Road,,,"LINESTRING (96.1564946 16.7935024, 96.1564945 16.7935267, 96.1564975 16.7936922, 96.1565468 16.7943959, 96.1565928 16.7948173, 96.1566021 16.7949162, 96.1566744 16.795202, 96.156717 16.7952623)",
617144305,False,secondary_link,True,7.038,,,,,"LINESTRING (96.1591074 16.7947066, 96.1591527 16.7947527)",
1118228032,True,secondary,False,215.89999999999998,2,ကန်ရိပ်သာလမ်း,,,"LINESTRING (96.1591074 16.7947066, 96.1595449 16.794424, 96.159848 16.7942802, 96.1599706 16.7942432, 96.1600726 16.794234, 96.1602162 16.7942321, 96.1603166 16.7942586, 96.1603974 16.7943303, 96.1604804 16.7944599, 96.1605809 16.7946648, 96.1606441 16.7947342, 96.1607132 16.794776)",
616840803,False,residential,True,34.704,,,,,"LINESTRING (96.1568767 16.7965272, 96.1567762 16.7962303)",
556279355,False,living_street,True,17.533,,,,,"LINESTRING (96.1567762 16.7962303, 96.1566327 16.7963077)",
616840803,False,residential,False,34.704,,,,,"LINESTRING (96.1567762 16.7962303, 96.1568767 16.7965272)",
556279355,False,living_street,False,68.32300000000001,,,,,"LINESTRING (96.1567762 16.7962303, 96.156944 16.7961451, 96.1570705 16.7961286, 96.1571337 16.7961314, 96.1572545 16.7961314, 96.1573946 16.7961279)",
319654514,True,residential,False,26.784,,Bahan 3rd Street,,,"LINESTRING (96.1568201 16.7978393, 96.1570672 16.7977939)",
616840806,False,residential,True,30.886000000000003,,,,,"LINESTRING (96.1568201 16.7978393, 96.1568204 16.7978997, 96.1568056 16.7979395, 96.1567466 16.7979793, 96.1567681 16.7980833)",
616840806,False,residential,False,30.886000000000003,,,,,"LINESTRING (96.1567681 16.7980833, 96.1567466 16.7979793, 96.1568056 16.7979395, 96.1568204 16.7978997, 96.1568201 16.7978393)",
617144305,False,secondary_link,False,7.038,,,,,"LINESTRING (96.1591527 16.7947527, 96.1591074 16.7947066)",
"[617144306, 617144303]",True,secondary,False,273.129,"['2', '4']",ကန်ရိပ်သာ လမ်း,,,"LINESTRING (96.1591527 16.7947527, 96.1589085 16.7949467, 96.1588251 16.7949864, 96.1586408 16.7950232, 96.1583655 16.7950681, 96.1577537 16.7951969, 96.1573319 16.7953014, 96.1571051 16.7953682, 96.1569764 16.7954246, 96.1569149 16.795485, 96.1568427 16.7956203)",
617146780,False,secondary_link,False,7.652,,,,,"LINESTRING (96.1619809 16.7938995, 96.1619151 16.7938718)",
"[1190329976, 617144306]",True,secondary,False,189.93900000000002,2,ကန်ရိပ်သာ လမ်း,,,"LINESTRING (96.1619809 16.7938995, 96.1619752 16.7939127, 96.161942 16.7940044, 96.1619058 16.7941109, 96.161842 16.7942312, 96.1616252 16.7944217, 96.1615354 16.794487, 96.161406 16.7945812, 96.1611786 16.7947387, 96.1610679 16.7948087, 96.160972 16.7948536, 96.1608866 16.794889, 96.1607876 16.794896, 96.1606991 16.7948716, 96.1606667 16.7948567)",
617150891,False,secondary_link,False,7.165,,,,,"LINESTRING (96.1625044 16.7925489, 96.1624371 16.7925496)",
681536192,True,secondary,False,78.835,2,အထက်ပန်းဆိုးတန်းလမ်း,,,"LINESTRING (96.1625044 16.7925489, 96.1625209 16.7932577)",
617150891,False,secondary_link,True,7.165,,,,,"LINESTRING (96.1624371 16.7925496, 96.1625044 16.7925489)",
1187076090,False,secondary,True,45.935,,ကြားတောရလမ်း,,,"LINESTRING (96.1565263 16.7997488, 96.1566137 16.7997674, 96.1569475 16.7998386)",
617292993,False,residential,True,31.189,,,,,"LINESTRING (96.1569786 16.7995597, 96.1569475 16.7998386)",
617292993,False,residential,False,31.189,,,,,"LINESTRING (96.1569475 16.7998386, 96.1569786 16.7995597)",
1187076090,False,secondary,False,45.935,,ကြားတောရလမ်း,,,"LINESTRING (96.1569475 16.7998386, 96.1566137 16.7997674, 96.1565263 16.7997488)",
1187076090,False,secondary,True,138.62800000000001,,ကြားတောရလမ်း,,,"LINESTRING (96.1569475 16.7998386, 96.1574113 16.7999363, 96.1576314 16.7999844, 96.1578654 16.8000282, 96.1579549 16.800045, 96.1582196 16.8001049)",
617144308,False,secondary_link,False,10.248,,,,,"LINESTRING (96.1606667 16.7948567, 96.1607132 16.794776)",
617144306,True,secondary,False,209.49,2,ကန်ရိပ်သာ လမ်း,,,"LINESTRING (96.1606667 16.7948567, 96.1606155 16.7948336, 96.1605132 16.7947219, 96.1604381 16.7945627, 96.1603931 16.794482, 96.160355 16.7943829, 96.1602664 16.7943136, 96.160127 16.7942815, 96.1599245 16.7943059, 96.1597085 16.7943932, 96.1592874 16.79465, 96.1591527 16.7947527)",
618497244,False,residential,True,10.335,,ဝင်္ဂဘာလမ်း,,,"LINESTRING (96.1596122 16.8010364, 96.159626 16.8011284)",
679397115,True,primary,False,84.78399999999999,,နတ်မောက်လမ်း,,,"LINESTRING (96.1596122 16.8010364, 96.1598311 16.8011034, 96.160092 16.8011306, 96.1603956 16.8011491)",
265787480,True,primary,False,67.05900000000001,4,ဗဟန်းလမ်း,,,"LINESTRING (96.1567559 16.7957455, 96.1566955 16.7958251, 96.1566423 16.7959189, 96.1566048 16.7960315, 96.1566004 16.7961472, 96.1566116 16.7962377, 96.1566327 16.7963077)",
23380039,True,primary,False,8.33,4,ဦးထောင်ဘိုအဝိုင်း,48,,"LINESTRING (96.156717 16.7952623, 96.1567761 16.7953114)",roundabout
1190329972,True,secondary,False,8.129,2,ကန်ရိပ်သာ လမ်း,,,"LINESTRING (96.1625238 16.7934068, 96.1624505 16.7934273)",
1190329974,True,secondary,False,9.976,2,အထက်ပန်းဆိုးတန်းလမ်း,,,"LINESTRING (96.1625209 16.7932577, 96.1625225 16.7933474)",
1118226347,True,secondary_link,False,12.5,,Upper Pansodan Road,,,"LINESTRING (96.1625209 16.7932577, 96.1625411 16.7932979, 96.1625511 16.7933121, 96.1625668 16.7933216, 96.1625981 16.7933352)",
