osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access
105208075,Pagoda Road,secondary,30 mph,False,True,57.118,"LINESTRING (95.6456714 16.7353652, 95.646201 16.7352837)",,
105208981,Khine Myittar St.,residential,50 mph,False,True,75.841,"LINESTRING (95.6456714 16.7353652, 95.6455636 16.734691)",,
516486372,Pagoda Road,secondary,50 mph,False,False,69.783,"LINESTRING (95.6506757 16.7341495, 95.6512796 16.7339058)",,
105208072,Pagoda Road,secondary,50 mph,False,False,210.014,"LINESTRING (95.6506757 16.7341495, 95.6501461 16.7342247, 95.6501069 16.7342178, 95.6500595 16.7342053, 95.6499054 16.7341011, 95.6498881 16.7340937, 95.6498638 16.7340909, 95.6498341 16.7340932, 95.6492506 16.7343147, 95.6492381 16.734324, 95.6492287 16.7343391, 95.6492271 16.7343657, 95.6493626 16.7347223)",,
516486371,Pagoda Road,secondary,50 mph,False,True,197.091,"LINESTRING (95.6506757 16.7341495, 95.650176 16.7347034, 95.6501594 16.7347203, 95.6501291 16.7347443, 95.649842 16.734905, 95.6495526 16.7349997, 95.6495276 16.7350042, 95.6495043 16.7350037, 95.6494826 16.7349968, 95.649464 16.7349794, 95.6493626 16.7347223)",,
105208075,Pagoda Road,secondary,30 mph,False,False,44.19,"LINESTRING (95.6493626 16.7347223, 95.6489563 16.7348032)",,
105208072,Pagoda Road,secondary,50 mph,False,True,210.014,"LINESTRING (95.6493626 16.7347223, 95.6492271 16.7343657, 95.6492287 16.7343391, 95.6492381 16.734324, 95.6492506 16.7343147, 95.6498341 16.7340932, 95.6498638 16.7340909, 95.6498881 16.7340937, 95.6499054 16.7341011, 95.6500595 16.7342053, 95.6501069 16.7342178, 95.6501461 16.7342247, 95.6506757 16.7341495)",,
516486371,Pagoda Road,secondary,50 mph,False,False,197.091,"LINESTRING (95.6493626 16.7347223, 95.649464 16.7349794, 95.6494826 16.7349968, 95.6495043 16.7350037, 95.6495276 16.7350042, 95.6495526 16.7349997, 95.649842 16.734905, 95.6501291 16.7347443, 95.6501594 16.7347203, 95.650176 16.7347034, 95.6506757 16.7341495)",,
105208075,Pagoda Road,secondary,30 mph,False,False,59.567,"LINESTRING (95.6467533 16.7351987, 95.646201 16.7352837)",,
105208075,Pagoda Road,secondary,30 mph,False,True,59.489,"LINESTRING (95.6467533 16.7351987, 95.6473027 16.7351017)",,
105208977,ခိုင်မာလာ လမ်း,residential,30 mph,False,True,72.805,"LINESTRING (95.6467533 16.7351987, 95.6466419 16.7345527)",,
488905181,Khine Mar Lar St. (ခိုင်မာလာ လမ်း),residential,50 mph,False,False,163.946,"LINESTRING (95.6467533 16.7351987, 95.6471532 16.7366225)",,
105208075,Pagoda Road,secondary,30 mph,False,False,59.759,"LINESTRING (95.6478546 16.7350043, 95.6473027 16.7351017)",,
105208075,Pagoda Road,secondary,30 mph,False,True,60.464,"LINESTRING (95.6478546 16.7350043, 95.648413 16.7349057)",,
105208972,ခိုင်စံပါယ် လမ်း,residential,50 mph,False,True,72.829,"LINESTRING (95.6478546 16.7350043, 95.6477431 16.7343581)",,
488905179,ခိုင်စံပါယ် လမ်း,residential,50 mph,False,False,83.228,"LINESTRING (95.6478546 16.7350043, 95.6480384 16.7357318)",,
105208960,Khine Thit Sar Street,residential,30 mph,False,False,145.51,"LINESTRING (95.6456155 16.732046, 95.6458487 16.7333354)",,
105208960,Khine Thit Sar Street,residential,30 mph,False,True,136.729,"LINESTRING (95.6456155 16.732046, 95.6454478 16.7308269)",,
105208963,,residential,,False,False,62.393,"LINESTRING (95.6456155 16.732046, 95.6461939 16.7319564)",,
105208963,,residential,,False,False,63.606,"LINESTRING (95.6472939 16.7317545, 95.6478799 16.7316437)",,
105208963,,residential,,False,True,60.13,"LINESTRING (95.6472939 16.7317545, 95.6467399 16.7318591)",,
105208972,ခိုင်စံပါယ် လမ်း,residential,50 mph,False,False,148.35,"LINESTRING (95.6472939 16.7317545, 95.647521 16.7330708)",,
105208972,ခိုင်စံပါယ် လမ်း,residential,50 mph,False,True,135.04,"LINESTRING (95.6472939 16.7317545, 95.6470872 16.7305563)",,
105208954,,residential,,False,False,57.98,"LINESTRING (95.6459884 16.7307648, 95.6454478 16.7308269)",,
105208954,,residential,,False,True,59.012,"LINESTRING (95.6459884 16.7307648, 95.6465325 16.7306641)",,
105208977,ခိုင်မာလာ လမ်း,residential,30 mph,False,False,134.295,"LINESTRING (95.6459884 16.7307648, 95.6461939 16.7319564)",,
105208977,ခိုင်မာလာ လမ်း,residential,30 mph,False,True,149.105,"LINESTRING (95.6459884 16.7307648, 95.6457602 16.7294418)",,
105208075,Pagoda Road,secondary,30 mph,False,False,57.118,"LINESTRING (95.646201 16.7352837, 95.6456714 16.7353652)",,
105208075,Pagoda Road,secondary,30 mph,False,True,59.567,"LINESTRING (95.646201 16.7352837, 95.6467533 16.7351987)",,
105208960,Khine Thit Sar Street,residential,30 mph,False,True,73.365,"LINESTRING (95.646201 16.7352837, 95.6460834 16.7346336)",,
488905182,ခိုင်သစ္စာ လမ်း (Khine Thit Sar St.),residential,30 mph,False,False,156.132,"LINESTRING (95.646201 16.7352837, 95.6464428 16.7366686)",,
105208952,,residential,,False,False,144.627,"LINESTRING (95.6480947 16.732976, 95.6482666 16.7342662)",,
105208952,,residential,,False,True,76.92,"LINESTRING (95.6480947 16.732976, 95.6480033 16.7322898)",,
105208973,,residential,,False,False,61.994,"LINESTRING (95.6480947 16.732976, 95.647521 16.7330708)",,
105208967,Strand Road (ကမ်းနားလမ်း),unclassified,,False,False,68.517,"LINESTRING (95.6545363 16.7304819, 95.6542839 16.7299151)",,
