osmid,oneway,name,highway,reversed,length,geometry,lanes,bridge,junction
188411898,False,Post Office Street,residential,False,128.231,"LINESTRING (-171.768221 -13.8319204, -171.7680131 -13.8315223, -171.767662 -13.8309031)",,,
140810724,True,Clocktower Roundabout,primary,False,55.814,"LINESTRING (-171.7686631 -13.830306, -171.768644 -13.8302777, -171.7686258 -13.8302643, -171.7685768 -13.830226, -171.7685278 -13.8302109, -171.7684683 -13.8302065, -171.7684206 -13.8302231, -171.768368 -13.8302558, -171.7683292 -13.8303032, -171.7683083 -13.8303604, -171.768303 -13.830406)",2,,roundabout
140810724,True,Clocktower Roundabout,primary,False,21.072,"LINESTRING (-171.7686553 -13.830487, -171.7686828 -13.8304228, -171.7686829 -13.8303628, -171.7686631 -13.830306)",2,,roundabout
187311590,True,Main Beach Road,primary,False,34.346000000000004,"LINESTRING (-171.7686553 -13.830487, -171.7688305 -13.830448, -171.7689662 -13.8304218)",,,
140810724,True,Clocktower Roundabout,primary,False,4.26,"LINESTRING (-171.7684282 -13.8305654, -171.7684664 -13.830575)",2,,roundabout
140810789,False,,residential,True,96.62899999999999,"LINESTRING (-171.7606181 -13.8356596, -171.7607881 -13.8357601, -171.7610439 -13.8359106, -171.7614034 -13.8360738)",,,
140810786,False,,residential,False,142.613,"LINESTRING (-171.7667511 -13.835795, -171.7665223 -13.836175, -171.766691 -13.8370013)",,,
41947559,False,Falealili Cross Island Road,primary,False,119.689,"LINESTRING (-171.7614034 -13.8360738, -171.7613009 -13.8362482, -171.7610432 -13.8366889, -171.7608397 -13.8370003)",,,
41947559,False,Falealili Cross Island Road,primary,True,320.164,"LINESTRING (-171.7614034 -13.8360738, -171.7616578 -13.8356127, -171.7617735 -13.8353961, -171.761845 -13.8352631, -171.7619395 -13.8350534, -171.7621369 -13.8345535, -171.7622011 -13.8343199, -171.7622165 -13.8341997, -171.7622459 -13.8339798, -171.762239 -13.8333666)",,,
140810789,False,,residential,False,96.629,"LINESTRING (-171.7614034 -13.8360738, -171.7610439 -13.8359106, -171.7607881 -13.8357601, -171.7606181 -13.8356596)",,,
140810786,False,,residential,True,142.613,"LINESTRING (-171.766691 -13.8370013, -171.7665223 -13.836175, -171.7667511 -13.835795)",,,
190489870,False,Tufuiopa Road,secondary,False,23.026,"LINESTRING (-171.766691 -13.8370013, -171.7665946 -13.8369978, -171.7664778 -13.8369977)",2,,
190489870,False,Tufuiopa Road,secondary,True,115.07000000000001,"LINESTRING (-171.766691 -13.8370013, -171.7667851 -13.8370082, -171.7668722 -13.8370165, -171.7671006 -13.8370456, -171.7673189 -13.8370526, -171.7675903 -13.8370441, -171.7677535 -13.8370334)",2,,
140810720,False,,residential,True,95.66600000000001,"LINESTRING (-171.7664778 -13.8369977, -171.7666247 -13.8375665, -171.7666566 -13.8377671, -171.7666788 -13.8378347)",,,
190489870,False,Tufuiopa Road,secondary,False,310.269,"LINESTRING (-171.7664778 -13.8369977, -171.7663554 -13.8370024, -171.7661668 -13.83702, -171.765959 -13.8370434, -171.7656532 -13.8370694, -171.7654091 -13.8370877, -171.7652608 -13.8370943, -171.7651877 -13.8370965, -171.7651483 -13.837098, -171.7651127 -13.837098, -171.7650819 -13.8370968, -171.7650499 -13.8370934, -171.7650116 -13.8370861, -171.7649802 -13.8370748, -171.7648348 -13.8370216, -171.7646529 -13.8369523, -171.764605 -13.8369378, -171.7645469 -13.8369239, -171.7644778 -13.8369115, -171.7644112 -13.8369047, -171.7643351 -13.836898, -171.7642218 -13.8368934, -171.7641068 -13.8368903, -171.7636412 -13.8369007)",2,,
190489870,False,Tufuiopa Road,secondary,True,23.026,"LINESTRING (-171.7664778 -13.8369977, -171.7665946 -13.8369978, -171.766691 -13.8370013)",2,,
140810720,False,,residential,False,95.666,"LINESTRING (-171.7666788 -13.8378347, -171.7666566 -13.8377671, -171.7666247 -13.8375665, -171.7664778 -13.8369977)",,,
187311592,True,Main Beach Road,primary,False,42.948,"LINESTRING (-171.7690472 -13.8304062, -171.768832 -13.8303531, -171.7686631 -13.830306)",,,
54638176,False,Vaea Street,primary,True,85.673,"LINESTRING (-171.7686555 -13.8308537, -171.7686972 -13.8309485, -171.7687443 -13.8310975, -171.768771 -13.8311868, -171.768795 -13.8312504, -171.7688048 -13.8312734, -171.7689087 -13.8315833)",4,,
187311591,True,Vaea Street,primary,False,38.122,"LINESTRING (-171.7686555 -13.8308537, -171.7686439 -13.8306461, -171.7686409 -13.8305112)",,,
140810724,True,Clocktower Roundabout,primary,False,3.108,"LINESTRING (-171.7686409 -13.8305112, -171.7686553 -13.830487)",2,,roundabout
140810724,True,Clocktower Roundabout,primary,False,23.322,"LINESTRING (-171.768303 -13.830406, -171.7683155 -13.8304521, -171.7683387 -13.830497, -171.7683736 -13.8305342, -171.7684282 -13.8305654)",2,,roundabout
187567735,True,Main Beach Road,primary,False,46.459,"LINESTRING (-171.768303 -13.830406, -171.7682382 -13.8305082, -171.76816 -13.8305966, -171.7680257 -13.8307225)",,,
187313601,False,Main Beach Road,primary,False,44.114000000000004,"LINESTRING (-171.767662 -13.8309031, -171.7678961 -13.8307828, -171.7680257 -13.8307225)",4,,
"[187313601, 187313603, 139250369]",False,"['Mulivai Bridge', 'Main Beach Road']",primary,True,335.2,"LINESTRING (-171.767662 -13.8309031, -171.767621 -13.8309241, -171.7673817 -13.831047, -171.7671026 -13.8311906, -171.76681 -13.8313326, -171.7667123 -13.8313802, -171.7664354 -13.8315518, -171.7663307 -13.8316199, -171.7662883 -13.8316478, -171.7660066 -13.8318507, -171.7659847 -13.8318669, -171.7658993 -13.8319363, -171.7658782 -13.8319498, -171.7656371 -13.8321085, -171.7655629 -13.8321715, -171.7654765 -13.8322386, -171.765229 -13.8324139, -171.7650536 -13.832522)",4,yes,
188411898,False,Post Office Street,residential,True,128.231,"LINESTRING (-171.767662 -13.8309031, -171.7680131 -13.8315223, -171.768221 -13.8319204)",,,
187313601,False,Main Beach Road,primary,True,44.114000000000004,"LINESTRING (-171.7680257 -13.8307225, -171.7678961 -13.8307828, -171.767662 -13.8309031)",4,,
187567737,True,Main Beach Road,primary,False,46.954,"LINESTRING (-171.7680257 -13.8307225, -171.7682118 -13.8306655, -171.7683037 -13.8306252, -171.7684282 -13.8305654)",,,
54638082,False,Ifiifi Street,secondary,False,280.58899999999994,"LINESTRING (-171.7639773 -13.8341386, -171.7639958 -13.8341953, -171.7640339 -13.8343839, -171.7640493 -13.8346822, -171.764049 -13.8347767, -171.7640493 -13.8349232, -171.7639936 -13.8350503, -171.7639876 -13.8350653, -171.7639076 -13.8352355, -171.7638638 -13.8353296, -171.763781 -13.8355056, -171.7637165 -13.8356465, -171.7636212 -13.8358416, -171.7636016 -13.8358833, -171.7635719 -13.8361089, -171.7635633 -13.8363042, -171.7635643 -13.8364564, -171.7635692 -13.8365592)",4,,
54638082,False,Ifiifi Street,secondary,True,130.208,"LINESTRING (-171.7639773 -13.8341386, -171.7639431 -13.8340373, -171.7638936 -13.8339116, -171.7638175 -13.8337189, -171.763553 -13.8330426)",4,,
"[59440848, 187315245, 187315246]",False,Convent Street,tertiary,True,481.4360000000001,"LINESTRING (-171.7639773 -13.8341386, -171.764062 -13.834092, -171.7641666 -13.8339782, -171.76433 -13.8338218, -171.7647009 -13.8336919, -171.7647233 -13.8336857, -171.765011 -13.8336049, -171.765395 -13.833491, -171.76568 -13.8334088, -171.7659306 -13.8333245, -171.7662298 -13.8331461, -171.7665822 -13.8329625, -171.7667552 -13.832847, -171.766934 -13.8327407, -171.7672892 -13.8324987, -171.767618 -13.8322787, -171.7678598 -13.832123)",2,yes,
"[762747137, 188693908, 139292157]",False,Vaitele Street,primary,True,86.85000000000001,"LINESTRING (-171.7686095 -13.8387381, -171.7682254 -13.8387627, -171.7678493 -13.8387944, -171.7678075 -13.838798)",4,yes,
140810724,True,Clocktower Roundabout,primary,False,20.913,"LINESTRING (-171.7684664 -13.830575, -171.7685181 -13.8305758, -171.768568 -13.8305631, -171.7686409 -13.8305112)",2,,roundabout
187311594,True,Vaea Street,primary,False,37.256,"LINESTRING (-171.7684664 -13.830575, -171.7685564 -13.8306813, -171.7686555 -13.8308537)",,,
"[139250369, 187313603, 187313601]",False,"['Mulivai Bridge', 'Main Beach Road']",primary,False,335.19999999999993,"LINESTRING (-171.7650536 -13.832522, -171.765229 -13.8324139, -171.7654765 -13.8322386, -171.7655629 -13.8321715, -171.7656371 -13.8321085, -171.7658782 -13.8319498, -171.7658993 -13.8319363, -171.7659847 -13.8318669, -171.7660066 -13.8318507, -171.7662883 -13.8316478, -171.7663307 -13.8316199, -171.7664354 -13.8315518, -171.7667123 -13.8313802, -171.76681 -13.8313326, -171.7671026 -13.8311906, -171.7673817 -13.831047, -171.767621 -13.8309241, -171.767662 -13.8309031)",4,yes,
139250369,False,Main Beach Road,primary,True,172.17,"LINESTRING (-171.7650536 -13.832522, -171.7649703 -13.8325635, -171.764732 -13.832647, -171.764552 -13.8327101, -171.7644124 -13.8327498, -171.7642174 -13.8328141, -171.7639579 -13.8328998, -171.763553 -13.8330426)",4,,
686184632,False,,residential,True,58.344,"LINESTRING (-171.7650536 -13.832522, -171.7651256 -13.8328193, -171.7651871 -13.8330303)",,,
686184632,False,,residential,False,58.344,"LINESTRING (-171.7651871 -13.8330303, -171.7651256 -13.8328193, -171.7650536 -13.832522)",,,
686190760,True,Atenae Street,secondary,False,23.305,"LINESTRING (-171.7677535 -13.8370334, -171.7679693 -13.8370381)",,,
190489870,False,Tufuiopa Road,secondary,False,115.07,"LINESTRING (-171.7677535 -13.8370334, -171.7675903 -13.8370441, -171.7673189 -13.8370526, -171.7671006 -13.8370456, -171.7668722 -13.8370165, -171.7667851 -13.8370082, -171.766691 -13.8370013)",2,,
686190759,True,,secondary_link,False,38.806,"LINESTRING (-171.7677535 -13.8370334, -171.7679022 -13.8370925, -171.7679407 -13.8371359, -171.7679936 -13.8372615)",,,
686190756,True,Togafu'afu'a Road,tertiary,False,19.482,"LINESTRING (-171.76807 -13.8369233, -171.7680346 -13.8367515)",,,
686190764,True,,secondary,False,7.976,"LINESTRING (-171.76807 -13.8369233, -171.7680538 -13.8369146, -171.768036 -13.8369099, -171.7680176 -13.8369093, -171.7679995 -13.836913)",,,roundabout
686190764,True,,secondary,False,2.572,"LINESTRING (-171.768087 -13.8369395, -171.76807 -13.8369233)",,,roundabout
686190764,True,,secondary,False,2.355,"LINESTRING (-171.7679693 -13.8370381, -171.7679776 -13.837045, -171.7679867 -13.8370508)",,,roundabout
686190764,True,,secondary,False,6.439,"LINESTRING (-171.7680624 -13.8370508, -171.7680784 -13.8370393, -171.7680909 -13.8370243, -171.768099 -13.8370067)",,,roundabout
686190761,True,Atenae Street,secondary,False,22.778,"LINESTRING (-171.7679507 -13.8369606, -171.7677535 -13.8370334)",,,
686190764,True,,secondary,False,9.286,"LINESTRING (-171.7679507 -13.8369606, -171.7679467 -13.8369811, -171.7679487 -13.8370019, -171.7679564 -13.8370214, -171.7679693 -13.8370381)",,,roundabout
686190757,True,Atenae Street,secondary,False,18.636,"LINESTRING (-171.768099 -13.8370067, -171.7682419 -13.8369127)",2,,
686190764,True,,secondary,False,7.838,"LINESTRING (-171.768099 -13.8370067, -171.7681024 -13.8369834, -171.7680983 -13.8369603, -171.768087 -13.8369395)",,,roundabout
686190764,True,,secondary,False,7.721,"LINESTRING (-171.7679995 -13.836913, -171.7679833 -13.8369205, -171.7679693 -13.8369313, -171.7679583 -13.8369449, -171.7679507 -13.8369606)",,,roundabout
686190762,True,Togafu'afu'a Road,tertiary,False,24.578,"LINESTRING (-171.7679936 -13.8372615, -171.7680624 -13.8370508)",,,
686190766,False,Togafu'afu'a Road,tertiary,True,172.075,"LINESTRING (-171.7679936 -13.8372615, -171.7679195 -13.838027, -171.7678075 -13.838798)",,,
686190755,True,Togafu'afu'a Road,tertiary,False,18.354,"LINESTRING (-171.7680346 -13.8367515, -171.7679995 -13.836913)",,,
"[54638170, 139292163, 139292159]",False,Togafu'afu'a Road,tertiary,False,518.0,"LINESTRING (-171.7680346 -13.8367515, -171.7680362 -13.8367148, -171.7680405 -13.8366531, -171.7681497 -13.8344134, -171.7681558 -13.8342546, -171.7681561 -13.8341207, -171.7681497 -13.8339815, -171.7681427 -13.833893, -171.7681382 -13.833797, -171.7681372 -13.8337499, -171.7681099 -13.8334242, -171.7680931 -13.833222, -171.7680627 -13.8329953, -171.7680574 -13.8329523, -171.7680438 -13.8328653, -171.7680337 -13.8328189, -171.7679746 -13.8325316, -171.7679282 -13.8323505, -171.7678598 -13.832123)",,yes,
59440848,False,Convent Street,tertiary,True,45.038,"LINESTRING (-171.7678598 -13.832123, -171.768221 -13.8319204)",2,,
"[59440848, 187315245, 187315246]",False,Convent Street,tertiary,False,481.4360000000001,"LINESTRING (-171.7678598 -13.832123, -171.767618 -13.8322787, -171.7672892 -13.8324987, -171.766934 -13.8327407, -171.7667552 -13.832847, -171.7665822 -13.8329625, -171.7662298 -13.8331461, -171.7659306 -13.8333245, -171.76568 -13.8334088, -171.765395 -13.833491, -171.765011 -13.8336049, -171.7647233 -13.8336857, -171.7647009 -13.8336919, -171.76433 -13.8338218, -171.7641666 -13.8339782, -171.764062 -13.834092, -171.7639773 -13.8341386)",2,yes,
"[54638170, 139292163, 139292159]",False,Togafu'afu'a Road,tertiary,True,518.0,"LINESTRING (-171.7678598 -13.832123, -171.7679282 -13.8323505, -171.7679746 -13.8325316, -171.7680337 -13.8328189, -171.7680438 -13.8328653, -171.7680574 -13.8329523, -171.7680627 -13.8329953, -171.7680931 -13.833222, -171.7681099 -13.8334242, -171.7681372 -13.8337499, -171.7681382 -13.833797, -171.7681427 -13.833893, -171.7681497 -13.8339815, -171.7681561 -13.8341207, -171.7681558 -13.8342546, -171.7681497 -13.8344134, -171.7680405 -13.8366531, -171.7680362 -13.8367148, -171.7680346 -13.8367515)",,yes,
686190763,True,Togafu'afu'a Road,tertiary,False,23.441,"LINESTRING (-171.7679867 -13.8370508, -171.7679936 -13.8372615)",,,
686190764,True,,secondary,False,8.507,"LINESTRING (-171.7679867 -13.8370508, -171.7680005 -13.8370566, -171.7680151 -13.8370598, -171.7680395 -13.8370589, -171.7680624 -13.8370508)",,,roundabout
187311590,True,Main Beach Road,primary,False,8.916,"LINESTRING (-171.7689662 -13.8304218, -171.7690472 -13.8304062)",,,
