osmid,highway,oneway,reversed,length,lanes,ref,geometry,bridge
328360796,unclassified,False,True,14.089,,,"LINESTRING (121.1052395 28.2762649, 121.1050963 28.2762527)",
123547138,trunk,True,False,215.381,2,G104,"LINESTRING (121.1052395 28.2762649, 121.1051039 28.2779847, 121.1050814 28.2781968)",
"[328360777, 328360796, 328360780]",unclassified,False,False,132.18,,,"LINESTRING (121.1052395 28.2762649, 121.1061873 28.2763064, 121.1064657 28.2763329, 121.1065864 28.2763372)",yes
328360796,unclassified,False,False,14.089,,,"LINESTRING (121.1050963 28.2762527, 121.1052395 28.2762649)",
328360796,unclassified,False,True,101.364,,,"LINESTRING (121.1050963 28.2762527, 121.1040631 28.2761975)",
241612118,trunk,True,False,177.14100000000002,2,G104,"LINESTRING (121.1050963 28.2762527, 121.1051639 28.2752726, 121.1050509 28.2746696)",
887291535,residential,False,False,77.811,,,"LINESTRING (121.0984067 28.2770434, 121.0987495 28.2764121)",
1187018329,residential,False,False,324.34400000000005,,,"LINESTRING (121.0984067 28.2770434, 121.0990769 28.2771574, 121.0995008 28.2771857, 121.0997046 28.2772991, 121.0998387 28.277455, 121.1000265 28.2775968, 121.1001606 28.2776677, 121.1003699 28.2777196, 121.1005254 28.2777291, 121.1006274 28.2777858, 121.1006596 28.2783575, 121.100707 28.2785228)",
328360800,secondary,False,False,51.921,,,"LINESTRING (121.1026657 28.2723965, 121.1031946 28.272429)",
328360803,secondary,False,True,6.998,,,"LINESTRING (121.1026657 28.2723965, 121.1026431 28.2724562)",
328360803,secondary,False,False,49.822,,,"LINESTRING (121.1026657 28.2723965, 121.1027184 28.2722574, 121.1027435 28.2719568)",
328360797,residential,False,False,67.301,,,"LINESTRING (121.1031946 28.272429, 121.1032422 28.2730328)",
328360800,secondary,False,False,99.286,,,"LINESTRING (121.1031946 28.272429, 121.104206 28.272491)",
328360800,secondary,False,True,51.921,,,"LINESTRING (121.1031946 28.272429, 121.1026657 28.2723965)",
328360803,secondary,False,False,6.998,,,"LINESTRING (121.1026431 28.2724562, 121.1026657 28.2723965)",
328360803,secondary,False,True,217.726,,,"LINESTRING (121.1026431 28.2724562, 121.1024099 28.2727544, 121.1020412 28.2729996, 121.1017477 28.2730857, 121.1008665 28.2731285, 121.1007085 28.2731362)",
328360805,residential,False,False,62.914,,,"LINESTRING (121.1026431 28.2724562, 121.1026808 28.2726682, 121.1026537 28.2730186)",
328360800,secondary,False,True,99.286,,,"LINESTRING (121.104206 28.272491, 121.1031946 28.272429)",
328360805,residential,False,False,172.129,,,"LINESTRING (121.1025381 28.274511, 121.1024185 28.2760554)",
328360805,residential,False,True,166.333,,,"LINESTRING (121.1025381 28.274511, 121.1026537 28.2730186)",
328360808,residential,False,False,74.989,,,"LINESTRING (121.1025381 28.274511, 121.1033019 28.2745592)",
328360808,residential,False,True,41.518,,,"LINESTRING (121.1025381 28.274511, 121.1021499 28.2743609)",
328360797,residential,False,False,177.324,,,"LINESTRING (121.1033019 28.2745592, 121.1031945 28.2761511)",
328360808,residential,False,True,74.989,,,"LINESTRING (121.1033019 28.2745592, 121.1025381 28.274511)",
328360797,residential,False,True,170.086,,,"LINESTRING (121.1033019 28.2745592, 121.1033279 28.2741195, 121.1032422 28.2730328)",
328360808,residential,False,False,89.383,,,"LINESTRING (121.1033019 28.2745592, 121.1037774 28.2745892, 121.1042123 28.2746167)",
328360808,residential,False,False,9.714,,,"LINESTRING (121.1050509 28.2746696, 121.1051484 28.2746857)",
328360808,residential,False,True,82.333,,,"LINESTRING (121.1050509 28.2746696, 121.1042123 28.2746167)",
241612118,trunk,True,False,202.52,2,G104,"LINESTRING (121.1050509 28.2746696, 121.105036 28.27459, 121.104386 28.2729462)",
328360808,residential,False,True,9.714,,,"LINESTRING (121.1051484 28.2746857, 121.1050509 28.2746696)",
123547138,trunk,True,False,176.292,2,G104,"LINESTRING (121.1051484 28.2746857, 121.1052467 28.2752859, 121.1052395 28.2762649)",
328360808,residential,False,False,168.356,,,"LINESTRING (121.1051484 28.2746857, 121.1060368 28.2747358, 121.1068654 28.2747574)",
328360803,secondary,False,True,49.822,,,"LINESTRING (121.1027435 28.2719568, 121.1027184 28.2722574, 121.1026657 28.2723965)",
