osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge,access,maxspeed
1050725160,True,,,tertiary,False,7.85,"LINESTRING (114.0590418 22.5434677, 114.0589654 22.5434656)",,,
1050725160,True,,,tertiary,False,6.214,"LINESTRING (114.0591023 22.5434686, 114.0590418 22.5434677)",,,
616988545,True,1,鹏程五路,unclassified,False,118.28399999999999,"LINESTRING (114.0591023 22.5434686, 114.0591009 22.5435328, 114.0591 22.5435754, 114.0590911 22.5439507, 114.0590773 22.5445321)",,,
270044024,False,,福音路,unclassified,True,6.172,"LINESTRING (114.0590172 22.5445315, 114.0590773 22.5445321)",,,
"[270044024, 902554310]",False,,福音路,unclassified,False,266.427,"LINESTRING (114.0590172 22.5445315, 114.0582144 22.5445232, 114.0581721 22.5445227, 114.0582118 22.5440761, 114.0582427 22.5437037, 114.058251 22.5436621, 114.0582663 22.5436188, 114.0582922 22.5435787, 114.058325 22.5435426, 114.0583668 22.5435123, 114.0584063 22.5434913, 114.0584553 22.5434738, 114.058506 22.543463, 114.0585567 22.5434598, 114.0589654 22.5434656)",,,
949682234,True,1,鹏程五路,unclassified,False,118.316,"LINESTRING (114.0590172 22.5445315, 114.0590317 22.5439508, 114.0590395 22.5435765, 114.0590404 22.5435321, 114.0590418 22.5434677)",,,
270044024,False,,福音路,unclassified,False,6.172,"LINESTRING (114.0590773 22.5445321, 114.0590172 22.5445315)",,,
616988545,True,1,鹏程五路,unclassified,False,102.648,"LINESTRING (114.0590773 22.5445321, 114.0590605 22.5454551)",,,
26274673,True,3,金田路,primary,False,42.091,"LINESTRING (114.0578315 22.5479085, 114.0578358 22.5476339, 114.0578366 22.5475842, 114.0578374 22.54753)",,,
616988546,True,1,,primary_link,False,60.605000000000004,"LINESTRING (114.0578315 22.5479085, 114.0578074 22.5478066, 114.0577784 22.547739, 114.0577323 22.5476734, 114.0576742 22.5476163, 114.0576167 22.5475755, 114.0575532 22.5475443, 114.0574714 22.5475247)",,,
996752249,True,3,福中路,secondary,False,16.773,"LINESTRING (114.0578398 22.5473804, 114.0580031 22.5473833)",,,40
26274673,True,3,金田路,primary,False,52.144999999999996,"LINESTRING (114.0578398 22.5473804, 114.0578423 22.5472167, 114.0578433 22.5471575, 114.0578471 22.5469115)",,,
996208000,True,3,金田路,primary,False,54.958,"LINESTRING (114.0578764 22.5450405, 114.0578841 22.5445463)",,,
853566733,True,,福中三路,tertiary,False,629.6449999999999,"LINESTRING (114.0576325 22.5455143, 114.0575856 22.5455136, 114.0569771 22.5455045, 114.0554064 22.5454811, 114.055328 22.54548, 114.0537136 22.545456, 114.0536275 22.5454547, 114.0534342 22.5454518, 114.0530029 22.5454454, 114.0520847 22.5454317, 114.0515022 22.5454231)",,,
616988603,True,1,,primary_link,False,35.774,"LINESTRING (114.0578656 22.5457278, 114.0578404 22.5456572, 114.0578013 22.5456032, 114.057752 22.5455619, 114.0577036 22.5455353, 114.0576325 22.5455143)",,,
996752250,True,3,金田路,primary,False,23.453000000000003,"LINESTRING (114.0578656 22.5457278, 114.0578676 22.5456032, 114.0578683 22.5455601, 114.0578689 22.5455169)",,,
616988561,True,,福中三路,tertiary,False,17.122,"LINESTRING (114.0578702 22.545438, 114.0580369 22.5454405)",,,
996208000,True,3,金田路,primary,False,44.205,"LINESTRING (114.0578702 22.545438, 114.057872 22.5453195, 114.0578728 22.54527, 114.0578764 22.5450405)",,,
26274673,True,3,金田路,primary,False,16.637,"LINESTRING (114.0578374 22.54753, 114.0578398 22.5473804)",,,
616988514,True,2,福中路,secondary,False,37.590999999999994,"LINESTRING (114.0578374 22.54753, 114.057708 22.5475281, 114.0574714 22.5475247)",,,40
853286945,True,,,primary_link,False,68.891,"LINESTRING (114.0510156 22.5416701, 114.0510302 22.5410507)",,,
777201409,True,2,深南大道辅路,secondary,False,28.109,"LINESTRING (114.0584285 22.5429686, 114.0581712 22.5428824)",,,
908054897,True,,,primary_link,False,103.465,"LINESTRING (114.0584285 22.5429686, 114.058317 22.5429878, 114.0582445 22.5430237, 114.0581896 22.5430777, 114.0581643 22.5431353, 114.0581429 22.5437485)",,,
616351220,True,4,深南大道,primary,False,27.322,"LINESTRING (114.0574629 22.5428711, 114.0571969 22.5428668)",,,
