osmid,highway,oneway,reversed,length,lanes,name,geometry,ref
589279948,secondary,False,False,10.472,,,"LINESTRING (116.4875718 39.3241698, 116.4876933 39.3241639)",
589137104,secondary,True,False,180.96,2,武隆中路,"LINESTRING (116.4875718 39.3241698, 116.4875956 39.3236164, 116.4876407 39.3226016, 116.4876424 39.3225433)",
305393798,tertiary,False,False,114.405,1,会昌街,"LINESTRING (116.4877184 39.3195464, 116.4863939 39.3196393)",
305393798,tertiary,False,True,7.814,1,会昌街,"LINESTRING (116.4877184 39.3195464, 116.4878089 39.3195404)",
305393798,tertiary,False,False,121.51,1,会昌街,"LINESTRING (116.4930995 39.319205, 116.4916917 39.3192943)",
305393798,tertiary,False,True,6.772,1,会昌街,"LINESTRING (116.4930995 39.319205, 116.4931777 39.319198)",
305393819,primary,True,False,262.059,2,益昌中路,"LINESTRING (116.4930995 39.319205, 116.4927572 39.3172713, 116.4926958 39.3168691)",X706
305393819,primary,True,False,152.876,2,益昌中路,"LINESTRING (116.4933323 39.320568, 116.4930995 39.319205)",X706
592294883,secondary,False,True,7.756,1,府东街,"LINESTRING (116.4933323 39.320568, 116.493422 39.3205751)",
589279948,secondary,False,True,10.472,,,"LINESTRING (116.4876933 39.3241639, 116.4875718 39.3241698)",
979987392,residential,False,False,546.364,,新华街,"LINESTRING (116.4876933 39.3241639, 116.4892649 39.3246018, 116.4916629 39.3243752, 116.4927529 39.3244015, 116.4939068 39.32423)",
305393798,tertiary,False,False,7.814,1,会昌街,"LINESTRING (116.4878089 39.3195404, 116.4877184 39.3195464)",
305393798,tertiary,False,True,175.109,1,会昌街,"LINESTRING (116.4878089 39.3195404, 116.4898377 39.3194118)",
589279952,secondary,True,False,333.492,2,武隆中路,"LINESTRING (116.4878089 39.3195404, 116.4877339 39.322539)",
979987392,residential,False,False,9.106,,新华街,"LINESTRING (116.4939068 39.32423, 116.4940108 39.3242147)",
305393819,primary,True,False,368.95500000000004,2,益昌中路,"LINESTRING (116.4939068 39.32423, 116.4936581 39.3227691, 116.49359 39.3223094, 116.4933868 39.3209365)",X706
979987392,residential,False,True,546.364,,新华街,"LINESTRING (116.4939068 39.32423, 116.4927529 39.3244015, 116.4916629 39.3243752, 116.4892649 39.3246018, 116.4876933 39.3241639)",
305393798,tertiary,False,False,6.772,1,会昌街,"LINESTRING (116.4931777 39.319198, 116.4930995 39.319205)",
623972020,primary,True,False,154.562,2,益昌中路,"LINESTRING (116.4931777 39.319198, 116.493422 39.3205751)",X706
592294883,secondary,False,False,7.756,1,府东街,"LINESTRING (116.493422 39.3205751, 116.4933323 39.320568)",
623972020,primary,True,False,407.88,2,益昌中路,"LINESTRING (116.493422 39.3205751, 116.4939997 39.3241748, 116.4940108 39.3242147)",X706
589137104,secondary,True,False,111.336,2,武隆中路,"LINESTRING (116.4876883 39.3205474, 116.4877184 39.3195464)",
305393819,primary,True,False,41.243,2,益昌中路,"LINESTRING (116.4933868 39.3209365, 116.4933323 39.320568)",X706
979987371,residential,False,False,87.356,,府西街,"LINESTRING (116.4933868 39.3209365, 116.4923805 39.3210421)",
979987371,residential,False,True,175.171,,府西街,"LINESTRING (116.4899541 39.3212966, 116.491972 39.3210849)",
979987370,residential,False,False,327.984,,,"LINESTRING (116.4899541 39.3212966, 116.4900677 39.3224344, 116.4877339 39.322539)",
999324468,unclassified,False,False,209.819,,,"LINESTRING (116.4899541 39.3212966, 116.4898482 39.3195822, 116.4898377 39.3194118)",
589279952,secondary,True,False,180.715,2,武隆中路,"LINESTRING (116.4877339 39.322539, 116.4876933 39.3241639)",
979987370,residential,False,False,7.885,,,"LINESTRING (116.4877339 39.322539, 116.4876424 39.3225433)",
979987370,residential,False,True,327.984,,,"LINESTRING (116.4877339 39.322539, 116.4900677 39.3224344, 116.4899541 39.3212966)",
979987370,residential,False,True,7.885,,,"LINESTRING (116.4876424 39.3225433, 116.4877339 39.322539)",
589137104,secondary,True,False,221.976,2,武隆中路,"LINESTRING (116.4876424 39.3225433, 116.4876731 39.3214959, 116.4876794 39.3208435, 116.4876883 39.3205474)",
979987392,residential,False,True,9.106,,新华街,"LINESTRING (116.4940108 39.3242147, 116.4939068 39.32423)",
979987399,residential,False,True,79.613,,,"LINESTRING (116.4889024 39.3173526, 116.4892663 39.3166943)",
979987400,residential,False,False,96.144,,益顺道,"LINESTRING (116.4939041 39.3168861, 116.4927865 39.3168829)",
623972020,primary,True,False,259.618,2,益昌中路,"LINESTRING (116.4927865 39.3168829, 116.4931777 39.319198)",X706
979987400,residential,False,False,7.952,,益顺道,"LINESTRING (116.4927865 39.3168829, 116.4926958 39.3168691)",
979987400,residential,False,True,96.144,,益顺道,"LINESTRING (116.4927865 39.3168829, 116.4939041 39.3168861)",
979987400,residential,False,True,7.952,,益顺道,"LINESTRING (116.4926958 39.3168691, 116.4927865 39.3168829)",
979987400,residential,False,False,298.022,,益顺道,"LINESTRING (116.4926958 39.3168691, 116.4913835 39.3169045, 116.4901982 39.3168307, 116.4898303 39.3168386, 116.4892663 39.3166943)",
979987399,residential,False,False,79.613,,,"LINESTRING (116.4892663 39.3166943, 116.4889024 39.3173526)",
979987400,residential,False,True,298.022,,益顺道,"LINESTRING (116.4892663 39.3166943, 116.4898303 39.3168386, 116.4901982 39.3168307, 116.4913835 39.3169045, 116.4926958 39.3168691)",
305393798,tertiary,False,False,175.109,1,会昌街,"LINESTRING (116.4898377 39.3194118, 116.4878089 39.3195404)",
305393798,tertiary,False,True,160.022,1,会昌街,"LINESTRING (116.4898377 39.3194118, 116.4916917 39.3192943)",
999324468,unclassified,False,True,209.819,,,"LINESTRING (116.4898377 39.3194118, 116.4898482 39.3195822, 116.4899541 39.3212966)",
305393798,tertiary,False,True,114.405,1,会昌街,"LINESTRING (116.4863939 39.3196393, 116.4877184 39.3195464)",
1075529660,residential,False,False,365.753,,,"LINESTRING (116.4863939 39.3196393, 116.4859461 39.3163683)",
1075529660,residential,False,True,365.753,,,"LINESTRING (116.4859461 39.3163683, 116.4863939 39.3196393)",
1075529661,residential,False,False,106.051,,,"LINESTRING (116.4859461 39.3163683, 116.4847604 39.3166293)",
1075529661,residential,False,True,106.051,,,"LINESTRING (116.4847604 39.3166293, 116.4859461 39.3163683)",
1077433224,unclassified,False,False,159.494,,,"LINESTRING (116.4927208 39.3224521, 116.4923805 39.3210421)",
979987371,residential,False,False,35.461,,府西街,"LINESTRING (116.4923805 39.3210421, 116.491972 39.3210849)",
979987371,residential,False,True,87.356,,府西街,"LINESTRING (116.4923805 39.3210421, 116.4933868 39.3209365)",
1077433224,unclassified,False,True,159.494,,,"LINESTRING (116.4923805 39.3210421, 116.4927208 39.3224521)",
979987371,residential,False,False,175.171,,府西街,"LINESTRING (116.491972 39.3210849, 116.4899541 39.3212966)",
979987371,residential,False,True,35.461,,府西街,"LINESTRING (116.491972 39.3210849, 116.4923805 39.3210421)",
1077433225,unclassified,False,False,200.561,,,"LINESTRING (116.491972 39.3210849, 116.4916917 39.3192943)",
305393798,tertiary,False,False,160.022,1,会昌街,"LINESTRING (116.4916917 39.3192943, 116.4898377 39.3194118)",
