osmid,highway,oneway,reversed,length,geometry,name,bridge
511700221,residential,False,False,137.082,"LINESTRING (94.6941697 43.2519189, 94.6948314 43.2507842)",,
952221718,secondary,False,False,45.13,"LINESTRING (94.6941697 43.2519189, 94.6936653 43.2517464)",,
952221718,secondary,False,True,125.807,"LINESTRING (94.6941697 43.2519189, 94.6955498 43.2524382)",,
952221718,secondary,False,False,134.305,"LINESTRING (94.6936653 43.2517464, 94.6921889 43.2511964)",,
952221718,secondary,False,True,45.13,"LINESTRING (94.6936653 43.2517464, 94.6941697 43.2519189)",,
627323886,residential,False,False,119.52,"LINESTRING (94.6936653 43.2517464, 94.6934459 43.2521192, 94.6928999 43.2526575)",,
952221718,secondary,False,False,272.968,"LINESTRING (94.7017092 43.2541326, 94.7001166 43.2538963, 94.6984618 43.2534924)",,
399608635,unclassified,False,True,37.564,"LINESTRING (94.7010007 43.2495172, 94.7005786 43.2493772)",,
440640966,residential,False,True,131.746,"LINESTRING (94.6948314 43.2507842, 94.6962675 43.2513407)",,
511700221,residential,False,True,137.082,"LINESTRING (94.6948314 43.2507842, 94.6941697 43.2519189)",,
440640966,residential,False,False,170.482,"LINESTRING (94.6948314 43.2507842, 94.6937197 43.2503662, 94.6929495 43.2500977)",,
440640966,residential,False,False,131.746,"LINESTRING (94.6962675 43.2513407, 94.6948314 43.2507842)",,
440640967,residential,False,False,184.453,"LINESTRING (94.6962675 43.2513407, 94.6972469 43.2498431)",,
440640967,residential,False,True,135.172,"LINESTRING (94.6962675 43.2513407, 94.6955498 43.2524382)",,
440640967,residential,False,False,135.172,"LINESTRING (94.6955498 43.2524382, 94.6962675 43.2513407)",,
952221718,secondary,False,False,125.807,"LINESTRING (94.6955498 43.2524382, 94.6941697 43.2519189)",,
952221718,secondary,False,True,263.363,"LINESTRING (94.6955498 43.2524382, 94.6962113 43.2526809, 94.6984618 43.2534924)",,
440640967,residential,False,True,184.453,"LINESTRING (94.6972469 43.2498431, 94.6962675 43.2513407)",,
312846436,tertiary,False,False,234.955,"LINESTRING (94.6972469 43.2498431, 94.6979775 43.2499538, 94.6992596 43.2501621, 94.7000645 43.25034)",滨河路,
440640968,residential,False,False,373.792,"LINESTRING (94.6984618 43.2534924, 94.7000645 43.25034)",,
952221718,secondary,False,False,263.363,"LINESTRING (94.6984618 43.2534924, 94.6962113 43.2526809, 94.6955498 43.2524382)",,
952221718,secondary,False,True,272.968,"LINESTRING (94.6984618 43.2534924, 94.7001166 43.2538963, 94.7017092 43.2541326)",,
399608635,unclassified,False,False,37.564,"LINESTRING (94.7005786 43.2493772, 94.7010007 43.2495172)",,
"[440640968, 627323881, 627323882]","['unclassified', 'residential']",False,True,114.871,"LINESTRING (94.7005786 43.2493772, 94.7004168 43.2496786, 94.7000949 43.2502803, 94.7000645 43.25034)",,yes
627323886,residential,False,True,119.52,"LINESTRING (94.6928999 43.2526575, 94.6934459 43.2521192, 94.6936653 43.2517464)",,
440640968,residential,False,True,373.792,"LINESTRING (94.7000645 43.25034, 94.6984618 43.2534924)",,
312846436,tertiary,False,True,234.955,"LINESTRING (94.7000645 43.25034, 94.6992596 43.2501621, 94.6979775 43.2499538, 94.6972469 43.2498431)",滨河路,
"[440640968, 627323881, 627323882]","['residential', 'unclassified']",False,False,114.871,"LINESTRING (94.7000645 43.25034, 94.7000949 43.2502803, 94.7004168 43.2496786, 94.7005786 43.2493772)",,yes
440640966,residential,False,True,220.519,"LINESTRING (94.69053 43.2491885, 94.6907539 43.2492783, 94.6927287 43.2500207, 94.6929495 43.2500977)",,
952221718,secondary,False,True,134.305,"LINESTRING (94.6921889 43.2511964, 94.6936653 43.2517464)",,
1144410641,residential,False,False,136.822,"LINESTRING (94.6921889 43.2511964, 94.6929495 43.2500977)",,
1144410641,residential,False,True,136.822,"LINESTRING (94.6929495 43.2500977, 94.6921889 43.2511964)",,
440640966,residential,False,False,220.519,"LINESTRING (94.6929495 43.2500977, 94.6927287 43.2500207, 94.6907539 43.2492783, 94.69053 43.2491885)",,
440640966,residential,False,True,170.482,"LINESTRING (94.6929495 43.2500977, 94.6937197 43.2503662, 94.6948314 43.2507842)",,
