osmid,highway,oneway,reversed,length,ref,name,geometry
350403007,tertiary,False,False,330.643,,,"LINESTRING (124.6174084 49.7374009, 124.6132132 49.7386219)"
673622334,primary,False,False,191.477,S303,大杨树-乌尔其汉,"LINESTRING (124.6174084 49.7374009, 124.6187872 49.7388744)"
673622334,primary,False,True,271.22,S303,大杨树-乌尔其汉,"LINESTRING (124.6174084 49.7374009, 124.6153682 49.7353489)"
350403009,tertiary,False,False,303.753,,,"LINESTRING (124.6125208 49.7418184, 124.6106913 49.7393558)"
350403011,secondary,False,True,164.494,,,"LINESTRING (124.6125208 49.7418184, 124.6104187 49.7424041)"
350403011,secondary,False,False,290.015,,,"LINESTRING (124.6125208 49.7418184, 124.6157036 49.7408315, 124.6161369 49.740663)"
350403011,secondary,False,False,275.416,,,"LINESTRING (124.6161369 49.740663, 124.6174228 49.7398292, 124.6187872 49.7388744)"
350403011,secondary,False,True,290.015,,,"LINESTRING (124.6161369 49.740663, 124.6157036 49.7408315, 124.6125208 49.7418184)"
350403007,tertiary,False,True,198.755,,,"LINESTRING (124.6106913 49.7393558, 124.6132132 49.7386219)"
350403009,tertiary,False,True,303.753,,,"LINESTRING (124.6106913 49.7393558, 124.6125208 49.7418184)"
350403011,secondary,False,False,472.804,,,"LINESTRING (124.6187872 49.7388744, 124.6236793 49.7360313)"
673622334,primary,False,True,191.477,S303,大杨树-乌尔其汉,"LINESTRING (124.6187872 49.7388744, 124.6174084 49.7374009)"
350403011,secondary,False,True,275.416,,,"LINESTRING (124.6187872 49.7388744, 124.6174228 49.7398292, 124.6161369 49.740663)"
350403011,secondary,False,True,472.804,,,"LINESTRING (124.6236793 49.7360313, 124.6187872 49.7388744)"
673664157,secondary,False,True,217.137,,,"LINESTRING (124.6236793 49.7360313, 124.620682 49.7357852)"
350403007,tertiary,False,False,198.755,,,"LINESTRING (124.6132132 49.7386219, 124.6106913 49.7393558)"
350403007,tertiary,False,True,330.643,,,"LINESTRING (124.6132132 49.7386219, 124.6174084 49.7374009)"
673622334,primary,False,False,271.22,S303,大杨树-乌尔其汉,"LINESTRING (124.6153682 49.7353489, 124.6174084 49.7374009)"
673664157,secondary,False,False,73.096,,,"LINESTRING (124.6153682 49.7353489, 124.6163772 49.7354317)"
673664157,secondary,False,False,311.861,,,"LINESTRING (124.6163772 49.7354317, 124.620682 49.7357852)"
673664157,secondary,False,True,73.096,,,"LINESTRING (124.6163772 49.7354317, 124.6153682 49.7353489)"
673664157,secondary,False,False,217.137,,,"LINESTRING (124.620682 49.7357852, 124.6236793 49.7360313)"
673664157,secondary,False,True,311.861,,,"LINESTRING (124.620682 49.7357852, 124.6163772 49.7354317)"
350403011,secondary,False,False,164.494,,,"LINESTRING (124.6104187 49.7424041, 124.6125208 49.7418184)"
