osmid,highway,oneway,reversed,length,lanes,name,geometry
172763672,residential,False,False,399.453,,,"LINESTRING (118.8826025 31.3297195, 118.8826621 31.3261275)"
172763672,residential,False,True,10.101,,,"LINESTRING (118.8826025 31.3297195, 118.8826058 31.3298103)"
131012515,secondary,True,False,319.24199999999996,2,镇兴路,"LINESTRING (118.8826025 31.3297195, 118.8843842 31.329525, 118.8859491 31.3295247)"
172763672,residential,False,False,10.681,,,"LINESTRING (118.8826621 31.3261275, 118.8826556 31.3260316)"
172763672,residential,False,True,399.453,,,"LINESTRING (118.8826621 31.3261275, 118.8826025 31.3297195)"
172762992,secondary,True,False,145.425,,,"LINESTRING (118.8909082 31.3282276, 118.8909996 31.3295331)"
172762993,secondary,True,False,14.372,,,"LINESTRING (118.8909082 31.3282276, 118.890781 31.3281576)"
172762992,secondary,True,False,7.92,,,"LINESTRING (118.8909996 31.3295331, 118.8910062 31.3296041)"
423034399,residential,False,False,7.914,,,"LINESTRING (118.8911448 31.3319757, 118.8910616 31.3319796)"
172762992,secondary,True,False,264.039,,,"LINESTRING (118.8910062 31.3296041, 118.8911448 31.3319757)"
423034385,secondary,True,False,10.717,2,镇兴路,"LINESTRING (118.8910062 31.3296041, 118.8908935 31.3296088)"
345159258,secondary,True,False,264.104,,,"LINESTRING (118.8910616 31.3319796, 118.8908935 31.3296088)"
423034399,residential,False,False,233.773,,,"LINESTRING (118.8910616 31.3319796, 118.8886034 31.3320852)"
423034399,residential,False,True,7.914,,,"LINESTRING (118.8910616 31.3319796, 118.8911448 31.3319757)"
345159258,secondary,True,False,7.836,,,"LINESTRING (118.8908935 31.3296088, 118.8908899 31.3295384)"
423034385,secondary,True,False,219.218,2,镇兴路,"LINESTRING (118.8908935 31.3296088, 118.8885855 31.3296063)"
131012515,secondary,True,False,10.436,2,镇兴路,"LINESTRING (118.8908899 31.3295384, 118.8909996 31.3295331)"
345159258,secondary,True,False,153.886,,,"LINESTRING (118.8908899 31.3295384, 118.890781 31.3281576)"
423034399,residential,False,False,320.166,,,"LINESTRING (118.8859368 31.3321815, 118.8825671 31.3322587)"
423034399,residential,False,True,253.498,,,"LINESTRING (118.8859368 31.3321815, 118.8886034 31.3320852)"
1146165497,tertiary,True,False,285.782,2,胥河路,"LINESTRING (118.8859368 31.3321815, 118.885937 31.3296114)"
423034377,secondary,True,False,10.779,,,"LINESTRING (118.8907717 31.3280182, 118.8908674 31.3280703)"
345159258,secondary,True,False,15.526,,,"LINESTRING (118.890781 31.3281576, 118.8907717 31.3280182)"
172762993,secondary,True,False,244.885,,,"LINESTRING (118.890781 31.3281576, 118.8886415 31.3269586, 118.8886222 31.3269576)"
172763672,residential,False,False,272.275,,,"LINESTRING (118.8825671 31.3322587, 118.8826058 31.3298103)"
423034399,residential,False,True,320.166,,,"LINESTRING (118.8825671 31.3322587, 118.8859368 31.3321815)"
172763672,residential,False,True,10.681,,,"LINESTRING (118.8826556 31.3260316, 118.8826621 31.3261275)"
759980147,residential,False,True,285.404,,,"LINESTRING (118.8886222 31.3269576, 118.8885854 31.3295241)"
172762993,secondary,True,False,267.713,,,"LINESTRING (118.8886222 31.3269576, 118.8878658 31.3265475, 118.8876459 31.326449, 118.8874608 31.3263711, 118.8872042 31.3262838, 118.8868868 31.3261992, 118.8866481 31.326142, 118.8863879 31.3260916, 118.8861089 31.3260475, 118.8860489 31.3260392)"
172762992,secondary,True,False,17.915,,,"LINESTRING (118.8908674 31.3280703, 118.8909082 31.3282276)"
423034399,residential,False,False,253.498,,,"LINESTRING (118.8886034 31.3320852, 118.8859368 31.3321815)"
423034399,residential,False,True,233.773,,,"LINESTRING (118.8886034 31.3320852, 118.8910616 31.3319796)"
759980147,residential,False,False,275.647,,,"LINESTRING (118.8886034 31.3320852, 118.8885855 31.3296063)"
172763672,residential,False,False,10.101,,,"LINESTRING (118.8826058 31.3298103, 118.8826025 31.3297195)"
172763672,residential,False,True,272.275,,,"LINESTRING (118.8826058 31.3298103, 118.8825671 31.3322587)"
