osmid,name,highway,oneway,reversed,length,lanes,geometry,ref
554601064,锦绣路,tertiary,False,True,10.494,,"LINESTRING (82.0469878 44.8546985, 82.0468547 44.8547005)",
188883226,文化南路,secondary,True,False,146.67000000000002,3,"LINESTRING (82.0469878 44.8546985, 82.0470185 44.8554796, 82.0470391 44.8555959, 82.0471109 44.8557014, 82.0472265 44.8557851, 82.0473736 44.8558384, 82.0474623 44.8558669)",
554601064,锦绣路,tertiary,False,False,192.16899999999998,,"LINESTRING (82.0469878 44.8546985, 82.0484525 44.8546823, 82.0494254 44.8546716)",
188883226,文化南路,secondary,True,False,400.432,3,"LINESTRING (82.0469261 44.8510976, 82.0469878 44.8546985)",
538823670,前程路,tertiary,False,False,12.886,,"LINESTRING (82.0469261 44.8510976, 82.0467627 44.8511007)",
538823670,前程路,tertiary,False,True,191.755,,"LINESTRING (82.0469261 44.8510976, 82.0483912 44.8510846, 82.0493584 44.851076)",
554601064,锦绣路,tertiary,False,False,10.494,,"LINESTRING (82.0468547 44.8547005, 82.0469878 44.8546985)",
690507059,文化南路,secondary,True,False,400.346,3,"LINESTRING (82.0468547 44.8547005, 82.0467627 44.8511007)",
"[554601064, 538823670]","['锦绣路', '前程路']",tertiary,False,True,1435.983,,"LINESTRING (82.0468547 44.8547005, 82.0419462 44.8547476, 82.0416318 44.8547483, 82.0413627 44.8547354, 82.0410814 44.8547009, 82.0407871 44.8546318, 82.0405163 44.8545433, 82.040278 44.8544404, 82.0400371 44.8543124, 82.039812 44.8541617, 82.0396437 44.8540124, 82.0394657 44.8538118, 82.0393249 44.8535703, 82.0392248 44.8533518, 82.0391339 44.8529777, 82.0391583 44.8527414, 82.0392312 44.8524835, 82.039317 44.8523006, 82.0394142 44.8521445, 82.0395534 44.8519777, 82.0397069 44.8518238, 82.039855 44.8517041, 82.0400273 44.8515904, 82.0402382 44.8514723, 82.0404957 44.8513591, 82.0407147 44.8512845, 82.0409825 44.8512142, 82.0413472 44.8511544, 82.0417597 44.8511384, 82.0467627 44.8511007)",
538823670,前程路,tertiary,False,True,12.886,,"LINESTRING (82.0467627 44.8511007, 82.0469261 44.8510976)",
"[554601064, 538823670]","['锦绣路', '前程路']",tertiary,False,False,1435.983,,"LINESTRING (82.0467627 44.8511007, 82.0417597 44.8511384, 82.0413472 44.8511544, 82.0409825 44.8512142, 82.0407147 44.8512845, 82.0404957 44.8513591, 82.0402382 44.8514723, 82.0400273 44.8515904, 82.039855 44.8517041, 82.0397069 44.8518238, 82.0395534 44.8519777, 82.0394142 44.8521445, 82.039317 44.8523006, 82.0392312 44.8524835, 82.0391583 44.8527414, 82.0391339 44.8529777, 82.0392248 44.8533518, 82.0393249 44.8535703, 82.0394657 44.8538118, 82.0396437 44.8540124, 82.039812 44.8541617, 82.0400371 44.8543124, 82.040278 44.8544404, 82.0405163 44.8545433, 82.0407871 44.8546318, 82.0410814 44.8547009, 82.0413627 44.8547354, 82.0416318 44.8547483, 82.0419462 44.8547476, 82.0468547 44.8547005)",
538823670,前程路,tertiary,False,False,380.746,,"LINESTRING (82.0562184 44.851021, 82.0513888 44.8510597)",
538823670,前程路,tertiary,False,True,15.627,,"LINESTRING (82.0562184 44.851021, 82.0564166 44.8510182)",
554601064,锦绣路,tertiary,False,False,10.399,,"LINESTRING (82.0563883 44.8546136, 82.0565202 44.8546119)",
554601064,锦绣路,tertiary,False,True,389.12,,"LINESTRING (82.0563883 44.8546136, 82.0514522 44.8546547)",
690507052,北京南路,primary,True,False,399.704,2,"LINESTRING (82.0563883 44.8546136, 82.0562184 44.851021)",S205
554601064,锦绣路,tertiary,False,True,10.399,,"LINESTRING (82.0565202 44.8546119, 82.0563883 44.8546136)",
188884550,北京南路,primary,True,False,399.685,2,"LINESTRING (82.0564166 44.8510182, 82.0565202 44.8546119)",S205
538823670,前程路,tertiary,False,False,15.627,,"LINESTRING (82.0564166 44.8510182, 82.0562184 44.851021)",
554605344,,secondary,True,False,97.52900000000001,,"LINESTRING (82.0475866 44.8572784, 82.047255 44.8573277, 82.0469693 44.8573373, 82.0466728 44.8573282, 82.0463604 44.8572959)",
554605345,,secondary,True,False,78.012,,"LINESTRING (82.0464778 44.8558612, 82.0467127 44.8558385, 82.0469495 44.8558332, 82.0472191 44.8558414, 82.0474623 44.8558669)",
690507059,文化南路,secondary,True,False,146.02800000000002,3,"LINESTRING (82.0464778 44.8558612, 82.0466226 44.8558329, 82.046747 44.8557732, 82.046838 44.8556884, 82.0468858 44.8555874, 82.0468855 44.8554809, 82.0468547 44.8547005)",
690507059,文化南路,secondary,True,False,262.185,3,"LINESTRING (82.0463604 44.8572959, 82.0461909 44.8572613, 82.0460213 44.8572184, 82.0458403 44.8571605, 82.0456808 44.8570892, 82.0455403 44.8570151, 82.0454275 44.8569336, 82.0453533 44.8568477, 82.0452885 44.8567513, 82.0452559 44.8566564, 82.0452599 44.8565557, 82.0452766 44.8564709, 82.0453258 44.856379, 82.0453939 44.8562933, 82.0454803 44.8562133, 82.0455845 44.8561396, 82.0457497 44.8560572, 82.0459112 44.8559904, 82.0461011 44.8559308, 82.0462702 44.8558938, 82.0464778 44.8558612)",
188883226,文化南路,secondary,True,False,254.05400000000003,3,"LINESTRING (82.0474623 44.8558669, 82.047638 44.8558942, 82.047834 44.8559359, 82.048071 44.8560128, 82.0482795 44.8561113, 82.0484286 44.8562134, 82.0485416 44.8563296, 82.0486099 44.8564338, 82.0486435 44.8565352, 82.0486331 44.8566584, 82.0485924 44.8567669, 82.0485211 44.8568551, 82.0484233 44.8569537, 82.0482788 44.8570451, 82.0481417 44.857116, 82.0479923 44.8571754, 82.047779 44.8572366, 82.0475866 44.8572784)",
554601064,锦绣路,tertiary,False,False,389.12,,"LINESTRING (82.0514522 44.8546547, 82.0563883 44.8546136)",
554601064,锦绣路,tertiary,False,True,159.776,,"LINESTRING (82.0514522 44.8546547, 82.0494254 44.8546716)",
881585893,,residential,False,False,399.778,,"LINESTRING (82.0514522 44.8546547, 82.0514244 44.8530788, 82.0514206 44.8528606, 82.051417 44.8526588, 82.0513888 44.8510597)",
538823670,前程路,tertiary,False,False,160.069,,"LINESTRING (82.0513888 44.8510597, 82.0493584 44.851076)",
538823670,前程路,tertiary,False,True,380.746,,"LINESTRING (82.0513888 44.8510597, 82.0562184 44.851021)",
881585893,,residential,False,True,399.778,,"LINESTRING (82.0513888 44.8510597, 82.051417 44.8526588, 82.0514206 44.8528606, 82.0514244 44.8530788, 82.0514522 44.8546547)",
554601064,锦绣路,tertiary,False,False,159.776,,"LINESTRING (82.0494254 44.8546716, 82.0514522 44.8546547)",
881585894,,residential,False,False,399.848,,"LINESTRING (82.0494254 44.8546716, 82.0493584 44.851076)",
554601064,锦绣路,tertiary,False,True,192.16899999999998,,"LINESTRING (82.0494254 44.8546716, 82.0484525 44.8546823, 82.0469878 44.8546985)",
538823670,前程路,tertiary,False,True,160.069,,"LINESTRING (82.0493584 44.851076, 82.0513888 44.8510597)",
881585894,,residential,False,True,399.848,,"LINESTRING (82.0493584 44.851076, 82.0494254 44.8546716)",
538823670,前程路,tertiary,False,False,191.755,,"LINESTRING (82.0493584 44.851076, 82.0483912 44.8510846, 82.0469261 44.8510976)",
