osmid,highway,oneway,reversed,length,ref,name,geometry,junction
1006106269,residential,False,False,119.395,,,"LINESTRING (108.9931533 32.7149738, 108.9930999 32.7160466)",
314673080,trunk,False,False,245.61499999999998,G316,江北大道,"LINESTRING (108.9931533 32.7149738, 108.9937514 32.7147463, 108.9956432 32.7142872)",
314673080,trunk,False,True,336.52,G316,江北大道,"LINESTRING (108.9931533 32.7149738, 108.9917421 32.7154393, 108.9897342 32.7159)",
314673080,trunk,False,False,336.52,G316,江北大道,"LINESTRING (108.9897342 32.7159, 108.9917421 32.7154393, 108.9931533 32.7149738)",
1006106259,residential,False,True,46.975,,,"LINESTRING (108.9936018 32.7160589, 108.9930999 32.7160466)",
1006106259,residential,False,False,46.975,,,"LINESTRING (108.9930999 32.7160466, 108.9936018 32.7160589)",
1006106259,residential,False,True,58.988,,,"LINESTRING (108.9930999 32.7160466, 108.9924699 32.716068)",
1006106269,residential,False,True,119.395,,,"LINESTRING (108.9930999 32.7160466, 108.9931533 32.7149738)",
1006106269,residential,False,False,198.031,,,"LINESTRING (108.9930999 32.7160466, 108.9930975 32.716095, 108.9931619 32.7175258, 108.9931136 32.7178237)",
1006106259,residential,False,False,58.988,,,"LINESTRING (108.9924699 32.716068, 108.9930999 32.7160466)",
1006106260,residential,False,True,314.69500000000005,,,"LINESTRING (108.9921794 32.7176454, 108.9921534 32.7166818, 108.9922875 32.7166096, 108.9922768 32.7163433, 108.9922231 32.7162756, 108.9920461 32.7162169, 108.9911878 32.7164651, 108.9910591 32.716429, 108.9906797 32.7165642)",
1006106261,residential,False,False,239.73299999999998,,,"LINESTRING (108.9921794 32.7176454, 108.9920998 32.7176251, 108.9916223 32.7176025, 108.9910108 32.7176251, 108.9909781 32.7176267, 108.9909457 32.7176225, 108.990915 32.7176128, 108.9908874 32.717598, 108.9908641 32.7175787, 108.990846 32.7175558, 108.9908339 32.7175303, 108.9908284 32.7175032, 108.9907426 32.7168081, 108.9906797 32.7165642)",
1006106261,residential,False,True,91.096,,,"LINESTRING (108.9921794 32.7176454, 108.9924002 32.7177018, 108.9925128 32.7177695, 108.9928079 32.7177875, 108.9931136 32.7178237)",
1006106261,residential,False,False,45.681,,,"LINESTRING (108.9906797 32.7165642, 108.9905763 32.7161627)",
1006106260,residential,False,False,314.695,,,"LINESTRING (108.9906797 32.7165642, 108.9910591 32.716429, 108.9911878 32.7164651, 108.9920461 32.7162169, 108.9922231 32.7162756, 108.9922768 32.7163433, 108.9922875 32.7166096, 108.9921534 32.7166818, 108.9921794 32.7176454)",
1006106261,residential,False,True,239.73299999999998,,,"LINESTRING (108.9906797 32.7165642, 108.9907426 32.7168081, 108.9908284 32.7175032, 108.9908339 32.7175303, 108.990846 32.7175558, 108.9908641 32.7175787, 108.9908874 32.717598, 108.990915 32.7176128, 108.9909457 32.7176225, 108.9909781 32.7176267, 108.9910108 32.7176251, 108.9916223 32.7176025, 108.9920998 32.7176251, 108.9921794 32.7176454)",
1006106261,residential,False,True,45.681,,,"LINESTRING (108.9905763 32.7161627, 108.9906797 32.7165642)",
1006106264,residential,False,True,181.701,,,"LINESTRING (108.9912414 32.7200667, 108.9931834 32.7200938)",
1006106264,residential,False,False,181.701,,,"LINESTRING (108.9931834 32.7200938, 108.9912414 32.7200667)",
1006106265,residential,False,True,252.57100000000003,,,"LINESTRING (108.9931834 32.7200938, 108.9931887 32.7193627, 108.9931512 32.7185187, 108.9931136 32.7178237)",
223716310,tertiary,False,True,109.518,,,"LINESTRING (108.9944749 32.7192271, 108.9945061 32.7190409, 108.9948288 32.7182917)",
"[1006106266, 1006106267]",residential,False,True,158.93,,,"LINESTRING (108.9944749 32.7192271, 108.9940739 32.7192092, 108.9941919 32.7183743, 108.9942616 32.7181306)",
1006106268,residential,False,True,56.005,,,"LINESTRING (108.9948288 32.7182917, 108.9942616 32.7181306)",
223716310,tertiary,False,False,109.518,,,"LINESTRING (108.9948288 32.7182917, 108.9945061 32.7190409, 108.9944749 32.7192271)",
223716310,tertiary,False,True,437.013,,,"LINESTRING (108.9948288 32.7182917, 108.9951615 32.7175193, 108.9953353 32.7167552, 108.9957365 32.7150973, 108.9959054 32.7144746)",
1006106268,residential,False,False,56.005,,,"LINESTRING (108.9942616 32.7181306, 108.9948288 32.7182917)",
1006106268,residential,False,True,112.69,,,"LINESTRING (108.9942616 32.7181306, 108.9931136 32.7178237)",
"[1006106266, 1006106267]",residential,False,False,158.93,,,"LINESTRING (108.9942616 32.7181306, 108.9941919 32.7183743, 108.9940739 32.7192092, 108.9944749 32.7192271)",
1006106268,residential,False,False,112.69,,,"LINESTRING (108.9931136 32.7178237, 108.9942616 32.7181306)",
1006106261,residential,False,False,91.096,,,"LINESTRING (108.9931136 32.7178237, 108.9928079 32.7177875, 108.9925128 32.7177695, 108.9924002 32.7177018, 108.9921794 32.7176454)",
1006106265,residential,False,False,252.57100000000003,,,"LINESTRING (108.9931136 32.7178237, 108.9931512 32.7185187, 108.9931887 32.7193627, 108.9931834 32.7200938)",
1006106269,residential,False,True,198.031,,,"LINESTRING (108.9931136 32.7178237, 108.9931619 32.7175258, 108.9930975 32.716095, 108.9930999 32.7160466)",
1006106351,trunk,True,False,84.175,,,"LINESTRING (108.99619 32.7139691, 108.9962321 32.714005, 108.9962662 32.7140465, 108.9962912 32.7140924, 108.9963064 32.7141412, 108.9963113 32.7141915, 108.9963057 32.7142418, 108.9962898 32.7142904, 108.9962642 32.714336, 108.9962295 32.7143772, 108.9961868 32.7144127, 108.9961375 32.7144414, 108.9960829 32.7144624, 108.9960249 32.7144752, 108.9959651 32.7144793, 108.9959054 32.7144746)",roundabout
314673080,trunk,False,True,245.61499999999998,G316,江北大道,"LINESTRING (108.9956432 32.7142872, 108.9937514 32.7147463, 108.9931533 32.7149738)",
1006106351,trunk,True,False,84.181,,,"LINESTRING (108.9956432 32.7142872, 108.995628 32.7142383, 108.9956231 32.714188, 108.9956287 32.7141378, 108.9956446 32.7140891, 108.9956702 32.7140435, 108.9957049 32.7140024, 108.9957476 32.7139669, 108.9957969 32.7139382, 108.9958514 32.7139171, 108.9959095 32.7139044, 108.9959693 32.7139003, 108.996029 32.713905, 108.9960868 32.7139183, 108.996141 32.7139399, 108.99619 32.7139691)",roundabout
223716310,tertiary,False,False,437.013,,,"LINESTRING (108.9959054 32.7144746, 108.9957365 32.7150973, 108.9953353 32.7167552, 108.9951615 32.7175193, 108.9948288 32.7182917)",
1006106351,trunk,True,False,33.660000000000004,,,"LINESTRING (108.9959054 32.7144746, 108.9958476 32.7144612, 108.9957934 32.7144396, 108.9957444 32.7144104, 108.9957023 32.7143745, 108.9956682 32.714333, 108.9956432 32.7142872)",roundabout
