osmid,oneway,highway,reversed,length,geometry,lanes,ref,name
172713597,True,secondary,False,109.788,"LINESTRING (119.6787668 30.6373858, 119.6799129 30.6374351)",,,
441800332,False,residential,True,14.092,"LINESTRING (119.6787668 30.6373858, 119.6787533 30.637512)",,,
441800332,False,residential,False,199.81799999999998,"LINESTRING (119.6787668 30.6373858, 119.6788999 30.6361416, 119.6789254 30.6355945)",,,
294965175,False,residential,False,68.712,"LINESTRING (119.6799129 30.6374351, 119.6799767 30.6368196)",,,
294965175,False,residential,False,84.001,"LINESTRING (119.6797211 30.6354037, 119.6805098 30.6350718)",,,
294965175,False,residential,True,160.661,"LINESTRING (119.6797211 30.6354037, 119.6797901 30.6355969, 119.6799513 30.6361468, 119.6799974 30.6364787, 119.6799767 30.6368196)",,,
294965179,False,residential,False,81.907,"LINESTRING (119.6797211 30.6354037, 119.679233 30.6356169, 119.6789254 30.6355945)",,,
294965175,False,residential,True,84.001,"LINESTRING (119.6805098 30.6350718, 119.6797211 30.6354037)",,,
294965178,False,residential,False,139.565,"LINESTRING (119.6805098 30.6350718, 119.6805444 30.6348836, 119.6805783 30.6338194)",,,
294965175,False,residential,True,68.712,"LINESTRING (119.6799767 30.6368196, 119.6799129 30.6374351)",,,
294965175,False,residential,False,160.661,"LINESTRING (119.6799767 30.6368196, 119.6799974 30.6364787, 119.6799513 30.6361468, 119.6797901 30.6355969, 119.6797211 30.6354037)",,,
294965178,False,residential,True,139.565,"LINESTRING (119.6805783 30.6338194, 119.6805444 30.6348836, 119.6805098 30.6350718)",,,
379342411,True,secondary,False,101.688,"LINESTRING (119.6787533 30.637512, 119.6776909 30.6374849)",,,
441800332,False,residential,False,14.092,"LINESTRING (119.6787533 30.637512, 119.6787668 30.6373858)",,,
441800332,False,residential,True,242.726,"LINESTRING (119.6787533 30.637512, 119.6786507 30.6396931)",,,
379342386,True,secondary,False,209.406,"LINESTRING (119.6754594 30.6374011, 119.6732708 30.6373783)",2,S306,
476923440,True,secondary,False,13.862,"LINESTRING (119.6754594 30.6374011, 119.6753921 30.6372907)",,,迎宾大道
172713597,True,secondary,False,14.609,"LINESTRING (119.6753921 30.6372907, 119.6755441 30.6373032)",,,
759853113,True,secondary,False,43.176,"LINESTRING (119.6749409 30.6372981, 119.6753921 30.6372907)",2,S306,
477112503,False,tertiary,False,537.244,"LINESTRING (119.6730469 30.642206, 119.6732708 30.6373783)",,,吉庆路
477112503,False,tertiary,True,11.696,"LINESTRING (119.6730469 30.642206, 119.6730419 30.6423111)",,,吉庆路
172713596,True,secondary,False,424.205,"LINESTRING (119.6730469 30.642206, 119.6753114 30.6423169, 119.677476 30.6423828)",,,灵芝西路
441800332,False,residential,False,299.922,"LINESTRING (119.6785548 30.6423891, 119.6786507 30.6396931)",,,
441800332,False,residential,True,11.907,"LINESTRING (119.6785548 30.6423891, 119.67855 30.6424961)",,,
379342375,False,tertiary,False,97.956,"LINESTRING (119.6786507 30.6396931, 119.6776269 30.6396822)",,,
441800332,False,residential,False,242.726,"LINESTRING (119.6786507 30.6396931, 119.6787533 30.637512)",,,
441800332,False,residential,True,299.922,"LINESTRING (119.6786507 30.6396931, 119.6785548 30.6423891)",,,
379342375,False,tertiary,True,97.956,"LINESTRING (119.6776269 30.6396822, 119.6786507 30.6396931)",,,
476923439,False,residential,False,244.406,"LINESTRING (119.6776269 30.6396822, 119.6776909 30.6374849)",,,祥和路
476923439,False,residential,True,300.64,"LINESTRING (119.6776269 30.6396822, 119.677476 30.6423828)",,,祥和路
294965179,False,residential,True,81.907,"LINESTRING (119.6789254 30.6355945, 119.679233 30.6356169, 119.6797211 30.6354037)",,,
441800332,False,residential,True,199.81799999999998,"LINESTRING (119.6789254 30.6355945, 119.6788999 30.6361416, 119.6787668 30.6373858)",,,
172713596,True,secondary,False,103.209,"LINESTRING (119.677476 30.6423828, 119.6785548 30.6423891)",,,灵芝西路
476923439,False,residential,False,300.64,"LINESTRING (119.677476 30.6423828, 119.6776269 30.6396822)",,,祥和路
476923439,False,residential,True,9.057,"LINESTRING (119.677476 30.6423828, 119.6774725 30.6424642)",,,祥和路
379342411,True,secondary,False,213.698,"LINESTRING (119.6776909 30.6374849, 119.6754594 30.6374011)",,,
476923439,False,residential,True,244.406,"LINESTRING (119.6776909 30.6374849, 119.6776269 30.6396822)",,,祥和路
172713597,True,secondary,False,308.463,"LINESTRING (119.6755441 30.6373032, 119.6787668 30.6373858)",,,
476923441,True,secondary,False,13.571,"LINESTRING (119.6755441 30.6373032, 119.6754594 30.6374011)",,,迎宾大道
476923439,False,residential,False,9.057,"LINESTRING (119.6774725 30.6424642, 119.677476 30.6423828)",,,祥和路
477112506,True,secondary,False,424.238,"LINESTRING (119.6774725 30.6424642, 119.6751674 30.6424064, 119.6730419 30.6423111)",,,灵芝西路
477112503,False,tertiary,False,11.696,"LINESTRING (119.6730419 30.6423111, 119.6730469 30.642206)",,,吉庆路
477112503,False,tertiary,True,537.244,"LINESTRING (119.6732708 30.6373783, 119.6730469 30.642206)",,,吉庆路
441800332,False,residential,False,11.907,"LINESTRING (119.67855 30.6424961, 119.6785548 30.6423891)",,,
477112506,True,secondary,False,103.144,"LINESTRING (119.67855 30.6424961, 119.6774725 30.6424642)",,,灵芝西路
