osmid,oneway,lanes,highway,reversed,length,name,geometry
366451072,True,2,primary,False,286.672,,"LINESTRING (104.6492493 30.1247044, 104.6521359 30.1240618)"
837563039,False,,tertiary,False,8.604,和平北路,"LINESTRING (104.6492493 30.1247044, 104.6492694 30.1247798)"
837563039,False,,tertiary,True,145.825,和平北路,"LINESTRING (104.6492493 30.1247044, 104.6488736 30.1236001, 104.6488213 30.1234463)"
529482704,False,,residential,False,30.617,,"LINESTRING (104.6521426 30.1220516, 104.6524485 30.1219754)"
529482705,False,,residential,False,75.923,,"LINESTRING (104.6521426 30.1220516, 104.6524304 30.1223568, 104.6526097 30.1226006)"
529482705,False,,residential,True,99.023,,"LINESTRING (104.6521426 30.1220516, 104.6519315 30.1218278, 104.6517277 30.1212525)"
366451072,True,2,primary,False,47.192,,"LINESTRING (104.6466956 30.125132, 104.6469992 30.1251043, 104.6471645 30.1250749, 104.6471808 30.125072)"
529482715,False,,tertiary,True,123.976,,"LINESTRING (104.6466956 30.125132, 104.6465657 30.1244258, 104.6465077 30.1240291)"
366451072,True,2,primary,False,300.527,,"LINESTRING (104.6435932 30.1254214, 104.6446032 30.1253227, 104.6464253 30.1251581, 104.6464233 30.1251568, 104.6466956 30.125132)"
669621309,False,,tertiary,True,139.767,,"LINESTRING (104.6435932 30.1254214, 104.6434783 30.1244518, 104.643445 30.124171)"
529482715,False,,tertiary,False,86.207,,"LINESTRING (104.643445 30.124171, 104.6443251 30.1240241)"
669621309,False,,tertiary,True,83.753,,"LINESTRING (104.643445 30.124171, 104.6431453 30.1234638)"
669621309,False,,tertiary,False,139.767,,"LINESTRING (104.643445 30.124171, 104.6434783 30.1244518, 104.6435932 30.1254214)"
529482717,False,,residential,True,67.04,,"LINESTRING (104.6460629 30.1215772, 104.6456643 30.1210826)"
529482722,False,,tertiary,False,196.275,政府西路,"LINESTRING (104.6460629 30.1215772, 104.647994 30.1210065)"
529482717,False,,residential,False,124.006,,"LINESTRING (104.6460629 30.1215772, 104.6462795 30.1221095, 104.6463356 30.1221217, 104.646878 30.1219463)"
529482722,False,,tertiary,True,157.26999999999998,政府西路,"LINESTRING (104.6460629 30.1215772, 104.645623 30.1217072, 104.6445211 30.1220482)"
529482717,False,,residential,False,15.53,,"LINESTRING (104.6453226 30.1206585, 104.6454149 30.1207731)"
529482717,False,,residential,True,21.378,,"LINESTRING (104.6453226 30.1206585, 104.6452139 30.1204908)"
846205368,False,,residential,False,54.341,,"LINESTRING (104.6453226 30.1206585, 104.6448022 30.1208488)"
529482718,False,,residential,True,76.245,,"LINESTRING (104.6475475 30.1196406, 104.6483106 30.1194549)"
837563037,False,,tertiary,False,56.529,和平中路,"LINESTRING (104.6475475 30.1196406, 104.6477074 30.1201298)"
529482719,False,,residential,True,123.023,,"LINESTRING (104.6483958 30.1221955, 104.6496109 30.1218499)"
837563039,False,,tertiary,False,144.979,和平北路,"LINESTRING (104.6483958 30.1221955, 104.6488213 30.1234463)"
837563039,False,,tertiary,True,137.743,和平北路,"LINESTRING (104.6483958 30.1221955, 104.647994 30.1210065)"
846205323,False,,residential,True,140.119,,"LINESTRING (104.6483958 30.1221955, 104.6481757 30.1221889, 104.6469963 30.1225105)"
529482719,False,,residential,False,41.119,,"LINESTRING (104.6517277 30.1212525, 104.65132 30.1213638)"
529482705,False,,residential,False,99.023,,"LINESTRING (104.6517277 30.1212525, 104.6519315 30.1218278, 104.6521426 30.1220516)"
529482719,False,,residential,False,52.293,,"LINESTRING (104.65132 30.1213638, 104.6508035 30.1215107)"
529482719,False,,residential,True,41.119,,"LINESTRING (104.65132 30.1213638, 104.6517277 30.1212525)"
529482720,False,,tertiary,True,74.345,,"LINESTRING (104.65132 30.1213638, 104.6511173 30.1207186)"
837563039,False,,tertiary,True,213.897,和平北路,"LINESTRING (104.6498179 30.126644, 104.6492694 30.1247798)"
529482720,False,,tertiary,True,53.187,,"LINESTRING (104.6509498 30.1201852, 104.6507946 30.1197261)"
837563038,False,,tertiary,True,123.459,政府东路,"LINESTRING (104.6509498 30.1201852, 104.6497277 30.1205248)"
