osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel
548646029,鸿雁街,residential,False,False,45.289,"LINESTRING (130.9738167 45.3013388, 130.9739419 45.3014526, 130.9740845 45.3015754, 130.9741788 45.3016566)",,,
"[852426192, 555867948]",兴国路,secondary,False,True,129.013,"LINESTRING (130.9738167 45.3013388, 130.9747068 45.3008217, 130.975007 45.3006467, 130.9750888 45.3006002)",,,
"[555867947, 557589485]",兴国路,secondary,False,"[False, True]",271.272,"LINESTRING (130.9738167 45.3013388, 130.9731987 45.3016977, 130.9718232 45.3024967, 130.9711822 45.3028764, 130.9711477 45.3028968)",,,
555867947,兴国路,secondary,False,True,6.175,"LINESTRING (130.9710871 45.3029324, 130.9711477 45.3028968)",,,
555867946,兴国路,secondary,False,False,191.135,"LINESTRING (130.9710871 45.3029324, 130.9707712 45.3031167, 130.9706587 45.3031834, 130.9706089 45.303213, 130.9705522 45.3032461, 130.969984 45.3035776, 130.9692118 45.3040346)",,,
607417456,兴国路,secondary,False,True,8.91,"LINESTRING (130.9764416 45.299829, 130.9765313 45.2997796)",,,
"[555867984, 852426193, 852426194]",兴国路,secondary,False,False,136.195,"LINESTRING (130.9764416 45.299829, 130.9763125 45.299904, 130.9754977 45.3003676, 130.9751183 45.3005834, 130.9750888 45.3006002)",,,
555867980,永昌路,motorway_link,True,False,8.057,"LINESTRING (130.9776332 45.3008262, 130.9777122 45.3007797)",,,
555867981,中心大街,secondary,True,False,144.849,"LINESTRING (130.9776332 45.3008262, 130.9764416 45.299829)",2,40,
633762428,永昌路,residential,True,False,6.329,"LINESTRING (130.9723449 45.3039401, 130.972407 45.3039036)",,,
633762429,新华街,tertiary,True,False,149.10500000000002,"LINESTRING (130.9723449 45.3039401, 130.9719546 45.3036274, 130.9713869 45.3031726, 130.9712509 45.3030637, 130.9710871 45.3029324)",,,
555867974,祥光路,tertiary,False,False,9.259,"LINESTRING (130.9788811 45.3018856, 130.9789682 45.3018292)",,,
555867975,中心大街,secondary,True,False,76.731,"LINESTRING (130.9788811 45.3018856, 130.9782585 45.3013523)",2,40,
633762423,祥光路,tertiary,True,False,268.956,"LINESTRING (130.9788811 45.3018856, 130.9787812 45.3019449, 130.9783197 45.3022188, 130.9782361 45.3022684, 130.9775694 45.302664, 130.9775356 45.3026841, 130.9773134 45.302816, 130.9762528 45.3034454)",,,
548646027,祥光路,tertiary,False,False,14.211,"LINESTRING (130.9716735 45.306163, 130.9718124 45.3060806)",,,
548646028,团结街,residential,False,False,79.564,"LINESTRING (130.9716735 45.306163, 130.9715488 45.3060561, 130.9710929 45.3056672, 130.9710265 45.3056108)",,,
555867946,兴国路,secondary,False,True,191.135,"LINESTRING (130.9692118 45.3040346, 130.969984 45.3035776, 130.9705522 45.3032461, 130.9706089 45.303213, 130.9706587 45.3031834, 130.9707712 45.3031167, 130.9710871 45.3029324)",,,
561917365,团结街,residential,False,True,149.37199999999999,"LINESTRING (130.9692118 45.3040346, 130.9693877 45.3041886, 130.9694154 45.3042129, 130.9696052 45.3043791, 130.9698879 45.3046268, 130.9699803 45.3047077, 130.9700361 45.3047566, 130.9704077 45.305082)",,,
553652810,鸿雁街,residential,False,True,78.215,"LINESTRING (130.9762528 45.3034454, 130.9756209 45.3029002)",,,
548657327,鸿雁街,residential,False,True,145.62,"LINESTRING (130.9762528 45.3034454, 130.9773114 45.3043898, 130.9774056 45.3044738)",,,
633762423,祥光路,tertiary,True,False,139.476,"LINESTRING (130.9762528 45.3034454, 130.9761399 45.3035124, 130.9748898 45.3042543)",,,
548646032,广益街,tertiary,False,False,142.115,"LINESTRING (130.9789228 45.2984069, 130.9790048 45.2984744, 130.9790819 45.2985378, 130.979549 45.2989222, 130.9801034 45.2993784)",,,
"[555867985, 1083784692, 555867949]",兴国路,secondary,False,False,241.476,"LINESTRING (130.9789228 45.2984069, 130.9785674 45.2986197, 130.9784317 45.298701, 130.9777743 45.2990946, 130.9775604 45.2992125, 130.9765313 45.2997796)",,,
553652811,红军路,living_street,False,True,8.322,"LINESTRING (130.9782585 45.3013523, 130.9783378 45.3013024)",,,
555867975,中心大街,secondary,True,False,76.25,"LINESTRING (130.9782585 45.3013523, 130.9776332 45.3008262)",2,40,
553652811,红军路,living_street,False,False,134.997,"LINESTRING (130.9782585 45.3013523, 130.9781543 45.3014183, 130.9779809 45.3015197, 130.976935 45.3021315)",,,
548657327,鸿雁街,residential,False,False,145.62,"LINESTRING (130.9774056 45.3044738, 130.9773114 45.3043898, 130.9762528 45.3034454)",,,
548657328,鸿雁街,residential,False,False,138.941,"LINESTRING (130.9774056 45.3044738, 130.977322 45.304523, 130.9760429 45.3052755)",,,
557319468,,residential,False,True,9.861,"LINESTRING (130.9735654 45.3067349, 130.973662 45.3066779)",,,
616216730,,residential,False,False,201.386,"LINESTRING (130.9735654 45.3067349, 130.9734832 45.3067567, 130.9729602 45.3070623, 130.9726105 45.3067757, 130.9725912 45.3067589, 130.9718797 45.3061392, 130.9718124 45.3060806)",,,
548646029,鸿雁街,residential,False,True,75.811,"LINESTRING (130.9756209 45.3029002, 130.9750087 45.3023716)",,,
553652810,鸿雁街,residential,False,False,78.215,"LINESTRING (130.9756209 45.3029002, 130.9762528 45.3034454)",,,
553652808,红军路,living_street,False,False,141.13,"LINESTRING (130.9756209 45.3029002, 130.975494 45.3029751, 130.9750234 45.3032527, 130.9742384 45.3037159)",,,
553652811,红军路,living_street,False,True,133.675,"LINESTRING (130.9756209 45.3029002, 130.9768863 45.30216, 130.976935 45.3021315)",,,
553652811,红军路,living_street,False,False,162.07999999999998,"LINESTRING (130.9799438 45.3003816, 130.9795584 45.3005969, 130.9786631 45.3011207, 130.9784519 45.3012443, 130.9783378 45.3013024)",,,
548646029,鸿雁街,residential,False,False,75.811,"LINESTRING (130.9750087 45.3023716, 130.9756209 45.3029002)",,,
548646029,鸿雁街,residential,False,True,102.635,"LINESTRING (130.9750087 45.3023716, 130.9745698 45.3019935, 130.9741788 45.3016566)",,,
