osmid,highway,oneway,reversed,length,lanes,name,ref,junction,geometry
132434460,primary,True,False,21.724,,,,,"LINESTRING (98.2835633 39.7744845, 98.2834299 39.7743182)"
132434436,primary,True,False,63.370000000000005,,,,roundabout,"LINESTRING (98.2835633 39.7744845, 98.2835395 39.7743319, 98.2835922 39.7741856, 98.2836845 39.7740859, 98.2838354 39.7740039)"
"[132434464, 174923635]",primary,True,False,31.852,2,迎宾东路,,,"LINESTRING (98.2848479 39.7745298, 98.2849754 39.7746378, 98.2850737 39.7747187, 98.285104 39.7747375)"
174923639,primary,True,False,33.753,,,,,"LINESTRING (98.2848479 39.7745298, 98.2847748 39.774584, 98.2846514 39.77465, 98.2845147 39.7746824)"
132434436,primary,True,False,17.021,,,,roundabout,"LINESTRING (98.2843554 39.774681, 98.2841749 39.7747457)"
132434436,primary,True,False,49.662,,,,roundabout,"LINESTRING (98.2841749 39.7747457, 98.2840046 39.7747554, 98.2838206 39.7747148, 98.2836506 39.7746088)"
"[174906789, 147533014]",primary,True,False,247.679,2,新华南路,,,"LINESTRING (98.2841749 39.7747457, 98.2840348 39.77479, 98.2838846 39.7748642, 98.283788 39.7749384, 98.2836758 39.7750796, 98.2827776 39.7766368)"
137428513,tertiary,False,False,263.241,,五一南路,,,"LINESTRING (98.2889228 39.7760918, 98.2901577 39.773923)"
137428513,tertiary,False,True,6.357,,五一南路,,,"LINESTRING (98.2889228 39.7760918, 98.2888919 39.7761438)"
137428513,tertiary,False,False,282.781,,五一南路,,,"LINESTRING (98.2901577 39.773923, 98.2915322 39.7716097)"
137428513,tertiary,False,True,263.241,,五一南路,,,"LINESTRING (98.2901577 39.773923, 98.2889228 39.7760918)"
137436978,residential,False,True,153.051,,,,,"LINESTRING (98.2901577 39.773923, 98.2917853 39.7744972)"
137436983,residential,False,True,497.534,,,,,"LINESTRING (98.2901577 39.773923, 98.2877144 39.773038, 98.2864448 39.775229)"
137436978,residential,False,False,153.051,,,,,"LINESTRING (98.2917853 39.7744972, 98.2901577 39.773923)"
171542013,residential,False,False,138.087,,,,,"LINESTRING (98.2917853 39.7744972, 98.2921183 39.7739653, 98.2928948 39.7742268)"
171542013,residential,False,True,125.595,,,,,"LINESTRING (98.2917853 39.7744972, 98.2915327 39.7749926, 98.2922442 39.7752332)"
70374436,primary,True,False,232.487,2,迎宾东路,,,"LINESTRING (98.2864448 39.775229, 98.2889228 39.7760918)"
137436983,residential,False,False,497.534,,,,,"LINESTRING (98.2864448 39.775229, 98.2877144 39.773038, 98.2901577 39.773923)"
171542013,residential,False,False,125.595,,,,,"LINESTRING (98.2922442 39.7752332, 98.2915327 39.7749926, 98.2917853 39.7744972)"
171542013,residential,False,True,120.22999999999999,,,,,"LINESTRING (98.2922442 39.7752332, 98.2929448 39.7754681, 98.2932026 39.7750158)"
171542016,residential,False,True,7.141,,,,,"LINESTRING (98.2939452 39.7723911, 98.2939113 39.7724498)"
171542013,residential,False,False,120.22999999999999,,,,,"LINESTRING (98.2932026 39.7750158, 98.2929448 39.7754681, 98.2922442 39.7752332)"
171542013,residential,False,True,129.04500000000002,,,,,"LINESTRING (98.2932026 39.7750158, 98.2935279 39.774437, 98.2928948 39.7742268)"
171542013,residential,False,False,129.04500000000002,,,,,"LINESTRING (98.2928948 39.7742268, 98.2935279 39.774437, 98.2932026 39.7750158)"
171542013,residential,False,True,138.087,,,,,"LINESTRING (98.2928948 39.7742268, 98.2921183 39.7739653, 98.2917853 39.7744972)"
171542016,residential,False,False,215.848,,,,,"LINESTRING (98.2928948 39.7742268, 98.2933585 39.7734088, 98.2939113 39.7724498)"
132434472,primary,True,False,13.615,2,迎宾东路,,,"LINESTRING (98.2845147 39.7746824, 98.2843554 39.774681)"
217937973,trunk,True,False,35.224,2,体育大道,G312,,"LINESTRING (98.2935703 39.7722595, 98.2939452 39.7723911)"
174930792,living_street,False,False,544.451,,,,,"LINESTRING (98.2935703 39.7722595, 98.2950209 39.7697974, 98.2949779 39.768948, 98.2933936 39.7683804)"
174930812,living_street,False,True,73.588,,,,,"LINESTRING (98.2851476 39.775555, 98.2854692 39.7749411)"
174930820,living_street,False,True,91.127,,,,,"LINESTRING (98.2851476 39.775555, 98.2848501 39.7762001, 98.2847117 39.7762834)"
174906789,primary,True,False,5.53,2,新华南路,,,"LINESTRING (98.2827776 39.7766368, 98.2827509 39.7766821)"
211575483,tertiary,False,False,30.063,,,,,"LINESTRING (98.2933936 39.7683804, 98.2935378 39.7681338)"
174930792,living_street,False,True,544.451,,,,,"LINESTRING (98.2933936 39.7683804, 98.2949779 39.768948, 98.2950209 39.7697974, 98.2935703 39.7722595)"
211575483,tertiary,False,True,386.131,,,,,"LINESTRING (98.2933936 39.7683804, 98.2929738 39.7690886, 98.2915619 39.7715547)"
217434002,living_street,False,True,49.81700000000001,,,,,"LINESTRING (98.2847217 39.7686733, 98.2845406 39.768985, 98.2844543 39.7690685)"
137428513,tertiary,False,False,6.357,,五一南路,,,"LINESTRING (98.2888919 39.7761438, 98.2889228 39.7760918)"
462838966,primary,True,False,321.664,2,迎宾东路,,,"LINESTRING (98.2888919 39.7761438, 98.2864064 39.7752926, 98.2854692 39.7749411)"
137428513,tertiary,False,False,6.622,,五一南路,,,"LINESTRING (98.2915322 39.7716097, 98.2915619 39.7715547)"
137428513,tertiary,False,True,282.781,,五一南路,,,"LINESTRING (98.2915322 39.7716097, 98.2901577 39.773923)"
462838964,trunk,True,False,447.765,2,体育大道,G312,,"LINESTRING (98.2915322 39.7716097, 98.2867583 39.7699508)"
171542016,residential,False,False,7.141,,,,,"LINESTRING (98.2939113 39.7724498, 98.2939452 39.7723911)"
171542016,residential,False,True,215.848,,,,,"LINESTRING (98.2939113 39.7724498, 98.2933585 39.7734088, 98.2928948 39.7742268)"
462838964,trunk,True,False,223.76,2,体育大道,G312,,"LINESTRING (98.2939113 39.7724498, 98.2935371 39.7723155, 98.2915322 39.7716097)"
174930812,living_street,False,False,73.588,,,,,"LINESTRING (98.2854692 39.7749411, 98.2851476 39.775555)"
"[132434472, 462838966]",primary,True,False,87.88,2,迎宾东路,,,"LINESTRING (98.2854692 39.7749411, 98.2850647 39.7748008, 98.2848777 39.7747143, 98.2846328 39.7746835, 98.2845147 39.7746824)"
147533015,primary,True,False,32.147,2,新华南路,,,"LINESTRING (98.2836249 39.7748957, 98.2836559 39.7747649, 98.2836506 39.7746088)"
462852341,trunk,True,False,24.399,2,体育大道,G312,,"LINESTRING (98.2867583 39.7699508, 98.2864955 39.7698651)"
70374430,primary,True,False,239.96200000000002,2,新华南路,,,"LINESTRING (98.2867583 39.7699508, 98.2867302 39.7701228, 98.2858429 39.7716367, 98.2858012 39.7718081, 98.2858076 39.7719579)"
132434427,primary,True,False,9.388,2,新华南路,,,"LINESTRING (98.2864955 39.7698651, 98.2865518 39.7697926)"
793392116,residential,False,True,86.425,,,,,"LINESTRING (98.2847117 39.7762834, 98.2856038 39.7766495)"
174930820,living_street,False,False,91.127,,,,,"LINESTRING (98.2847117 39.7762834, 98.2848501 39.7762001, 98.2851476 39.775555)"
793392116,residential,False,False,86.425,,,,,"LINESTRING (98.2856038 39.7766495, 98.2847117 39.7762834)"
