osmid,oneway,highway,reversed,length,name,geometry,bridge,ref
724261332,True,tertiary,False,11.742,嵩山路,"LINESTRING (114.2966206 35.7502885, 114.2966202 35.7501829)",,
696268658,True,primary,False,238.836,,"LINESTRING (114.2966206 35.7502885, 114.2950712 35.7502908, 114.293974 35.7502924)",,S221
696268658,True,primary,False,469.813,,"LINESTRING (114.293974 35.7502924, 114.2887679 35.7503003)",,S221
724261329,False,unclassified,False,11.731,,"LINESTRING (114.293974 35.7502924, 114.293974 35.7501869)",,
724261329,False,unclassified,True,11.731,,"LINESTRING (114.293974 35.7502924, 114.293974 35.7503979)",,
696268661,True,primary,False,7.689,,"LINESTRING (114.2966202 35.7501829, 114.2967054 35.7501828)",,S221
724261332,True,tertiary,False,12.487,嵩山路,"LINESTRING (114.2966202 35.7501829, 114.2966197 35.7500706)",,
724261329,False,unclassified,False,12.32,,"LINESTRING (114.293974 35.7501869, 114.293974 35.7500761)",,
724261329,False,unclassified,True,11.731,,"LINESTRING (114.293974 35.7501869, 114.293974 35.7502924)",,
696268661,True,primary,False,238.801,,"LINESTRING (114.293974 35.7501869, 114.2950709 35.7501852, 114.2966202 35.7501829)",,S221
696268456,True,unclassified,False,238.873,,"LINESTRING (114.296621 35.7503929, 114.293974 35.7503979)",,
724261332,True,tertiary,False,11.609,嵩山路,"LINESTRING (114.296621 35.7503929, 114.2966206 35.7502885)",,
724261329,False,unclassified,False,11.731,,"LINESTRING (114.293974 35.7503979, 114.293974 35.7502924)",,
696268456,True,unclassified,False,469.57099999999997,,"LINESTRING (114.293974 35.7503979, 114.2933209 35.7503991, 114.2916191 35.7504023, 114.2900236 35.7504078, 114.2887706 35.7504122)",,
724261329,False,unclassified,True,173.119,,"LINESTRING (114.293974 35.7503979, 114.293974 35.7511832, 114.293974 35.7519548)",,
696268509,True,tertiary,False,11.609,嵩山路,"LINESTRING (114.2967059 35.7502884, 114.2967063 35.7503928)",,
696268658,True,primary,False,7.698,,"LINESTRING (114.2967059 35.7502884, 114.2966206 35.7502885)",,S221
696268509,True,tertiary,False,11.742,嵩山路,"LINESTRING (114.2967054 35.7501828, 114.2967059 35.7502884)",,
696268456,True,unclassified,False,7.698,,"LINESTRING (114.2967063 35.7503928, 114.296621 35.7503929)",,
696268509,True,tertiary,False,172.909,嵩山路,"LINESTRING (114.2967063 35.7503928, 114.2967128 35.7519478)",,
696268457,True,primary_link,False,44.584,,"LINESTRING (114.2865391 35.7504199, 114.2861916 35.7507049)",,
696268658,True,primary,False,62.376,,"LINESTRING (114.2868072 35.7503011, 114.286116 35.7503007)",,S221
696268457,True,primary_link,False,27.945,,"LINESTRING (114.2868072 35.7503011, 114.2866556 35.7503468, 114.2865752 35.7503903, 114.2865391 35.7504199)",,
696268457,True,primary_link,False,17.380000000000003,,"LINESTRING (114.2861916 35.7507049, 114.2861567 35.7507517, 114.2861187 35.7508485)",,
722673669,False,unclassified,True,143.816,,"LINESTRING (114.2861916 35.7507049, 114.286221 35.7508837, 114.2862122 35.7518621, 114.2861218 35.7519749)",,
696268633,True,secondary,False,125.25,兴鹤大街,"LINESTRING (114.2861187 35.7508485, 114.2861218 35.7519749)",,
696268661,True,primary,False,650.1469999999999,,"LINESTRING (114.2867696 35.7501955, 114.2878344 35.7501961, 114.2908788 35.7501915, 114.2917424 35.7501902, 114.293974 35.7501869)",,S221
696268280,True,unclassified,False,665.05,,"LINESTRING (114.2866047 35.7501237, 114.2908781 35.7500934, 114.2917418 35.7500873, 114.293046 35.750078, 114.293974 35.7500761)",,
696268458,True,primary_link,False,16.893,,"LINESTRING (114.2866047 35.7501237, 114.2866972 35.7501661, 114.2867696 35.7501955)",,
696268458,True,primary_link,False,50.507,,"LINESTRING (114.286201 35.7498091, 114.2866047 35.7501237)",,
696268633,True,secondary,False,62.649,兴鹤大街,"LINESTRING (114.2861107 35.7496317, 114.2861152 35.7501951)",,
696268458,True,primary_link,False,21.407,,"LINESTRING (114.2861107 35.7496317, 114.2861581 35.7497438, 114.286201 35.7498091)",,
696268632,True,secondary,False,139.173,兴鹤大街,"LINESTRING (114.2859927 35.7496349, 114.2859892 35.749088, 114.2859847 35.7483833)",,
722673668,False,unclassified,False,161.38,,"LINESTRING (114.2859247 35.750707, 114.2858671 35.7508816, 114.2858759 35.7519769, 114.2860028 35.7521187)",,
696268460,True,primary_link,False,18.238,,"LINESTRING (114.2859994 35.7508594, 114.2859247 35.750707)",,
696268632,True,secondary,False,62.135999999999996,兴鹤大街,"LINESTRING (114.2859994 35.7508594, 114.2859985 35.7505374, 114.285997 35.7503006)",,
696268632,True,secondary,False,140.028,兴鹤大街,"LINESTRING (114.2860028 35.7521187, 114.2859994 35.7508594)",,
722673668,False,unclassified,True,161.38,,"LINESTRING (114.2860028 35.7521187, 114.2858759 35.7519769, 114.2858671 35.7508816, 114.2859247 35.750707)",,
696268464,False,unclassified,False,242.415,海棠巷,"LINESTRING (114.2861218 35.7519749, 114.2863468 35.7519743, 114.2872463 35.751972, 114.2888081 35.751968)",,
696268633,True,secondary,False,175.44400000000002,兴鹤大街,"LINESTRING (114.2861218 35.7519749, 114.2861233 35.7525071, 114.2861259 35.7535527)",,
722673669,False,unclassified,False,143.816,,"LINESTRING (114.2861218 35.7519749, 114.2862122 35.7518621, 114.286221 35.7508837, 114.2861916 35.7507049)",,
696268464,False,unclassified,True,7.734,海棠巷,"LINESTRING (114.2967128 35.7519478, 114.2966271 35.751948)",,
696268509,True,tertiary,False,176.067,嵩山路,"LINESTRING (114.2967128 35.7519478, 114.2967194 35.7535312)",,
696268464,False,unclassified,False,7.734,海棠巷,"LINESTRING (114.2966271 35.751948, 114.2967128 35.7519478)",,
696268464,False,unclassified,True,239.419,海棠巷,"LINESTRING (114.2966271 35.751948, 114.293974 35.7519548)",,
724261332,True,tertiary,False,172.92,嵩山路,"LINESTRING (114.2966271 35.751948, 114.296621 35.7503929)",,
696268464,False,unclassified,False,239.419,海棠巷,"LINESTRING (114.293974 35.7519548, 114.2966271 35.751948)",,
696268464,False,unclassified,True,466.177,海棠巷,"LINESTRING (114.293974 35.7519548, 114.2900164 35.7519649, 114.2898126 35.7519654, 114.2888081 35.751968)",,
724261329,False,unclassified,False,173.119,,"LINESTRING (114.293974 35.7519548, 114.293974 35.7511832, 114.293974 35.7503979)",,
724261329,False,unclassified,True,175.778,,"LINESTRING (114.293974 35.7519548, 114.293974 35.7529883, 114.2939779 35.7535356)",,
724261323,True,tertiary,False,241.976,淇河路,"LINESTRING (114.2888075 35.7536095, 114.2886258 35.75361, 114.286126 35.7536112)",,
724261329,False,unclassified,True,378.186,,"LINESTRING (114.2939741 35.746675, 114.293974 35.7500761)",,
696268551,True,tertiary,False,711.5889999999999,九州路,"LINESTRING (114.2939741 35.746675, 114.2913474 35.7466813, 114.2875108 35.7466905, 114.2860892 35.7466939)",,
696268510,True,tertiary,False,6.505,华夏北路,"LINESTRING (114.2915023 35.7535426, 114.2915026 35.7536011)",,
724261321,True,tertiary,False,223.397,淇河路,"LINESTRING (114.2915023 35.7535426, 114.2935475 35.7535363, 114.2939779 35.7535356)",,
724261321,True,tertiary,False,22.352,淇河路,"LINESTRING (114.2912546 35.7535434, 114.2915023 35.7535426)",,
696268556,True,tertiary,False,22.361,淇河路,"LINESTRING (114.2915026 35.7536011, 114.2912548 35.7536019)",,
724261325,True,tertiary,False,6.505,华夏北路,"LINESTRING (114.2912548 35.7536019, 114.2912546 35.7535434)",,
"[724261322, 696268556]",True,tertiary,False,109.84,淇河路,"LINESTRING (114.2912548 35.7536019, 114.2906462 35.7536038, 114.2900376 35.7536057)",yes,
724261323,True,tertiary,False,111.004,淇河路,"LINESTRING (114.2900376 35.7536057, 114.2888075 35.7536095)",,
696563313,False,unclassified,False,12.445,,"LINESTRING (114.2887706 35.7504122, 114.2887679 35.7503003)",,
696563313,False,unclassified,True,173.03,,"LINESTRING (114.2887706 35.7504122, 114.2888081 35.751968)",,
696268456,True,unclassified,False,201.378,,"LINESTRING (114.2887706 35.7504122, 114.2880197 35.7504148, 114.2865391 35.7504199)",,
696563313,False,unclassified,True,12.445,,"LINESTRING (114.2887679 35.7503003, 114.2887706 35.7504122)",,
696268658,True,primary,False,176.93900000000002,,"LINESTRING (114.2887679 35.7503003, 114.2878345 35.7503017, 114.2868072 35.7503011)",,S221
696563313,False,unclassified,False,173.03,,"LINESTRING (114.2888081 35.751968, 114.2887706 35.7504122)",,
696268464,False,unclassified,False,466.177,海棠巷,"LINESTRING (114.2888081 35.751968, 114.2898126 35.7519654, 114.2900164 35.7519649, 114.293974 35.7519548)",,
696268464,False,unclassified,True,242.415,海棠巷,"LINESTRING (114.2888081 35.751968, 114.2872463 35.751972, 114.2863468 35.7519743, 114.2861218 35.7519749)",,
696268632,True,secondary,False,187.833,兴鹤大街,"LINESTRING (114.2859847 35.7483833, 114.2859756 35.7469759, 114.2859752 35.7466941)",,
696268633,True,secondary,False,309.351,兴鹤大街,"LINESTRING (114.2860894 35.7468497, 114.2860896 35.7469759, 114.2861007 35.7483757, 114.2861107 35.7496317)",,
697273861,True,unclassified,False,332.221,,"LINESTRING (114.2860894 35.7468497, 114.2862225 35.7470434, 114.286217 35.7483751, 114.2862153 35.7487708, 114.2862117 35.7496491, 114.286201 35.7498091)",,
